REGN,C1_4,C2_4,C3_4,C4_4
384,1,Í15,80.55,4/8/2013
384,2,Í15,82.54,4/9/2013
384,3,Í15,81.92,4/10/2013
384,4,Í15,72.03,4/11/2013
384,5,Í15,70.62,4/12/2013
384,6,Í15,72.07,4/13/2013
384,7,Í15,72.16,4/14/2013
384,8,Í15,71.36,4/15/2013
384,9,Í15,69.48,4/16/2013
384,10,Í15,65.50,4/17/2013
384,11,Í15,65.73,4/18/2013
384,12,Í15,68.14,4/19/2013
384,13,Í15,69.34,4/20/2013
384,14,Í15,69.44,4/21/2013
384,15,Í15,66.56,4/22/2013
384,16,Í15,66.01,4/23/2013
384,17,Í15,65.59,4/24/2013
384,18,Í15,64.75,4/25/2013
384,19,Í15,63.52,4/26/2013
384,20,Í15,64.54,4/27/2013
384,21,Í15,64.64,4/28/2013
384,22,Í15,64.12,4/29/2013
384,23,Í15,78.14,4/30/2013
1068,1,Í3,45.24,4/25/2013
1068,2,Í3,42.97,4/26/2013
1068,3,Í3,43.09,4/27/2013
1068,4,Í3,41.18,4/29/2013
3315,1,Í1,7.08,4/1/2013
3315,2,Í1,7.03,4/2/2013
3315,3,Í1,7.00,4/3/2013
3315,4,Í1,7.00,4/4/2013
3315,5,Í1,7.00,4/5/2013
3315,6,Í1,7.31,4/8/2013
3315,7,Í1,7.31,4/9/2013
3315,8,Í1,7.28,4/10/2013
3315,9,Í1,7.53,4/11/2013
3315,10,Í1,7.68,4/12/2013
3315,11,Í1,8.10,4/15/2013
3315,12,Í1,8.11,4/16/2013
3315,13,Í1,8.10,4/17/2013
3315,14,Í1,8.22,4/18/2013
3315,15,Í1,8.15,4/19/2013
3315,16,Í1,8.35,4/22/2013
3315,17,Í1,8.64,4/23/2013
3315,18,Í1,8.57,4/24/2013
3315,19,Í1,8.67,4/25/2013
3315,20,Í1,8.62,4/26/2013
