REGN,C1_4,C2_4,C3_4,C4_4
286,1,Í3,19.26,9/30/2013
3000,1,Í10.1,4.09,9/2/2013
3000,2,Í10.1,4.10,9/3/2013
3000,3,Í10.1,4.10,9/4/2013
3000,4,Í10.1,4.10,9/5/2013
3000,5,Í10.1,4.19,9/6/2013
3000,6,Í10.1,4.19,9/9/2013
3000,7,Í10.1,4.18,9/10/2013
3000,8,Í10.1,4.16,9/11/2013
3000,9,Í10.1,3.66,9/12/2013
3000,10,Í10.1,3.64,9/13/2013
3000,11,Í10.1,3.63,9/16/2013
3000,12,Í10.1,3.62,9/17/2013
3000,13,Í10.1,3.62,9/18/2013
3000,14,Í10.1,3.62,9/19/2013
3000,15,Í10.1,3.59,9/20/2013
3000,16,Í10.1,3.63,9/23/2013
3000,17,Í10.1,3.64,9/24/2013
3000,18,Í10.1,3.61,9/25/2013
3000,19,Í10.1,3.61,9/26/2013
3000,20,Í10.1,3.62,9/27/2013
3000,21,Í10.1,3.51,9/30/2013
3477,1,Í3,38.36,9/6/2013
