REGN,C1_5
1,4/5/2014
1,4/6/2014
1,4/12/2014
1,4/13/2014
1,4/19/2014
1,4/20/2014
1,4/26/2014
1,4/27/2014
21,4/6/2014
21,4/13/2014
21,4/20/2014
21,4/27/2014
23,4/5/2014
23,4/6/2014
23,4/12/2014
23,4/13/2014
23,4/19/2014
23,4/20/2014
23,4/26/2014
23,4/27/2014
55,4/5/2014
55,4/6/2014
55,4/12/2014
55,4/13/2014
55,4/19/2014
55,4/20/2014
55,4/26/2014
55,4/27/2014
67,4/5/2014
67,4/6/2014
67,4/12/2014
67,4/13/2014
67,4/19/2014
67,4/20/2014
67,4/26/2014
67,4/27/2014
77,4/5/2014
77,4/6/2014
77,4/12/2014
77,4/13/2014
77,4/19/2014
77,4/20/2014
77,4/26/2014
77,4/27/2014
85,4/5/2014
85,4/6/2014
85,4/12/2014
85,4/13/2014
85,4/19/2014
85,4/20/2014
85,4/26/2014
85,4/27/2014
96,4/6/2014
96,4/13/2014
96,4/20/2014
96,4/27/2014
103,4/5/2014
103,4/6/2014
103,4/12/2014
103,4/13/2014
103,4/19/2014
103,4/20/2014
103,4/26/2014
103,4/27/2014
106,4/6/2014
106,4/13/2014
106,4/20/2014
106,4/27/2014
142,4/5/2014
142,4/6/2014
142,4/12/2014
142,4/13/2014
142,4/19/2014
142,4/20/2014
142,4/26/2014
142,4/27/2014
149,4/5/2014
149,4/6/2014
149,4/12/2014
149,4/13/2014
149,4/19/2014
149,4/20/2014
149,4/26/2014
149,4/27/2014
153,4/6/2014
153,4/13/2014
153,4/20/2014
153,4/27/2014
170,4/5/2014
170,4/6/2014
170,4/12/2014
170,4/13/2014
170,4/19/2014
170,4/20/2014
170,4/26/2014
170,4/27/2014
184,4/5/2014
184,4/6/2014
184,4/12/2014
184,4/13/2014
184,4/19/2014
184,4/20/2014
184,4/26/2014
184,4/27/2014
197,4/5/2014
197,4/6/2014
197,4/12/2014
197,4/13/2014
197,4/19/2014
197,4/20/2014
197,4/26/2014
197,4/27/2014
208,4/6/2014
208,4/13/2014
208,4/19/2014
208,4/20/2014
208,4/26/2014
208,4/27/2014
232,4/6/2014
232,4/13/2014
232,4/27/2014
236,4/6/2014
236,4/13/2014
236,4/20/2014
236,4/27/2014
249,4/6/2014
249,4/13/2014
249,4/20/2014
249,4/27/2014
256,4/5/2014
256,4/6/2014
256,4/12/2014
256,4/13/2014
256,4/19/2014
256,4/20/2014
256,4/26/2014
256,4/27/2014
272,4/5/2014
272,4/6/2014
272,4/12/2014
272,4/13/2014
272,4/19/2014
272,4/20/2014
272,4/26/2014
272,4/27/2014
286,4/5/2014
286,4/6/2014
286,4/12/2014
286,4/13/2014
286,4/19/2014
286,4/20/2014
286,4/26/2014
286,4/27/2014
312,4/6/2014
312,4/13/2014
312,4/20/2014
312,4/27/2014
324,4/6/2014
324,4/13/2014
324,4/20/2014
324,4/27/2014
330,4/5/2014
330,4/6/2014
330,4/12/2014
330,4/13/2014
330,4/19/2014
330,4/20/2014
330,4/26/2014
330,4/27/2014
347,4/5/2014
347,4/6/2014
347,4/12/2014
347,4/13/2014
347,4/19/2014
347,4/20/2014
347,4/26/2014
347,4/27/2014
354,4/5/2014
354,4/6/2014
354,4/12/2014
354,4/13/2014
354,4/19/2014
354,4/20/2014
354,4/26/2014
354,4/27/2014
356,4/5/2014
356,4/6/2014
356,4/12/2014
356,4/13/2014
356,4/19/2014
356,4/20/2014
356,4/26/2014
356,4/27/2014
370,4/5/2014
370,4/6/2014
370,4/12/2014
370,4/13/2014
370,4/19/2014
370,4/20/2014
370,4/26/2014
370,4/27/2014
384,4/6/2014
384,4/13/2014
384,4/20/2014
384,4/27/2014
385,4/5/2014
385,4/6/2014
385,4/12/2014
385,4/13/2014
385,4/19/2014
385,4/20/2014
385,4/26/2014
385,4/27/2014
430,4/6/2014
430,4/13/2014
430,4/20/2014
430,4/27/2014
436,4/5/2014
436,4/6/2014
436,4/12/2014
436,4/13/2014
436,4/19/2014
436,4/20/2014
436,4/26/2014
436,4/27/2014
438,4/5/2014
438,4/6/2014
438,4/12/2014
438,4/13/2014
438,4/19/2014
438,4/20/2014
438,4/26/2014
438,4/27/2014
444,4/6/2014
444,4/13/2014
444,4/20/2014
444,4/27/2014
456,4/6/2014
456,4/13/2014
456,4/20/2014
456,4/27/2014
467,4/6/2014
467,4/13/2014
467,4/20/2014
467,4/27/2014
469,4/6/2014
469,4/13/2014
