REGN,C1_1,C2_1
1,8700.0,3137572
1,8700.1,3137572
1,8700.2,3137572
1,8702,217326
1,8703.2,23651349
1,8703.0,23651349
1,8703.1,23651349
1,8705,1
1,8706,940188
1,8707.0,6746230
1,8707.2,6746230
1,8707.1,6746230
1,8708.2,11550302
1,8708.1,11550302
1,8708.0,11550302
1,8709.2,2857532
1,8709.1,2857532
1,8709.0,2857532
1,8710.0,117130725
1,8710.1,117130725
1,8710.2,117130725
1,8711.0,939673
1,8711.1,939673
1,8711.2,939673
1,8712.1,2203094
1,8712.2,2203094
1,8712.0,2203094
1,8713.1,50342862
1,8713.0,50342862
1,8713.2,50342862
1,8801.0,6746230
1,8801.1,6746230
1,8801.2,6746230
1,8808.0,203581996
1,8808.1,203581996
1,8808.2,203581996
1,8809.0,217855869
1,8809.1,217855869
1,8809.2,217855869
1,8810.0,127662881
1,8810.1,127662881
1,8810.2,127662881
1,8811,30405422
1,8812.0,40797570
1,8812.1,40797570
1,8812.2,40797570
1,8813.0,77273745
1,8813.1,77273745
1,8813.2,77273745
1,8814.1,113354143
1,8814.0,113354143
1,8814.2,113354143
1,8815,5745121
1,8816,8617682
1,8817.1,20863828
1,8817.0,20863828
1,8817.2,20863828
1,8818.0,22813566
1,8818.1,22813566
1,8818.2,22813566
1,8821,666057
1,8822,949116
1,8825.0,8220
1,8825.1,8220
1,8825.2,8220
1,8826.0,12277
1,8826.1,12277
1,8826.2,12277
1,8827.1,56205
1,8827.0,56205
1,8827.2,56205
1,8828.1,84308
1,8828.0,84308
1,8828.2,84308
1,8829.0,525170
1,8829.1,525170
1,8829.2,525170
1,8830.0,761359
1,8830.1,761359
1,8830.2,761359
1,8831,9042152
1,8832,8261217
1,8833.0,502043
1,8833.1,502043
1,8833.2,502043
1,8834.0,680129
1,8834.1,680129
1,8834.2,680129
1,8846,177321
1,8847,31571
1,8848,2596327
1,8853,4192816
1,8854,21285331
1,8855.0,902462
1,8855.1,902462
1,8855.2,902462
1,8856.1,53531361
1,8856.0,53531361
1,8856.2,53531361
1,8857.1,48789261
1,8857.0,48789261
1,8857.2,48789261
1,8858,1500545
1,8858.1,8192331
1,8859,1481828
1,8859.1,7752239
1,8860,9372
1,8860.1,78797
1,8861,477
1,8861.1,10567
1,8862,13709
1,8862.1,547
1,8863,12709
1,8863.1,104232
1,8864,6420
1,8864.1,40919
1,8865,15869
1,8865.1,423171
1,8868,1233746
1,8877,981921
1,8878.1,245480
1,8879,613700
1,8902,25102937
1,8904,232652
1,8908,941450
1,8910,44004204
1,8911,66026
1,8912.0,11550302
1,8912.1,11550302
1,8912.2,11550302
1,8914,16950191
1,8918,308910946
1,8919,245480
1,8921,11550302
1,8922,80236725
1,8925,248703
1,8928,559919
1,8930,142033019
1,8933,7669146
1,8935,5714477
1,8937,12637
1,8938,2570049
1,8939,12637
1,8941.0,2857532
1,8941.1,2857532
1,8941.2,2857532
1,8942,5506229
1,8945.0,16034329
1,8945.1,16034329
1,8945.2,16034329
1,8950,251259
1,8951,5022466
1,8953.0,117130725
1,8953.1,117130725
1,8953.2,117130725
1,8954.0,939673
1,8954.1,939673
1,8954.2,939673
1,8956.1,4350270
1,8956.0,4350270
1,8956.2,4350270
1,8957.0,4948495
1,8957.1,4948495
1,8957.2,4948495
1,8959.0,4270228
1,8959.1,4270228
1,8959.2,4270228
1,8960.1,2203094
1,8960.0,2203094
1,8960.2,2203094
1,8961,1234840
1,8962,8981898
1,8964.0,50342862
1,8964.1,50342862
1,8964.2,50342862
1,8972,38914124
1,8973,439292
1,8974.0,3413599
1,8974.2,3413599
1,8974.1,3413599
1,8978,178965640
1,8987,16982598
1,8989,87676481
1,8991,70052108
1,8993,95135
1,8994,50327
1,8996,469404822
1,8998,300092532
2,8702,6560
2,8703.0,61268
2,8703.1,61268
2,8703.2,61268
2,8704.0,5000
2,8704.1,5000
2,8704.2,5000
2,8705,1
2,8708.0,21938
2,8708.2,21938
2,8708.1,21938
2,8710.0,38798
2,8710.1,38798
2,8710.2,38798
2,8713.1,6727
2,8713.0,6727
2,8713.2,6727
2,8806,2728
2,8807,1895
2,8810.0,35303
2,8810.1,35303
2,8810.2,35303
2,8811,295
2,8812.0,72404
2,8812.1,72404
2,8812.2,72404
2,8813.0,975506
2,8813.1,975506
2,8813.2,975506
2,8814.0,1066874
2,8814.1,1066874
2,8814.2,1066874
2,8821,45494
2,8822,47162
2,8827.0,333
2,8827.1,333
2,8827.2,333
2,8828.0,324
2,8828.2,324
2,8828.1,324
2,8831,67564
2,8832,87822
2,8846,131398
2,8847,6570
2,8848,131398
2,8855.0,600604
2,8855.1,600604
2,8855.2,600604
2,8857.0,644211
2,8857.2,644211
2,8857.1,644211
2,8858.1,2563
2,8861.1,5958
2,8862.1,852
2,8874,2
2,8877,10
2,8884,186
2,8910,68647
2,8912.0,21938
2,8912.1,21938
2,8912.2,21938
2,8914,643
2,8918,25094
2,8921,21938
2,8925,508
2,8926,227
2,8942,29070
2,8945.0,10000
2,8945.1,10000
2,8945.2,10000
2,8953.1,38798
2,8953.0,38798
2,8953.2,38798
2,8956.0,982400
2,8956.1,982400
2,8956.2,982400
2,8957.0,1002405
2,8957.1,1002405
2,8957.2,1002405
2,8962,58843
2,8964.0,6727
2,8964.2,6727
2,8964.1,6727
2,8989,149293
2,8991,15895
2,8994,241
2,8996,140576
2,8998,1302727
5,8702,462307
5,8703.0,316511
5,8703.1,316511
5,8703.2,316511
5,8704.1,6049
5,8704.0,6049
5,8704.2,6049
5,8705,1
5,8708.0,1119531
5,8708.1,1119531
5,8708.2,1119531
5,8709.0,34335
5,8709.1,34335
5,8709.2,34335
5,8710.0,425312
5,8710.2,425312
5,8710.1,425312
5,8712.1,3666
5,8712.0,3666
5,8712.2,3666
5,8713.1,3923
5,8713.0,3923
5,8713.2,3923
5,8808.0,99369
5,8808.1,99369
5,8808.2,99369
5,8809.1,108986
5,8809.0,108986
5,8809.2,108986
5,8810.0,36628
5,8810.1,36628
5,8810.2,36628
5,8812.0,27502
5,8812.1,27502
5,8812.2,27502
5,8813.0,35489
5,8813.1,35489
5,8813.2,35489
5,8814.0,52046
5,8814.2,52046
5,8814.1,52046
5,8821,16910
5,8822,25307
5,8827.1,406811
5,8827.0,406811
5,8827.2,406811
5,8828.0,610217
5,8828.2,610217
5,8828.1,610217
5,8829.0,13749
5,8829.1,13749
5,8829.2,13749
5,8830.0,13406
5,8830.1,13406
5,8830.2,13406
5,8831,30048
5,8832,41856
5,8846,13359
5,8847,2672
5,8848,19824
5,8853,1380869
5,8854,2374750
5,8855.2,599
5,8855.0,599
5,8855.1,599
5,8857.1,468
5,8857.0,468
5,8857.2,468
5,8858,264988
5,8858.1,528842
5,8859,237626
5,8859.1,459289
5,8860,37594
5,8860.1,7822
5,8861,9306
5,8862,1444
5,8878.2,1186
5,8879,2965
5,8902,31248
5,8910,413591
5,8911,4
5,8912.0,1119531
5,8912.1,1119531
5,8912.2,1119531
5,8914,2271
5,8916,255
5,8918,2240408
5,8921,1108420
5,8925,12335
5,8926,11508
5,8933,426042
5,8941.1,34335
5,8941.0,34335
5,8941.2,34335
5,8942,103541
5,8945.0,2926977
5,8945.1,2926977
5,8945.2,2926977
5,8953.1,425312
5,8953.0,425312
5,8953.2,425312
5,8956.0,14674
5,8956.1,14674
