REGN,C1_1,C2_1
1,8801,7000795
1,8808,151378891
1,8809,161667490
1,8810,97604431
1,8811,14565672
1,8812,27807625
1,8813,146266219
1,8814,215613543
1,8815,3639140
1,8816,5458710
1,8817,17806987
1,8818,26166954
1,8821,690697
1,8822,983581
1,8825,4707
1,8826,7061
1,8827,59647
1,8828,89471
1,8829,429058
1,8830,629229
1,8831,8960727
1,8832,8739030
1,8833,509486
1,8834,747498
1,8846,173123
1,8847,30836
1,8854,50723714
1,8855,8007
1,8856,79696367
1,8857,72635994
1,8858,3630044
1,8859,3314506
1,8860,51389
1,8861,3841
1,8863,64746
1,8864,9279
1,8865,90853
1,8902,4563674
1,8904,271536
1,8909,117372
1,8910,32193344
1,8911,79911
1,8912,39067105
1,8914,50865880
1,8918,164983700
1,8921,16966501
1,8922,75751590
1,8925,231850
1,8928,312644
1,8930,113889726
1,8933,6343755
1,8934,64065
1,8935,5443957
1,8938,167299
1,8941,2909415
1,8942,4951625
1,8945,45674414
1,8950,1698512
1,8951,5124685
1,8953,164696396
1,8956,231413
1,8957,297133
1,8959,1761460
1,8960,261158
1,8962,8741719
1,8964,29534604
1,8972,6572213
1,8973,437878
1,8974,732494
1,8976,2761711
1,8978,163783285
1,8980,2353
1,8981,3365171
1,8987,46927306
1,8989,162897084
1,8991,91782930
1,8993,55774
1,8994,105937
1,8995,113581
1,8996,286718970
1,8998,144746022
2,8810,28957
2,8811,884
2,8812,60891
2,8813,1013096
2,8814,1137839
2,8821,60876
2,8822,81501
2,8827,338
2,8828,330
2,8831,34842
2,8832,52196
2,8846,17144
2,8847,3429
2,8855,707476
2,8856,50591
2,8857,730823
2,8858,1008
2,8862,1492
2,8909,17144
2,8910,79557
2,8912,22409
2,8914,1117
2,8918,4334
2,8921,22409
2,8925,1753
2,8926,1392
2,8938,42874
2,8942,27697
2,8945,6874
2,8953,11676
2,8956,1001096
2,8957,1035025
2,8962,47453
2,8964,42973
2,8989,130169
2,8991,14737
2,8992,111
2,8994,338
