REGN,C1_3,C2_3,C3_3,C4_3
1,Í1.0,12.00,,
1,Í1.1,10.86,,
1,Í1.2,10.87,,
1,Í2,96.00,,
1,Í3,73.87,,
1,Í4,88.73,,
1,Í7,229.67,,
1,Í9.1,0.00,,
1,Í10.1,0.19,,
1,Í12,0.19,,
1,Í18,113.78,,
2,Í1.0,29.44,,
2,Í1.1,25.31,,
2,Í1.2,25.31,,
2,Í2,40.13,,
2,Í3,110.96,,
2,Í4,18.69,,
2,Í7,179.18,,
2,Í9.1,0.03,,
2,Í10.1,0.07,,
2,Í12,0.00,,
5,Í1.0,12.28,,
5,Í1.1,9.33,,
5,Í1.2,9.33,,
5,Í2,51.35,,
5,Í3,86.91,,
5,Í4,45.74,,
5,Í7,285.20,,
5,Í9.1,1.14,,
5,Í10.1,1.22,,
5,Í12,0.00,,
21,Í1.0,22.00,,
21,Í1.1,18.85,,
21,Í1.2,18.85,,
21,Í2,108.09,,
21,Í3,108.38,,
21,Í4,65.34,,
21,Í7,145.18,,
21,Í9.1,0.00,,
21,Í10.1,2.74,,
21,Í12,0.00,,
23,Í1.0,12.58,,
23,Í1.1,9.70,,
23,Í1.2,9.70,,
23,Í2,60.68,,
23,Í3,114.17,,
23,Í4,64.31,,
23,Í7,497.38,,
23,Í9.1,2.73,,
23,Í10.1,1.15,,
23,Í12,4.73,,
52,Í1.0,13.45,,
52,Í1.1,9.49,,
52,Í1.2,9.49,,
52,Í2,88.40,,
52,Í3,88.51,,
52,Í4,56.93,,
52,Í7,312.45,,
52,Í9.1,0.09,,
52,Í10.1,1.34,,
52,Í12,0.00,,
53,Í1.0,13.35,,
53,Í1.1,8.48,,
53,Í1.2,8.48,,
53,Í2,52.89,,
53,Í3,59.68,,
53,Í4,67.24,,
53,Í7,356.89,,
53,Í9.1,0.02,,
53,Í10.1,0.50,,
53,Í12,0.00,,
55,Í1.0,10.17,,
55,Í1.1,5.29,,
55,Í1.2,5.75,,
55,Í2,58.02,,
55,Í3,53.24,,
55,Í4,65.75,,
55,Í7,469.93,,
55,Í9.1,0.01,,
55,Í10.1,0.52,,
55,Í12,0.00,,
65,Í1.0,12.44,,
65,Í1.1,8.84,,
65,Í1.2,8.84,,
65,Í2,28.29,,
65,Í3,73.04,,
65,Í4,72.14,,
65,Í7,261.09,,
65,Í9.1,0.00,,
65,Í10.1,1.71,,
65,Í12,0.00,,
67,Í1.0,17.99,,
67,Í1.1,15.38,,
67,Í1.2,15.38,,
67,Í2,31.44,,
67,Í3,57.75,,
67,Í4,101.73,,
67,Í7,262.11,,
67,Í9.1,0.19,,
67,Í10.1,0.26,,
67,Í12,0.00,,
77,Í1.0,12.25,,
77,Í1.1,9.39,,
77,Í1.2,9.39,,
77,Í2,47.33,,
77,Í3,55.69,,
77,Í4,67.77,,
77,Í7,419.63,,
77,Í9.1,0.00,,
77,Í10.1,0.46,,
77,Í12,0.00,,
85,Í1.0,17.05,,
85,Í1.1,16.00,,
85,Í1.2,16.00,,
85,Í2,68.10,,
85,Í3,79.97,,
85,Í4,90.57,,
85,Í7,260.27,,
85,Í9.1,0.00,,
85,Í10.1,2.38,,
85,Í12,0.00,,
96,Í1.0,26.30,,
96,Í1.1,20.86,,
96,Í1.2,20.86,,
96,Í2,131.63,,
96,Í3,162.95,,
96,Í4,43.76,,
96,Í7,168.39,,
96,Í9.1,0.00,,
96,Í10.1,1.63,,
96,Í12,0.00,,
101,Í1.0,12.81,,
101,Í1.1,11.71,,
101,Í1.2,11.71,,
101,Í2,53.77,,
101,Í3,55.63,,
101,Í4,50.71,,
101,Í7,292.87,,
101,Í9.1,8.92,,
101,Í10.1,0.64,,
101,Í12,0.00,,
103,Í1.0,25.27,,
103,Í1.1,22.12,,
103,Í1.2,22.12,,
103,Í2,79.22,,
103,Í3,88.50,,
103,Í4,47.16,,
103,Í7,167.10,,
103,Í9.1,0.00,,
103,Í10.1,2.17,,
103,Í12,0.00,,
106,Í1.0,27.59,,
106,Í1.1,24.54,,
106,Í1.2,24.54,,
106,Í2,33.81,,
106,Í3,82.73,,
106,Í4,66.95,,
106,Í7,211.89,,
106,Í10.1,0.62,,
121,Í1.0,20.99,,
121,Í1.1,19.48,,
121,Í1.2,19.48,,
121,Í2,260.86,,
121,Í3,147.16,,
121,Í4,12.93,,
121,Í7,97.55,,
121,Í9.1,0.00,,
121,Í10.1,0.07,,
121,Í12,0.00,,
138,Í1.0,10.60,,
138,Í1.1,8.15,,
138,Í1.2,8.15,,
138,Í2,49.99,,
138,Í3,128.29,,
138,Í4,59.61,,
138,Í7,369.26,,
138,Í9.1,16.45,,
138,Í10.1,0.15,,
142,Í1.0,67.48,,
142,Í1.1,67.47,,
142,Í1.2,67.48,,
142,Í2,113.08,,
142,Í3,119.40,,
142,Í4,39.24,,
142,Í7,54.66,,
142,Í9.1,0.42,,
142,Í10.1,0.96,,
142,Í12,0.00,,
149,Í1.0,84.98,,
149,Í1.1,57.14,,
149,Í1.2,57.14,,
149,Í2,161.01,,
149,Í3,386.79,,
149,Í4,45.17,,
149,Í7,27.05,,
149,Í9.1,0.00,,
149,Í10.1,0.00,,
149,Í12,0.00,,
153,Í1.0,17.15,,
153,Í1.1,12.98,,
153,Í1.2,13.00,,
153,Í2,151.41,,
153,Í3,200.89,,
153,Í4,25.22,,
153,Í7,183.90,,
153,Í9.1,0.00,,
153,Í10.1,0.68,,
153,Í12,0.00,,
170,Í1.0,32.25,,
170,Í1.1,32.25,,
170,Í1.2,32.25,,
170,Í2,739.06,,
170,Í3,211.51,,
170,Í4,105.86,,
170,Í7,78.88,,
170,Í9.1,0.00,,
170,Í10.1,0.00,,
170,Í12,0.00,,
197,Í1.0,20.93,,
