REGN,C1_4
1,5/1/2010
1,5/2/2010
1,5/3/2010
1,5/8/2010
1,5/9/2010
1,5/10/2010
1,5/15/2010
1,5/16/2010
1,5/22/2010
1,5/23/2010
1,5/29/2010
1,5/30/2010
67,5/1/2010
67,5/2/2010
67,5/3/2010
67,5/8/2010
67,5/9/2010
67,5/10/2010
67,5/15/2010
67,5/16/2010
67,5/22/2010
67,5/23/2010
67,5/29/2010
67,5/30/2010
85,5/1/2010
85,5/2/2010
85,5/3/2010
85,5/8/2010
85,5/9/2010
85,5/10/2010
85,5/15/2010
85,5/16/2010
85,5/22/2010
85,5/23/2010
85,5/29/2010
85,5/30/2010
96,5/1/2010
96,5/2/2010
96,5/3/2010
96,5/8/2010
96,5/9/2010
96,5/10/2010
96,5/15/2010
96,5/16/2010
96,5/22/2010
96,5/23/2010
96,5/29/2010
96,5/30/2010
101,5/1/2010
101,5/2/2010
101,5/3/2010
101,5/8/2010
101,5/9/2010
101,5/10/2010
101,5/16/2010
101,5/23/2010
101,5/30/2010
103,5/1/2010
103,5/2/2010
103,5/3/2010
103,5/8/2010
103,5/9/2010
103,5/10/2010
103,5/15/2010
103,5/16/2010
103,5/22/2010
103,5/23/2010
103,5/29/2010
103,5/30/2010
106,5/1/2010
106,5/2/2010
106,5/3/2010
106,5/9/2010
106,5/10/2010
106,5/16/2010
106,5/23/2010
106,5/30/2010
197,5/1/2010
197,5/2/2010
197,5/3/2010
197,5/8/2010
197,5/9/2010
197,5/10/2010
197,5/15/2010
197,5/16/2010
197,5/22/2010
197,5/23/2010
197,5/29/2010
197,5/30/2010
208,5/1/2010
208,5/2/2010
208,5/3/2010
208,5/8/2010
208,5/9/2010
208,5/10/2010
208,5/15/2010
208,5/16/2010
208,5/22/2010
208,5/23/2010
208,5/29/2010
208,5/30/2010
210,5/2/2010
210,5/3/2010
210,5/9/2010
210,5/10/2010
210,5/16/2010
210,5/23/2010
210,5/30/2010
226,5/1/2010
226,5/2/2010
226,5/3/2010
226,5/8/2010
226,5/9/2010
226,5/10/2010
226,5/15/2010
226,5/16/2010
226,5/22/2010
226,5/23/2010
226,5/29/2010
226,5/30/2010
236,5/1/2010
236,5/2/2010
236,5/3/2010
236,5/8/2010
236,5/9/2010
236,5/10/2010
236,5/15/2010
236,5/16/2010
236,5/22/2010
236,5/23/2010
236,5/29/2010
236,5/30/2010
249,5/1/2010
249,5/2/2010
249,5/3/2010
249,5/9/2010
249,5/10/2010
249,5/16/2010
249,5/23/2010
249,5/30/2010
272,5/1/2010
272,5/2/2010
272,5/3/2010
272,5/8/2010
272,5/9/2010
272,5/10/2010
272,5/15/2010
272,5/16/2010
272,5/22/2010
272,5/23/2010
272,5/29/2010
272,5/30/2010
286,5/1/2010
286,5/2/2010
286,5/3/2010
286,5/8/2010
286,5/9/2010
286,5/10/2010
286,5/15/2010
286,5/16/2010
286,5/22/2010
286,5/23/2010
286,5/29/2010
286,5/30/2010
324,5/1/2010
324,5/2/2010
324,5/3/2010
324,5/8/2010
324,5/9/2010
324,5/10/2010
324,5/15/2010
324,5/16/2010
324,5/22/2010
324,5/23/2010
324,5/29/2010
324,5/30/2010
330,5/1/2010
330,5/2/2010
330,5/3/2010
330,5/8/2010
330,5/9/2010
330,5/10/2010
330,5/15/2010
330,5/16/2010
330,5/22/2010
330,5/23/2010
330,5/29/2010
330,5/30/2010
370,5/1/2010
370,5/2/2010
370,5/3/2010
370,5/8/2010
370,5/9/2010
370,5/10/2010
370,5/15/2010
370,5/16/2010
370,5/22/2010
370,5/23/2010
370,5/29/2010
370,5/30/2010
384,5/1/2010
384,5/2/2010
384,5/9/2010
410,5/1/2010
410,5/2/2010
410,5/3/2010
410,5/8/2010
410,5/9/2010
410,5/10/2010
410,5/16/2010
410,5/23/2010
410,5/30/2010
435,5/1/2010
435,5/2/2010
435,5/3/2010
435,5/8/2010
435,5/9/2010
435,5/10/2010
435,5/15/2010
435,5/16/2010
435,5/22/2010
435,5/23/2010
435,5/29/2010
435,5/30/2010
438,5/1/2010
438,5/2/2010
438,5/3/2010
438,5/8/2010
438,5/9/2010
438,5/10/2010
438,5/15/2010
438,5/16/2010
438,5/22/2010
438,5/23/2010
438,5/29/2010
438,5/30/2010
444,5/2/2010
444,5/3/2010
444,5/9/2010
444,5/10/2010
444,5/16/2010
444,5/23/2010
444,5/30/2010
459,5/1/2010
459,5/2/2010
459,5/9/2010
459,5/16/2010
459,5/23/2010
459,5/30/2010
469,5/2/2010
469,5/3/2010
469,5/9/2010
469,5/10/2010
469,5/16/2010
469,5/23/2010
469,5/30/2010
481,5/1/2010
481,5/2/2010
481,5/3/2010
481,5/8/2010
481,5/9/2010
481,5/10/2010
481,5/15/2010
481,5/16/2010
481,5/22/2010
481,5/23/2010
481,5/28/2010
481,5/29/2010
514,5/1/2010
514,5/2/2010
514,5/3/2010
514,5/8/2010
514,5/9/2010
514,5/10/2010
514,5/16/2010
514,5/23/2010
514,5/30/2010
520,5/1/2010
520,5/2/2010
520,5/3/2010
520,5/8/2010
520,5/9/2010
520,5/10/2010
520,5/15/2010
520,5/16/2010
520,5/22/2010
520,5/23/2010
520,5/29/2010
520,5/30/2010
531,5/1/2010
531,5/2/2010
531,5/3/2010
531,5/8/2010
531,5/9/2010
531,5/10/2010
531,5/15/2010
531,5/16/2010
531,5/22/2010
531,5/23/2010
531,5/29/2010
531,5/30/2010
533,5/1/2010
533,5/2/2010
533,5/3/2010
533,5/8/2010
533,5/9/2010
533,5/10/2010
533,5/15/2010
533,5/16/2010
533,5/22/2010
533,5/23/2010
533,5/29/2010
533,5/30/2010
538,5/2/2010
538,5/9/2010
538,5/10/2010
538,5/16/2010
538,5/23/2010
538,5/30/2010
545,5/1/2010
545,5/2/2010
545,5/3/2010
545,5/8/2010
545,5/9/2010
545,5/10/2010
545,5/15/2010
545,5/16/2010
545,5/22/2010
545,5/23/2010
545,5/29/2010
545,5/30/2010
546,5/1/2010
546,5/2/2010
546,5/3/2010
546,5/9/2010
546,5/10/2010
546,5/16/2010
546,5/23/2010
546,5/30/2010
548,5/1/2010
548,5/2/2010
548,5/3/2010
548,5/8/2010
548,5/9/2010
548,5/10/2010
548,5/15/2010
548,5/16/2010
548,5/22/2010
548,5/23/2010
548,5/29/2010
548,5/30/2010
568,5/1/2010
568,5/2/2010
568,5/3/2010
568,5/8/2010
568,5/9/2010
568,5/10/2010
568,5/15/2010
568,5/16/2010
568,5/22/2010
568,5/23/2010
568,5/29/2010
568,5/30/2010
575,5/2/2010
575,5/3/2010
575,5/9/2010
575,5/10/2010
575,5/16/2010
575,5/23/2010
575,5/30/2010
596,5/1/2010
606,5/2/2010
606,5/3/2010
606,5/9/2010
606,5/10/2010
606,5/16/2010
606,5/23/2010
606,5/30/2010
608,5/1/2010
608,5/2/2010
608,5/3/2010
