REGN,C1_3,C2_3,C3_3,C4_3
1,Í1,13.28,,
1,Í2,103.60,,
1,Í3,86.54,,
1,Í4,82.87,,
1,Í7,147.78,,
1,Í9.1,0.00,,
1,Í10.1,0.17,,
1,Í12,6.67,,
1,Í18,100.37,,
2,Í1,31.15,,
2,Í2,26.40,,
2,Í3,67.70,,
2,Í4,110.22,,
2,Í7,179.46,,
2,Í9.1,0.55,,
2,Í10.1,0.12,,
2,Í12,0.00,,
5,Í1,12.31,,
5,Í2,44.58,,
5,Í3,71.57,,
5,Í4,48.73,,
5,Í7,372.76,,
5,Í9.1,1.01,,
5,Í10.1,1.54,,
5,Í12,0.00,,
18,Í1,13.86,,
18,Í2,88.60,,
18,Í3,104.30,,
18,Í4,66.47,,
18,Í7,135.37,,
18,Í9.1,0.00,,
18,Í10.1,2.65,,
18,Í12,0.00,,
21,Í1,24.79,,
21,Í2,104.14,,
21,Í3,147.98,,
21,Í4,74.94,,
21,Í7,140.66,,
21,Í9.1,0.00,,
21,Í10.1,2.67,,
21,Í12,0.00,,
23,Í1,11.89,,
23,Í2,59.77,,
23,Í3,97.82,,
23,Í4,61.22,,
23,Í7,557.49,,
23,Í9.1,0.01,,
23,Í10.1,0.77,,
23,Í12,5.49,,
52,Í1,13.31,,
52,Í2,90.07,,
52,Í3,96.22,,
52,Í4,49.96,,
52,Í7,313.24,,
52,Í9.1,0.06,,
52,Í10.1,1.55,,
52,Í12,0.00,,
53,Í1,11.75,,
53,Í2,22.27,,
53,Í3,81.69,,
53,Í4,76.42,,
53,Í7,578.39,,
53,Í9.1,0.05,,
53,Í10.1,0.83,,
53,Í12,0.00,,
55,Í1,13.53,,
55,Í2,119.15,,
55,Í3,75.37,,
55,Í4,39.97,,
55,Í7,242.76,,
55,Í9.1,0.13,,
55,Í10.1,0.25,,
55,Í12,0.00,,
65,Í1,10.76,,
65,Í2,59.59,,
65,Í3,90.09,,
65,Í4,69.21,,
65,Í7,250.02,,
65,Í9.1,0.00,,
65,Í10.1,1.95,,
65,Í12,0.00,,
67,Í1,24.73,,
67,Í2,36.69,,
67,Í3,52.45,,
67,Í4,107.39,,
67,Í7,239.64,,
67,Í9.1,4.33,,
67,Í10.1,0.51,,
67,Í12,0.00,,
77,Í1,11.69,,
77,Í2,41.30,,
77,Í3,62.29,,
77,Í4,66.13,,
77,Í7,555.87,,
77,Í9.1,0.00,,
77,Í10.1,0.53,,
77,Í12,0.70,,
85,Í1,14.97,,
85,Í2,75.26,,
85,Í3,88.91,,
85,Í4,69.15,,
85,Í7,291.33,,
85,Í9.1,0.00,,
85,Í10.1,2.16,,
85,Í12,0.00,,
96,Í1,22.50,,
96,Í2,127.92,,
96,Í3,149.37,,
96,Í4,25.25,,
96,Í7,211.85,,
96,Í9.1,0.00,,
96,Í10.1,2.56,,
96,Í12,0.00,,
101,Í1,13.61,,
101,Í2,41.49,,
101,Í3,62.96,,
101,Í4,4.79,,
101,Í7,611.40,,
101,Í9.1,4.92,,
101,Í10.1,0.82,,
101,Í12,0.00,,
103,Í1,34.75,,
103,Í2,74.43,,
103,Í3,71.50,,
103,Í4,41.24,,
103,Í7,134.85,,
103,Í9.1,0.00,,
103,Í10.1,2.24,,
103,Í12,0.00,,
106,Í1,29.82,,
106,Í2,70.45,,
106,Í3,83.55,,
106,Í4,53.29,,
106,Í7,189.69,,
106,Í10.1,0.75,,
107,Í1,10.32,,
107,Í2,21.21,,
107,Í3,56.59,,
107,Í4,80.09,,
107,Í7,309.22,,
107,Í9.1,5.69,,
107,Í10.1,0.17,,
107,Í12,1.19,,
121,Í1,26.03,,
121,Í2,55.93,,
121,Í3,84.30,,
121,Í4,15.87,,
121,Í7,142.36,,
121,Í9.1,0.00,,
121,Í10.1,0.05,,
121,Í12,0.00,,
138,Í1,12.12,,
138,Í2,83.20,,
138,Í3,93.59,,
138,Í4,26.76,,
138,Í7,203.38,,
138,Í9.1,0.00,,
138,Í10.1,0.50,,
138,Í12,0.00,,
142,Í1,50.17,,
142,Í2,102.43,,
142,Í3,111.77,,
142,Í4,72.29,,
142,Í7,114.25,,
142,Í9.1,5.22,,
142,Í10.1,1.92,,
142,Í12,0.00,,
149,Í1,71.38,,
149,Í2,171.79,,
149,Í3,384.39,,
149,Í4,51.65,,
149,Í7,24.54,,
149,Í9.1,0.00,,
149,Í10.1,0.00,,
149,Í12,0.00,,
153,Í1,16.59,,
153,Í2,152.93,,
153,Í3,200.47,,
153,Í4,50.36,,
153,Í7,256.87,,
153,Í9.1,0.00,,
153,Í10.1,1.13,,
153,Í12,0.00,,
155,Í1,20.79,,
155,Í2,19.39,,
155,Í3,54.80,,
155,Í4,18.07,,
155,Í7,100.89,,
155,Í9.1,0.00,,
155,Í10.1,0.00,,
155,Í12,0.00,,
170,Í1,157.00,,
170,Í2,20544.95,,
170,Í3,19036.40,,
170,Í4,0.00,,
170,Í7,16.40,,
170,Í9.1,16.40,,
170,Í10.1,0.00,,
170,Í12,0.00,,
184,Í1,56.18,,
184,Í2,201.05,,
184,Í3,197.98,,
184,Í4,34.00,,
184,Í7,62.85,,
