REGN,C1_4,C2_4,C3_4,C4_4
149,1,Í16.1,68.97,6/1/2015
149,2,Í16.1,68.97,6/2/2015
149,3,Í16.1,68.88,6/3/2015
149,4,Í16.1,69.71,6/4/2015
149,5,Í16.1,69.74,6/5/2015
149,6,Í16.1,69.61,6/6/2015
149,7,Í16.1,69.60,6/7/2015
149,8,Í16.1,69.39,6/8/2015
149,9,Í16.1,69.41,6/9/2015
149,10,Í16.1,68.93,6/10/2015
149,11,Í16.1,68.93,6/11/2015
149,12,Í16.1,68.76,6/12/2015
149,13,Í16.1,68.75,6/13/2015
149,14,Í16.1,68.74,6/14/2015
149,15,Í16.1,69.00,6/15/2015
149,16,Í16.1,69.00,6/16/2015
149,17,Í16.1,68.92,6/17/2015
149,18,Í16.1,68.91,6/18/2015
149,19,Í16.1,68.87,6/19/2015
149,20,Í16.1,68.82,6/20/2015
149,21,Í16.1,68.81,6/21/2015
149,22,Í16.1,68.08,6/22/2015
149,23,Í16.1,68.02,6/23/2015
149,24,Í16.1,66.33,6/24/2015
149,25,Í16.1,66.00,6/25/2015
149,26,Í16.1,66.00,6/26/2015
149,27,Í16.1,65.97,6/27/2015
149,28,Í16.1,65.96,6/28/2015
149,29,Í16.1,65.85,6/29/2015
149,30,Í16.1,66.92,6/30/2015
520,1,Í1.0,0.00,6/1/2015
520,2,Í1.0,0.00,6/2/2015
520,3,Í1.0,0.00,6/3/2015
520,4,Í1.0,0.00,6/4/2015
520,5,Í1.0,0.00,6/5/2015
520,6,Í1.0,0.00,6/6/2015
520,7,Í1.0,0.00,6/7/2015
520,8,Í1.0,0.00,6/8/2015
520,9,Í1.0,0.00,6/9/2015
520,10,Í1.0,0.00,6/10/2015
520,11,Í1.0,0.00,6/11/2015
520,12,Í1.0,0.00,6/12/2015
520,13,Í1.0,0.00,6/13/2015
520,14,Í1.0,0.00,6/14/2015
520,15,Í1.0,0.00,6/15/2015
520,16,Í1.0,0.00,6/16/2015
520,17,Í1.0,0.00,6/17/2015
520,18,Í1.0,0.00,6/18/2015
520,19,Í1.0,0.00,6/19/2015
520,20,Í1.0,0.00,6/20/2015
520,21,Í1.0,0.00,6/21/2015
520,22,Í1.0,0.00,6/22/2015
520,23,Í1.0,0.00,6/23/2015
520,24,Í1.0,0.00,6/24/2015
520,25,Í1.0,0.00,6/25/2015
520,26,Í1.0,0.00,6/26/2015
520,27,Í1.0,0.00,6/27/2015
520,28,Í1.0,0.00,6/28/2015
520,29,Í1.0,0.00,6/29/2015
520,30,Í1.0,0.00,6/30/2015
520,31,Í1.1,0.00,6/1/2015
520,32,Í1.1,0.00,6/2/2015
520,33,Í1.1,0.00,6/3/2015
520,34,Í1.1,0.00,6/4/2015
520,35,Í1.1,0.00,6/5/2015
520,36,Í1.1,0.00,6/6/2015
520,37,Í1.1,0.00,6/7/2015
520,38,Í1.1,0.00,6/8/2015
520,39,Í1.1,0.00,6/9/2015
520,40,Í1.1,0.00,6/10/2015
520,41,Í1.1,0.00,6/11/2015
520,42,Í1.1,0.00,6/12/2015
520,43,Í1.1,0.00,6/13/2015
520,44,Í1.1,0.00,6/14/2015
520,45,Í1.1,0.00,6/15/2015
520,46,Í1.1,0.00,6/16/2015
520,47,Í1.1,0.00,6/17/2015
520,48,Í1.1,0.00,6/18/2015
520,49,Í1.1,0.00,6/19/2015
520,50,Í1.1,0.00,6/20/2015
520,51,Í1.1,0.00,6/21/2015
520,52,Í1.1,0.00,6/22/2015
520,53,Í1.1,0.00,6/23/2015
520,54,Í1.1,0.00,6/24/2015
520,55,Í1.1,0.00,6/25/2015
520,56,Í1.1,0.00,6/26/2015
520,57,Í1.1,0.00,6/27/2015
520,58,Í1.1,0.00,6/28/2015
520,59,Í1.1,0.00,6/29/2015
520,60,Í1.1,0.00,6/30/2015
520,61,Í1.2,0.00,6/1/2015
520,62,Í1.2,0.00,6/2/2015
520,63,Í1.2,0.00,6/3/2015
520,64,Í1.2,0.00,6/4/2015
520,65,Í1.2,0.00,6/5/2015
520,66,Í1.2,0.00,6/6/2015
520,67,Í1.2,0.00,6/7/2015
520,68,Í1.2,0.00,6/8/2015
520,69,Í1.2,0.00,6/9/2015
520,70,Í1.2,0.00,6/10/2015
520,71,Í1.2,0.00,6/11/2015
520,72,Í1.2,0.00,6/12/2015
520,73,Í1.2,0.00,6/13/2015
520,74,Í1.2,0.00,6/14/2015
520,75,Í1.2,0.00,6/15/2015
520,76,Í1.2,0.00,6/16/2015
520,77,Í1.2,0.00,6/17/2015
520,78,Í1.2,0.00,6/18/2015
520,79,Í1.2,0.00,6/19/2015
520,80,Í1.2,0.00,6/20/2015
520,81,Í1.2,0.00,6/21/2015
520,82,Í1.2,0.00,6/22/2015
520,83,Í1.2,0.00,6/23/2015
520,84,Í1.2,0.00,6/24/2015
520,85,Í1.2,0.00,6/25/2015
520,86,Í1.2,0.00,6/26/2015
520,87,Í1.2,0.00,6/27/2015
520,88,Í1.2,0.00,6/28/2015
520,89,Í1.2,0.00,6/29/2015
520,90,Í1.2,0.00,6/30/2015
520,91,Í3,14.10,6/1/2015
520,92,Í3,14.66,6/2/2015
520,93,Í3,15.22,6/3/2015
520,94,Í3,13.54,6/4/2015
520,95,Í3,13.52,6/5/2015
520,96,Í3,13.75,6/6/2015
520,97,Í3,13.70,6/7/2015
520,98,Í3,17.26,6/8/2015
520,99,Í3,14.83,6/9/2015
520,100,Í3,15.23,6/10/2015
520,101,Í3,15.37,6/11/2015
520,102,Í3,15.32,6/12/2015
520,103,Í3,15.36,6/13/2015
520,104,Í3,15.40,6/14/2015
520,105,Í3,15.89,6/15/2015
520,106,Í3,17.48,6/16/2015
520,107,Í3,18.59,6/17/2015
520,108,Í3,14.84,6/18/2015
520,109,Í3,13.76,6/19/2015
520,110,Í3,14.05,6/20/2015
520,111,Í3,14.09,6/21/2015
520,112,Í3,14.82,6/22/2015
520,113,Í3,13.33,6/23/2015
520,114,Í3,14.69,6/24/2015
520,115,Í3,16.20,6/25/2015
520,116,Í3,15.42,6/26/2015
520,117,Í3,15.52,6/27/2015
520,118,Í3,15.58,6/28/2015
520,119,Í3,16.00,6/29/2015
520,120,Í3,14.69,6/30/2015
1574,1,Í1.0,9.77,6/1/2015
1574,2,Í1.0,9.77,6/2/2015
1574,3,Í1.0,9.77,6/3/2015
1574,4,Í1.0,9.66,6/4/2015
1574,5,Í1.0,9.90,6/5/2015
1574,6,Í1.0,9.90,6/6/2015
1574,7,Í1.0,9.90,6/7/2015
1574,8,Í1.0,9.82,6/8/2015
1574,9,Í1.0,9.42,6/9/2015
1574,10,Í1.0,9.39,6/10/2015
1574,11,Í1.0,9.81,6/11/2015
1574,12,Í1.0,9.81,6/12/2015
1574,13,Í1.0,9.81,6/13/2015
1574,14,Í1.0,9.81,6/14/2015
1574,15,Í1.0,9.99,6/15/2015
1574,16,Í1.0,9.94,6/16/2015
1574,17,Í1.0,9.99,6/18/2015
1574,18,Í1.0,9.98,6/19/2015
1574,19,Í1.0,9.98,6/20/2015
1574,20,Í1.0,9.98,6/21/2015
1574,21,Í1.0,9.96,6/22/2015
1574,22,Í1.0,9.95,6/23/2015
1574,23,Í1.0,9.96,6/24/2015
1574,24,Í1.1,3.91,6/1/2015
1574,25,Í1.1,3.91,6/2/2015
1574,26,Í1.1,3.91,6/3/2015
1574,27,Í1.1,3.91,6/4/2015
1574,28,Í1.1,3.91,6/5/2015
1574,29,Í1.1,3.91,6/6/2015
1574,30,Í1.1,3.91,6/7/2015
1574,31,Í1.1,3.89,6/8/2015
1574,32,Í1.1,3.86,6/9/2015
1574,33,Í1.1,3.84,6/10/2015
1574,34,Í1.1,3.90,6/11/2015
1574,35,Í1.1,3.90,6/12/2015
1574,36,Í1.1,3.90,6/13/2015
1574,37,Í1.1,3.90,6/14/2015
1574,38,Í1.1,3.91,6/15/2015
1574,39,Í1.1,3.91,6/16/2015
1574,40,Í1.1,3.93,6/17/2015
1574,41,Í1.1,3.93,6/18/2015
1574,42,Í1.1,3.94,6/19/2015
1574,43,Í1.1,3.94,6/20/2015
1574,44,Í1.1,3.94,6/21/2015
1574,45,Í1.1,3.94,6/22/2015
1574,46,Í1.1,3.93,6/23/2015
1574,47,Í1.1,3.93,6/24/2015
1574,48,Í1.1,3.95,6/25/2015
1574,49,Í1.1,3.95,6/26/2015
1574,50,Í1.1,3.95,6/27/2015
1574,51,Í1.1,3.95,6/28/2015
1574,52,Í1.1,3.85,6/29/2015
1574,53,Í1.1,3.94,6/30/2015
1574,54,Í1.2,4.96,6/1/2015
1574,55,Í1.2,4.96,6/2/2015
1574,56,Í1.2,4.96,6/3/2015
1574,57,Í1.2,4.96,6/4/2015
1574,58,Í1.2,4.96,6/5/2015
1574,59,Í1.2,4.96,6/6/2015
1574,60,Í1.2,4.96,6/7/2015
1574,61,Í1.2,4.93,6/8/2015
1574,62,Í1.2,4.89,6/9/2015
1574,63,Í1.2,4.88,6/10/2015
1574,64,Í1.2,4.95,6/11/2015
1574,65,Í1.2,4.95,6/12/2015
1574,66,Í1.2,4.95,6/13/2015
1574,67,Í1.2,4.95,6/14/2015
1574,68,Í1.2,4.96,6/15/2015
1574,69,Í1.2,4.96,6/16/2015
1574,70,Í1.2,4.99,6/17/2015
1574,71,Í1.2,4.98,6/18/2015
1574,72,Í1.2,5.00,6/19/2015
1574,73,Í1.2,5.00,6/20/2015
1574,74,Í1.2,5.00,6/21/2015
1574,75,Í1.2,5.00,6/22/2015
1574,76,Í1.2,4.99,6/23/2015
1574,77,Í1.2,4.99,6/24/2015
1574,78,Í1.2,5.01,6/25/2015
1574,79,Í1.2,5.01,6/26/2015
1574,80,Í1.2,5.01,6/27/2015
1574,81,Í1.2,5.01,6/28/2015
1574,82,Í1.2,4.89,6/29/2015
1574,83,Í1.2,5.00,6/30/2015
1581,1,Í1.0,5.43,6/1/2015
1581,2,Í1.0,5.43,6/2/2015
1581,3,Í1.0,5.44,6/3/2015
1581,4,Í1.0,5.46,6/4/2015
1581,5,Í1.0,5.46,6/7/2015
1581,6,Í1.0,5.43,6/8/2015
1581,7,Í1.0,5.42,6/9/2015
1581,8,Í1.0,5.37,6/10/2015
1581,9,Í1.0,5.35,6/14/2015
1581,10,Í1.0,5.38,6/15/2015
1581,11,Í1.0,5.39,6/16/2015
1581,12,Í1.0,5.38,6/17/2015
1581,13,Í1.0,5.38,6/18/2015
1581,14,Í1.0,5.38,6/21/2015
1581,15,Í1.0,5.39,6/22/2015
1581,16,Í1.0,5.40,6/23/2015
1581,17,Í1.0,5.40,6/24/2015
1581,18,Í1.0,5.36,6/25/2015
1581,19,Í1.0,5.28,6/28/2015
1581,20,Í1.0,5.26,6/29/2015
1581,21,Í1.2,5.37,6/1/2015
1581,22,Í1.2,5.37,6/2/2015
1581,23,Í1.2,5.38,6/3/2015
1581,24,Í1.2,5.40,6/4/2015
1581,25,Í1.2,5.40,6/7/2015
1581,26,Í1.2,5.37,6/8/2015
1581,27,Í1.2,5.36,6/9/2015
1581,28,Í1.2,5.31,6/10/2015
1581,29,Í1.2,5.29,6/14/2015
