REGN,C1_4,C2_4,C3_4,C4_4
520,1,Í3,28.87,11/1/2014
520,2,Í3,28.80,11/2/2014
520,3,Í3,28.83,11/3/2014
520,4,Í3,28.70,11/4/2014
520,5,Í3,29.34,11/5/2014
520,6,Í3,27.83,11/6/2014
520,7,Í3,27.34,11/7/2014
520,8,Í3,24.49,11/8/2014
520,9,Í3,24.64,11/9/2014
520,10,Í3,25.29,11/10/2014
520,11,Í3,28.20,11/11/2014
520,12,Í3,26.62,11/12/2014
520,13,Í3,27.05,11/13/2014
520,14,Í3,29.57,11/14/2014
520,15,Í3,29.60,11/15/2014
520,16,Í3,29.61,11/16/2014
520,17,Í3,35.87,11/17/2014
520,18,Í3,38.92,11/18/2014
520,19,Í3,34.10,11/19/2014
520,20,Í3,33.13,11/20/2014
520,21,Í3,34.35,11/21/2014
520,22,Í3,34.57,11/22/2014
520,23,Í3,34.71,11/23/2014
520,24,Í3,33.84,11/24/2014
520,25,Í3,34.17,11/25/2014
520,26,Í3,32.37,11/26/2014
520,27,Í3,31.85,11/27/2014
520,28,Í3,32.10,11/28/2014
520,29,Í3,32.56,11/29/2014
520,30,Í3,32.66,11/30/2014
596,1,Í1.1,5.42,11/14/2014
596,2,Í1.1,5.42,11/15/2014
596,3,Í1.1,5.42,11/16/2014
596,4,Í1.1,5.44,11/17/2014
596,5,Í1.1,5.48,11/18/2014
596,6,Í1.1,5.47,11/19/2014
596,7,Í1.1,5.48,11/20/2014
596,8,Í1.1,5.48,11/21/2014
596,9,Í1.1,5.49,11/22/2014
596,10,Í1.1,5.49,11/23/2014
596,11,Í1.1,5.48,11/24/2014
622,1,Í2,11.01,11/25/2014
622,2,Í2,14.02,11/27/2014
777,1,Í1.1,5.23,11/27/2014
777,2,Í1.1,5.13,11/28/2014
777,3,Í1.1,5.11,11/29/2014
777,4,Í1.1,5.07,11/30/2014
777,5,Í1.2,5.23,11/27/2014
777,6,Í1.2,5.13,11/28/2014
777,7,Í1.2,5.11,11/29/2014
777,8,Í1.2,5.07,11/30/2014
777,9,Í10.1,3.31,11/27/2014
777,10,Í10.1,3.31,11/28/2014
777,11,Í10.1,2.32,11/29/2014
777,12,Í10.1,3.33,11/30/2014
1282,1,Í1.0,9.79,11/28/2014
1282,2,Í1.0,9.42,11/29/2014
1282,3,Í1.0,8.57,11/30/2014
1282,4,Í1.1,3.84,11/12/2014
1282,5,Í1.1,3.85,11/13/2014
1282,6,Í1.1,4.96,11/14/2014
1282,7,Í1.1,4.98,11/15/2014
1282,8,Í1.1,4.98,11/16/2014
1282,9,Í1.1,4.98,11/17/2014
1282,10,Í1.1,4.99,11/18/2014
1282,11,Í1.1,4.96,11/19/2014
1282,12,Í1.1,2.86,11/20/2014
1282,13,Í1.1,2.86,11/21/2014
1282,14,Í1.1,2.87,11/22/2014
1282,15,Í1.1,2.87,11/23/2014
1282,16,Í1.1,2.87,11/24/2014
1282,17,Í1.1,3.02,11/25/2014
1282,18,Í1.1,3.04,11/26/2014
1282,19,Í1.1,3.04,11/27/2014
1282,20,Í1.1,2.25,11/28/2014
1282,21,Í1.1,1.86,11/29/2014
1282,22,Í1.1,1.00,11/30/2014
1282,23,Í1.2,3.84,11/12/2014
1282,24,Í1.2,3.85,11/13/2014
1282,25,Í1.2,4.96,11/14/2014
1282,26,Í1.2,4.98,11/15/2014
1282,27,Í1.2,4.98,11/16/2014
1282,28,Í1.2,4.98,11/17/2014
1282,29,Í1.2,4.99,11/18/2014
1282,30,Í1.2,4.96,11/19/2014
1282,31,Í1.2,2.86,11/20/2014
1282,32,Í1.2,2.86,11/21/2014
1282,33,Í1.2,2.87,11/22/2014
1282,34,Í1.2,2.87,11/23/2014
1282,35,Í1.2,2.87,11/24/2014
1282,36,Í1.2,3.02,11/25/2014
1282,37,Í1.2,3.04,11/26/2014
1282,38,Í1.2,3.04,11/27/2014
1282,39,Í1.2,2.25,11/28/2014
1282,40,Í1.2,1.86,11/29/2014
1282,41,Í1.2,0.99,11/30/2014
1282,42,Í2,11.28,11/6/2014
1282,43,Í2,11.27,11/7/2014
1282,44,Í2,9.36,11/8/2014
1282,45,Í2,9.50,11/9/2014
1282,46,Í2,9.71,11/10/2014
1282,47,Í2,7.21,11/11/2014
1282,48,Í2,7.70,11/12/2014
1282,49,Í2,5.74,11/13/2014
1282,50,Í2,3.81,11/14/2014
1282,51,Í2,3.51,11/15/2014
1282,52,Í2,3.40,11/16/2014
1282,53,Í2,3.46,11/17/2014
1282,54,Í2,3.14,11/18/2014
1282,55,Í2,2.37,11/19/2014
1282,56,Í2,2.50,11/20/2014
1282,57,Í2,1.79,11/21/2014
1282,58,Í2,1.75,11/22/2014
1282,59,Í2,1.79,11/23/2014
1282,60,Í2,1.77,11/24/2014
1282,61,Í2,2.18,11/25/2014
1282,62,Í2,1.87,11/26/2014
1282,63,Í2,2.21,11/27/2014
1282,64,Í2,2.49,11/28/2014
1282,65,Í2,2.52,11/29/2014
1282,66,Í2,2.53,11/30/2014
1282,67,Í3,48.54,11/7/2014
1282,68,Í3,43.71,11/8/2014
1282,69,Í3,43.93,11/9/2014
1282,70,Í3,44.12,11/10/2014
1282,71,Í3,38.91,11/11/2014
1282,72,Í3,36.32,11/12/2014
1282,73,Í3,31.46,11/13/2014
1282,74,Í3,23.25,11/14/2014
1282,75,Í3,21.58,11/15/2014
1282,76,Í3,21.37,11/16/2014
1282,77,Í3,21.87,11/17/2014
1282,78,Í3,20.31,11/18/2014
1282,79,Í3,18.84,11/19/2014
1282,80,Í3,18.49,11/20/2014
1282,81,Í3,17.58,11/21/2014
1282,82,Í3,17.11,11/22/2014
1282,83,Í3,16.99,11/23/2014
1282,84,Í3,17.27,11/24/2014
1282,85,Í3,17.33,11/25/2014
1282,86,Í3,17.11,11/26/2014
1282,87,Í3,17.14,11/27/2014
1282,88,Í3,14.48,11/28/2014
1282,89,Í3,14.35,11/29/2014
1282,90,Í3,13.98,11/30/2014
1574,1,Í1.0,4.04,11/30/2014
1574,2,Í1.1,2.23,11/30/2014
1574,3,Í1.2,3.18,11/30/2014
1574,4,Í7,853.77,11/30/2014
1574,5,Í10.1,6.79,11/30/2014
1581,1,Í1.0,6.10,11/4/2014
1581,2,Í1.0,6.20,11/5/2014
1581,3,Í1.0,6.12,11/9/2014
1581,4,Í1.0,6.17,11/10/2014
1581,5,Í1.0,6.20,11/11/2014
1581,6,Í1.0,6.19,11/12/2014
1581,7,Í1.0,6.14,11/13/2014
1581,8,Í1.0,6.12,11/16/2014
1581,9,Í1.0,6.10,11/17/2014
1581,10,Í1.0,6.10,11/18/2014
1581,11,Í1.0,5.94,11/19/2014
1581,12,Í1.0,5.96,11/20/2014
1581,13,Í1.0,6.03,11/23/2014
1581,14,Í1.0,6.06,11/24/2014
1581,15,Í1.0,6.06,11/25/2014
1581,16,Í1.0,6.07,11/26/2014
1581,17,Í1.0,6.04,11/27/2014
1701,1,Í1.0,7.91,11/28/2014
1701,2,Í1.0,7.96,11/29/2014
1701,3,Í1.1,4.85,11/28/2014
1701,4,Í1.1,4.90,11/29/2014
1701,5,Í1.2,4.85,11/28/2014
1701,6,Í1.2,4.90,11/29/2014
1701,7,Í4,148.96,11/28/2014
1701,8,Í4,142.05,11/29/2014
1751,1,Í1.0,1.76,11/4/2014
1751,2,Í1.0,3.46,11/5/2014
1751,3,Í1.0,6.66,11/6/2014
1751,4,Í1.0,8.71,11/7/2014
1751,5,Í1.0,8.67,11/10/2014
1751,6,Í1.0,7.57,11/11/2014
1751,7,Í1.0,4.40,11/12/2014
1751,8,Í1.0,4.72,11/13/2014
1751,9,Í1.0,6.08,11/14/2014
1751,10,Í1.0,6.04,11/17/2014
1751,11,Í1.0,5.99,11/18/2014
1751,12,Í1.0,4.66,11/19/2014
1751,13,Í1.0,4.74,11/20/2014
1751,14,Í1.0,2.94,11/21/2014
1751,15,Í1.0,2.84,11/24/2014
1751,16,Í1.0,1.28,11/25/2014
1751,17,Í1.0,3.73,11/26/2014
1751,18,Í1.0,5.66,11/27/2014
1751,19,Í1.0,2.70,11/28/2014
1751,20,Í1.1,1.71,11/4/2014
1751,21,Í1.1,3.40,11/5/2014
1751,22,Í1.1,4.35,11/12/2014
1751,23,Í1.1,4.68,11/13/2014
1751,24,Í1.1,4.62,11/19/2014
1751,25,Í1.1,4.70,11/20/2014
1751,26,Í1.1,2.89,11/21/2014
1751,27,Í1.1,2.79,11/24/2014
1751,28,Í1.1,1.24,11/25/2014
1751,29,Í1.1,3.68,11/26/2014
1751,30,Í1.1,2.65,11/28/2014
1751,31,Í1.2,1.71,11/4/2014
1751,32,Í1.2,3.40,11/5/2014
1751,33,Í1.2,4.35,11/12/2014
1751,34,Í1.2,4.68,11/13/2014
1751,35,Í1.2,4.62,11/19/2014
1751,36,Í1.2,4.70,11/20/2014
1751,37,Í1.2,2.89,11/21/2014
1751,38,Í1.2,2.79,11/24/2014
1751,39,Í1.2,1.24,11/25/2014
1751,40,Í1.2,3.68,11/26/2014
1751,41,Í1.2,2.65,11/28/2014
1751,42,Í7,3940.34,11/4/2014
1751,43,Í7,1845.72,11/5/2014
