REGN,C1_4,C2_4,C3_4,C4_4
520,1,Í3,48.05,10/1/2014
520,2,Í3,47.49,10/2/2014
520,3,Í3,46.86,10/3/2014
520,4,Í3,44.36,10/4/2014
520,5,Í3,44.49,10/5/2014
520,6,Í3,47.30,10/6/2014
520,7,Í3,45.04,10/7/2014
520,8,Í3,45.59,10/8/2014
520,9,Í3,45.21,10/9/2014
520,10,Í3,43.35,10/10/2014
520,11,Í3,43.50,10/11/2014
520,12,Í3,39.42,10/12/2014
520,13,Í3,39.49,10/13/2014
520,14,Í3,36.52,10/14/2014
520,15,Í3,37.09,10/15/2014
520,16,Í3,36.30,10/16/2014
520,17,Í3,44.47,10/17/2014
520,18,Í3,35.73,10/18/2014
520,19,Í3,35.79,10/19/2014
520,20,Í3,34.97,10/20/2014
520,21,Í3,34.62,10/21/2014
520,22,Í3,32.51,10/22/2014
520,23,Í3,31.22,10/23/2014
520,24,Í3,31.91,10/24/2014
520,25,Í3,32.29,10/25/2014
520,26,Í3,32.43,10/26/2014
520,27,Í3,34.18,10/27/2014
520,28,Í3,32.42,10/28/2014
520,29,Í3,34.82,10/29/2014
520,30,Í3,32.48,10/30/2014
520,31,Í3,28.93,10/31/2014
596,1,Í1.1,5.17,10/1/2014
596,2,Í1.1,5.19,10/2/2014
596,3,Í1.1,5.26,10/3/2014
596,4,Í1.1,5.25,10/4/2014
596,5,Í1.1,5.25,10/5/2014
596,6,Í1.1,5.26,10/6/2014
596,7,Í1.1,5.17,10/7/2014
596,8,Í1.1,5.18,10/8/2014
596,9,Í1.1,5.23,10/9/2014
596,10,Í1.1,5.25,10/10/2014
596,11,Í1.1,5.26,10/11/2014
596,12,Í1.1,5.26,10/12/2014
596,13,Í1.1,5.36,10/13/2014
596,14,Í1.1,5.39,10/14/2014
596,15,Í1.1,5.04,10/15/2014
596,16,Í1.1,5.24,10/16/2014
596,17,Í1.1,5.17,10/17/2014
596,18,Í1.1,5.18,10/18/2014
596,19,Í1.1,5.18,10/19/2014
596,20,Í1.1,5.35,10/20/2014
653,1,Í2,1.25,10/31/2014
653,2,Í3,25.75,10/31/2014
653,3,Í4,122.37,10/31/2014
854,1,Í1.2,5.11,10/1/2014
854,2,Í1.2,5.12,10/2/2014
854,3,Í1.2,5.21,10/3/2014
854,4,Í1.2,5.25,10/4/2014
854,5,Í1.2,5.23,10/5/2014
854,6,Í1.2,5.32,10/6/2014
854,7,Í1.2,5.34,10/7/2014
854,8,Í1.2,5.30,10/8/2014
854,9,Í1.2,5.31,10/9/2014
854,10,Í1.2,5.24,10/10/2014
