REGN,C1_4,C2_4,C3_4,C4_4
532,1,Í1,6.75,6/20/2012
532,2,Í1,6.73,6/21/2012
532,3,Í1,6.78,6/22/2012
532,4,Í1,6.89,6/23/2012
532,5,Í1,6.88,6/24/2012
532,6,Í1,6.94,6/25/2012
532,7,Í1,6.76,6/26/2012
532,8,Í1,6.32,6/27/2012
532,9,Í1,6.64,6/28/2012
532,10,Í4,159.26,6/20/2012
532,11,Í4,155.23,6/21/2012
532,12,Í4,152.90,6/22/2012
532,13,Í4,147.85,6/23/2012
532,14,Í4,141.49,6/24/2012
532,15,Í4,143.78,6/25/2012
532,16,Í4,151.73,6/26/2012
532,17,Í4,158.61,6/27/2012
532,18,Í4,131.73,6/28/2012
532,19,Í7,855.33,6/27/2012
532,20,Í7,825.61,6/28/2012
532,21,Í10.1,9.00,6/20/2012
532,22,Í10.1,9.05,6/21/2012
532,23,Í10.1,8.99,6/22/2012
532,24,Í10.1,8.82,6/23/2012
532,25,Í10.1,8.82,6/24/2012
532,26,Í10.1,8.89,6/25/2012
532,27,Í10.1,9.19,6/26/2012
532,28,Í10.1,9.94,6/27/2012
532,29,Í10.1,10.07,6/28/2012
1618,1,Í16.1,101.19,6/1/2012
1618,2,Í16.1,100.92,6/4/2012
1618,3,Í16.1,99.11,6/5/2012
1618,4,Í16.1,99.03,6/6/2012
1618,5,Í16.1,98.87,6/7/2012
1618,6,Í16.1,98.54,6/8/2012
1618,7,Í16.1,97.98,6/9/2012
1618,8,Í16.1,97.69,6/13/2012
1618,9,Í16.1,98.00,6/14/2012
1618,10,Í16.1,94.94,6/15/2012
1618,11,Í16.1,94.48,6/18/2012
1618,12,Í16.1,93.91,6/19/2012
1618,13,Í16.1,93.34,6/20/2012
1618,14,Í16.1,92.24,6/21/2012
1618,15,Í16.1,91.81,6/22/2012
1618,16,Í16.1,91.68,6/25/2012
1618,17,Í16.1,91.80,6/26/2012
1618,18,Í16.1,91.80,6/27/2012
1618,19,Í16.1,91.25,6/28/2012
1618,20,Í16.1,90.73,6/29/2012
2534,1,Í1,9.88,6/29/2012
