REGN,C1_3,C2_3,C3_3,C4_3
1,Í1,13.65,,
1,Í2,49.84,,
1,Í3,61.85,,
1,Í4,97.69,,
1,Í7,163.12,,
1,Í9.1,0.00,,
1,Ò1,0.00,,
1,Ò2,111.00,,
1,Í10.1,0.18,,
1,Í12,6.95,,
1,Í17,0.00,,
1,Í18,111.08,,
1,Í19,0.00,,
2,Í1,30.12,,
2,Í2,24.30,,
2,Í3,65.57,,
2,Í4,93.78,,
2,Í7,172.97,,
2,Í9.1,0.10,,
2,Í10.1,0.16,,
2,Í12,0.00,,
5,Í1,12.80,,
5,Í2,57.29,,
5,Í3,71.64,,
5,Í4,59.84,,
5,Í7,313.80,,
5,Í9.1,1.09,,
5,Í10.1,1.38,,
5,Í12,0.00,,
18,Í1,12.00,,
18,Í2,99.65,,
18,Í3,68.39,,
18,Í4,59.69,,
18,Í7,226.31,,
18,Í9.1,0.00,,
18,Í10.1,1.11,,
18,Í12,0.00,,
21,Í1,19.37,,
21,Í2,64.67,,
21,Í3,93.94,,
21,Í4,86.16,,
21,Í7,248.64,,
21,Í9.1,0.00,,
21,Í10.1,2.62,,
21,Í12,0.00,,
23,Í1,12.41,,
23,Í2,44.47,,
23,Í3,122.15,,
23,Í4,63.48,,
23,Í7,562.96,,
23,Í9.1,0.01,,
23,Í10.1,0.76,,
23,Í12,5.53,,
52,Í1,13.28,,
52,Í2,76.18,,
52,Í3,84.88,,
52,Í4,69.34,,
52,Í7,318.76,,
52,Í9.1,0.07,,
52,Í10.1,1.28,,
52,Í12,0.00,,
53,Í1,11.31,,
53,Í2,56.56,,
53,Í3,78.59,,
53,Í4,68.98,,
53,Í7,570.26,,
53,Í9.1,0.04,,
53,Í10.1,0.78,,
53,Í12,0.00,,
55,Í1,12.30,,
55,Í2,49.53,,
55,Í3,59.87,,
55,Í4,48.07,,
55,Í7,396.90,,
55,Í9.1,2.00,,
55,Í10.1,0.49,,
55,Í12,0.00,,
65,Í1,11.38,,
65,Í2,35.88,,
65,Í3,64.11,,
65,Í4,74.09,,
65,Í7,260.42,,
65,Í9.1,0.00,,
65,Í10.1,2.05,,
65,Í12,0.00,,
67,Í1,23.24,,
67,Í2,25.06,,
67,Í3,54.31,,
67,Í4,108.20,,
67,Í7,221.06,,
67,Í9.1,4.73,,
67,Í10.1,0.58,,
67,Í12,0.00,,
77,Í1,11.75,,
77,Í2,51.61,,
77,Í3,55.64,,
77,Í4,92.55,,
77,Í7,558.18,,
77,Í9.1,0.00,,
77,Í10.1,0.43,,
77,Í12,0.23,,
85,Í1,15.09,,
85,Í2,88.50,,
85,Í3,107.69,,
85,Í4,58.80,,
85,Í7,275.92,,
85,Í9.1,0.00,,
85,Í10.1,1.86,,
85,Í12,0.00,,
96,Í1,19.19,,
96,Í2,85.03,,
96,Í3,105.69,,
96,Í4,47.48,,
96,Í7,275.16,,
96,Í9.1,0.00,,
96,Í10.1,2.42,,
96,Í12,0.00,,
101,Í1,28.74,,
101,Í2,46.04,,
101,Í3,88.37,,
101,Í4,4.16,,
101,Í7,417.61,,
101,Í9.1,0.08,,
101,Í10.1,0.77,,
101,Í12,0.00,,
103,Í1,31.04,,
103,Í2,52.63,,
103,Í3,99.07,,
103,Í4,44.45,,
103,Í7,163.70,,
103,Í9.1,0.00,,
103,Í10.1,2.98,,
103,Í12,0.00,,
106,Í1,30.56,,
106,Í2,69.85,,
106,Í3,90.28,,
106,Í4,55.71,,
106,Í7,185.66,,
106,Í10.1,0.56,,
107,Í1,10.76,,
107,Í2,46.03,,
107,Í3,61.97,,
107,Í4,65.52,,
107,Í7,312.55,,
107,Í9.1,5.86,,
107,Í10.1,0.20,,
107,Í12,1.31,,
121,Í1,31.78,,
121,Í2,116.89,,
121,Í3,150.66,,
121,Í4,16.91,,
121,Í7,94.32,,
121,Í9.1,6.60,,
121,Í10.1,0.07,,
121,Í12,0.00,,
138,Í1,10.18,,
138,Í2,69.70,,
138,Í3,66.41,,
138,Í4,57.22,,
138,Í7,245.30,,
138,Í9.1,0.00,,
138,Í10.1,0.70,,
138,Í12,0.00,,
142,Í1,50.38,,
142,Í2,31.37,,
142,Í3,57.25,,
142,Í4,82.82,,
142,Í7,102.08,,
142,Í9.1,1.31,,
142,Í10.1,2.47,,
142,Í12,0.00,,
149,Í1,73.16,,
149,Í2,220.04,,
149,Í3,528.79,,
149,Í4,42.38,,
149,Í7,11.09,,
149,Í9.1,0.00,,
149,Í10.1,0.00,,
149,Í12,0.00,,
153,Í1,15.30,,
153,Í2,144.41,,
153,Í3,177.28,,
153,Í4,42.26,,
153,Í7,285.91,,
153,Í9.1,0.00,,
153,Í10.1,1.22,,
153,Í12,0.00,,
155,Í1,23.66,,
155,Í2,16.12,,
155,Í3,53.78,,
155,Í4,13.87,,
