REGN,C1_5
1,8/6/2011
1,8/7/2011
1,8/13/2011
1,8/14/2011
1,8/20/2011
1,8/21/2011
1,8/27/2011
1,8/28/2011
18,8/7/2011
18,8/14/2011
18,8/21/2011
18,8/28/2011
21,8/6/2011
21,8/7/2011
21,8/14/2011
21,8/21/2011
21,8/28/2011
23,8/6/2011
23,8/7/2011
23,8/13/2011
23,8/14/2011
23,8/20/2011
23,8/21/2011
23,8/27/2011
23,8/28/2011
65,8/20/2011
65,8/21/2011
67,8/6/2011
67,8/7/2011
67,8/13/2011
67,8/14/2011
67,8/20/2011
67,8/21/2011
67,8/27/2011
67,8/28/2011
67,8/30/2011
77,8/6/2011
77,8/7/2011
77,8/13/2011
77,8/14/2011
77,8/20/2011
77,8/21/2011
77,8/27/2011
77,8/28/2011
84,8/7/2011
84,8/14/2011
84,8/21/2011
84,8/28/2011
85,8/6/2011
85,8/7/2011
85,8/13/2011
85,8/14/2011
85,8/20/2011
85,8/21/2011
85,8/27/2011
85,8/28/2011
96,8/6/2011
96,8/7/2011
96,8/13/2011
96,8/14/2011
96,8/20/2011
96,8/21/2011
96,8/27/2011
96,8/28/2011
101,8/7/2011
101,8/14/2011
101,8/21/2011
101,8/28/2011
103,8/6/2011
103,8/7/2011
103,8/13/2011
103,8/14/2011
103,8/20/2011
103,8/21/2011
103,8/27/2011
103,8/28/2011
106,8/6/2011
106,8/7/2011
106,8/14/2011
106,8/20/2011
106,8/21/2011
106,8/28/2011
142,8/6/2011
142,8/7/2011
142,8/13/2011
142,8/14/2011
142,8/20/2011
142,8/21/2011
142,8/27/2011
142,8/28/2011
149,8/6/2011
149,8/7/2011
149,8/13/2011
149,8/14/2011
149,8/20/2011
149,8/21/2011
149,8/27/2011
149,8/28/2011
155,8/6/2011
155,8/7/2011
155,8/13/2011
155,8/14/2011
155,8/20/2011
155,8/21/2011
155,8/27/2011
155,8/28/2011
170,8/6/2011
170,8/7/2011
170,8/13/2011
170,8/14/2011
170,8/20/2011
170,8/21/2011
170,8/27/2011
170,8/28/2011
184,8/6/2011
184,8/7/2011
184,8/13/2011
184,8/14/2011
184,8/20/2011
184,8/21/2011
184,8/27/2011
184,8/28/2011
184,8/30/2011
197,8/6/2011
197,8/7/2011
197,8/13/2011
197,8/14/2011
197,8/20/2011
197,8/21/2011
197,8/27/2011
197,8/28/2011
208,8/6/2011
208,8/7/2011
208,8/13/2011
208,8/14/2011
208,8/20/2011
208,8/21/2011
208,8/27/2011
208,8/28/2011
232,8/6/2011
232,8/7/2011
232,8/13/2011
232,8/14/2011
232,8/20/2011
232,8/21/2011
232,8/27/2011
232,8/28/2011
236,8/6/2011
236,8/7/2011
236,8/13/2011
236,8/14/2011
236,8/20/2011
236,8/21/2011
236,8/27/2011
236,8/28/2011
