REGN,C1_5
282,8/3/2013
282,8/4/2013
282,8/10/2013
282,8/11/2013
282,8/17/2013
282,8/18/2013
282,8/24/2013
282,8/25/2013
282,8/31/2013
286,8/3/2013
286,8/4/2013
286,8/10/2013
286,8/11/2013
286,8/17/2013
286,8/18/2013
286,8/24/2013
286,8/25/2013
286,8/31/2013
312,8/4/2013
312,8/11/2013
312,8/18/2013
312,8/25/2013
324,8/4/2013
324,8/11/2013
324,8/18/2013
324,8/25/2013
330,8/3/2013
330,8/4/2013
330,8/10/2013
330,8/11/2013
330,8/17/2013
330,8/18/2013
330,8/24/2013
330,8/25/2013
330,8/31/2013
347,8/3/2013
347,8/4/2013
347,8/8/2013
347,8/9/2013
347,8/10/2013
347,8/11/2013
347,8/18/2013
347,8/24/2013
347,8/25/2013
354,8/3/2013
354,8/4/2013
354,8/10/2013
354,8/11/2013
354,8/17/2013
354,8/18/2013
354,8/24/2013
354,8/25/2013
354,8/31/2013
356,8/3/2013
356,8/4/2013
356,8/10/2013
356,8/11/2013
356,8/17/2013
356,8/18/2013
356,8/24/2013
356,8/25/2013
356,8/31/2013
370,8/3/2013
370,8/4/2013
370,8/10/2013
370,8/11/2013
370,8/17/2013
370,8/18/2013
370,8/24/2013
370,8/25/2013
370,8/31/2013
385,8/3/2013
385,8/4/2013
385,8/10/2013
385,8/11/2013
385,8/17/2013
385,8/18/2013
385,8/24/2013
385,8/25/2013
385,8/31/2013
430,8/3/2013
430,8/4/2013
430,8/10/2013
430,8/11/2013
430,8/17/2013
430,8/18/2013
430,8/24/2013
430,8/25/2013
430,8/31/2013
436,8/3/2013
436,8/4/2013
436,8/10/2013
436,8/11/2013
436,8/17/2013
436,8/18/2013
436,8/24/2013
436,8/25/2013
436,8/31/2013
438,8/3/2013
438,8/4/2013
438,8/10/2013
438,8/11/2013
438,8/17/2013
438,8/18/2013
438,8/24/2013
438,8/25/2013
438,8/31/2013
444,8/4/2013
444,8/11/2013
444,8/18/2013
444,8/25/2013
456,8/4/2013
456,8/11/2013
456,8/18/2013
456,8/25/2013
466,8/3/2013
466,8/4/2013
466,8/10/2013
466,8/11/2013
466,8/17/2013
466,8/18/2013
466,8/24/2013
466,8/25/2013
467,8/4/2013
467,8/11/2013
467,8/18/2013
467,8/25/2013
469,8/4/2013
469,8/11/2013
469,8/18/2013
469,8/25/2013
474,8/4/2013
474,8/11/2013
474,8/18/2013
474,8/25/2013
478,8/3/2013
478,8/4/2013
478,8/10/2013
478,8/11/2013
478,8/17/2013
478,8/18/2013
478,8/24/2013
478,8/25/2013
478,8/31/2013
480,8/4/2013
480,8/8/2013
480,8/11/2013
480,8/18/2013
480,8/25/2013
480,8/30/2013
481,8/4/2013
481,8/11/2013
481,8/18/2013
481,8/25/2013
503,8/4/2013
503,8/11/2013
503,8/18/2013
503,8/25/2013
507,8/3/2013
507,8/4/2013
507,8/10/2013
507,8/11/2013
507,8/17/2013
507,8/18/2013
507,8/24/2013
507,8/25/2013
507,8/31/2013
518,8/3/2013
518,8/4/2013
518,8/10/2013
518,8/11/2013
518,8/17/2013
518,8/18/2013
518,8/24/2013
518,8/25/2013
518,8/31/2013
533,8/4/2013
533,8/11/2013
533,8/18/2013
533,8/25/2013
543,8/3/2013
543,8/4/2013
543,8/8/2013
543,8/9/2013
543,8/10/2013
543,8/11/2013
543,8/18/2013
543,8/24/2013
543,8/25/2013
543,8/31/2013
545,8/3/2013
545,8/4/2013
545,8/10/2013
545,8/11/2013
545,8/17/2013
545,8/18/2013
545,8/24/2013
545,8/25/2013
546,8/4/2013
546,8/11/2013
546,8/18/2013
546,8/25/2013
548,8/3/2013
548,8/4/2013
548,8/10/2013
548,8/11/2013
548,8/17/2013
548,8/18/2013
548,8/24/2013
548,8/25/2013
548,8/31/2013
554,8/4/2013
554,8/11/2013
554,8/18/2013
554,8/25/2013
567,8/4/2013
567,8/11/2013
567,8/18/2013
567,8/25/2013
568,8/3/2013
568,8/4/2013
568,8/10/2013
568,8/11/2013
568,8/17/2013
568,8/18/2013
568,8/24/2013
568,8/25/2013
568,8/31/2013
574,8/4/2013
574,8/11/2013
574,8/18/2013
574,8/25/2013
575,8/4/2013
575,8/11/2013
575,8/18/2013
575,8/25/2013
596,8/4/2013
598,8/3/2013
598,8/4/2013
598,8/10/2013
598,8/11/2013
598,8/17/2013
598,8/18/2013
598,8/24/2013
598,8/25/2013
598,8/31/2013
606,8/4/2013
606,8/11/2013
606,8/18/2013
606,8/25/2013
608,8/3/2013
608,8/4/2013
608,8/10/2013
608,8/11/2013
608,8/17/2013
608,8/18/2013
608,8/24/2013
608,8/25/2013
622,8/3/2013
622,8/4/2013
622,8/10/2013
622,8/11/2013
622,8/17/2013
622,8/18/2013
622,8/24/2013
622,8/25/2013
622,8/31/2013
635,8/4/2013
635,8/11/2013
635,8/18/2013
635,8/25/2013
639,8/3/2013
639,8/4/2013
639,8/8/2013
639,8/9/2013
639,8/10/2013
639,8/11/2013
639,8/18/2013
639,8/24/2013
639,8/25/2013
639,8/31/2013
654,8/3/2013
654,8/4/2013
654,8/10/2013
654,8/11/2013
654,8/17/2013
654,8/18/2013
654,8/24/2013
654,8/25/2013
654,8/31/2013
655,8/3/2013
655,8/4/2013
655,8/10/2013
655,8/11/2013
655,8/17/2013
655,8/18/2013
655,8/24/2013
655,8/25/2013
665,8/3/2013
665,8/4/2013
665,8/10/2013
665,8/11/2013
665,8/17/2013
665,8/18/2013
665,8/24/2013
665,8/25/2013
665,8/31/2013
680,8/4/2013
680,8/11/2013
680,8/18/2013
680,8/25/2013
684,8/3/2013
684,8/4/2013
684,8/10/2013
684,8/11/2013
684,8/17/2013
684,8/18/2013
684,8/24/2013
684,8/25/2013
684,8/31/2013
685,8/4/2013
685,8/11/2013
685,8/18/2013
685,8/25/2013
695,8/3/2013
695,8/4/2013
695,8/8/2013
695,8/10/2013
695,8/11/2013
695,8/17/2013
695,8/18/2013
695,8/24/2013
695,8/25/2013
695,8/31/2013
696,8/3/2013
696,8/4/2013
696,8/10/2013
696,8/11/2013
696,8/17/2013
696,8/18/2013
696,8/24/2013
696,8/25/2013
696,8/31/2013
702,8/4/2013
702,8/11/2013
702,8/18/2013
702,8/25/2013
704,8/4/2013
704,8/11/2013
704,8/18/2013
704,8/25/2013
708,8/3/2013
708,8/4/2013
708,8/10/2013
708,8/11/2013
708,8/17/2013
708,8/18/2013
708,8/24/2013
708,8/25/2013
708,8/31/2013
709,8/3/2013
709,8/4/2013
709,8/10/2013
709,8/11/2013
709,8/17/2013
709,8/18/2013
709,8/24/2013
709,8/25/2013
709,8/31/2013
715,8/3/2013
715,8/4/2013
715,8/8/2013
715,8/9/2013
715,8/10/2013
715,8/11/2013
715,8/18/2013
715,8/24/2013
715,8/25/2013
715,8/31/2013
728,8/4/2013
728,8/8/2013
728,8/11/2013
728,8/18/2013
728,8/25/2013
728,8/30/2013
732,8/3/2013
732,8/4/2013
732,8/10/2013
732,8/11/2013
732,8/17/2013
732,8/18/2013
732,8/24/2013
732,8/25/2013
732,8/31/2013
735,8/4/2013
735,8/11/2013
735,8/18/2013
735,8/25/2013
752,8/3/2013
752,8/4/2013
752,8/10/2013
752,8/11/2013
752,8/17/2013
752,8/18/2013
752,8/24/2013
752,8/25/2013
752,8/31/2013
766,8/4/2013
766,8/11/2013
766,8/18/2013
766,8/25/2013
779,8/4/2013
779,8/11/2013
779,8/18/2013
779,8/25/2013
783,8/4/2013
783,8/11/2013
783,8/18/2013
783,8/25/2013
784,8/4/2013
784,8/11/2013
784,8/18/2013
784,8/25/2013
790,8/25/2013
793,8/3/2013
793,8/4/2013
793,8/8/2013
793,8/9/2013
793,8/10/2013
793,8/11/2013
793,8/18/2013
793,8/24/2013
793,8/25/2013
793,8/31/2013
804,8/3/2013
804,8/4/2013
804,8/10/2013
804,8/11/2013
804,8/17/2013
804,8/18/2013
804,8/24/2013
804,8/25/2013
804,8/31/2013
812,8/3/2013
812,8/4/2013
812,8/10/2013
812,8/11/2013
812,8/17/2013
812,8/18/2013
812,8/24/2013
812,8/25/2013
812,8/31/2013
817,8/3/2013
817,8/4/2013
817,8/10/2013
817,8/11/2013
817,8/17/2013
817,8/18/2013
817,8/24/2013
817,8/25/2013
817,8/31/2013
825,8/4/2013
825,8/11/2013
825,8/18/2013
825,8/25/2013
826,8/4/2013
826,8/11/2013
826,8/18/2013
826,8/25/2013
836,8/3/2013
836,8/4/2013
836,8/10/2013
836,8/11/2013
836,8/17/2013
836,8/18/2013
836,8/24/2013
836,8/25/2013
836,8/31/2013
840,8/3/2013
840,8/4/2013
840,8/10/2013
840,8/11/2013
840,8/17/2013
840,8/18/2013
840,8/24/2013
840,8/25/2013
840,8/31/2013
841,8/3/2013
841,8/4/2013
841,8/10/2013
841,8/11/2013
841,8/17/2013
841,8/18/2013
841,8/24/2013
841,8/25/2013
841,8/31/2013
842,8/4/2013
842,8/11/2013
842,8/18/2013
842,8/25/2013
843,8/4/2013
843,8/11/2013
843,8/18/2013
843,8/25/2013
854,8/3/2013
854,8/4/2013
854,8/10/2013
854,8/11/2013
854,8/17/2013
854,8/18/2013
854,8/24/2013
854,8/25/2013
854,8/31/2013
857,8/6/2013
857,8/7/2013
857,8/13/2013
857,8/14/2013
857,8/20/2013
857,8/21/2013
857,8/27/2013
857,8/28/2013
865,8/3/2013
865,8/4/2013
865,8/10/2013
865,8/11/2013
865,8/17/2013
865,8/18/2013
865,8/24/2013
865,8/25/2013
865,8/31/2013
874,8/3/2013
874,8/4/2013
874,8/8/2013
874,8/10/2013
874,8/11/2013
874,8/17/2013
874,8/18/2013
874,8/24/2013
874,8/25/2013
874,8/31/2013
875,8/3/2013
875,8/4/2013
875,8/10/2013
875,8/11/2013
875,8/17/2013
875,8/18/2013
875,8/24/2013
875,8/25/2013
875,8/31/2013
889,8/3/2013
889,8/4/2013
889,8/8/2013
889,8/10/2013
889,8/11/2013
889,8/17/2013
889,8/18/2013
889,8/24/2013
889,8/25/2013
889,8/30/2013
889,8/31/2013
901,8/4/2013
901,8/11/2013
901,8/18/2013
901,8/25/2013
902,8/11/2013
914,8/3/2013
914,8/4/2013
914,8/10/2013
914,8/11/2013
914,8/17/2013
914,8/18/2013
914,8/24/2013
914,8/25/2013
914,8/31/2013
917,8/3/2013
917,8/4/2013
917,8/10/2013
917,8/11/2013
917,8/17/2013
917,8/18/2013
917,8/24/2013
917,8/25/2013
917,8/31/2013
927,8/3/2013
927,8/4/2013
927,8/10/2013
927,8/11/2013
927,8/17/2013
927,8/18/2013
927,8/24/2013
927,8/25/2013
927,8/31/2013
930,8/3/2013
930,8/4/2013
930,8/10/2013
930,8/11/2013
930,8/17/2013
930,8/18/2013
930,8/24/2013
930,8/25/2013
930,8/31/2013
931,8/3/2013
931,8/4/2013
931,8/10/2013
931,8/11/2013
931,8/17/2013
931,8/18/2013
931,8/24/2013
931,8/25/2013
931,8/31/2013
933,8/4/2013
933,8/11/2013
933,8/18/2013
933,8/25/2013
937,8/3/2013
937,8/4/2013
937,8/10/2013
937,8/11/2013
937,8/17/2013
937,8/18/2013
937,8/24/2013
937,8/25/2013
937,8/31/2013
948,8/4/2013
948,8/11/2013
948,8/18/2013
948,8/25/2013
969,8/3/2013
969,8/4/2013
969,8/10/2013
969,8/11/2013
969,8/17/2013
969,8/18/2013
969,8/24/2013
969,8/25/2013
969,8/31/2013
970,8/4/2013
970,8/11/2013
970,8/18/2013
970,8/25/2013
990,8/3/2013
990,8/4/2013
990,8/10/2013
990,8/11/2013
990,8/17/2013
990,8/18/2013
990,8/24/2013
990,8/25/2013
990,8/31/2013
991,8/4/2013
991,8/11/2013
991,8/18/2013
991,8/25/2013
992,8/3/2013
992,8/4/2013
992,8/10/2013
992,8/11/2013
992,8/17/2013
992,8/18/2013
992,8/24/2013
992,8/25/2013
992,8/31/2013
1000,8/3/2013
1000,8/4/2013
1000,8/10/2013
1000,8/11/2013
1000,8/17/2013
1000,8/18/2013
1000,8/24/2013
1000,8/25/2013
1002,8/3/2013
1002,8/4/2013
1002,8/10/2013
1002,8/11/2013
1002,8/17/2013
1002,8/18/2013
1002,8/24/2013
1002,8/25/2013
1002,8/31/2013
1006,8/3/2013
1006,8/4/2013
1006,8/10/2013
1006,8/11/2013
1006,8/17/2013
1006,8/18/2013
1006,8/24/2013
1006,8/25/2013
1006,8/31/2013
1016,8/3/2013
1016,8/4/2013
1016,8/10/2013
1016,8/11/2013
1016,8/17/2013
1016,8/18/2013
1016,8/24/2013
1016,8/25/2013
1016,8/31/2013
1025,8/3/2013
1025,8/4/2013
1025,8/10/2013
1025,8/11/2013
1025,8/17/2013
1025,8/18/2013
1025,8/24/2013
1025,8/25/2013
1025,8/31/2013
1035,8/4/2013
1035,8/11/2013
1035,8/18/2013
1035,8/25/2013
1043,8/3/2013
1043,8/4/2013
1043,8/10/2013
1043,8/11/2013
1043,8/17/2013
1043,8/18/2013
1043,8/24/2013
1043,8/25/2013
1046,8/3/2013
1046,8/4/2013
1046,8/10/2013
1046,8/11/2013
1046,8/17/2013
1046,8/18/2013
1046,8/24/2013
1046,8/25/2013
1046,8/31/2013
1050,8/3/2013
1050,8/4/2013
1050,8/10/2013
1050,8/11/2013
1050,8/17/2013
1050,8/18/2013
1050,8/24/2013
1050,8/25/2013
1050,8/31/2013
1052,8/3/2013
1052,8/4/2013
1052,8/10/2013
1052,8/11/2013
1052,8/17/2013
1052,8/18/2013
1052,8/24/2013
1052,8/25/2013
1052,8/31/2013
1059,8/3/2013
1059,8/4/2013
1059,8/10/2013
1059,8/11/2013
1059,8/17/2013
1059,8/18/2013
1059,8/24/2013
1059,8/25/2013
1059,8/31/2013
1060,8/4/2013
1060,8/11/2013
1060,8/18/2013
1060,8/25/2013
1067,8/3/2013
1067,8/4/2013
1067,8/10/2013
1067,8/11/2013
1067,8/17/2013
1067,8/18/2013
1067,8/24/2013
1067,8/25/2013
1067,8/31/2013
1068,8/4/2013
1068,8/11/2013
1068,8/18/2013
1068,8/25/2013
1084,8/3/2013
1084,8/4/2013
1084,8/10/2013
1084,8/11/2013
1084,8/17/2013
1084,8/18/2013
1084,8/24/2013
1084,8/25/2013
1084,8/31/2013
1088,8/3/2013
1088,8/4/2013
1088,8/10/2013
1088,8/11/2013
1088,8/17/2013
1088,8/18/2013
1088,8/24/2013
1088,8/25/2013
1088,8/31/2013
1093,8/4/2013
1093,8/11/2013
1093,8/18/2013
1093,8/25/2013
1114,8/3/2013
1114,8/4/2013
1114,8/10/2013
1114,8/11/2013
1114,8/17/2013
1114,8/18/2013
1114,8/24/2013
1114,8/25/2013
1114,8/31/2013
1115,8/3/2013
1115,8/4/2013
1115,8/10/2013
1115,8/11/2013
1115,8/17/2013
1115,8/18/2013
1115,8/24/2013
1115,8/25/2013
1115,8/31/2013
1118,8/11/2013
1118,8/18/2013
1118,8/25/2013
1121,8/4/2013
1121,8/11/2013
1121,8/18/2013
1121,8/25/2013
1134,8/3/2013
1134,8/4/2013
1134,8/10/2013
1134,8/11/2013
1134,8/17/2013
1134,8/18/2013
1134,8/24/2013
1134,8/25/2013
1134,8/31/2013
1136,8/4/2013
1136,8/8/2013
1136,8/9/2013
1136,8/10/2013
1136,8/11/2013
1136,8/17/2013
1136,8/18/2013
1136,8/24/2013
1136,8/25/2013
1136,8/31/2013
1137,8/3/2013
1137,8/4/2013
1137,8/8/2013
1137,8/10/2013
1137,8/11/2013
1137,8/17/2013
1137,8/18/2013
1137,8/24/2013
1137,8/25/2013
1137,8/31/2013
1139,8/3/2013
1139,8/4/2013
1139,8/10/2013
1139,8/11/2013
1139,8/17/2013
1139,8/18/2013
1139,8/24/2013
1139,8/25/2013
1139,8/31/2013
1143,8/3/2013
1143,8/4/2013
1143,8/10/2013
1143,8/11/2013
1143,8/17/2013
1143,8/18/2013
1143,8/24/2013
1143,8/25/2013
1143,8/31/2013
1144,8/4/2013
1144,8/11/2013
1144,8/18/2013
1144,8/25/2013
1151,8/4/2013
1151,8/11/2013
1151,8/18/2013
1151,8/25/2013
1153,8/4/2013
1153,8/11/2013
1153,8/18/2013
1153,8/25/2013
1165,8/3/2013
1165,8/4/2013
1165,8/10/2013
1165,8/11/2013
1165,8/17/2013
1165,8/18/2013
1165,8/24/2013
1165,8/25/2013
1166,8/4/2013
1166,8/11/2013
1166,8/18/2013
1166,8/25/2013
1184,8/4/2013
1184,8/11/2013
1184,8/18/2013
1184,8/25/2013
1197,8/3/2013
1197,8/4/2013
1197,8/8/2013
1197,8/9/2013
1197,8/10/2013
1197,8/11/2013
1197,8/18/2013
1197,8/24/2013
1197,8/25/2013
1239,8/3/2013
1239,8/4/2013
1239,8/10/2013
1239,8/11/2013
1239,8/17/2013
1239,8/18/2013
1239,8/24/2013
1239,8/25/2013
1239,8/31/2013
1242,8/4/2013
1242,8/11/2013
1242,8/18/2013
1242,8/25/2013
1244,8/3/2013
1244,8/4/2013
1244,8/10/2013
1244,8/11/2013
1244,8/17/2013
1244,8/18/2013
1244,8/24/2013
1244,8/25/2013
1244,8/31/2013
1250,8/3/2013
1250,8/4/2013
1250,8/10/2013
1250,8/11/2013
1250,8/17/2013
1250,8/18/2013
1250,8/24/2013
1250,8/25/2013
1250,8/31/2013
1277,8/3/2013
1277,8/4/2013
1277,8/10/2013
1277,8/11/2013
1277,8/17/2013
1277,8/18/2013
1277,8/24/2013
1277,8/25/2013
1277,8/31/2013
1280,8/4/2013
1280,8/11/2013
1280,8/18/2013
1280,8/25/2013
1281,8/3/2013
1281,8/4/2013
1281,8/10/2013
1281,8/11/2013
1281,8/17/2013
1281,8/18/2013
1281,8/24/2013
1281,8/25/2013
1281,8/31/2013
1291,8/3/2013
1291,8/4/2013
1291,8/10/2013
1291,8/11/2013
1291,8/17/2013
1291,8/18/2013
1291,8/24/2013
1291,8/25/2013
1291,8/31/2013
1293,8/4/2013
1293,8/11/2013
1293,8/18/2013
1293,8/25/2013
1309,8/3/2013
1309,8/4/2013
1309,8/11/2013
1309,8/15/2013
1309,8/16/2013
1309,8/17/2013
1309,8/18/2013
1309,8/24/2013
1309,8/25/2013
1309,8/31/2013
1312,8/4/2013
1312,8/11/2013
1312,8/18/2013
1312,8/25/2013
1319,8/3/2013
1319,8/4/2013
1319,8/10/2013
1319,8/11/2013
1319,8/17/2013
1319,8/18/2013
1319,8/24/2013
1319,8/25/2013
1319,8/31/2013
1329,8/4/2013
1329,8/11/2013
1329,8/18/2013
1329,8/25/2013
1352,8/4/2013
1352,8/11/2013
1352,8/18/2013
1352,8/25/2013
1354,8/4/2013
1354,8/11/2013
1354,8/18/2013
1354,8/25/2013
1370,8/4/2013
1370,8/11/2013
1370,8/18/2013
1370,8/25/2013
1376,8/4/2013
1376,8/11/2013
1376,8/18/2013
1376,8/25/2013
1414,8/3/2013
1414,8/4/2013
1414,8/10/2013
1414,8/11/2013
1414,8/17/2013
1414,8/18/2013
1414,8/24/2013
1414,8/25/2013
1414,8/31/2013
1415,8/3/2013
1415,8/4/2013
1415,8/10/2013
1415,8/11/2013
1415,8/17/2013
1415,8/18/2013
1415,8/24/2013
1415,8/25/2013
1415,8/31/2013
1439,8/3/2013
1439,8/4/2013
1439,8/10/2013
1439,8/11/2013
1439,8/17/2013
1439,8/18/2013
1439,8/24/2013
1439,8/25/2013
1439,8/31/2013
1441,8/3/2013
1441,8/4/2013
1441,8/10/2013
1441,8/11/2013
1441,8/17/2013
1441,8/18/2013
1441,8/24/2013
1441,8/25/2013
1441,8/31/2013
1478,8/3/2013
1478,8/4/2013
1478,8/10/2013
1478,8/11/2013
1478,8/17/2013
1478,8/18/2013
1478,8/24/2013
1478,8/25/2013
1478,8/31/2013
1555,8/3/2013
1555,8/4/2013
1555,8/10/2013
1555,8/11/2013
1555,8/17/2013
1555,8/18/2013
1555,8/24/2013
1555,8/25/2013
1555,8/31/2013
1586,8/3/2013
1586,8/4/2013
1586,8/10/2013
1586,8/11/2013
1586,8/17/2013
1586,8/18/2013
1586,8/24/2013
1586,8/25/2013
1586,8/31/2013
1598,8/3/2013
1598,8/4/2013
1598,8/10/2013
1598,8/11/2013
1598,8/17/2013
1598,8/18/2013
1598,8/24/2013
1598,8/25/2013
1598,8/31/2013
1614,8/4/2013
1614,8/11/2013
1614,8/17/2013
1614,8/18/2013
1614,8/24/2013
1614,8/25/2013
1614,8/31/2013
1616,8/4/2013
1616,8/11/2013
1616,8/18/2013
1616,8/25/2013
1618,8/3/2013
1618,8/4/2013
1618,8/10/2013
1618,8/11/2013
1618,8/17/2013
1618,8/18/2013
1618,8/24/2013
1618,8/25/2013
1618,8/31/2013
1626,8/3/2013
1626,8/4/2013
1626,8/10/2013
1626,8/11/2013
1626,8/17/2013
1626,8/18/2013
1626,8/24/2013
1626,8/25/2013
1626,8/31/2013
1635,8/4/2013
1635,8/11/2013
1635,8/18/2013
1635,8/25/2013
1639,8/3/2013
1639,8/4/2013
1639,8/10/2013
1639,8/11/2013
1639,8/17/2013
1639,8/18/2013
1639,8/24/2013
1639,8/25/2013
1639,8/31/2013
1640,8/3/2013
1640,8/4/2013
1640,8/10/2013
1640,8/11/2013
1640,8/17/2013
1640,8/18/2013
1640,8/24/2013
1640,8/25/2013
1640,8/31/2013
1659,8/4/2013
1659,8/11/2013
1659,8/18/2013
1659,8/25/2013
1661,8/3/2013
1661,8/4/2013
1661,8/10/2013
1661,8/11/2013
1661,8/17/2013
1661,8/18/2013
1661,8/24/2013
1661,8/25/2013
1661,8/31/2013
1663,8/3/2013
1663,8/4/2013
1663,8/10/2013
1663,8/11/2013
1663,8/17/2013
1663,8/18/2013
1663,8/24/2013
1663,8/25/2013
1663,8/31/2013
1673,8/3/2013
1673,8/4/2013
1673,8/10/2013
1673,8/11/2013
1673,8/17/2013
1673,8/18/2013
1673,8/24/2013
1673,8/25/2013
1673,8/31/2013
1679,8/3/2013
1679,8/4/2013
1679,8/10/2013
1679,8/11/2013
1679,8/17/2013
1679,8/18/2013
1679,8/24/2013
1679,8/25/2013
1679,8/31/2013
1680,8/3/2013
1680,8/4/2013
1680,8/10/2013
1680,8/11/2013
1680,8/17/2013
1680,8/18/2013
1680,8/24/2013
1680,8/25/2013
1680,8/31/2013
1684,8/3/2013
1684,8/4/2013
1684,8/10/2013
1684,8/11/2013
1684,8/17/2013
1684,8/18/2013
1684,8/24/2013
1684,8/25/2013
1684,8/31/2013
1701,8/4/2013
1701,8/11/2013
1701,8/18/2013
1701,8/25/2013
1704,8/3/2013
1704,8/4/2013
1704,8/10/2013
1704,8/11/2013
1704,8/17/2013
1704,8/18/2013
1704,8/24/2013
1704,8/25/2013
1704,8/31/2013
1717,8/4/2013
1717,8/10/2013
1717,8/11/2013
1717,8/17/2013
1717,8/18/2013
1717,8/24/2013
1717,8/25/2013
1720,8/3/2013
1720,8/4/2013
1720,8/10/2013
1720,8/11/2013
1720,8/17/2013
1720,8/18/2013
1720,8/24/2013
1720,8/25/2013
1720,8/31/2013
1724,8/3/2013
1724,8/4/2013
1724,8/10/2013
1724,8/11/2013
1724,8/17/2013
1724,8/18/2013
1724,8/24/2013
1724,8/25/2013
1724,8/31/2013
1734,8/3/2013
1734,8/4/2013
1734,8/10/2013
1734,8/11/2013
1734,8/17/2013
1734,8/18/2013
1734,8/24/2013
1734,8/25/2013
1734,8/31/2013
1738,8/4/2013
1738,8/11/2013
1738,8/18/2013
1738,8/25/2013
1747,8/4/2013
1747,8/11/2013
1747,8/18/2013
1747,8/25/2013
1752,8/4/2013
1752,8/11/2013
1752,8/18/2013
1752,8/25/2013
1776,8/4/2013
1776,8/11/2013
1776,8/18/2013
1776,8/25/2013
1788,8/3/2013
1788,8/4/2013
1788,8/10/2013
1788,8/11/2013
1788,8/17/2013
1788,8/18/2013
1788,8/24/2013
1788,8/25/2013
1788,8/31/2013
1792,8/3/2013
1792,8/4/2013
1792,8/10/2013
1792,8/11/2013
1792,8/17/2013
1792,8/18/2013
1792,8/24/2013
1792,8/25/2013
1792,8/31/2013
1809,8/4/2013
1809,8/11/2013
1809,8/18/2013
1809,8/25/2013
1818,8/4/2013
1818,8/11/2013
1818,8/18/2013
1818,8/25/2013
1829,8/3/2013
1829,8/4/2013
1829,8/10/2013
1829,8/11/2013
1829,8/17/2013
1829,8/18/2013
1829,8/24/2013
1829,8/25/2013
1829,8/31/2013
1835,8/3/2013
1835,8/4/2013
1835,8/10/2013
1835,8/11/2013
1835,8/17/2013
1835,8/18/2013
1835,8/24/2013
1835,8/25/2013
1835,8/31/2013
1868,8/3/2013
1868,8/4/2013
1868,8/10/2013
1868,8/11/2013
1868,8/17/2013
1868,8/18/2013
1868,8/24/2013
