REGN,C1_5
1,9/5/2015
1,9/6/2015
1,9/12/2015
1,9/13/2015
1,9/19/2015
1,9/20/2015
1,9/26/2015
1,9/27/2015
21,9/6/2015
21,9/13/2015
21,9/20/2015
21,9/27/2015
55,9/5/2015
55,9/6/2015
55,9/12/2015
55,9/13/2015
55,9/19/2015
55,9/20/2015
55,9/26/2015
55,9/27/2015
67,9/5/2015
67,9/6/2015
67,9/12/2015
67,9/13/2015
67,9/19/2015
67,9/20/2015
67,9/24/2015
67,9/26/2015
67,9/27/2015
77,9/5/2015
77,9/6/2015
77,9/12/2015
77,9/13/2015
77,9/19/2015
77,9/20/2015
77,9/26/2015
77,9/27/2015
85,9/5/2015
85,9/6/2015
85,9/12/2015
85,9/13/2015
85,9/19/2015
85,9/20/2015
85,9/26/2015
85,9/27/2015
96,9/5/2015
96,9/6/2015
96,9/12/2015
96,9/13/2015
96,9/19/2015
96,9/20/2015
96,9/26/2015
96,9/27/2015
103,9/5/2015
103,9/6/2015
103,9/12/2015
103,9/13/2015
103,9/19/2015
103,9/20/2015
103,9/26/2015
103,9/27/2015
106,9/6/2015
106,9/13/2015
106,9/20/2015
106,9/27/2015
153,9/5/2015
153,9/6/2015
153,9/12/2015
153,9/13/2015
153,9/19/2015
153,9/20/2015
153,9/26/2015
153,9/27/2015
170,9/5/2015
170,9/6/2015
170,9/12/2015
170,9/13/2015
170,9/19/2015
170,9/20/2015
170,9/26/2015
170,9/27/2015
197,9/5/2015
197,9/6/2015
197,9/12/2015
197,9/13/2015
197,9/19/2015
197,9/20/2015
197,9/26/2015
197,9/27/2015
208,9/5/2015
208,9/6/2015
208,9/12/2015
208,9/13/2015
208,9/19/2015
208,9/20/2015
208,9/26/2015
208,9/27/2015
232,9/6/2015
232,9/13/2015
232,9/20/2015
232,9/27/2015
236,9/6/2015
236,9/13/2015
236,9/20/2015
236,9/27/2015
249,9/6/2015
249,9/13/2015
249,9/20/2015
249,9/27/2015
256,9/5/2015
256,9/6/2015
256,9/12/2015
256,9/13/2015
256,9/19/2015
256,9/20/2015
256,9/26/2015
256,9/27/2015
272,9/5/2015
272,9/6/2015
272,9/12/2015
272,9/13/2015
272,9/19/2015
272,9/20/2015
272,9/26/2015
272,9/27/2015
312,9/6/2015
312,9/13/2015
312,9/20/2015
312,9/27/2015
330,9/5/2015
330,9/6/2015
330,9/12/2015
330,9/13/2015
330,9/19/2015
330,9/20/2015
330,9/26/2015
330,9/27/2015
354,9/5/2015
354,9/6/2015
354,9/12/2015
354,9/13/2015
354,9/19/2015
354,9/20/2015
354,9/26/2015
354,9/27/2015
356,9/5/2015
356,9/6/2015
356,9/12/2015
356,9/13/2015
356,9/19/2015
356,9/20/2015
356,9/26/2015
356,9/27/2015
370,9/5/2015
370,9/6/2015
370,9/12/2015
370,9/13/2015
370,9/19/2015
370,9/20/2015
370,9/26/2015
370,9/27/2015
384,9/6/2015
384,9/13/2015
384,9/20/2015
384,9/27/2015
430,9/13/2015
430,9/27/2015
436,9/5/2015
436,9/6/2015
436,9/12/2015
436,9/13/2015
436,9/19/2015
436,9/20/2015
436,9/26/2015
436,9/27/2015
438,9/5/2015
438,9/6/2015
438,9/12/2015
438,9/13/2015
438,9/19/2015
438,9/20/2015
438,9/26/2015
438,9/27/2015
444,9/6/2015
444,9/13/2015
444,9/20/2015
444,9/27/2015
467,9/6/2015
467,9/13/2015
467,9/20/2015
467,9/27/2015
469,9/6/2015
469,9/13/2015
469,9/20/2015
469,9/27/2015
478,9/6/2015
478,9/13/2015
478,9/20/2015
478,9/27/2015
480,9/6/2015
480,9/13/2015
480,9/20/2015
480,9/27/2015
507,9/5/2015
507,9/6/2015
507,9/12/2015
507,9/13/2015
507,9/19/2015
507,9/20/2015
507,9/26/2015
507,9/27/2015
533,9/6/2015
533,9/13/2015
533,9/20/2015
533,9/27/2015
545,9/5/2015
545,9/6/2015
545,9/12/2015
545,9/13/2015
545,9/19/2015
545,9/20/2015
545,9/26/2015
545,9/27/2015
548,9/6/2015
548,9/13/2015
548,9/20/2015
548,9/27/2015
567,9/6/2015
567,9/13/2015
567,9/20/2015
567,9/27/2015
574,9/6/2015
574,9/13/2015
574,9/20/2015
574,9/27/2015
575,9/6/2015
575,9/13/2015
575,9/20/2015
575,9/27/2015
598,9/5/2015
598,9/6/2015
598,9/12/2015
598,9/13/2015
598,9/19/2015
598,9/20/2015
598,9/26/2015
598,9/27/2015
608,9/5/2015
608,9/6/2015
608,9/11/2015
608,9/12/2015
608,9/19/2015
608,9/20/2015
608,9/26/2015
608,9/27/2015
665,9/5/2015
665,9/6/2015
665,9/12/2015
665,9/13/2015
665,9/19/2015
665,9/20/2015
665,9/26/2015
665,9/27/2015
680,9/6/2015
680,9/13/2015
680,9/20/2015
680,9/27/2015
685,9/6/2015
685,9/13/2015
685,9/20/2015
685,9/27/2015
695,9/1/2015
695,9/5/2015
695,9/6/2015
695,9/12/2015
695,9/13/2015
695,9/19/2015
695,9/20/2015
695,9/26/2015
695,9/27/2015
702,9/6/2015
702,9/13/2015
702,9/20/2015
702,9/27/2015
708,9/5/2015
708,9/6/2015
708,9/12/2015
708,9/13/2015
708,9/19/2015
708,9/20/2015
708,9/26/2015
708,9/27/2015
728,9/6/2015
728,9/13/2015
728,9/20/2015
728,9/24/2015
728,9/27/2015
732,9/5/2015
732,9/6/2015
732,9/12/2015
732,9/13/2015
732,9/19/2015
732,9/20/2015
732,9/26/2015
732,9/27/2015
735,9/6/2015
735,9/13/2015
735,9/20/2015
735,9/27/2015
752,9/5/2015
752,9/6/2015
752,9/12/2015
752,9/13/2015
752,9/19/2015
752,9/20/2015
752,9/26/2015
752,9/27/2015
766,9/6/2015
766,9/13/2015
766,9/20/2015
766,9/27/2015
777,9/6/2015
777,9/13/2015
777,9/20/2015
777,9/27/2015
779,9/6/2015
779,9/13/2015
779,9/20/2015
779,9/27/2015
783,9/6/2015
783,9/13/2015
783,9/20/2015
783,9/27/2015
784,9/5/2015
784,9/6/2015
784,9/12/2015
784,9/13/2015
784,9/19/2015
784,9/20/2015
784,9/26/2015
784,9/27/2015
793,9/5/2015
793,9/6/2015
793,9/12/2015
793,9/13/2015
793,9/19/2015
793,9/20/2015
793,9/24/2015
793,9/26/2015
793,9/27/2015
804,9/5/2015
804,9/6/2015
804,9/12/2015
804,9/13/2015
804,9/19/2015
804,9/20/2015
804,9/26/2015
804,9/27/2015
812,9/5/2015
812,9/6/2015
812,9/12/2015
812,9/13/2015
812,9/19/2015
812,9/20/2015
812,9/26/2015
812,9/27/2015
817,9/5/2015
817,9/6/2015
817,9/12/2015
817,9/13/2015
817,9/19/2015
817,9/20/2015
817,9/26/2015
817,9/27/2015
826,9/6/2015
826,9/13/2015
826,9/20/2015
826,9/27/2015
