REGN,C1_3,C2_3,C3_3,C4_3
1,Í1,14.55,,
1,Í2,62.62,,
1,Í3,73.35,,
1,Í4,83.07,,
1,Í7,96.08,,
1,Í9.1,0.00,,
1,Í10.1,0.15,,
1,Í12,5.92,,
1,Í18,109.75,,
2,Í1,30.44,,
2,Í2,37.06,,
2,Í3,70.89,,
2,Í4,109.48,,
2,Í7,177.09,,
2,Í9.1,0.10,,
2,Í10.1,0.17,,
2,Í12,0.00,,
5,Í1,12.07,,
5,Í2,51.80,,
5,Í3,62.74,,
5,Í4,56.37,,
5,Í7,250.54,,
5,Í9.1,0.96,,
5,Í10.1,1.75,,
5,Í12,0.00,,
18,Í1,12.60,,
18,Í2,88.45,,
18,Í3,80.86,,
18,Í4,44.50,,
18,Í7,115.14,,
18,Í9.1,0.00,,
18,Í10.1,2.28,,
18,Í12,0.00,,
21,Í1,21.59,,
21,Í2,67.17,,
21,Í3,118.10,,
21,Í4,103.47,,
21,Í7,198.30,,
21,Í9.1,0.00,,
21,Í10.1,2.18,,
21,Í12,0.00,,
23,Í1,11.96,,
23,Í2,30.38,,
23,Í3,79.00,,
23,Í4,76.11,,
23,Í7,529.41,,
23,Í9.1,2.91,,
23,Í10.1,1.13,,
23,Í12,5.03,,
52,Í1,12.75,,
52,Í2,86.14,,
52,Í3,88.49,,
52,Í4,52.08,,
52,Í7,311.28,,
52,Í9.1,0.07,,
52,Í10.1,0.91,,
52,Í12,0.00,,
53,Í1,12.34,,
53,Í2,42.78,,
53,Í3,69.83,,
53,Í4,51.01,,
53,Í7,500.75,,
53,Í9.1,0.00,,
53,Í10.1,0.52,,
53,Í12,0.00,,
55,Í1,12.01,,
55,Í2,71.79,,
55,Í3,85.40,,
55,Í4,29.01,,
55,Í7,320.89,,
55,Í9.1,0.01,,
55,Í10.1,0.24,,
55,Í12,0.00,,
65,Í1,11.43,,
65,Í2,37.74,,
65,Í3,75.35,,
65,Í4,79.61,,
65,Í7,222.85,,
65,Í9.1,0.00,,
65,Í10.1,2.08,,
65,Í12,0.00,,
67,Í1,22.96,,
67,Í2,26.74,,
67,Í3,64.79,,
67,Í4,105.89,,
67,Í7,211.06,,
67,Í9.1,0.30,,
67,Í10.1,0.32,,
67,Í12,0.00,,
77,Í1,11.24,,
77,Í2,35.99,,
77,Í3,81.40,,
77,Í4,77.61,,
77,Í7,561.76,,
77,Í9.1,0.00,,
77,Í10.1,0.40,,
77,Í12,0.00,,
85,Í1,15.63,,
85,Í2,81.58,,
85,Í3,120.35,,
85,Í4,77.01,,
85,Í7,295.63,,
85,Í9.1,0.00,,
85,Í10.1,2.83,,
85,Í12,0.00,,
96,Í1,21.97,,
96,Í2,86.97,,
96,Í3,130.78,,
96,Í4,38.50,,
96,Í7,219.88,,
96,Í9.1,0.00,,
96,Í10.1,2.32,,
96,Í12,0.00,,
101,Í1,14.85,,
101,Í2,47.68,,
101,Í3,74.32,,
101,Í4,9.26,,
101,Í7,472.05,,
101,Í9.1,9.65,,
101,Í10.1,0.55,,
101,Í12,0.00,,
103,Í1,24.75,,
103,Í2,50.83,,
103,Í3,66.28,,
103,Í4,52.66,,
103,Í7,195.91,,
103,Í9.1,0.00,,
103,Í10.1,2.52,,
103,Í12,0.00,,
106,Í1,28.01,,
106,Í2,51.75,,
106,Í3,97.98,,
106,Í4,46.47,,
