REGN,C1_3,C2_3,C3_3,C4_3
1,Í1.0,14.13,,
1,Í1.1,11.65,,
1,Í1.2,11.65,,
1,Í2,57.37,,
1,Í3,96.74,,
1,Í4,73.72,,
1,Í7,111.90,,
1,Í9.1,0.00,,
1,Í10.1,0.17,,
1,Í12,0.00,,
1,Í18,104.91,,
2,Í1.0,29.53,,
2,Í1.1,24.56,,
2,Í1.2,24.56,,
2,Í2,21.65,,
2,Í3,59.29,,
2,Í4,68.32,,
2,Í7,192.98,,
2,Í9.1,0.69,,
2,Í10.1,0.16,,
2,Í12,0.00,,
5,Í1.0,10.91,,
5,Í1.1,7.84,,
5,Í1.2,7.84,,
5,Í2,70.45,,
5,Í3,87.20,,
5,Í4,47.68,,
5,Í7,311.45,,
5,Í9.1,1.05,,
5,Í10.1,1.66,,
5,Í12,0.00,,
18,Í1.0,13.02,,
18,Í1.1,10.42,,
18,Í1.2,11.46,,
18,Í2,70.45,,
18,Í3,80.40,,
18,Í4,58.93,,
18,Í7,115.55,,
18,Í9.1,0.00,,
18,Í10.1,2.36,,
18,Í12,0.00,,
21,Í1.0,16.34,,
21,Í1.1,16.13,,
21,Í1.2,16.13,,
21,Í2,97.15,,
21,Í3,100.80,,
21,Í4,105.11,,
21,Í7,213.36,,
21,Í9.1,0.00,,
21,Í10.1,2.39,,
21,Í12,0.00,,
23,Í1.0,12.86,,
23,Í1.1,9.44,,
23,Í1.2,9.44,,
23,Í2,49.06,,
23,Í3,125.74,,
23,Í4,78.59,,
23,Í7,486.48,,
23,Í9.1,3.12,,
23,Í10.1,1.37,,
23,Í12,4.71,,
52,Í1.0,12.94,,
52,Í1.1,8.89,,
52,Í1.2,8.89,,
52,Í2,75.58,,
52,Í3,89.25,,
52,Í4,58.72,,
52,Í7,251.11,,
52,Í9.1,0.07,,
52,Í10.1,0.78,,
52,Í12,0.00,,
53,Í1.0,12.85,,
53,Í1.1,6.73,,
53,Í1.2,6.73,,
53,Í2,53.15,,
53,Í3,78.95,,
53,Í4,48.72,,
53,Í7,458.61,,
53,Í9.1,0.00,,
53,Í10.1,0.42,,
53,Í12,0.00,,
55,Í1.0,12.15,,
55,Í1.1,6.63,,
55,Í1.2,7.14,,
55,Í2,102.00,,
55,Í3,101.09,,
55,Í4,23.47,,
55,Í7,319.10,,
55,Í9.1,0.01,,
55,Í10.1,0.19,,
55,Í12,0.00,,
65,Í1.0,11.42,,
65,Í1.1,8.49,,
65,Í1.2,9.18,,
65,Í2,41.16,,
65,Í3,81.47,,
65,Í4,76.26,,
65,Í7,255.86,,
65,Í9.1,0.00,,
65,Í10.1,2.81,,
65,Í12,0.00,,
67,Í1.0,19.38,,
67,Í1.1,15.57,,
67,Í1.2,15.57,,
67,Í2,59.20,,
67,Í3,78.13,,
67,Í4,107.33,,
67,Í7,193.19,,
67,Í9.1,0.32,,
67,Í10.1,0.29,,
67,Í12,0.00,,
77,Í1.0,10.57,,
77,Í1.1,7.67,,
77,Í1.2,7.67,,
77,Í2,66.32,,
77,Í3,103.33,,
77,Í4,74.85,,
77,Í7,534.93,,
77,Í9.1,0.00,,
77,Í10.1,0.42,,
77,Í12,0.00,,
85,Í1.0,16.73,,
85,Í1.1,16.67,,
85,Í1.2,16.67,,
85,Í2,72.63,,
85,Í3,114.63,,
85,Í4,70.75,,
85,Í7,229.91,,
85,Í9.1,0.00,,
85,Í10.1,1.36,,
85,Í12,0.00,,
96,Í1.0,22.24,,
96,Í1.1,20.05,,
96,Í1.2,20.05,,
96,Í2,155.56,,
96,Í3,154.54,,
96,Í4,42.22,,
96,Í7,222.83,,
96,Í9.1,0.00,,
96,Í10.1,2.08,,
96,Í12,0.00,,
101,Í1.0,14.57,,
101,Í1.1,13.65,,
101,Í1.2,13.65,,
101,Í2,47.95,,
101,Í3,59.83,,
101,Í4,12.08,,
101,Í7,376.38,,
101,Í9.1,7.51,,
101,Í10.1,0.76,,
101,Í12,0.00,,
103,Í1.0,26.39,,
103,Í1.1,22.47,,
103,Í1.2,22.47,,
103,Í2,47.35,,
103,Í3,68.99,,
103,Í4,44.31,,
103,Í7,206.01,,
103,Í9.1,0.00,,
103,Í10.1,2.46,,
103,Í12,0.00,,
106,Í1.0,26.08,,
106,Í1.1,23.52,,
106,Í1.2,23.52,,
106,Í2,28.96,,
106,Í3,84.35,,
106,Í4,44.18,,
106,Í7,210.70,,
106,Í10.1,0.73,,
121,Í1.0,26.87,,
121,Í1.1,20.08,,
121,Í1.2,20.09,,
121,Í2,119.28,,
121,Í3,123.44,,
121,Í4,10.34,,
121,Í7,104.79,,
121,Í9.1,0.00,,
121,Í10.1,0.11,,
121,Í12,0.00,,
138,Í1.0,10.96,,
138,Í1.1,6.80,,
138,Í1.2,6.80,,
138,Í2,76.06,,
138,Í3,135.77,,
138,Í4,88.32,,
138,Í7,390.05,,
138,Í9.1,17.76,,
138,Í10.1,0.29,,
142,Í1.0,52.18,,
142,Í1.1,50.21,,
142,Í1.2,50.21,,
142,Í2,138.51,,
142,Í3,153.71,,
142,Í4,29.24,,
142,Í7,68.25,,
142,Í9.1,0.00,,
142,Í10.1,1.31,,
142,Í12,0.00,,
149,Í1.0,75.08,,
149,Í1.1,52.73,,
149,Í1.2,52.73,,
149,Í2,249.61,,
149,Í3,539.58,,
149,Í4,41.03,,
149,Í7,14.72,,
149,Í9.1,0.00,,
149,Í10.1,0.00,,
149,Í12,0.00,,
153,Í1.0,14.74,,
153,Í1.1,10.99,,
153,Í1.2,11.00,,
153,Í2,100.05,,
153,Í3,180.82,,
153,Í4,39.84,,
153,Í7,217.80,,
153,Í9.1,0.00,,
153,Í10.1,0.53,,
153,Í12,0.00,,
170,Í1.0,161.40,,
170,Í1.1,161.40,,
170,Í1.2,161.40,,
170,Í2,10586.34,,
170,Í3,18664.56,,
170,Í4,5.34,,
170,Í7,20.78,,
170,Í9.1,0.00,,
170,Í10.1,0.00,,
170,Í12,0.00,,
184,Í1.0,73.09,,
184,Í1.1,73.09,,
184,Í1.2,73.09,,
184,Í2,158.27,,
184,Í3,158.14,,
184,Í4,64.63,,
184,Í7,67.62,,
184,Í9.1,0.00,,
184,Í10.1,0.00,,
184,Í12,0.02,,
197,Í1.0,11.98,,
197,Í1.1,7.26,,
197,Í1.2,7.26,,
197,Í2,53.51,,
197,Í3,73.47,,
197,Í4,36.50,,
197,Í7,483.35,,
197,Í9.1,0.12,,
197,Í10.1,0.42,,
197,Í12,0.01,,
208,Í1.0,13.35,,
208,Í1.1,11.74,,
208,Í1.2,11.74,,
208,Í2,80.81,,
208,Í3,99.72,,
208,Í4,25.80,,
208,Í7,148.95,,
208,Í9.1,0.00,,
208,Í10.1,0.79,,
208,Í12,4.62,,
210,Í1.0,13.77,,
210,Í1.1,5.53,,
210,Í1.2,5.53,,
210,Í2,44.37,,
210,Í3,60.11,,
210,Í4,73.40,,
210,Í7,468.90,,
210,Í9.1,0.96,,
210,Í10.1,1.12,,
210,Í12,0.00,,
212,Í1.0,12.00,,
212,Í1.1,8.77,,
212,Í1.2,8.77,,
212,Í2,151.30,,
212,Í3,156.65,,
212,Í4,39.26,,
212,Í7,352.12,,
212,Í9.1,0.24,,
212,Í10.1,0.62,,
212,Í12,5.23,,
226,Í1.0,12.18,,
226,Í1.1,5.53,,
226,Í1.2,6.34,,
226,Í2,97.33,,
226,Í3,201.72,,
226,Í4,54.50,,
226,Í7,367.47,,
226,Í9.1,0.73,,
226,Í10.1,2.04,,
226,Í12,7.69,,
232,Í1.0,11.47,,
232,Í1.1,7.81,,
232,Í1.2,7.81,,
232,Í2,59.96,,
232,Í3,104.50,,
232,Í4,51.75,,
232,Í7,317.81,,
232,Í9.1,0.00,,
232,Í10.1,2.45,,
232,Í12,0.00,,
236,Í1.0,46.71,,
236,Í1.1,29.84,,
236,Í1.2,29.84,,
236,Í2,160.57,,
236,Í3,159.18,,
236,Í4,29.53,,
236,Í7,82.04,,
236,Í9.1,0.00,,
236,Í10.1,0.00,,
236,Í12,0.00,,
249,Í1.0,12.28,,
249,Í1.1,10.36,,
249,Í1.2,10.36,,
249,Í2,68.62,,
249,Í3,90.74,,
249,Í4,107.46,,
249,Í7,184.39,,
249,Í9.1,3.00,,
249,Í10.1,1.03,,
249,Í12,3.00,,
254,Í1.0,12.47,,
254,Í1.1,9.66,,
254,Í1.2,9.66,,
254,Í2,35.76,,
254,Í3,91.42,,
254,Í4,84.40,,
254,Í7,186.99,,
254,Í9.1,0.00,,
254,Í10.1,1.24,,
254,Í12,0.00,,
256,Í1.0,14.43,,
256,Í1.1,14.21,,
256,Í1.2,14.21,,
256,Í2,86.60,,
256,Í3,106.11,,
256,Í4,46.58,,
256,Í7,308.87,,
256,Í9.1,0.00,,
256,Í10.1,1.56,,
256,Í12,0.00,,
272,Í1.0,35.65,,
272,Í1.1,32.20,,
272,Í1.2,32.20,,
272,Í2,105.87,,
272,Í3,117.38,,
272,Í4,0.05,,
272,Í7,147.20,,
272,Í9.1,0.00,,
272,Í10.1,0.37,,
272,Í12,0.00,,
286,Í1.0,31.08,,
286,Í1.1,30.25,,
286,Í1.2,30.25,,
286,Í2,84.76,,
286,Í3,131.86,,
286,Í4,3.15,,
286,Í7,128.64,,
286,Í9.1,0.00,,
286,Í10.1,0.00,,
286,Í12,0.00,,
312,Í1.0,10.62,,
312,Í1.1,7.35,,
312,Í1.2,7.35,,
312,Í2,86.90,,
312,Í3,169.56,,
312,Í4,60.50,,
312,Í7,298.74,,
312,Í9.1,0.14,,
312,Í10.1,1.72,,
312,Í12,2.27,,
316,Í1.0,13.93,,
316,Í1.1,9.02,,
316,Í1.2,9.02,,
316,Í2,186.77,,
316,Í3,170.06,,
316,Í4,91.26,,
316,Í7,24.10,,
316,Í9.1,6.69,,
316,Í10.1,0.53,,
316,Í12,0.68,,
323,Í1.0,12.03,,
323,Í1.1,9.57,,
323,Í1.2,10.14,,
323,Í2,61.87,,
323,Í3,78.00,,
323,Í4,92.60,,
323,Í7,164.05,,
323,Í9.1,1.00,,
323,Í10.1,0.93,,
323,Í12,6.72,,
324,Í1.0,12.92,,
324,Í1.1,9.09,,
324,Í1.2,9.09,,
324,Í2,29.24,,
324,Í3,61.71,,
324,Í4,61.74,,
324,Í7,444.12,,
324,Í9.1,0.00,,
324,Í10.1,1.88,,
324,Í12,0.73,,
328,Í1.0,11.24,,
328,Í1.1,6.88,,
328,Í1.2,6.92,,
328,Í2,48.28,,
328,Í3,89.05,,
328,Í4,90.25,,
328,Í7,590.71,,
328,Í9.1,0.37,,
