REGN,C1_5
1,2/1/2014
1,2/2/2014
1,2/8/2014
1,2/9/2014
1,2/15/2014
1,2/16/2014
1,2/22/2014
1,2/23/2014
18,2/2/2014
18,2/9/2014
18,2/16/2014
18,2/23/2014
21,2/2/2014
21,2/9/2014
21,2/16/2014
21,2/23/2014
23,2/1/2014
23,2/2/2014
23,2/8/2014
23,2/9/2014
23,2/15/2014
23,2/16/2014
23,2/22/2014
23,2/23/2014
65,2/23/2014
67,2/1/2014
67,2/2/2014
67,2/8/2014
67,2/9/2014
67,2/15/2014
67,2/16/2014
67,2/22/2014
67,2/23/2014
77,2/1/2014
77,2/2/2014
77,2/8/2014
77,2/9/2014
77,2/15/2014
77,2/16/2014
77,2/22/2014
77,2/23/2014
85,2/1/2014
85,2/2/2014
85,2/8/2014
85,2/9/2014
85,2/15/2014
85,2/16/2014
85,2/22/2014
85,2/23/2014
96,2/2/2014
96,2/9/2014
96,2/16/2014
96,2/23/2014
103,2/1/2014
103,2/2/2014
103,2/8/2014
103,2/9/2014
103,2/15/2014
103,2/16/2014
103,2/22/2014
103,2/23/2014
106,2/2/2014
106,2/9/2014
106,2/16/2014
106,2/23/2014
142,2/1/2014
142,2/2/2014
142,2/8/2014
142,2/9/2014
142,2/15/2014
142,2/16/2014
142,2/22/2014
142,2/23/2014
149,2/1/2014
149,2/2/2014
149,2/8/2014
149,2/9/2014
149,2/15/2014
149,2/16/2014
149,2/22/2014
149,2/23/2014
153,2/2/2014
153,2/9/2014
153,2/16/2014
153,2/23/2014
170,2/1/2014
170,2/2/2014
170,2/8/2014
170,2/9/2014
170,2/15/2014
170,2/16/2014
170,2/22/2014
170,2/23/2014
184,2/1/2014
184,2/2/2014
184,2/8/2014
184,2/9/2014
184,2/15/2014
184,2/16/2014
184,2/22/2014
184,2/23/2014
197,2/1/2014
197,2/2/2014
197,2/8/2014
197,2/9/2014
197,2/15/2014
197,2/16/2014
197,2/22/2014
197,2/23/2014
208,2/2/2014
208,2/9/2014
208,2/16/2014
208,2/23/2014
232,2/2/2014
232,2/9/2014
232,2/16/2014
232,2/23/2014
236,2/2/2014
236,2/9/2014
236,2/16/2014
236,2/23/2014
249,2/2/2014
249,2/9/2014
249,2/16/2014
249,2/23/2014
256,2/1/2014
256,2/2/2014
256,2/8/2014
256,2/9/2014
256,2/15/2014
256,2/16/2014
256,2/22/2014
256,2/23/2014
272,2/1/2014
272,2/2/2014
272,2/8/2014
272,2/9/2014
272,2/15/2014
272,2/16/2014
272,2/22/2014
272,2/23/2014
312,2/2/2014
312,2/9/2014
312,2/16/2014
312,2/23/2014
324,2/2/2014
324,2/9/2014
324,2/16/2014
324,2/23/2014
330,2/1/2014
330,2/2/2014
330,2/8/2014
330,2/15/2014
330,2/16/2014
330,2/22/2014
330,2/23/2014
347,2/1/2014
347,2/2/2014
347,2/8/2014
347,2/9/2014
347,2/15/2014
347,2/16/2014
347,2/22/2014
347,2/23/2014
354,2/1/2014
354,2/2/2014
354,2/8/2014
354,2/9/2014
354,2/15/2014
354,2/16/2014
354,2/22/2014
354,2/23/2014
356,2/1/2014
356,2/2/2014
356,2/8/2014
356,2/9/2014
356,2/15/2014
356,2/16/2014
356,2/22/2014
356,2/23/2014
370,2/1/2014
370,2/2/2014
370,2/8/2014
370,2/9/2014
370,2/15/2014
370,2/16/2014
370,2/22/2014
370,2/23/2014
384,2/1/2014
384,2/2/2014
384,2/8/2014
384,2/9/2014
384,2/15/2014
384,2/16/2014
384,2/22/2014
384,2/23/2014
385,2/1/2014
385,2/2/2014
385,2/8/2014
385,2/9/2014
385,2/15/2014
385,2/16/2014
385,2/22/2014
385,2/23/2014
430,2/2/2014
430,2/9/2014
430,2/16/2014
430,2/23/2014
436,2/1/2014
436,2/2/2014
436,2/8/2014
436,2/9/2014
436,2/15/2014
436,2/16/2014
436,2/22/2014
436,2/23/2014
438,2/1/2014
438,2/2/2014
438,2/8/2014
438,2/9/2014
438,2/15/2014
438,2/16/2014
438,2/22/2014
438,2/23/2014
444,2/2/2014
444,2/9/2014
444,2/16/2014
444,2/23/2014
456,2/2/2014
456,2/9/2014
456,2/16/2014
456,2/23/2014
467,2/2/2014
467,2/9/2014
467,2/16/2014
467,2/23/2014
469,2/2/2014
469,2/9/2014
469,2/16/2014
469,2/23/2014
474,2/2/2014
474,2/9/2014
474,2/16/2014
474,2/23/2014
478,2/1/2014
478,2/2/2014
478,2/8/2014
478,2/9/2014
478,2/15/2014
478,2/16/2014
478,2/22/2014
478,2/23/2014
480,2/2/2014
480,2/9/2014
480,2/16/2014
480,2/23/2014
481,2/2/2014
481,2/9/2014
481,2/16/2014
481,2/23/2014
507,2/1/2014
507,2/2/2014
507,2/8/2014
507,2/9/2014
507,2/15/2014
507,2/16/2014
507,2/22/2014
507,2/23/2014
518,2/1/2014
518,2/2/2014
518,2/8/2014
518,2/9/2014
518,2/15/2014
518,2/16/2014
518,2/22/2014
518,2/23/2014
533,2/2/2014
533,2/9/2014
533,2/16/2014
533,2/23/2014
537,2/23/2014
538,2/23/2014
545,2/1/2014
545,2/2/2014
545,2/8/2014
545,2/9/2014
545,2/15/2014
545,2/16/2014
545,2/22/2014
545,2/23/2014
548,2/1/2014
548,2/2/2014
548,2/8/2014
548,2/9/2014
548,2/15/2014
548,2/16/2014
548,2/23/2014
567,2/1/2014
567,2/2/2014
567,2/8/2014
567,2/9/2014
567,2/15/2014
567,2/16/2014
567,2/22/2014
567,2/23/2014
568,2/1/2014
568,2/2/2014
568,2/8/2014
568,2/9/2014
568,2/15/2014
568,2/16/2014
568,2/22/2014
568,2/23/2014
574,2/2/2014
574,2/9/2014
574,2/16/2014
574,2/23/2014
575,2/2/2014
575,2/9/2014
575,2/16/2014
575,2/23/2014
588,2/23/2014
598,2/1/2014
598,2/2/2014
598,2/8/2014
598,2/9/2014
598,2/15/2014
598,2/16/2014
598,2/22/2014
598,2/23/2014
606,2/2/2014
606,2/9/2014
606,2/16/2014
606,2/23/2014
608,2/1/2014
608,2/2/2014
608,2/8/2014
608,2/9/2014
608,2/15/2014
608,2/16/2014
608,2/22/2014
