REGN,C1_1,C2_1
1,8810,123409010
1,8811,12580379
1,8812,32016691
1,8813,134734994
1,8814,199003220
1,8815,59328
1,8817,20992207
1,8818,31246982
1,8821,345769
1,8822,488574
1,8825,7534
1,8826,11078
1,8827,76952
1,8828,115428
1,8831,10295717
1,8832,11269005
1,8833,409163
1,8834,606610
1,8902,40020761
1,8909,129742
1,8910,65426218
1,8911,108771
1,8912,4651947
1,8913,426383
1,8914,441153
1,8918,89665317
1,8919,7742614
1,8921,4651947
1,8922,65451718
1,8925,199365
1,8928,618121
1,8930,90778535
1,8933,5318670
1,8934,1390495
1,8935,5781624
1,8937,37
1,8938,1633143
1,8941,2476858
1,8942,4105471
1,8950,106899
1,8951,5088497
1,8953,185721949
1,8956,189195
1,8957,243487
1,8960,17491968
1,8962,7133526
1,8964,10418135
1,8972,12589473
1,8976,885407
1,8978,126267844
1,8981,2535625
1,8989,73018568
1,8991,31171781
1,8993,149090
1,8994,134191
1,8996,265970868
1,8998,179632623
2,8808,295813
2,8809,262636
2,8810,25494
2,8812,54635
2,8813,977262
2,8814,1143378
2,8821,10677
2,8822,12066
2,8827,344
2,8828,465
2,8909,35
2,8910,77453
2,8912,11376
2,8914,4415
2,8918,21905
2,8921,11376
2,8925,1039
2,8926,664
2,8941,5037
2,8942,28446
2,8945,10500
2,8953,43323
2,8956,978546
2,8957,1007387
2,8962,31954
2,8964,6262
2,8989,143431
2,8991,1874
2,8993,25
2,8994,12
2,8996,695053
2,8998,1211195
5,8808,40444
5,8809,44488
5,8810,67585
5,8811,1476
5,8812,114418
5,8813,79151
5,8814,118727
5,8815,17408
5,8816,26112
5,8821,49461
5,8822,74192
5,8827,3586
5,8828,5379
5,8829,12374
5,8830,18561
5,8831,15012
5,8832,22518
5,8902,907252
5,8909,8553
5,8910,1075406
5,8912,108667
5,8914,1016476
5,8916,221
5,8918,2093392
5,8921,108667
5,8925,11743
5,8926,10553
5,8933,218287
5,8941,62242
5,8942,58659
5,8945,85251
5,8950,1486
5,8953,1076824
5,8956,16012
5,8957,20666
5,8960,71339
5,8962,159078
5,8964,228217
5,8972,155527
5,8989,751734
5,8991,183508
5,8993,11000
5,8994,1056
5,8996,1666641
5,8998,2593166
18,8801,1318490
18,8810,2241142
18,8812,2340200
18,8813,339305
18,8814,508269
18,8821,272094
18,8822,347675
18,8823,6658021
18,8824,9987032
18,8829,4754
18,8830,7131
18,8831,7832
18,8832,9847
18,8902,3227308
18,8904,633004
18,8909,11724
18,8910,3004724
18,8912,304430
18,8913,60287
18,8914,4335646
18,8918,4127518
18,8919,7528
18,8920,7528
18,8921,304430
18,8925,35192
18,8933,44997
18,8934,1420
18,8938,96246
18,8940,34933
18,8941,107000
18,8942,141717
18,8945,1944385
18,8950,1819
18,8953,1844025
18,8956,201029
18,8957,218705
18,8960,526406
18,8962,655579
18,8964,1133447
18,8966,8221
18,8972,439324
18,8989,1908464
18,8991,2263854
18,8993,655
18,8994,26
18,8996,4540014
18,8998,6919559
21,8808,522407
21,8809,495394
21,8810,10819
21,8812,16538
21,8821,104617
21,8822,145841
21,8831,2017
21,8832,2391
21,8910,177914
21,8912,45435
21,8914,1284
21,8918,78100
21,8921,45435
21,8925,5403
21,8941,1758
21,8942,19234
21,8953,2453
21,8955,100
21,8956,17451
21,8957,14146
21,8962,61196
21,8964,223819
21,8965,100
21,8989,73736
21,8991,9761
21,8994,39
21,8996,293548
21,8998,551347
23,8808,23181
23,8809,25381
23,8810,14238
23,8813,1378646
23,8814,1750637
23,8823,495316
23,8824,587807
23,8825,173612
23,8826,260103
23,8829,27332
23,8830,39606
23,8831,439
23,8832,653
23,8901,36
23,8902,348161
23,8904,90572
23,8905,2250
23,8909,227
23,8910,243780
23,8912,219281
23,8914,781350
23,8918,1964546
23,8919,172533
23,8921,219281
23,8922,1089803
23,8925,24046
23,8926,587
23,8928,3430
23,8930,2055439
23,8933,448925
23,8934,25134
23,8940,22087
23,8941,134424
23,8942,141727
23,8945,7500
23,8953,120803
23,8956,24215
23,8957,31257
23,8960,236845
23,8962,485383
23,8964,33780
23,8966,16783
23,8972,166819
23,8973,95103
23,8977,50202
23,8978,13477492
23,8989,3409370
23,8991,1722544
23,8993,964
23,8994,349
23,8996,7586560
23,8998,17733795
23,8999,45000
52,8810,492226
52,8812,33403
52,8813,139626
52,8814,178919
52,8815,150366
52,8816,146607
52,8821,329250
52,8822,371129
52,8829,98780
52,8830,148016
52,8831,53924
52,8832,14888
52,8833,227840
52,8834,340707
52,8909,27
52,8910,4893282
52,8912,372526
52,8914,1740
52,8918,1030746
52,8921,372526
52,8925,31115
52,8926,850
52,8933,44355
52,8940,104
52,8941,340394
52,8942,131810
52,8945,1000
52,8953,4608625
52,8956,285484
52,8957,379674
52,8962,702799
52,8964,167529
52,8989,819954
52,8991,672989
52,8993,599
52,8994,154285
52,8996,1573822
52,8998,4719036
53,8806,16363
53,8807,11454
53,8808,367404
53,8809,350140
53,8810,1471571
53,8812,48833
53,8813,160581
53,8814,240587
53,8821,192575
53,8822,112650
53,8827,22697
53,8828,34046
53,8829,37432
53,8830,51450
53,8831,85859
53,8832,124443
53,8833,53584
53,8834,46418
53,8909,7556
53,8910,828107
53,8912,1286085
53,8916,28
53,8918,261598
53,8921,1286085
53,8925,11382
53,8926,515
53,8933,153841
53,8941,7556
53,8942,80250
53,8945,184
53,8950,4204
53,8953,788754
53,8956,12001
53,8957,15232
53,8962,312455
53,8964,2051943
53,8972,81835
53,8981,187
53,8989,610810
53,8991,984856
53,8993,1994
53,8996,1051612
53,8998,7835011
55,8808,894503
55,8809,870279
55,8810,425432
55,8813,279138
55,8814,363968
55,8815,53242
55,8816,79863
55,8817,48787
55,8818,51227
55,8821,186945
55,8822,255873
55,8823,153730
55,8824,181062
55,8825,4842
55,8826,7263
55,8827,43743
55,8828,59054
55,8829,58025
55,8830,78333
55,8831,255820
55,8832,303536
55,8909,6778
55,8910,2762554
55,8912,465109
55,8914,1144
55,8916,16
55,8918,96258
55,8921,465109
55,8925,2981
55,8926,15500
55,8933,162282
55,8934,6520
55,8940,1510
55,8941,7388
55,8942,76023
55,8945,138856
55,8953,2691459
55,8955,111275
55,8956,28928
55,8957,23765
55,8962,565638
55,8964,12403
55,8965,111275
55,8967,1
55,8980,8
55,8989,195898
55,8991,295311
55,8993,700
55,8994,940
55,8995,2868
