REGN,C1_1,C2_1
1,8700.0,6507191
1,8700.1,6507191
1,8700.2,6507191
1,8702,89712
1,8703.0,24588793
1,8703.1,24588793
1,8703.2,24588793
1,8705,1
1,8706,52223155
1,8707.1,7172139
1,8707.2,7172139
1,8707.0,7172139
1,8708.2,9267914
1,8708.0,9267914
1,8708.1,9267914
1,8709.1,467329
1,8709.2,467329
1,8709.0,467329
1,8710.2,165646796
1,8710.0,165646796
1,8710.1,165646796
1,8711.1,90744
1,8711.2,90744
1,8711.0,90744
1,8712.0,556259
1,8712.1,556259
1,8712.2,556259
1,8713.2,25407621
1,8713.1,25407621
1,8713.0,25407621
1,8801.0,7172139
1,8801.1,7172139
1,8801.2,7172139
1,8808.0,219167030
1,8808.1,219167030
1,8808.2,219167030
1,8809.0,234619118
1,8809.1,234619118
1,8809.2,234619118
1,8810.0,138694788
1,8810.1,138694788
1,8810.2,138694788
1,8811,54769568
1,8812.0,50465370
1,8812.1,50465370
1,8812.2,50465370
1,8813.1,83687706
1,8813.2,83687706
1,8813.0,83687706
1,8814.0,121832105
1,8814.1,121832105
1,8814.2,121832105
1,8815,1062468
1,8816,1593702
1,8817.0,22847358
1,8817.2,22847358
1,8817.1,22847358
1,8818.1,24933666
1,8818.0,24933666
1,8818.2,24933666
1,8821,744955
1,8822,1061469
1,8825.0,8549
1,8825.1,8549
1,8825.2,8549
1,8826.0,12766
1,8826.1,12766
1,8826.2,12766
1,8827.0,56205
1,8827.2,56205
1,8827.1,56205
1,8828.0,84308
1,8828.1,84308
1,8828.2,84308
1,8829.1,596130
1,8829.0,596130
1,8829.2,596130
1,8830.0,864408
1,8830.1,864408
1,8830.2,864408
1,8831,9693412
1,8832,8874497
1,8833.0,553909
1,8833.2,553909
1,8833.1,553909
1,8834.1,754004
1,8834.0,754004
1,8834.2,754004
1,8846,2863617
1,8847,340042
1,8848,2843832
1,8854,30981212
1,8855.0,973936
1,8855.1,973936
1,8855.2,973936
1,8856.1,58815124
1,8856.0,58815124
1,8856.2,58815124
1,8857.0,52680792
1,8857.1,52680792
1,8857.2,52680792
1,8858,1350495
1,8858.1,8736405
1,8859,1325529
1,8859.1,8260599
1,8860,7559
1,8860.1,82906
1,8861,381
1,8861.1,11904
1,8862,13040
1,8862.1,330
1,8863,11739
1,8863.1,110066
1,8864,6115
1,8864.1,37662
1,8865,13789
1,8865.1,450015
1,8866,39962809
1,8868,1308528
1,8877,981921
1,8878.1,245480
1,8879,613700
1,8885,67942456
1,8902,12398136
1,8904,952087
1,8908,107289
1,8910,71100811
1,8911,151500
1,8912.0,9267914
1,8912.1,9267914
1,8912.2,9267914
1,8914,31099874
1,8918,252053076
1,8919,245480
1,8921,9267914
1,8922,82572383
1,8925,254464
1,8928,661157
1,8930,142134243
1,8933,8774074
1,8935,5903932
1,8938,7043584
1,8939,11239
1,8941.0,467329
1,8941.1,467329
1,8941.2,467329
1,8942,5506229
1,8945.0,30411023
1,8945.1,30411023
1,8945.2,30411023
1,8950,91354
1,8951,5057288
1,8953.0,165646796
1,8953.2,165646796
1,8953.1,165646796
1,8954.0,90744
1,8954.1,90744
1,8954.2,90744
1,8956.0,4327822
1,8956.1,4327822
1,8956.2,4327822
1,8957.1,4943964
1,8957.0,4943964
1,8957.2,4943964
1,8959.0,3416804
1,8959.2,3416804
1,8959.1,3416804
1,8960.0,556259
1,8960.1,556259
1,8960.2,556259
1,8961,1058967
1,8962,9249892
1,8964.0,25407621
1,8964.1,25407621
1,8964.2,25407621
1,8972,22755371
1,8973,435476
1,8974.0,3418338
1,8974.2,3418338
1,8974.1,3418338
1,8978,179073074
1,8987,24009624
1,8989,77515286
1,8991,81198607
1,8993,100015
1,8994,138368
1,8996,516549131
1,8998,341279179
2,8702,2900
2,8703.0,57616
2,8703.1,57616
2,8703.2,57616
2,8704.0,5000
2,8704.1,5000
2,8704.2,5000
2,8705,1
2,8708.0,2144
2,8708.2,2144
2,8708.1,2144
2,8710.0,14128
2,8710.1,14128
2,8710.2,14128
2,8713.2,9197
2,8713.0,9197
2,8714.1,9197
2,8806,1900
2,8807,1320
2,8810.0,36158
2,8810.1,36158
2,8810.2,36158
2,8811,295
2,8812.1,67158
2,8812.0,67158
2,8812.2,67158
2,8813.0,997012
2,8813.1,997012
2,8813.2,997012
2,8814.0,1094886
2,8814.1,1094886
2,8814.2,1094886
2,8821,60331
2,8822,62399
2,8827.1,333
2,8827.0,333
2,8827.2,333
2,8828.0,324
2,8828.1,324
2,8828.2,324
2,8831,74908
2,8832,97145
2,8846,149909
2,8847,7495
2,8848,149909
2,8855.0,595339
2,8855.1,595339
2,8855.2,595339
2,8857.0,636611
2,8857.1,636611
2,8857.2,636611
2,8858.1,2563
2,8861.1,5958
2,8862.1,864
2,8874,2
2,8877,9
2,8884,186
2,8910,49564
2,8912.0,2144
2,8912.1,2144
2,8912.2,2144
2,8914,562
2,8918,20955
2,8921,2144
2,8925,474
2,8926,227
2,8942,29070
2,8945.1,10000
2,8945.2,10000
2,8945.0,10000
2,8953.1,14128
2,8953.0,14128
2,8953.2,14128
2,8956.0,981213
2,8956.1,981213
2,8956.2,981213
2,8957.1,1003789
2,8957.0,1003789
2,8957.2,1003789
2,8962,63771
2,8964.0,9197
2,8964.1,9197
2,8964.2,9197
2,8989,118150
2,8991,24674
2,8994,243
2,8996,141640
2,8998,1338858
5,8702,12217
5,8703.0,276050
5,8703.1,276050
5,8703.2,276050
5,8704.0,6371
5,8704.1,6371
5,8704.2,6371
5,8705,1
5,8708.0,230748
5,8708.1,230748
5,8708.2,230748
5,8709.0,861360
5,8709.1,861360
5,8709.2,861360
5,8710.1,1111464
5,8710.0,1111464
5,8710.2,1111464
5,8712.1,306
5,8712.0,306
5,8712.2,306
5,8713.0,4536
5,8713.1,4536
5,8713.2,4536
5,8714.0,3
5,8714.1,3
5,8714.2,3
5,8808.0,106909
5,8808.1,106909
5,8808.2,106909
5,8809.0,117264
5,8809.1,117264
5,8809.2,117264
5,8810.0,629
5,8810.1,629
5,8810.2,629
5,8811,1075
5,8812.0,239177
5,8812.1,239177
5,8812.2,239177
5,8813.1,34217
5,8813.0,34217
5,8813.2,34217
5,8814.1,50151
5,8814.0,50151
5,8814.2,50151
5,8821,14688
5,8822,21977
5,8827.0,455103
5,8827.1,455103
5,8827.2,455103
5,8828.0,682655
5,8828.1,682655
5,8828.2,682655
5,8829.1,13749
5,8829.0,13749
5,8829.2,13749
5,8830.1,13406
5,8830.0,13406
5,8830.2,13406
5,8831,32662
5,8832,44906
5,8846,3885
5,8847,777
5,8848,822263
5,8854,2324392
5,8855.1,637
5,8855.0,637
5,8855.2,637
5,8857.1,496
5,8857.0,496
5,8857.2,496
5,8858,259777
5,8858.1,535534
5,8859,229439
5,8859.1,465112
5,8860,34513
5,8860.1,7906
5,8861,8480
5,8862,1360
5,8863,11
5,8864,19
5,8866,1221
5,8878.2,1186
5,8879,2965
5,8902,38386
5,8910,1110066
5,8911,1973
5,8912.1,230748
5,8912.0,230748
5,8912.2,230748
5,8914,2325334
5,8916,255
5,8918,2104302
5,8921,222393
5,8925,12243
5,8926,11086
5,8928,20000
5,8933,389621
5,8941.0,861360
5,8941.1,861360
5,8941.2,861360
5,8942,103541
5,8945.0,2365037
5,8945.2,2365037
5,8945.1,2365037
5,8953.0,1111464
5,8953.1,1111464
5,8953.2,1111464
5,8956.0,14484
5,8956.1,14484
5,8956.2,14484
5,8957.0,18719
5,8957.1,18719
5,8957.2,18719
5,8960.0,306
5,8960.1,306
5,8960.2,306
5,8961,55758
5,8962,152678
5,8964.1,4536
5,8964.0,4536
5,8964.2,4536
5,8989,431199
5,8991,417004
5,8994,475
5,8996,1443434
5,8998,3027884
21,8703.0,12516
21,8703.1,12516
21,8703.2,12516
21,8704.0,35
21,8704.1,35
21,8704.2,35
21,8705,1
21,8708.0,143720
21,8708.1,143720
21,8708.2,143720
21,8709.0,7047
21,8709.2,7047
21,8709.1,7047
21,8710.0,3709
21,8710.1,3709
21,8710.2,3709
21,8713.0,277112
21,8713.1,277112
21,8713.2,277112
21,8808.1,487109
21,8808.0,487109
21,8808.2,487109
21,8809.2,458057
21,8809.0,458057
21,8809.1,458057
21,8810.0,11526
21,8810.1,11526
21,8810.2,11526
