REGN,C1_4,C2_4,C3_4,C4_4
384,1,Í15,97.29,7/1/2011
384,2,Í15,97.53,7/2/2011
384,3,Í15,97.55,7/3/2011
384,4,Í15,97.37,7/4/2011
384,5,Í15,97.73,7/5/2011
384,6,Í15,97.84,7/6/2011
384,7,Í15,97.93,7/7/2011
384,8,Í15,98.02,7/8/2011
384,9,Í15,98.28,7/9/2011
384,10,Í15,98.30,7/10/2011
384,11,Í15,98.17,7/11/2011
384,12,Í15,98.25,7/12/2011
384,13,Í15,98.33,7/13/2011
384,14,Í15,97.92,7/14/2011
384,15,Í15,97.93,7/15/2011
384,16,Í15,98.13,7/16/2011
384,17,Í15,98.14,7/17/2011
384,18,Í15,98.10,7/18/2011
384,19,Í15,98.10,7/19/2011
384,20,Í15,98.48,7/20/2011
384,21,Í15,97.49,7/21/2011
384,22,Í15,97.57,7/22/2011
384,23,Í15,97.73,7/23/2011
384,24,Í15,97.74,7/24/2011
384,25,Í15,97.60,7/25/2011
384,26,Í15,97.79,7/26/2011
384,27,Í15,98.05,7/27/2011
384,28,Í15,98.28,7/28/2011
384,29,Í15,97.03,7/29/2011
384,30,Í15,97.21,7/30/2011
384,31,Í15,97.34,7/31/2011
384,32,Í16.1,9.53,7/1/2011
384,33,Í16.1,9.47,7/2/2011
384,34,Í16.1,9.47,7/3/2011
384,35,Í16.1,9.41,7/4/2011
384,36,Í16.1,9.31,7/5/2011
384,37,Í16.1,9.56,7/6/2011
384,38,Í16.1,9.26,7/7/2011
384,39,Í16.1,9.13,7/8/2011
384,40,Í16.1,9.06,7/9/2011
384,41,Í16.1,9.05,7/10/2011
384,42,Í16.1,9.09,7/11/2011
384,43,Í16.1,9.06,7/12/2011
384,44,Í16.1,8.97,7/13/2011
384,45,Í16.1,8.94,7/14/2011
384,46,Í16.1,8.86,7/15/2011
384,47,Í16.1,8.81,7/16/2011
384,48,Í16.1,8.81,7/17/2011
384,49,Í16.1,8.77,7/18/2011
384,50,Í16.1,8.75,7/19/2011
384,51,Í16.1,8.49,7/20/2011
384,52,Í16.1,8.99,7/21/2011
384,53,Í16.1,8.92,7/22/2011
384,54,Í16.1,8.89,7/23/2011
384,55,Í16.1,8.89,7/24/2011
384,56,Í16.1,8.86,7/25/2011
384,57,Í16.1,8.80,7/26/2011
384,58,Í16.1,8.90,7/27/2011
384,59,Í16.1,8.83,7/28/2011
384,60,Í16.1,9.63,7/29/2011
384,61,Í16.1,9.60,7/30/2011
384,62,Í16.1,9.60,7/31/2011
625,1,Í1,8.71,7/4/2011
625,2,Í1,8.61,7/5/2011
625,3,Í10.1,3.65,7/4/2011
625,4,Í10.1,3.54,7/5/2011
1284,1,Í1,6.87,7/19/2011
1284,2,Í1,6.87,7/20/2011
1284,3,Í1,6.76,7/21/2011
1284,4,Í1,6.76,7/22/2011
1284,5,Í1,6.76,7/23/2011
1284,6,Í1,6.76,7/24/2011
1284,7,Í7,1282.45,7/19/2011
1284,8,Í7,1279.88,7/20/2011
1284,9,Í7,1305.27,7/21/2011
1284,10,Í7,1305.27,7/22/2011
1284,11,Í7,1305.27,7/23/2011
1284,12,Í7,1305.27,7/24/2011
1284,13,Í10.1,4.32,7/19/2011
1284,14,Í10.1,4.32,7/20/2011
1284,15,Í10.1,4.33,7/21/2011
1284,16,Í10.1,4.32,7/22/2011
1284,17,Í10.1,4.32,7/23/2011
1284,18,Í10.1,4.32,7/24/2011
