REGN,C1_1,C2_1
1,8801,985864
1,8810,56958748
1,8811,5139603
1,8812,13175496
1,8900,3800669
1,8902,16339347
1,8908,3430000
1,8909,184165
1,8910,17460163
1,8911,112300
1,8912,14176845
1,8913,1733928
1,8914,375454
1,8916,7409580
1,8918,159621753
1,8919,350316
1,8921,14176845
1,8922,45538270
1,8925,180097
1,8928,255014
1,8930,61146087
1,8933,3396124
1,8934,314547
1,8938,7282636
1,8940,194
1,8941,2386230
1,8942,1510256
1,8945,111357280
1,8950,68361
1,8953,35078178
1,8954,1220
1,8955,28429
1,8956,176120
1,8957,227020
1,8960,6367619
1,8962,5849427
1,8964,5433228
1,8969,200000
1,8972,30762800
1,8973,1865530
1,8974,9096803
1,8976,4255165
1,8978,92697419
1,8989,50722055
1,8991,23737992
1,8992,1807353
1,8993,6997
1,8994,188419
1,8995,107374
1,8996,271001547
1,8998,97041436
2,8810,34787
2,8811,2942
2,8812,40380
2,8909,35
2,8910,30138
2,8912,14598
2,8914,727
2,8918,1942
2,8921,14598
2,8925,421
2,8941,11390
2,8942,11731
2,8945,3143
2,8953,10838
2,8956,969975
2,8957,971755
2,8962,27802
2,8964,3980
2,8989,129401
2,8991,13393
2,8994,1034
2,8996,518969
2,8998,941021
5,8810,215545
5,8811,3884
5,8812,468652
5,8902,962353
5,8904,204755
5,8908,50000
5,8909,960
5,8910,91274
5,8912,175214
5,8914,4371
5,8916,695
5,8918,628410
5,8921,175214
5,8925,11380
5,8926,11093
5,8933,197810
5,8941,123167
5,8942,20486
5,8945,20346
5,8950,93
5,8953,190120
5,8956,18241
5,8957,23596
5,8960,343036
5,8962,129809
5,8964,42151
5,8972,660351
5,8981,190777
5,8989,1031039
5,8991,508311
5,8993,1053
5,8996,1117197
5,8998,2074452
18,8801,159211
18,8810,1094351
18,8812,3904109
18,8902,291997
18,8908,680000
18,8909,557
18,8910,558537
18,8912,1689458
18,8913,91928
18,8914,285436
18,8918,1169147
18,8919,6892
18,8920,6892
18,8921,1689458
18,8925,22452
18,8933,18468
18,8934,1420
18,8938,155782
18,8940,3853
18,8941,40556
18,8942,87965
18,8945,6234776
18,8950,18
18,8953,553974
18,8956,87979
18,8957,112411
18,8960,43632
18,8962,384201
18,8964,899675
18,8966,13736
18,8972,211704
18,8989,651630
18,8991,439200
18,8993,500
18,8994,341
18,8996,2509673
18,8998,4374934
21,8810,7990
21,8812,4841
21,8910,53446
21,8912,101876
21,8914,2608
21,8918,31548
21,8921,101876
21,8925,1185
21,8941,728
21,8942,8158
21,8950,100123
21,8953,6095
21,8956,51721
21,8957,58071
21,8962,38035
21,8964,118312
21,8967,636
21,8989,35464
21,8991,18857
21,8994,25
21,8996,165465
21,8998,433387
23,8810,30147
23,8901,7
23,8902,121598
23,8904,153057
23,8909,623
23,8910,155969
23,8912,118114
23,8914,21793
23,8918,807705
23,8921,118114
23,8922,728837
23,8925,15981
23,8926,385
23,8930,1527086
23,8933,206418
23,8934,245206
23,8938,760
23,8940,18780
23,8941,34550
23,8942,58783
23,8945,816
23,8950,161
23,8953,135152
23,8956,695379
23,8957,903700
23,8960,136206
23,8962,289053
23,8964,8514
23,8966,7200
23,8969,4000
23,8972,224207
23,8973,32800
23,8978,8876014
23,8989,1975348
23,8991,1637674
23,8994,107
23,8996,6171724
23,8998,14261683
52,8810,355957
52,8812,74269
52,8909,620
52,8910,2328563
52,8912,348049
52,8914,1816
52,8918,1327958
52,8921,348049
52,8925,9783
52,8926,6953
52,8933,47707
52,8940,2766
52,8941,149043
52,8942,36376
52,8945,15436
52,8953,2190180
52,8956,320205
52,8957,316883
52,8962,394141
52,8964,105604
52,8989,468685
52,8991,271147
52,8994,152148
52,8996,583048
52,8998,3497768
53,8806,11183
53,8807,7828
53,8810,924551
53,8812,261107
53,8909,4572
53,8910,895367
53,8912,2016052
53,8916,54
53,8918,453319
53,8921,2016052
53,8925,12605
53,8926,515
53,8933,70154
53,8941,4572
53,8942,26792
53,8950,2170
53,8953,810596
53,8956,452332
53,8957,570299
53,8962,216054
53,8964,261582
53,8967,13
53,8972,208037
53,8981,9114
53,8989,593845
53,8991,542325
53,8993,1963
53,8996,990153
53,8998,5963423
55,8810,127348
55,8904,1792
55,8909,41239
55,8910,641948
55,8912,593529
55,8914,5580
55,8916,16
55,8918,51905
55,8921,593529
55,8925,938
55,8926,76898
55,8933,104702
55,8934,12095
55,8938,258
55,8940,558
55,8941,41239
55,8942,25655
55,8945,98733
55,8953,491055
55,8955,27000
55,8956,98188
55,8957,101100
55,8960,292
55,8962,849140
55,8964,139390
55,8965,27000
55,8981,45583
55,8989,205110
55,8991,323344
55,8994,730
55,8995,2965
55,8996,614546
55,8998,2327191
65,8810,94575
65,8811,39
65,8812,1657298
65,8909,1646
65,8910,179490
65,8912,348822
65,8914,13698
65,8918,4994246
65,8921,348822
65,8925,54390
65,8933,1084541
65,8941,86441
65,8942,44927
65,8945,15218
65,8950,1790
65,8953,22792
65,8956,167690
65,8957,204902
65,8962,857302
65,8964,103894
65,8989,2058789
65,8991,638253
65,8993,4895
