REGN,C1_2,C2_2
1,юПХЯЙ0,159926942.00
1,кюР,159312638.00
1,нбЛ,120392417.00
1,оп,839403.33
1,ноп,450832.35
1,яоп,388570.98
1,тп,0.00
1,нтп,0.00
1,ятп,0.00
1,бп,6667831.68
1,пп,15061864.98
1,99,3.32
2,юПХЯЙ0,47991.00
2,кюР,272361.00
2,нбЛ,360098.00
2,оп,0.00
2,ноп,0.00
2,яоп,0.00
2,тп,0.00
2,нтп,0.00
2,ятп,0.00
2,бп,20041.53
2,пп,20041.53
2,99,0.00
5,юПХЯЙ0,2052384.00
5,кюР,3337869.00
5,нбЛ,3285043.00
5,оп,31159.68
5,ноп,21494.11
5,яоп,9665.57
5,тп,0.00
5,нтп,0.00
5,ятп,0.00
5,бп,19056.60
5,пп,330653.40
5,99,23.38
18,юПХЯЙ0,8231690.00
18,кюР,6580060.00
18,нбЛ,5173766.00
18,оп,453291.43
18,ноп,108028.66
18,яоп,345262.77
18,тп,649760.15
18,нтп,433173.43
18,ятп,216586.72
18,бп,58309.86
18,пп,11088825.66
18,99,37.58
21,юПХЯЙ0,143135.00
21,кюР,605179.00
21,нбЛ,500508.00
21,оп,0.00
21,ноп,0.00
21,яоп,0.00
21,тп,0.00
21,нтп,0.00
21,ятп,0.00
21,бп,8967.65
21,пп,8967.65
21,99,0.00
23,юПХЯЙ0,1059316.00
23,кюР,5340934.00
23,нбЛ,2697682.00
23,оп,0.00
23,ноп,0.00
23,яоп,0.00
23,тп,0.00
23,нтп,0.00
23,ятп,0.00
23,бп,0.00
23,пп,0.00
23,99,2.80
52,юПХЯЙ0,1060145.00
52,кюР,4241046.00
52,нбЛ,5324797.00
52,оп,12.00
52,ноп,1.00
52,яоп,11.00
52,тп,149.00
52,нтп,99.00
52,ятп,50.00
52,бп,39261.00
52,пп,40871.00
52,99,0.01
53,юПХЯЙ0,829033.00
53,кюР,4432150.00
53,нбЛ,3826439.00
53,оп,10970.76
53,ноп,5565.54
53,яоп,5405.22
53,тп,0.00
53,нтп,0.00
53,ятп,0.00
53,бп,0.00
53,пп,109707.60
53,99,2.56
55,юПХЯЙ0,927445.00
55,кюР,1420895.00
55,нбЛ,1963182.00
55,оп,0.00
55,ноп,0.00
55,яоп,0.00
55,тп,0.00
55,нтп,0.00
55,ятп,0.00
55,бп,0.00
55,пп,0.00
55,99,0.89
65,юПХЯЙ0,1665806.00
65,кюР,4149548.00
65,нбЛ,4868449.00
65,оп,101693.33
65,ноп,7014.99
65,яоп,94678.34
65,тп,54937.77
65,нтп,36625.18
65,ятп,18312.59
65,бп,0.00
65,пп,1566311.00
65,99,5.63
67,юПХЯЙ0,971681.00
67,кюР,1675286.00
67,нбЛ,2328838.00
67,оп,0.00
67,ноп,0.00
67,яоп,0.00
67,тп,0.00
67,нтп,0.00
67,ятп,0.00
67,бп,0.00
67,пп,0.00
67,99,1.43
77,юПХЯЙ0,1444270.00
77,кюР,4321199.00
77,нбЛ,4511207.00
77,оп,192794.99
77,ноп,34708.61
77,яоп,158086.38
77,тп,742.95
77,нтп,495.30
77,ятп,247.65
77,бп,76182.67
77,пп,2011562.07
77,99,13.86
84,юПХЯЙ0,3407982.00
84,кюР,3871542.00
84,нбЛ,7712605.00
84,оп,13496.82
84,ноп,758.73
84,яоп,12738.09
84,тп,0.11
84,нтп,0.07
84,ятп,0.04
84,бп,0.00
84,пп,134969.30
84,99,0.01
85,юПХЯЙ0,319283.00
85,кюР,516420.00
85,нбЛ,481561.00
85,оп,0.00
85,ноп,0.00
85,яоп,0.00
85,тп,0.00
85,нтп,0.00
85,ятп,0.00
85,бп,12798.07
85,пп,12798.07
85,99,0.00
96,юПХЯЙ0,532242.00
96,кюР,580681.00
96,нбЛ,533431.00
96,оп,0.00
96,ноп,0.00
96,яоп,0.00
96,тп,0.00
96,нтп,0.00
96,ятп,0.00
96,бп,0.00
96,пп,0.00
96,99,0.00
101,юПХЯЙ0,1750619.00
101,кюР,5508252.00
101,нбЛ,7473326.00
101,оп,638038.75
101,ноп,140291.28
101,яоп,497747.47
101,тп,31348.92
101,нтп,20899.28
101,ятп,10449.64
101,бп,0.00
101,пп,6693876.70
101,99,23.14
103,юПХЯЙ0,927112.00
103,кюР,3532208.00
103,нбЛ,5437640.00
103,оп,0.00
103,ноп,0.00
103,яоп,0.00
103,тп,28.88
103,нтп,19.25
103,ятп,9.63
103,бп,0.00
103,пп,288.80
103,99,0.00
106,юПХЯЙ0,69032.00
106,кюР,399784.00
106,нбЛ,461825.00
106,оп,0.00
106,ноп,0.00
106,яоп,0.00
106,тп,0.00
106,нтп,0.00
106,ятп,0.00
106,бп,0.00
106,пп,0.00
106,99,0.00
107,юПХЯЙ0,5223643.00
107,кюР,7714790.00
107,нбЛ,10822467.00
107,оп,113680.27
107,ноп,18708.27
107,яоп,94972.00
107,тп,0.00
107,нтп,0.00
107,ятп,0.00
107,бп,151006.46
107,пп,1287809.16
107,99,3.50
121,юПХЯЙ0,21849723.00
121,кюР,16866191.00
121,нбЛ,7879232.00
121,оп,1710260.00
121,ноп,535610.00
121,яоп,1174650.00
121,тп,134273.00
