REGN,C1_5
1,5/1/2014
1,5/2/2014
1,5/3/2014
1,5/4/2014
1,5/9/2014
1,5/10/2014
1,5/11/2014
1,5/17/2014
1,5/18/2014
1,5/24/2014
1,5/25/2014
1,5/31/2014
21,5/1/2014
21,5/2/2014
21,5/4/2014
21,5/9/2014
21,5/11/2014
21,5/18/2014
21,5/25/2014
23,5/1/2014
23,5/2/2014
23,5/3/2014
23,5/4/2014
23,5/9/2014
23,5/10/2014
23,5/11/2014
23,5/17/2014
23,5/18/2014
23,5/24/2014
23,5/25/2014
23,5/31/2014
55,5/1/2014
55,5/2/2014
55,5/3/2014
55,5/4/2014
55,5/9/2014
55,5/10/2014
55,5/11/2014
55,5/17/2014
55,5/18/2014
55,5/24/2014
55,5/25/2014
65,5/1/2014
65,5/2/2014
65,5/9/2014
65,5/10/2014
65,5/11/2014
67,5/1/2014
67,5/2/2014
67,5/3/2014
67,5/4/2014
67,5/9/2014
67,5/10/2014
67,5/11/2014
67,5/17/2014
67,5/18/2014
67,5/24/2014
67,5/25/2014
67,5/31/2014
77,5/1/2014
77,5/2/2014
77,5/3/2014
77,5/4/2014
77,5/9/2014
77,5/10/2014
77,5/11/2014
77,5/17/2014
77,5/18/2014
77,5/24/2014
77,5/25/2014
77,5/31/2014
85,5/1/2014
85,5/2/2014
85,5/3/2014
85,5/4/2014
85,5/9/2014
85,5/10/2014
85,5/11/2014
85,5/17/2014
85,5/18/2014
85,5/24/2014
85,5/25/2014
85,5/31/2014
96,5/1/2014
96,5/4/2014
96,5/9/2014
96,5/11/2014
96,5/18/2014
96,5/25/2014
103,5/1/2014
103,5/2/2014
103,5/3/2014
103,5/4/2014
103,5/9/2014
103,5/10/2014
103,5/11/2014
103,5/17/2014
103,5/18/2014
103,5/24/2014
103,5/25/2014
103,5/31/2014
106,5/1/2014
106,5/2/2014
106,5/3/2014
106,5/4/2014
106,5/9/2014
106,5/10/2014
106,5/11/2014
106,5/18/2014
106,5/25/2014
142,5/1/2014
142,5/2/2014
142,5/3/2014
142,5/4/2014
142,5/9/2014
142,5/10/2014
