REGN,C1_6,C2_6
1,,27263531.00
23,15727.00,
65,364043.00,
77,546262.00,
210,335969.00,
316,,1759314.00
323,3201710.00,607585.00
324,194797.00,
354,,42557132.00
415,729231.00,12020.00
429,5444127.00,490740.00
436,10023179.00,217646.00
548,83057.00,
588,28743.00,
654,70144.00,
702,178206.00,
901,1363277.00,
912,718060.00,
970,81418.00,
1000,19568927.00,154152544.00
1073,81470.00,
1284,58920.00,
1288,81228.00,
1293,17841.00,
1317,128874.00,
1326,21607003.00,5069840.00
1411,63704.00,
1441,368003.00,
1460,9751784.00,
1470,2172236.00,
1481,103332410.00,50444825.00
1521,99576.00,
1555,220357.00,
1573,311974.00,
1616,28745.00,
1623,6035043.00,444500.00
1697,177676.00,
1776,824520.00,
1810,624182.00,
1942,10339.00,
1971,4786400.00,15902978.00
2119,589840.00,
2136,136795.00,
2179,2821426.00,77808.00
2209,,17789195.00
2210,28021.00,
2216,15182.00,
2269,353216.00,
2275,,835956.00
2306,575383.00,109058.00
2307,1218837.00,
2312,117090.00,
2324,35021.00,
2368,1463.00,
2402,741293.00,12871.00
2410,13961.00,
2412,,23932.00
2440,633745.00,
2472,8654.00,
2490,1468942.00,
2494,1131787.00,1290293.00
2495,7306061.00,13353186.00
2537,17358.00,
2548,72813.00,
2557,4728287.00,13462989.00
2562,,76225.00
2590,,3243222.00
2598,63686.00,
2607,12175.00,
2617,716994.00,
2626,12819.00,
2684,172781.00,
2707,1503068.00,
2738,933551.00,
2748,2972267.00,2475976.00
2763,396882.00,
2766,783457.00,
2768,2283044.00,
2807,128287.00,
2816,1058184.00,
2856,151673.00,
2863,56933.00,
2867,93624.00,
2879,1593434.00,
2880,371882.00,
2913,167228.00,
2997,528360.00,
2998,510880.00,
2999,50118.00,
3013,193365.00,
3038,3593040.00,
3058,995363.00,29010.00
3065,330670.00,
3068,409626.00,
3073,539497.00,
3115,98877.00,
3123,102411.00,
3137,71904.00,
3194,,26323.00
3229,125336.00,
3235,,24559.00
3255,2111569.00,302851.00
3256,125352.00,
3267,73221.00,
3275,363100.00,
3279,,4350797.00
3287,877565.00,6513.00
3290,5297116.00,
3291,105978.00,
3292,4249733.00,9717763.00
3333,,96108.00
3349,,532622.00
3354,,1366616.00
3364,31077.00,
3368,3958397.00,1703311.00
3403,,6832.00
3407,,8424147.00
3421,2235595.00,
3436,22650.00,
3461,878266.00,
3466,5668464.00,
