REGN,C1_3,C2_3
1,Í1,14.97
1,Í2,72.11
1,Í3,66.86
1,Í4,97.60
1,Í7,135.33
1,Í9.1,0.00
1,Í10.1,0.25
1,Í12,0.49
2,Í1,37.86
2,Í2,24.46
2,Í3,62.98
2,Í4,97.40
2,Í7,177.26
2,Í9.1,0.00
2,Í10.1,0.08
2,Í12,0.00
5,Í1,13.18
5,Í2,47.62
5,Í3,78.89
5,Í4,92.92
5,Í7,361.49
5,Í9.1,1.93
5,Í10.1,1.98
5,Í12,0.00
18,Í1,20.09
18,Í2,44.91
18,Í3,63.13
18,Í4,67.49
18,Í7,171.62
18,Í9.1,0.00
18,Í10.1,0.88
18,Í12,0.00
21,Í1,24.28
21,Í2,61.75
21,Í3,98.28
21,Í4,88.60
21,Í7,279.22
21,Í9.1,0.00
21,Í10.1,0.76
21,Í12,0.00
23,Í1,14.49
23,Í2,38.21
23,Í3,137.05
23,Í4,76.65
23,Í7,508.30
23,Í9.1,0.01
23,Í10.1,0.57
23,Í12,0.00
52,Í1,12.29
52,Í2,68.04
52,Í3,73.98
52,Í4,27.80
52,Í7,454.80
52,Í9.1,0.90
52,Í10.1,1.27
52,Í12,0.00
53,Í1,10.94
53,Í2,83.25
53,Í3,88.08
53,Í4,67.17
53,Í7,584.18
53,Í9.1,0.05
53,Í10.1,1.23
53,Í12,0.00
55,Í1,15.85
55,Í2,85.24
55,Í3,84.92
55,Í4,85.40
55,Í7,348.52
55,Í9.1,11.52
55,Í10.1,0.14
55,Í12,0.00
65,Í1,13.31
65,Í2,30.03
65,Í3,59.38
65,Í4,86.74
65,Í7,406.73
65,Í9.1,0.00
65,Í10.1,2.48
65,Í12,0.00
67,Í1,24.92
67,Í2,44.45
67,Í3,60.03
67,Í4,108.01
67,Í7,228.80
67,Í9.1,0.00
67,Í10.1,0.14
67,Í12,0.00
77,Í1,11.72
77,Í2,27.27
77,Í3,99.41
77,Í4,54.65
77,Í7,578.37
77,Í9.1,0.00
77,Í10.1,0.61
77,Í12,0.00
84,Í1,11.01
84,Í2,93.81
84,Í3,97.68
84,Í4,106.97
84,Í7,69.33
84,Í9.1,0.00
84,Í10.1,1.69
84,Í12,0.00
85,Í1,21.71
85,Í2,54.56
85,Í3,70.72
85,Í4,96.09
85,Í7,249.33
85,Í9.1,0.00
85,Í10.1,1.87
85,Í12,0.00
96,Í1,28.38
96,Í2,77.05
96,Í3,176.89
96,Í4,18.96
96,Í7,226.22
96,Í9.1,0.00
96,Í10.1,2.73
96,Í12,0.00
101,Í1,37.67
101,Í2,43.63
101,Í3,80.01
101,Í4,2.28
101,Í7,228.09
101,Í9.1,1.83
101,Í10.1,0.00
101,Í12,0.00
103,Í1,41.22
103,Í2,68.97
103,Í3,91.48
103,Í4,24.62
103,Í7,113.59
103,Í9.1,0.00
103,Í10.1,2.72
103,Í12,0.00
106,Í1,30.50
106,Í2,41.00
106,Í3,67.22
106,Í4,67.16
106,Í7,230.01
106,Í9.1,13.13
106,Í10.1,1.96
107,Í1,12.54
107,Í2,37.54
107,Í3,101.67
107,Í4,67.13
107,Í7,552.54
107,Í9.1,8.62
107,Í10.1,0.37
107,Í12,1.16
121,Í1,38.74
121,Í2,219.75
121,Í3,136.24
121,Í4,1.45
121,Í7,86.42
121,Í9.1,0.00
121,Í10.1,0.21
121,Í12,0.02
138,Í1,15.16
138,Í2,48.80
138,Í3,58.93
138,Í4,54.32
138,Í7,267.72
138,Í9.1,0.00
138,Í10.1,1.84
138,Í12,0.00
142,Í1,63.49
142,Í2,59.34
142,Í3,86.79
142,Í4,72.89
142,Í7,83.96
142,Í9.1,3.11
142,Í10.1,1.21
142,Í12,0.00
153,Í1,20.18
153,Í2,67.93
153,Í3,91.14
153,Í4,72.78
153,Í7,296.89
153,Í9.1,1.54
153,Í10.1,2.20
153,Í12,0.00
155,Í1,37.80
155,Í2,38.87
155,Í3,101.94
155,Í4,5.69
155,Í7,49.20
155,Í9.1,0.00
155,Í10.1,0.00
155,Í12,0.94
170,Í1,45.19
170,Í2,163.57
170,Í3,156.17
170,Í4,86.46
170,Í7,70.34
170,Í9.1,0.00
170,Í10.1,0.14
170,Í12,0.00
184,Í1,66.67
184,Í2,92.03
184,Í3,92.90
184,Í4,22.42
184,Í7,77.60
184,Í9.1,0.00
184,Í10.1,0.00
184,Í12,0.02
197,Í1,13.48
197,Í2,27.34
197,Í3,51.42
197,Í4,62.17
197,Í7,501.18
197,Í9.1,0.06
197,Í10.1,0.96
197,Í12,0.01
208,Í1,41.56
208,Í2,85.50
208,Í3,86.44
208,Í4,27.61
208,Í7,107.43
208,Í9.1,2.27
208,Í10.1,0.25
208,Í12,0.00
210,Í1,14.24
210,Í2,43.04
210,Í3,67.44
210,Í4,81.77
210,Í7,511.38
210,Í9.1,0.00
210,Í10.1,1.82
210,Í12,0.00
212,Í1,10.57
212,Í2,102.70
212,Í3,112.92
212,Í4,69.23
212,Í7,603.38
212,Í9.1,0.02
212,Í10.1,0.28
226,Í1,15.06
226,Í2,95.85
226,Í3,97.08
226,Í4,88.24
226,Í7,257.84
226,Í9.1,0.12
226,Í10.1,0.43
226,Í12,0.00
232,Í1,16.55
232,Í2,35.87
232,Í3,61.19
232,Í4,79.78
232,Í7,319.82
232,Í9.1,0.00
232,Í10.1,0.66
232,Í12,0.00
236,Í1,67.32
236,Í2,92.18
236,Í3,98.45
236,Í4,31.93
236,Í7,63.74
236,Í9.1,2.43
236,Í10.1,2.56
236,Í12,0.00
249,Í1,13.06
249,Í2,58.22
249,Í3,143.95
249,Í4,57.82
249,Í7,310.07
249,Í9.1,0.00
249,Í10.1,1.90
249,Í12,0.00
254,Í1,14.02
254,Í2,34.00
254,Í3,97.31
254,Í4,111.45
254,Í7,268.69
254,Í9.1,0.00
254,Í10.1,1.76
254,Í12,0.00
256,Í1,30.29
256,Í2,59.68
256,Í3,85.60
256,Í4,103.92
256,Í7,259.82
256,Í9.1,0.00
256,Í10.1,0.75
256,Í12,0.00
272,Í1,26.06
272,Í2,56.00
272,Í3,71.32
272,Í4,0.12
272,Í7,230.48
272,Í9.1,0.00
272,Í10.1,0.00
272,Í12,0.00
286,Í1,19.76
286,Í2,142.88
286,Í3,167.73
286,Í4,3.64
286,Í7,413.21
286,Í9.1,0.00
286,Í10.1,0.00
286,Í12,0.00
312,Í1,15.45
312,Í2,133.27
312,Í3,151.10
312,Í4,37.18
312,Í7,281.46
312,Í9.1,6.05
312,Í10.1,0.56
312,Í12,5.74
316,Í1,17.37
316,Í2,92.53
316,Í3,147.58
316,Í4,38.11
316,Í7,28.79
316,Í9.1,0.00
316,Í10.1,0.42
316,Í12,0.00
323,Í1,14.53
323,Í2,60.89
323,Í3,77.68
323,Í4,102.36
323,Í7,195.93
323,Í9.1,0.00
323,Í10.1,0.90
323,Í12,0.73
324,Í1,67.29
324,Í2,83.53
324,Í3,239.99
324,Í4,34.03
324,Í7,55.53
324,Í9.1,0.00
324,Í10.1,0.21
324,Í12,0.76
328,Í1,16.89
328,Í2,71.03
328,Í3,85.87
328,Í4,85.26
328,Í7,373.39
328,Í9.1,0.00
328,Í10.1,0.26
328,Í12,7.63
330,Í1,44.71
330,Í2,77.70
330,Í3,232.22
330,Í4,30.80
330,Í7,141.38
330,Í9.1,0.00
330,Í10.1,1.11
330,Í12,0.00
347,Í1,67.38
347,Í2,78.80
347,Í3,80.37
347,Í4,28.31
347,Í7,50.10
347,Í9.1,0.00
347,Í10.1,1.51
347,Í12,0.00
356,Í1,16.43
356,Í2,49.42
356,Í3,132.06
356,Í4,52.32
356,Í7,347.37
356,Í9.1,6.30
356,Í10.1,1.12
356,Í12,3.99
370,Í1,26.89
370,Í2,71.56
370,Í3,82.84
370,Í4,67.27
370,Í7,165.99
370,Í9.1,0.01
370,Í10.1,1.71
370,Í12,0.00
384,Í1,24.21
384,Í10.1,0.00
384,Í12,0.00
384,Í15,90.76
384,Í16,0.00
384,Í16.1,44.87
384,Í16.2,0.00
385,Í1,25.46
385,Í2,18.07
385,Í3,58.70
385,Í4,68.65
385,Í7,188.55
385,Í9.1,0.00
385,Í10.1,0.92
385,Í12,0.05
391,Í1,11.79
391,Í2,32.03
391,Í3,68.95
391,Í4,62.08
391,Í7,444.85
391,Í9.1,0.50
391,Í10.1,1.22
391,Í12,0.00
404,Í1,12.22
404,Í2,43.18
404,Í3,57.55
404,Í4,102.14
404,Í7,520.29
404,Í9.1,0.01
404,Í10.1,0.41
410,Í1,25.61
410,Í2,32.61
410,Í3,77.09
410,Í4,18.97
410,Í7,62.07
410,Í10.1,0.34
429,Í1,10.81
429,Í2,21.30
429,Í3,72.87
429,Í4,92.07
429,Í7,520.63
429,Í9.1,0.38
429,Í10.1,0.55
429,Í12,0.00
430,Í1,31.15
430,Í2,165.67
430,Í3,160.88
430,Í4,70.11
430,Í7,49.83
430,Í9.1,0.00
430,Í10.1,1.53
430,Í12,0.00
435,Í1,99.76
435,Í2,246.23
435,Í3,1499.83
435,Í4,0.19
435,Í7,0.00
435,Í9.1,0.00
435,Í10.1,0.17
435,Í12,0.00
436,Í1,12.32
436,Í2,25.70
436,Í3,68.86
436,Í4,77.15
436,Í7,443.05
436,Í9.1,0.02
436,Í10.1,1.48
436,Í12,15.43
438,Í1,18.85
438,Í2,29.98
438,Í3,54.56
438,Í4,102.87
438,Í7,108.23
438,Í9.1,0.04
438,Í10.1,0.86
438,Í12,0.00
444,Í1,40.34
444,Í2,72.12
444,Í3,101.90
444,Í4,26.56
444,Í7,136.39
444,Í9.1,41.81
444,Í10.1,2.16
444,Í12,0.00
456,Í1,12.91
456,Í2,109.96
456,Í3,106.44
456,Í4,82.17
456,Í7,484.10
456,Í9.1,23.96
456,Í10.1,2.09
459,Í1,20.49
459,Í2,126.54
459,Í3,229.83
459,Í4,56.16
459,Í7,199.91
459,Í9.1,0.00
459,Í10.1,0.62
459,Í12,0.00
466,Í1,91.48
466,Í2,158.68
466,Í3,166.94
466,Í4,14.71
466,Í7,16.95
466,Í9.1,0.00
466,Í10.1,0.00
466,Í12,0.00
467,Í1,17.54
467,Í2,27.05
467,Í3,102.81
467,Í4,50.71
467,Í7,426.14
467,Í9.1,0.00
467,Í10.1,1.42
467,Í12,0.00
469,Í1,26.86
469,Í2,64.51
469,Í3,105.66
469,Í4,17.74
469,Í7,333.05
469,Í9.1,0.25
469,Í10.1,0.00
469,Í12,0.00
474,Í1,18.10
474,Í2,71.31
474,Í3,72.00
474,Í4,104.71
474,Í7,206.90
474,Í10.1,0.91
478,Í1,26.32
478,Í2,61.92
478,Í3,56.00
478,Í4,49.05
478,Í7,231.89
478,Í9.1,0.00
478,Í10.1,1.04
478,Í12,0.00
480,Í1,76.39
480,Í2,29.45
480,Í3,87.80
480,Í4,51.57
480,Í7,53.23
480,Í9.1,0.00
480,Í10.1,0.91
480,Í12,0.00
481,Í1,43.30
481,Í2,117.76
481,Í3,148.39
481,Í4,45.55
481,Í7,126.24
481,Í9.1,0.00
481,Í10.1,0.15
481,Í12,0.00
485,Í1,20.86
485,Í2,59.09
485,Í3,108.98
485,Í4,76.63
485,Í7,103.54
485,Í9.1,0.01
485,Í10.1,1.23
485,Í12,0.00
492,Í1,13.99
492,Í2,28.99
492,Í3,107.05
492,Í4,31.16
492,Í7,488.64
492,Í9.1,0.00
492,Í10.1,0.78
492,Í12,0.00
493,Í1,22.24
493,Í2,113.02
493,Í3,119.85
493,Í4,35.17
493,Í7,58.46
493,Í9.1,0.30
493,Í10.1,1.11
493,Í12,0.00
503,Í1,20.47
503,Í2,64.75
503,Í3,71.19
503,Í4,73.38
503,Í7,208.82
503,Í9.1,0.00
503,Í10.1,0.55
503,Í12,6.97
507,Í1,30.92
