REGN,C1_5
1,1/1/2016
1,1/2/2016
1,1/3/2016
1,1/4/2016
1,1/5/2016
1,1/6/2016
1,1/7/2016
1,1/8/2016
1,1/9/2016
1,1/10/2016
1,1/16/2016
1,1/17/2016
1,1/23/2016
1,1/24/2016
1,1/30/2016
1,1/31/2016
5,1/1/2016
5,1/2/2016
5,1/3/2016
5,1/4/2016
5,1/5/2016
5,1/6/2016
5,1/7/2016
5,1/8/2016
5,1/9/2016
5,1/10/2016
21,1/1/2016
21,1/2/2016
21,1/3/2016
21,1/4/2016
21,1/5/2016
21,1/7/2016
21,1/10/2016
21,1/17/2016
21,1/24/2016
21,1/31/2016
55,1/1/2016
55,1/2/2016
55,1/3/2016
55,1/4/2016
55,1/5/2016
55,1/6/2016
55,1/7/2016
55,1/8/2016
55,1/9/2016
55,1/10/2016
55,1/16/2016
55,1/17/2016
55,1/23/2016
55,1/24/2016
55,1/30/2016
65,1/1/2016
65,1/2/2016
65,1/3/2016
65,1/4/2016
65,1/5/2016
65,1/6/2016
65,1/7/2016
67,1/1/2016
67,1/2/2016
67,1/3/2016
67,1/4/2016
67,1/5/2016
67,1/6/2016
67,1/7/2016
67,1/8/2016
67,1/9/2016
67,1/10/2016
67,1/16/2016
67,1/17/2016
67,1/23/2016
67,1/24/2016
67,1/30/2016
67,1/31/2016
77,1/1/2016
77,1/2/2016
77,1/3/2016
77,1/4/2016
77,1/5/2016
77,1/6/2016
77,1/7/2016
77,1/8/2016
77,1/9/2016
77,1/10/2016
77,1/16/2016
77,1/17/2016
77,1/23/2016
77,1/24/2016
77,1/30/2016
77,1/31/2016
85,1/1/2016
85,1/2/2016
85,1/3/2016
85,1/4/2016
85,1/5/2016
85,1/6/2016
85,1/7/2016
85,1/8/2016
85,1/9/2016
85,1/10/2016
85,1/16/2016
85,1/17/2016
85,1/23/2016
85,1/24/2016
85,1/30/2016
85,1/31/2016
96,1/1/2016
96,1/2/2016
96,1/3/2016
96,1/4/2016
96,1/5/2016
96,1/6/2016
96,1/7/2016
96,1/8/2016
96,1/9/2016
96,1/10/2016
96,1/16/2016
96,1/17/2016
96,1/23/2016
96,1/24/2016
96,1/30/2016
96,1/31/2016
103,1/1/2016
103,1/2/2016
103,1/3/2016
103,1/4/2016
103,1/5/2016
103,1/6/2016
103,1/7/2016
103,1/8/2016
103,1/9/2016
103,1/10/2016
103,1/16/2016
103,1/17/2016
103,1/23/2016
103,1/24/2016
103,1/30/2016
103,1/31/2016
106,1/2/2016
106,1/3/2016
106,1/4/2016
106,1/5/2016
106,1/6/2016
106,1/7/2016
106,1/8/2016
106,1/9/2016
106,1/10/2016
106,1/17/2016
106,1/24/2016
153,1/1/2016
153,1/2/2016
153,1/3/2016
153,1/4/2016
153,1/5/2016
153,1/6/2016
153,1/7/2016
153,1/8/2016
153,1/9/2016
153,1/10/2016
153,1/16/2016
153,1/17/2016
153,1/23/2016
153,1/24/2016
153,1/30/2016
153,1/31/2016
170,1/1/2016
170,1/2/2016
170,1/3/2016
170,1/4/2016
170,1/5/2016
170,1/6/2016
170,1/7/2016
170,1/8/2016
170,1/9/2016
170,1/10/2016
170,1/16/2016
170,1/17/2016
170,1/23/2016
170,1/24/2016
170,1/30/2016
