REGN,C1_3,C2_3,C3_3,C4_3
384,1,Í15,74.10,9/1/2010
384,2,Í15,71.80,9/2/2010
384,3,Í15,70.30,9/3/2010
384,4,Í15,72.30,9/4/2010
384,5,Í15,72.30,9/5/2010
384,6,Í15,70.90,9/6/2010
384,7,Í15,71.30,9/7/2010
384,8,Í15,72.20,9/8/2010
384,9,Í15,73.80,9/9/2010
384,10,Í15,73.40,9/10/2010
384,11,Í15,75.20,9/11/2010
384,12,Í15,75.30,9/12/2010
384,13,Í15,74.10,9/13/2010
384,14,Í15,75.60,9/14/2010
384,15,Í15,75.20,9/15/2010
384,16,Í15,74.70,9/16/2010
384,17,Í15,71.50,9/17/2010
384,18,Í15,72.10,9/18/2010
384,19,Í15,65.30,9/19/2010
384,20,Í15,72.80,9/20/2010
384,21,Í15,73.80,9/21/2010
384,22,Í15,74.60,9/22/2010
384,23,Í15,74.60,9/23/2010
384,24,Í15,74.30,9/24/2010
384,25,Í15,75.50,9/25/2010
384,26,Í15,75.50,9/26/2010
384,27,Í15,72.10,9/27/2010
384,28,Í15,66.20,9/28/2010
384,29,Í15,68.40,9/29/2010
384,30,Í15,67.40,9/30/2010
384,31,Í16.1,273.10,9/1/2010
384,32,Í16.1,270.00,9/2/2010
384,33,Í16.1,266.70,9/3/2010
384,34,Í16.1,264.60,9/4/2010
384,35,Í16.1,264.50,9/5/2010
384,36,Í16.1,272.10,9/6/2010
384,37,Í16.1,268.40,9/7/2010
384,38,Í16.1,264.30,9/8/2010
384,39,Í16.1,260.80,9/9/2010
384,40,Í16.1,267.60,9/10/2010
384,41,Í16.1,265.30,9/11/2010
384,42,Í16.1,265.20,9/12/2010
384,43,Í16.1,267.60,9/13/2010
384,44,Í16.1,263.50,9/14/2010
384,45,Í16.1,254.30,9/15/2010
384,46,Í16.1,251.80,9/16/2010
384,47,Í16.1,250.30,9/17/2010
384,48,Í16.1,250.20,9/18/2010
384,49,Í16.1,250.20,9/19/2010
384,50,Í16.1,243.20,9/20/2010
384,51,Í16.1,240.40,9/21/2010
384,52,Í16.1,239.10,9/22/2010
384,53,Í16.1,237.00,9/23/2010
384,54,Í16.1,235.10,9/24/2010
384,55,Í16.1,234.00,9/25/2010
384,56,Í16.1,233.90,9/26/2010
384,57,Í16.1,234.60,9/27/2010
384,58,Í16.1,244.90,9/28/2010
384,59,Í16.1,253.10,9/29/2010
384,60,Í16.1,251.20,9/30/2010
2179,1,Í1,7.00,9/24/2010
2179,2,Í1,7.00,9/25/2010
2179,3,Í1,7.00,9/26/2010
2179,4,Í7,834.50,9/24/2010
2179,5,Í7,834.50,9/25/2010
2179,6,Í7,834.50,9/26/2010
2447,1,Í2,13.00,9/24/2010
2447,2,Í2,13.00,9/25/2010
2447,3,Í2,12.60,9/26/2010
2447,4,Í3,43.10,9/14/2010
2447,5,Í3,33.90,9/15/2010
2447,6,Í3,26.00,9/16/2010
2447,7,Í3,24.70,9/17/2010
2447,8,Í3,24.30,9/18/2010
2447,9,Í3,24.10,9/19/2010
2447,10,Í3,21.20,9/20/2010
2447,11,Í3,21.90,9/21/2010
2447,12,Í3,23.20,9/22/2010
2447,13,Í3,21.20,9/23/2010
2447,14,Í3,16.70,9/24/2010
2447,15,Í3,16.50,9/25/2010
2447,16,Í3,16.30,9/26/2010
2447,17,Í3,29.80,9/27/2010
2447,18,Í3,23.50,9/28/2010
2447,19,Í3,29.50,9/29/2010
2447,20,Í3,20.80,9/30/2010
2749,1,Í16.1,17.60,9/1/2010
2749,2,Í16.1,17.50,9/2/2010
2749,3,Í16.1,17.50,9/3/2010
2749,4,Í16.1,17.50,9/4/2010
2749,5,Í16.1,17.50,9/5/2010
2749,6,Í16.1,17.50,9/6/2010
2749,7,Í16.1,17.40,9/7/2010
2749,8,Í16.1,17.40,9/8/2010
2749,9,Í16.1,17.40,9/9/2010
2749,10,Í16.1,17.40,9/10/2010
2749,11,Í16.1,17.40,9/11/2010
2749,12,Í16.1,17.40,9/12/2010
2749,13,Í16.1,17.30,9/13/2010
2749,14,Í16.1,17.30,9/14/2010
2749,15,Í16.1,17.30,9/15/2010
2749,16,Í16.1,17.30,9/16/2010
2749,17,Í16.1,17.30,9/17/2010
2749,18,Í16.1,17.30,9/18/2010
2749,19,Í16.1,17.30,9/19/2010
2749,20,Í16.1,17.20,9/20/2010
2749,21,Í16.1,17.20,9/21/2010
2749,22,Í16.1,17.20,9/22/2010
2749,23,Í16.1,17.10,9/23/2010
2749,24,Í16.1,17.00,9/24/2010
2749,25,Í16.1,17.00,9/25/2010
2749,26,Í16.1,17.10,9/26/2010
2749,27,Í16.1,17.00,9/27/2010
