REGN,C1_5
1,11/4/2011
1,11/5/2011
1,11/6/2011
1,11/12/2011
1,11/13/2011
1,11/19/2011
1,11/20/2011
1,11/26/2011
1,11/27/2011
18,11/6/2011
18,11/13/2011
18,11/20/2011
18,11/27/2011
21,11/4/2011
21,11/6/2011
21,11/13/2011
21,11/20/2011
21,11/27/2011
23,11/4/2011
23,11/5/2011
23,11/6/2011
23,11/12/2011
23,11/13/2011
23,11/19/2011
23,11/20/2011
23,11/26/2011
23,11/27/2011
65,11/4/2011
67,11/4/2011
67,11/5/2011
67,11/6/2011
67,11/7/2011
67,11/12/2011
67,11/13/2011
67,11/19/2011
67,11/20/2011
67,11/26/2011
67,11/27/2011
77,11/4/2011
77,11/5/2011
77,11/6/2011
77,11/12/2011
77,11/13/2011
77,11/19/2011
77,11/20/2011
77,11/26/2011
77,11/27/2011
84,11/6/2011
84,11/13/2011
84,11/20/2011
84,11/27/2011
85,11/4/2011
85,11/5/2011
85,11/6/2011
85,11/12/2011
85,11/13/2011
85,11/19/2011
85,11/20/2011
85,11/26/2011
85,11/27/2011
96,11/4/2011
96,11/5/2011
96,11/6/2011
96,11/12/2011
96,11/13/2011
96,11/19/2011
96,11/20/2011
96,11/26/2011
96,11/27/2011
101,11/4/2011
101,11/6/2011
101,11/13/2011
101,11/20/2011
101,11/27/2011
103,11/4/2011
103,11/5/2011
103,11/6/2011
103,11/12/2011
103,11/13/2011
103,11/19/2011
103,11/20/2011
103,11/26/2011
103,11/27/2011
106,11/4/2011
106,11/5/2011
106,11/6/2011
106,11/13/2011
106,11/20/2011
106,11/27/2011
107,11/4/2011
142,11/4/2011
142,11/5/2011
142,11/6/2011
142,11/12/2011
142,11/13/2011
142,11/19/2011
142,11/20/2011
142,11/26/2011
142,11/27/2011
149,11/4/2011
149,11/5/2011
149,11/6/2011
149,11/12/2011
149,11/13/2011
149,11/19/2011
149,11/20/2011
149,11/26/2011
149,11/27/2011
155,11/4/2011
155,11/5/2011
155,11/6/2011
155,11/12/2011
155,11/13/2011
155,11/19/2011
155,11/20/2011
155,11/26/2011
155,11/27/2011
170,11/4/2011
170,11/5/2011
170,11/6/2011
170,11/12/2011
170,11/13/2011
170,11/19/2011
170,11/20/2011
170,11/26/2011
170,11/27/2011
184,11/4/2011
184,11/5/2011
184,11/6/2011
184,11/7/2011
184,11/12/2011
184,11/13/2011
