REGN,C1_4,C2_4,C3_4,C4_4
149,1,Í16.1,64.70,9/1/2015
149,2,Í16.1,64.73,9/2/2015
149,3,Í16.1,64.64,9/3/2015
149,4,Í16.1,64.48,9/4/2015
149,5,Í16.1,64.43,9/5/2015
149,6,Í16.1,64.42,9/6/2015
149,7,Í16.1,64.59,9/7/2015
149,8,Í16.1,64.47,9/8/2015
149,9,Í16.1,64.44,9/9/2015
149,10,Í16.1,64.54,9/10/2015
149,11,Í16.1,64.41,9/11/2015
149,12,Í16.1,64.44,9/12/2015
149,13,Í16.1,64.43,9/13/2015
149,14,Í16.1,64.36,9/14/2015
149,15,Í16.1,64.59,9/15/2015
149,16,Í16.1,64.76,9/16/2015
149,17,Í16.1,64.76,9/17/2015
149,18,Í16.1,64.79,9/18/2015
149,19,Í16.1,64.74,9/19/2015
149,20,Í16.1,64.73,9/20/2015
149,21,Í16.1,63.81,9/21/2015
149,22,Í16.1,63.25,9/22/2015
149,23,Í16.1,63.26,9/23/2015
149,24,Í16.1,63.28,9/24/2015
149,25,Í16.1,63.05,9/25/2015
149,26,Í16.1,63.12,9/26/2015
149,27,Í16.1,63.11,9/27/2015
149,28,Í16.1,63.30,9/28/2015
149,29,Í16.1,62.97,9/29/2015
149,30,Í16.1,64.69,9/30/2015
312,1,Í1.0,8.52,9/1/2015
312,2,Í1.0,8.77,9/2/2015
312,3,Í1.0,8.73,9/3/2015
312,4,Í1.0,8.92,9/4/2015
312,5,Í1.0,8.92,9/5/2015
312,6,Í1.0,8.97,9/7/2015
312,7,Í1.0,9.02,9/8/2015
312,8,Í1.0,8.85,9/9/2015
312,9,Í1.0,8.88,9/10/2015
312,10,Í1.0,8.88,9/11/2015
312,11,Í1.0,8.88,9/12/2015
312,12,Í1.0,8.92,9/14/2015
312,13,Í1.0,8.93,9/15/2015
312,14,Í1.0,8.91,9/16/2015
312,15,Í1.0,8.95,9/17/2015
312,16,Í1.0,8.97,9/18/2015
312,17,Í1.0,8.97,9/19/2015
312,18,Í1.0,9.03,9/21/2015
312,19,Í1.0,9.03,9/22/2015
312,20,Í1.0,9.15,9/23/2015
312,21,Í1.0,9.21,9/24/2015
312,22,Í1.0,9.48,9/25/2015
312,23,Í1.0,9.50,9/26/2015
312,24,Í1.0,9.52,9/28/2015
312,25,Í1.0,9.62,9/29/2015
312,26,Í1.0,0.00,9/30/2015
312,27,Í1.1,4.85,9/1/2015
312,28,Í1.1,4.99,9/2/2015
312,29,Í1.1,4.98,9/3/2015
312,30,Í1.1,5.09,9/4/2015
312,31,Í1.1,5.09,9/5/2015
312,32,Í1.1,5.12,9/7/2015
312,33,Í1.1,5.14,9/8/2015
312,34,Í1.1,5.06,9/9/2015
312,35,Í1.1,5.07,9/10/2015
312,36,Í1.1,5.07,9/11/2015
312,37,Í1.1,5.07,9/12/2015
312,38,Í1.1,5.09,9/14/2015
312,39,Í1.1,5.10,9/15/2015
312,40,Í1.1,5.09,9/16/2015
312,41,Í1.1,5.11,9/17/2015
312,42,Í1.1,5.12,9/18/2015
312,43,Í1.1,5.12,9/19/2015
312,44,Í1.1,5.15,9/21/2015
312,45,Í1.1,5.15,9/22/2015
312,46,Í1.1,5.22,9/23/2015
312,47,Í1.1,5.25,9/24/2015
312,48,Í1.1,5.40,9/25/2015
312,49,Í1.1,5.41,9/26/2015
312,50,Í1.1,0.00,9/30/2015
312,51,Í1.2,4.85,9/1/2015
312,52,Í1.2,4.99,9/2/2015
312,53,Í1.2,4.98,9/3/2015
312,54,Í1.2,5.09,9/4/2015
312,55,Í1.2,5.09,9/5/2015
312,56,Í1.2,5.12,9/7/2015
312,57,Í1.2,5.14,9/8/2015
312,58,Í1.2,5.06,9/9/2015
312,59,Í1.2,5.07,9/10/2015
312,60,Í1.2,5.07,9/11/2015
312,61,Í1.2,5.07,9/12/2015
312,62,Í1.2,5.09,9/14/2015
312,63,Í1.2,5.10,9/15/2015
312,64,Í1.2,5.09,9/16/2015
312,65,Í1.2,5.11,9/17/2015
312,66,Í1.2,5.12,9/18/2015
312,67,Í1.2,5.12,9/19/2015
312,68,Í1.2,5.15,9/21/2015
312,69,Í1.2,5.15,9/22/2015
312,70,Í1.2,5.22,9/23/2015
312,71,Í1.2,5.25,9/24/2015
312,72,Í1.2,5.40,9/25/2015
312,73,Í1.2,5.41,9/26/2015
312,74,Í1.2,5.50,9/28/2015
312,75,Í1.2,5.55,9/29/2015
312,76,Í1.2,0.00,9/30/2015
312,77,Í4,121.00,9/12/2015
312,78,Í4,122.21,9/14/2015
312,79,Í4,124.18,9/15/2015
312,80,Í4,125.28,9/16/2015
312,81,Í4,124.49,9/17/2015
312,82,Í4,124.15,9/18/2015
312,83,Í4,128.21,9/19/2015
312,84,Í4,126.28,9/21/2015
312,85,Í4,125.93,9/22/2015
312,86,Í4,126.01,9/23/2015
312,87,Í4,125.09,9/24/2015
312,88,Í4,121.28,9/25/2015
312,89,Í4,126.77,9/26/2015
312,90,Í4,126.00,9/28/2015
312,91,Í4,126.52,9/29/2015
312,92,Í4,0.00,9/30/2015
312,93,Í7,0.00,9/30/2015
312,94,Í10.1,0.00,9/30/2015
312,95,Í12,0.00,9/30/2015
520,1,Í1.0,0.00,9/1/2015
520,2,Í1.0,0.00,9/2/2015
520,3,Í1.0,0.00,9/3/2015
520,4,Í1.0,0.00,9/4/2015
520,5,Í1.0,0.00,9/5/2015
520,6,Í1.0,0.00,9/6/2015
520,7,Í1.0,0.00,9/7/2015
520,8,Í1.0,0.00,9/8/2015
520,9,Í1.0,0.00,9/9/2015
520,10,Í1.0,0.00,9/10/2015
520,11,Í1.0,0.00,9/11/2015
520,12,Í1.0,0.00,9/12/2015
520,13,Í1.0,0.00,9/13/2015
520,14,Í1.0,0.00,9/14/2015
520,15,Í1.0,0.00,9/15/2015
520,16,Í1.0,0.00,9/16/2015
520,17,Í1.0,0.00,9/17/2015
520,18,Í1.0,0.00,9/18/2015
520,19,Í1.0,0.00,9/19/2015
520,20,Í1.0,0.00,9/20/2015
520,21,Í1.0,0.00,9/21/2015
520,22,Í1.0,0.00,9/22/2015
520,23,Í1.0,0.00,9/23/2015
520,24,Í1.0,0.00,9/24/2015
520,25,Í1.0,0.00,9/25/2015
520,26,Í1.0,0.00,9/26/2015
520,27,Í1.0,0.00,9/27/2015
520,28,Í1.0,0.00,9/28/2015
520,29,Í1.0,0.00,9/29/2015
520,30,Í1.0,0.00,9/30/2015
520,31,Í1.1,0.00,9/1/2015
520,32,Í1.1,0.00,9/2/2015
520,33,Í1.1,0.00,9/3/2015
520,34,Í1.1,0.00,9/4/2015
520,35,Í1.1,0.00,9/5/2015
520,36,Í1.1,0.00,9/6/2015
520,37,Í1.1,0.00,9/7/2015
520,38,Í1.1,0.00,9/8/2015
520,39,Í1.1,0.00,9/9/2015
520,40,Í1.1,0.00,9/10/2015
520,41,Í1.1,0.00,9/11/2015
520,42,Í1.1,0.00,9/12/2015
520,43,Í1.1,0.00,9/13/2015
520,44,Í1.1,0.00,9/14/2015
520,45,Í1.1,0.00,9/15/2015
520,46,Í1.1,0.00,9/16/2015
520,47,Í1.1,0.00,9/17/2015
520,48,Í1.1,0.00,9/18/2015
520,49,Í1.1,0.00,9/19/2015
520,50,Í1.1,0.00,9/20/2015
520,51,Í1.1,0.00,9/21/2015
520,52,Í1.1,0.00,9/22/2015
520,53,Í1.1,0.00,9/23/2015
520,54,Í1.1,0.00,9/24/2015
520,55,Í1.1,0.00,9/25/2015
520,56,Í1.1,0.00,9/26/2015
520,57,Í1.1,0.00,9/27/2015
520,58,Í1.1,0.00,9/28/2015
520,59,Í1.1,0.00,9/29/2015
520,60,Í1.1,0.00,9/30/2015
520,61,Í1.2,0.00,9/1/2015
520,62,Í1.2,0.00,9/2/2015
520,63,Í1.2,0.00,9/3/2015
520,64,Í1.2,0.00,9/4/2015
520,65,Í1.2,0.00,9/5/2015
520,66,Í1.2,0.00,9/6/2015
520,67,Í1.2,0.00,9/7/2015
520,68,Í1.2,0.00,9/8/2015
520,69,Í1.2,0.00,9/9/2015
520,70,Í1.2,0.00,9/10/2015
520,71,Í1.2,0.00,9/11/2015
520,72,Í1.2,0.00,9/12/2015
520,73,Í1.2,0.00,9/13/2015
520,74,Í1.2,0.00,9/14/2015
520,75,Í1.2,0.00,9/15/2015
520,76,Í1.2,0.00,9/16/2015
520,77,Í1.2,0.00,9/17/2015
520,78,Í1.2,0.00,9/18/2015
520,79,Í1.2,0.00,9/19/2015
520,80,Í1.2,0.00,9/20/2015
520,81,Í1.2,0.00,9/21/2015
520,82,Í1.2,0.00,9/22/2015
520,83,Í1.2,0.00,9/23/2015
520,84,Í1.2,0.00,9/24/2015
520,85,Í1.2,0.00,9/25/2015
520,86,Í1.2,0.00,9/26/2015
520,87,Í1.2,0.00,9/27/2015
520,88,Í1.2,0.00,9/28/2015
520,89,Í1.2,0.00,9/29/2015
520,90,Í1.2,0.00,9/30/2015
520,91,Í3,18.07,9/1/2015
520,92,Í3,18.54,9/2/2015
520,93,Í3,17.65,9/3/2015
520,94,Í3,21.20,9/4/2015
520,95,Í3,21.31,9/5/2015
520,96,Í3,21.43,9/6/2015
554,1,Í1.0,0.00,9/9/2015
554,2,Í1.0,0.00,9/10/2015
554,3,Í1.0,0.00,9/11/2015
554,4,Í1.0,0.00,9/12/2015
554,5,Í1.0,0.00,9/13/2015
554,6,Í1.0,0.00,9/14/2015
554,7,Í1.0,0.00,9/15/2015
554,8,Í1.0,0.00,9/16/2015
554,9,Í1.0,0.00,9/17/2015
554,10,Í1.0,0.00,9/18/2015
554,11,Í1.0,0.00,9/19/2015
554,12,Í1.0,0.00,9/20/2015
554,13,Í1.0,0.00,9/21/2015
554,14,Í1.0,0.00,9/22/2015
554,15,Í1.0,0.00,9/23/2015
554,16,Í1.0,0.00,9/24/2015
554,17,Í1.0,0.00,9/25/2015
554,18,Í1.0,0.00,9/26/2015
554,19,Í1.0,0.00,9/27/2015
554,20,Í1.0,0.00,9/28/2015
554,21,Í1.0,0.00,9/29/2015
554,22,Í1.0,0.00,9/30/2015
554,23,Í1.1,0.00,9/9/2015
554,24,Í1.1,0.00,9/10/2015
554,25,Í1.1,0.00,9/11/2015
554,26,Í1.1,0.00,9/12/2015
554,27,Í1.1,0.00,9/13/2015
554,28,Í1.1,0.00,9/14/2015
554,29,Í1.1,0.00,9/15/2015
554,30,Í1.1,0.00,9/16/2015
554,31,Í1.1,0.00,9/17/2015
554,32,Í1.1,0.00,9/18/2015
554,33,Í1.1,0.00,9/19/2015
554,34,Í1.1,0.00,9/20/2015
554,35,Í1.1,0.00,9/21/2015
554,36,Í1.1,0.00,9/22/2015
554,37,Í1.1,0.00,9/23/2015
554,38,Í1.1,0.00,9/24/2015
554,39,Í1.1,0.00,9/25/2015
554,40,Í1.1,0.00,9/26/2015
554,41,Í1.1,0.00,9/27/2015
554,42,Í1.1,0.00,9/28/2015
554,43,Í1.1,0.00,9/29/2015
554,44,Í1.1,0.00,9/30/2015
554,45,Í1.2,0.00,9/9/2015
554,46,Í1.2,0.00,9/10/2015
554,47,Í1.2,0.00,9/11/2015
554,48,Í1.2,0.00,9/12/2015
554,49,Í1.2,0.00,9/13/2015
554,50,Í1.2,0.00,9/14/2015
554,51,Í1.2,0.00,9/15/2015
554,52,Í1.2,0.00,9/16/2015
554,53,Í1.2,0.00,9/17/2015
554,54,Í1.2,0.00,9/18/2015
554,55,Í1.2,0.00,9/19/2015
554,56,Í1.2,0.00,9/20/2015
554,57,Í1.2,0.00,9/21/2015
554,58,Í1.2,0.00,9/22/2015
554,59,Í1.2,0.00,9/23/2015
554,60,Í1.2,0.00,9/24/2015
554,61,Í1.2,0.00,9/25/2015
554,62,Í1.2,0.00,9/26/2015
554,63,Í1.2,0.00,9/27/2015
554,64,Í1.2,0.00,9/28/2015
554,65,Í1.2,0.00,9/29/2015
554,66,Í1.2,0.00,9/30/2015
554,67,Í4,0.00,9/9/2015
554,68,Í4,0.00,9/10/2015
554,69,Í4,0.00,9/11/2015
554,70,Í4,0.00,9/12/2015
554,71,Í4,0.00,9/13/2015
554,72,Í4,0.00,9/14/2015
554,73,Í4,0.00,9/15/2015
554,74,Í4,0.00,9/16/2015
554,75,Í4,0.00,9/17/2015
554,76,Í4,0.00,9/18/2015
554,77,Í4,0.00,9/19/2015
554,78,Í4,0.00,9/20/2015
554,79,Í4,0.00,9/21/2015
554,80,Í4,0.00,9/22/2015
554,81,Í4,0.00,9/23/2015
554,82,Í4,0.00,9/24/2015
554,83,Í4,0.00,9/25/2015
