REGN,C1_5
1,8/1/2015
1,8/2/2015
1,8/8/2015
1,8/9/2015
1,8/15/2015
1,8/16/2015
1,8/22/2015
1,8/23/2015
1,8/29/2015
1,8/30/2015
21,8/2/2015
21,8/9/2015
21,8/16/2015
21,8/23/2015
21,8/30/2015
55,8/1/2015
55,8/2/2015
55,8/8/2015
55,8/9/2015
55,8/15/2015
55,8/16/2015
55,8/22/2015
55,8/23/2015
55,8/29/2015
55,8/30/2015
67,8/1/2015
67,8/2/2015
67,8/8/2015
67,8/9/2015
67,8/15/2015
67,8/16/2015
67,8/22/2015
67,8/23/2015
67,8/29/2015
67,8/30/2015
67,8/31/2015
77,8/1/2015
77,8/2/2015
77,8/8/2015
77,8/9/2015
77,8/15/2015
77,8/16/2015
77,8/22/2015
77,8/23/2015
77,8/29/2015
77,8/30/2015
85,8/1/2015
85,8/2/2015
85,8/8/2015
85,8/9/2015
85,8/15/2015
85,8/16/2015
85,8/22/2015
85,8/23/2015
85,8/29/2015
85,8/30/2015
96,8/1/2015
96,8/2/2015
96,8/8/2015
96,8/9/2015
96,8/15/2015
96,8/16/2015
96,8/22/2015
96,8/23/2015
96,8/29/2015
96,8/30/2015
103,8/1/2015
103,8/2/2015
103,8/8/2015
103,8/9/2015
103,8/15/2015
103,8/16/2015
103,8/22/2015
103,8/23/2015
103,8/29/2015
103,8/30/2015
106,8/2/2015
106,8/9/2015
106,8/16/2015
106,8/23/2015
106,8/30/2015
153,8/1/2015
153,8/2/2015
153,8/8/2015
153,8/9/2015
153,8/15/2015
153,8/16/2015
153,8/22/2015
153,8/23/2015
153,8/29/2015
153,8/30/2015
170,8/1/2015
170,8/2/2015
170,8/8/2015
170,8/9/2015
170,8/15/2015
170,8/16/2015
170,8/22/2015
170,8/23/2015
170,8/29/2015
170,8/30/2015
197,8/1/2015
197,8/2/2015
197,8/8/2015
197,8/9/2015
197,8/15/2015
197,8/16/2015
197,8/22/2015
197,8/23/2015
197,8/29/2015
197,8/30/2015
208,8/1/2015
208,8/2/2015
208,8/8/2015
208,8/9/2015
208,8/15/2015
208,8/16/2015
208,8/22/2015
208,8/23/2015
208,8/29/2015
208,8/30/2015
232,8/2/2015
232,8/9/2015
232,8/16/2015
232,8/23/2015
232,8/30/2015
236,8/2/2015
236,8/9/2015
236,8/16/2015
236,8/23/2015
236,8/30/2015
249,8/2/2015
249,8/9/2015
249,8/16/2015
249,8/23/2015
249,8/30/2015
256,8/1/2015
256,8/2/2015
256,8/8/2015
256,8/9/2015
256,8/15/2015
256,8/16/2015
256,8/22/2015
256,8/23/2015
256,8/29/2015
256,8/30/2015
272,8/1/2015
272,8/2/2015
272,8/8/2015
272,8/9/2015
272,8/15/2015
272,8/16/2015
272,8/22/2015
272,8/23/2015
272,8/29/2015
272,8/30/2015
312,8/1/2015
312,8/2/2015
312,8/9/2015
312,8/16/2015
312,8/23/2015
312,8/30/2015
330,8/1/2015
330,8/2/2015
330,8/8/2015
330,8/9/2015
330,8/15/2015
330,8/16/2015
330,8/22/2015
330,8/23/2015
330,8/29/2015
330,8/30/2015
354,8/1/2015
354,8/2/2015
354,8/8/2015
354,8/9/2015
354,8/15/2015
354,8/16/2015
354,8/22/2015
354,8/23/2015
354,8/29/2015
354,8/30/2015
356,8/1/2015
356,8/2/2015
356,8/8/2015
356,8/9/2015
356,8/15/2015
356,8/16/2015
356,8/22/2015
356,8/23/2015
356,8/29/2015
356,8/30/2015
370,8/1/2015
370,8/2/2015
370,8/8/2015
370,8/9/2015
370,8/15/2015
370,8/16/2015
370,8/22/2015
370,8/23/2015
370,8/29/2015
370,8/30/2015
384,8/2/2015
384,8/9/2015
384,8/16/2015
384,8/23/2015
384,8/30/2015
415,8/30/2015
430,8/9/2015
430,8/23/2015
436,8/1/2015
436,8/2/2015
436,8/8/2015
436,8/9/2015
436,8/15/2015
436,8/16/2015
436,8/22/2015
436,8/23/2015
436,8/29/2015
436,8/30/2015
438,8/1/2015
438,8/2/2015
438,8/8/2015
438,8/9/2015
438,8/15/2015
438,8/16/2015
438,8/22/2015
438,8/23/2015
438,8/29/2015
438,8/30/2015
444,8/2/2015
444,8/9/2015
444,8/16/2015
444,8/23/2015
444,8/30/2015
467,8/2/2015
467,8/9/2015
467,8/16/2015
467,8/23/2015
467,8/30/2015
