REGN,C1_4,C2_4,C3_4,C4_4
634,1,Í1,8.32,3/30/2012
634,2,Í2,14.57,3/19/2012
634,3,Í2,12.27,3/20/2012
634,4,Í2,12.19,3/21/2012
634,5,Í2,11.80,3/22/2012
634,6,Í2,13.32,3/23/2012
634,7,Í2,13.42,3/24/2012
634,8,Í2,13.45,3/25/2012
634,9,Í2,11.58,3/26/2012
634,10,Í2,9.54,3/27/2012
634,11,Í2,8.01,3/28/2012
634,12,Í2,7.59,3/29/2012
634,13,Í2,10.94,3/30/2012
634,14,Í3,27.50,3/19/2012
634,15,Í3,25.13,3/20/2012
634,16,Í3,27.00,3/21/2012
634,17,Í3,24.02,3/22/2012
634,18,Í3,26.71,3/23/2012
634,19,Í3,26.94,3/24/2012
634,20,Í3,26.97,3/25/2012
634,21,Í3,27.46,3/26/2012
634,22,Í3,25.69,3/27/2012
634,23,Í3,19.45,3/28/2012
634,24,Í3,19.05,3/29/2012
634,25,Í3,16.73,3/30/2012
634,26,Í4,137.32,3/19/2012
634,27,Í4,138.38,3/20/2012
634,28,Í4,136.86,3/21/2012
634,29,Í4,134.45,3/22/2012
634,30,Í4,134.80,3/23/2012
634,31,Í4,135.12,3/24/2012
634,32,Í4,135.11,3/25/2012
634,33,Í4,134.74,3/26/2012
634,34,Í4,135.73,3/27/2012
634,35,Í4,130.21,3/28/2012
634,36,Í4,139.17,3/29/2012
634,37,Í4,133.97,3/30/2012
1860,1,Í15,52.01,3/20/2012
1860,2,Í15,48.18,3/21/2012
1860,3,Í15,48.66,3/22/2012
1860,4,Í15,75.60,3/23/2012
1860,5,Í15,75.66,3/24/2012
1860,6,Í15,75.69,3/25/2012
1860,7,Í15,77.33,3/26/2012
1860,8,Í15,74.69,3/27/2012
1860,9,Í15,73.69,3/28/2012
1860,10,Í15,76.75,3/29/2012
1860,11,Í15,74.51,3/30/2012
1860,12,Í15,74.10,3/31/2012
2604,1,Í2,1.26,3/2/2012
2604,2,Í2,3.21,3/5/2012
2604,3,Í2,5.97,3/6/2012
2604,4,Í2,6.02,3/7/2012
2604,5,Í2,6.07,3/11/2012
2604,6,Í2,4.81,3/12/2012
2604,7,Í2,6.13,3/13/2012
2604,8,Í2,6.24,3/14/2012
2604,9,Í2,7.21,3/15/2012
2604,10,Í2,4.85,3/16/2012
2604,11,Í2,5.24,3/19/2012
2604,12,Í2,0.88,3/20/2012
2604,13,Í2,2.00,3/21/2012
2604,14,Í2,5.60,3/22/2012
2604,15,Í2,5.43,3/23/2012
2604,16,Í2,4.15,3/26/2012
2604,17,Í2,2.97,3/27/2012
2604,18,Í2,3.65,3/28/2012
2604,19,Í2,0.67,3/29/2012
2604,20,Í2,2.39,3/30/2012
2742,1,Í2,12.93,3/7/2012
2742,2,Í2,12.48,3/11/2012
2742,3,Í2,11.65,3/12/2012
2742,4,Í2,11.22,3/13/2012
2742,5,Í2,11.61,3/14/2012
2742,6,Í2,12.12,3/15/2012
2742,7,Í2,10.49,3/16/2012
2742,8,Í2,9.06,3/19/2012
2742,9,Í2,9.60,3/20/2012
2742,10,Í2,10.18,3/21/2012
2742,11,Í2,9.68,3/22/2012
2742,12,Í2,8.85,3/23/2012
2742,13,Í2,6.95,3/26/2012
2742,14,Í2,4.40,3/27/2012
2742,15,Í2,3.58,3/28/2012
2742,16,Í2,3.35,3/29/2012
2742,17,Í2,3.26,3/30/2012
2742,18,Í3,8.12,3/20/2012
2742,19,Í3,8.51,3/21/2012
2742,20,Í3,8.30,3/22/2012
2742,21,Í3,7.67,3/23/2012
2742,22,Í3,6.12,3/26/2012
2742,23,Í3,3.90,3/27/2012
2742,24,Í3,3.19,3/28/2012
2742,25,Í3,2.98,3/29/2012
2742,26,Í3,2.90,3/30/2012
2843,1,Í3,45.46,3/19/2012
3275,1,Í3,47.68,3/16/2012
3402,1,Í2,0.69,3/1/2012
3402,2,Í2,0.69,3/2/2012
3402,3,Í2,0.23,3/5/2012
3402,4,Í2,0.22,3/6/2012
3402,5,Í2,0.39,3/7/2012
3402,6,Í2,0.26,3/11/2012
3402,7,Í2,0.28,3/12/2012
3402,8,Í2,0.32,3/13/2012
3402,9,Í2,1.40,3/14/2012
3402,10,Í2,5.36,3/15/2012
3402,11,Í2,5.09,3/16/2012
3402,12,Í2,6.24,3/19/2012
3402,13,Í2,5.79,3/20/2012
3402,14,Í3,0.77,3/1/2012
3402,15,Í3,0.77,3/2/2012
3402,16,Í3,0.30,3/5/2012
3402,17,Í3,0.30,3/6/2012
3402,18,Í3,0.46,3/7/2012
3402,19,Í3,0.33,3/11/2012
3402,20,Í3,0.35,3/12/2012
3402,21,Í3,0.38,3/13/2012
3402,22,Í3,1.42,3/14/2012
3402,23,Í3,5.23,3/15/2012
3402,24,Í3,4.97,3/16/2012
3402,25,Í3,6.01,3/19/2012
3402,26,Í3,5.62,3/20/2012
3402,27,Í3,24.95,3/21/2012
3402,28,Í3,22.52,3/22/2012
3402,29,Í3,19.55,3/23/2012
3402,30,Í3,17.98,3/26/2012
3402,31,Í3,17.96,3/27/2012
3402,32,Í3,14.56,3/28/2012
3402,33,Í3,14.52,3/29/2012
3402,34,Í3,22.64,3/30/2012
3402,35,Í10.1,34.13,3/11/2012
3402,36,Í10.1,42.49,3/12/2012
3402,37,Í10.1,42.48,3/13/2012
3402,38,Í10.1,42.50,3/14/2012
3402,39,Í10.1,42.49,3/15/2012
3402,40,Í10.1,42.57,3/16/2012
3402,41,Í10.1,42.37,3/19/2012
3402,42,Í10.1,42.37,3/20/2012
3402,43,Í10.1,42.37,3/21/2012
3402,44,Í10.1,42.62,3/22/2012
3402,45,Í10.1,42.62,3/23/2012
3402,46,Í10.1,42.62,3/26/2012
3402,47,Í10.1,42.63,3/27/2012
3402,48,Í10.1,42.64,3/28/2012
3402,49,Í10.1,42.64,3/29/2012
3402,50,Í10.1,42.28,3/30/2012
