REGN,C1_3,C2_3,C3_3,C4_3
1,Í1.0,10.78,,
1,Í1.1,9.47,,
1,Í1.2,9.48,,
1,Í2,41.13,,
1,Í3,68.20,,
1,Í4,96.12,,
1,Í7,302.09,,
1,Í9.1,0.00,,
1,Í10.1,0.19,,
1,Í12,0.18,,
1,Í18,116.74,,
2,Í1.0,29.16,,
2,Í1.1,24.82,,
2,Í1.2,24.82,,
2,Í2,39.42,,
2,Í3,107.63,,
2,Í4,18.80,,
2,Í7,183.41,,
2,Í9.1,0.07,,
2,Í10.1,0.10,,
2,Í12,0.00,,
5,Í1.0,11.45,,
5,Í1.1,8.59,,
5,Í1.2,8.59,,
5,Í2,64.13,,
5,Í3,88.84,,
5,Í4,44.36,,
5,Í7,321.85,,
5,Í9.1,1.18,,
5,Í10.1,1.29,,
5,Í12,0.00,,
21,Í1.0,27.94,,
21,Í1.1,20.71,,
21,Í1.2,20.71,,
21,Í2,96.05,,
21,Í3,111.39,,
21,Í4,58.24,,
21,Í7,125.45,,
21,Í9.1,0.02,,
21,Í10.1,1.35,,
21,Í12,0.00,,
23,Í1.0,12.85,,
23,Í1.1,9.91,,
23,Í1.2,9.91,,
23,Í2,93.31,,
23,Í3,145.07,,
23,Í4,37.52,,
23,Í7,463.90,,
23,Í9.1,2.73,,
23,Í10.1,1.12,,
23,Í12,4.73,,
52,Í1.0,13.48,,
52,Í1.1,9.28,,
52,Í1.2,9.28,,
52,Í2,66.33,,
52,Í3,74.38,,
52,Í4,55.57,,
52,Í7,316.54,,
52,Í9.1,0.10,,
52,Í10.1,1.30,,
52,Í12,0.00,,
53,Í1.0,13.23,,
53,Í1.1,8.29,,
53,Í1.2,8.29,,
53,Í2,57.07,,
53,Í3,59.32,,
53,Í4,59.50,,
53,Í7,375.11,,
53,Í9.1,0.01,,
53,Í10.1,0.55,,
53,Í12,0.00,,
55,Í1.0,10.11,,
55,Í1.1,5.23,,
55,Í1.2,5.95,,
55,Í2,103.86,,
55,Í3,85.46,,
55,Í4,90.85,,
55,Í7,493.12,,
55,Í9.1,1.13,,
55,Í10.1,0.52,,
55,Í12,0.00,,
65,Í1.0,11.95,,
65,Í1.1,8.60,,
65,Í1.2,8.60,,
65,Í2,35.55,,
65,Í3,87.70,,
65,Í4,65.71,,
65,Í7,308.11,,
65,Í9.1,0.00,,
65,Í10.1,1.69,,
65,Í12,0.00,,
67,Í1.0,20.47,,
67,Í1.1,15.68,,
67,Í1.2,15.65,,
67,Í2,47.82,,
67,Í3,71.60,,
67,Í4,107.51,,
67,Í7,185.11,,
67,Í9.1,0.16,,
67,Í10.1,0.34,,
67,Í12,0.00,,
77,Í1.0,11.49,,
77,Í1.1,8.81,,
77,Í1.2,8.81,,
77,Í2,39.87,,
77,Í3,73.95,,
77,Í4,60.91,,
77,Í7,481.42,,
77,Í9.1,0.00,,
77,Í10.1,0.45,,
77,Í12,0.00,,
85,Í1.0,25.04,,
85,Í1.1,14.75,,
85,Í1.2,14.75,,
85,Í2,80.87,,
85,Í3,86.62,,
85,Í4,67.35,,
85,Í7,168.71,,
85,Í9.1,0.00,,
85,Í10.1,1.73,,
85,Í12,0.00,,
96,Í1.0,26.12,,
96,Í1.1,21.63,,
96,Í1.2,21.63,,
96,Í2,163.76,,
96,Í3,175.91,,
96,Í4,44.14,,
96,Í7,159.51,,
96,Í9.1,0.00,,
96,Í10.1,1.73,,
96,Í12,0.00,,
101,Í1.0,13.36,,
101,Í1.1,12.12,,
101,Í1.2,12.12,,
101,Í2,70.00,,
101,Í3,79.13,,
101,Í4,45.96,,
101,Í7,419.22,,
101,Í9.1,14.58,,
101,Í10.1,0.72,,
101,Í12,0.00,,
103,Í1.0,23.98,,
103,Í1.1,20.10,,
103,Í1.2,20.10,,
103,Í2,89.52,,
103,Í3,110.81,,
103,Í4,43.06,,
103,Í7,178.85,,
103,Í9.1,0.00,,
103,Í10.1,2.06,,
103,Í12,0.00,,
106,Í1.0,26.43,,
106,Í1.1,23.10,,
106,Í1.2,23.10,,
106,Í2,57.94,,
106,Í3,68.17,,
106,Í4,64.72,,
106,Í7,225.06,,
106,Í9.1,0.63,,
106,Í10.1,1.32,,
121,Í1.0,17.33,,
121,Í1.1,15.79,,
121,Í1.2,15.79,,
121,Í2,125.02,,
121,Í3,112.71,,
121,Í4,8.74,,
121,Í7,153.43,,
121,Í9.1,0.00,,
121,Í10.1,0.07,,
121,Í12,0.00,,
138,Í1.0,10.44,,
138,Í1.1,7.85,,
138,Í1.2,7.85,,
138,Í2,39.59,,
138,Í3,108.24,,
138,Í4,54.23,,
138,Í7,394.75,,
138,Í9.1,16.06,,
138,Í10.1,0.13,,
142,Í1.0,64.72,,
142,Í1.1,64.71,,
142,Í1.2,64.72,,
142,Í2,123.50,,
142,Í3,129.27,,
142,Í4,47.49,,
142,Í7,56.31,,
142,Í9.1,0.32,,
142,Í10.1,0.88,,
142,Í12,0.00,,
149,Í1.0,88.05,,
149,Í1.1,58.97,,
149,Í1.2,58.97,,
149,Í2,288.35,,
149,Í3,526.06,,
149,Í4,40.91,,
149,Í7,26.27,,
149,Í9.1,0.00,,
149,Í10.1,0.00,,
149,Í12,0.00,,
153,Í1.0,27.68,,
153,Í1.1,20.78,,
153,Í1.2,20.82,,
153,Í2,211.40,,
153,Í3,289.30,,
153,Í4,22.34,,
153,Í7,96.75,,
153,Í9.1,0.00,,
153,Í10.1,0.51,,
153,Í12,0.00,,
170,Í1.0,27.19,,
170,Í1.1,27.19,,
170,Í1.2,27.19,,
170,Í2,100.50,,
170,Í3,886.64,,
170,Í4,104.31,,
