REGN,C1_4,C2_4,C3_4,C4_4
384,1,Í15,99.83,9/1/2011
384,2,Í15,97.98,9/2/2011
384,3,Í15,98.13,9/3/2011
384,4,Í15,98.15,9/4/2011
384,5,Í15,97.93,9/5/2011
384,6,Í15,98.17,9/6/2011
384,7,Í15,98.26,9/7/2011
384,8,Í15,98.38,9/8/2011
384,9,Í15,98.47,9/9/2011
384,10,Í15,98.65,9/10/2011
384,11,Í15,98.66,9/11/2011
384,12,Í15,98.64,9/12/2011
384,13,Í15,98.82,9/13/2011
384,14,Í15,98.85,9/14/2011
384,15,Í15,98.95,9/15/2011
384,16,Í15,98.99,9/16/2011
384,17,Í15,99.11,9/17/2011
384,18,Í15,99.12,9/18/2011
384,19,Í15,99.11,9/19/2011
384,20,Í15,99.23,9/20/2011
384,21,Í15,99.28,9/21/2011
384,22,Í15,99.32,9/22/2011
384,23,Í15,99.32,9/23/2011
384,24,Í15,99.40,9/24/2011
384,25,Í15,99.41,9/25/2011
384,26,Í15,98.40,9/26/2011
384,27,Í15,98.70,9/27/2011
384,28,Í15,98.72,9/28/2011
384,29,Í15,99.05,9/29/2011
384,30,Í15,98.36,9/30/2011
384,31,Í16.1,4.41,9/1/2011
384,32,Í16.1,4.38,9/2/2011
384,33,Í16.1,4.36,9/3/2011
384,34,Í16.1,4.36,9/4/2011
384,35,Í16.1,4.34,9/5/2011
384,36,Í16.1,4.31,9/6/2011
384,37,Í16.1,4.27,9/7/2011
384,38,Í16.1,4.26,9/8/2011
384,39,Í16.1,4.22,9/9/2011
384,40,Í16.1,4.20,9/10/2011
384,41,Í16.1,4.19,9/11/2011
384,42,Í16.1,4.23,9/12/2011
384,43,Í16.1,4.17,9/13/2011
384,44,Í16.1,4.17,9/14/2011
384,45,Í16.1,4.12,9/15/2011
384,46,Í16.1,4.10,9/16/2011
384,47,Í16.1,4.07,9/17/2011
384,48,Í16.1,4.07,9/18/2011
384,49,Í16.1,4.06,9/19/2011
384,50,Í16.1,4.06,9/20/2011
384,51,Í16.1,4.03,9/21/2011
384,52,Í16.1,4.02,9/22/2011
384,53,Í16.1,4.02,9/23/2011
384,54,Í16.1,4.01,9/24/2011
384,55,Í16.1,4.01,9/25/2011
384,56,Í16.1,4.27,9/26/2011
384,57,Í16.1,4.27,9/27/2011
384,58,Í16.1,4.25,9/28/2011
384,59,Í16.1,4.12,9/29/2011
384,60,Í16.1,4.44,9/30/2011
927,1,Í3,48.91,9/2/2011
1019,1,Í4,132.59,9/1/2011
1019,2,Í4,132.55,9/2/2011
1019,3,Í4,132.54,9/3/2011
1019,4,Í4,132.24,9/5/2011
1019,5,Í4,132.26,9/6/2011
1019,6,Í4,131.03,9/7/2011
1019,7,Í4,146.19,9/8/2011
1019,8,Í4,146.14,9/9/2011
1019,9,Í4,146.13,9/10/2011
1019,10,Í4,145.98,9/12/2011
1019,11,Í4,146.05,9/13/2011
1019,12,Í4,146.12,9/14/2011
1019,13,Í4,153.71,9/15/2011
1019,14,Í4,153.62,9/16/2011
1019,15,Í4,153.62,9/17/2011
1019,16,Í4,153.56,9/19/2011
1019,17,Í4,153.25,9/20/2011
1019,18,Í4,146.74,9/21/2011
1019,19,Í4,146.57,9/22/2011
1019,20,Í4,146.25,9/23/2011
1019,21,Í4,146.24,9/24/2011
1019,22,Í4,156.04,9/26/2011
1019,23,Í4,156.05,9/27/2011
1019,24,Í4,155.79,9/28/2011
1019,25,Í4,154.59,9/29/2011
1019,26,Í4,202.16,9/30/2011
1942,1,Í3,49.82,9/23/2011
1942,2,Í3,49.82,9/24/2011
1942,3,Í3,49.82,9/25/2011
1942,4,Í3,47.08,9/26/2011
