REGN,C1_5
1,1/1/2014
1,1/2/2014
1,1/3/2014
1,1/4/2014
1,1/5/2014
1,1/6/2014
1,1/7/2014
1,1/8/2014
1,1/11/2014
1,1/14/2014
1,1/17/2014
1,1/19/2014
1,1/25/2014
1,1/26/2014
5,1/1/2014
5,1/2/2014
5,1/3/2014
5,1/4/2014
5,1/7/2014
18,1/1/2014
18,1/2/2014
18,1/3/2014
18,1/4/2014
18,1/5/2014
18,1/6/2014
18,1/7/2014
18,1/8/2014
18,1/12/2014
18,1/19/2014
18,1/26/2014
21,1/1/2014
21,1/2/2014
21,1/3/2014
21,1/5/2014
21,1/7/2014
21,1/12/2014
21,1/19/2014
21,1/26/2014
23,1/1/2014
23,1/2/2014
23,1/3/2014
23,1/4/2014
23,1/5/2014
23,1/6/2014
23,1/7/2014
23,1/8/2014
23,1/11/2014
23,1/12/2014
23,1/18/2014
23,1/19/2014
23,1/25/2014
23,1/26/2014
55,1/1/2014
65,1/1/2014
65,1/2/2014
65,1/3/2014
65,1/4/2014
65,1/5/2014
65,1/6/2014
65,1/7/2014
65,1/8/2014
67,1/1/2014
67,1/2/2014
67,1/3/2014
67,1/4/2014
67,1/5/2014
67,1/6/2014
67,1/7/2014
67,1/8/2014
67,1/11/2014
67,1/12/2014
67,1/18/2014
67,1/19/2014
67,1/25/2014
67,1/26/2014
77,1/1/2014
77,1/2/2014
77,1/3/2014
77,1/4/2014
77,1/5/2014
77,1/6/2014
77,1/7/2014
77,1/8/2014
77,1/11/2014
77,1/12/2014
77,1/18/2014
77,1/19/2014
77,1/25/2014
77,1/26/2014
85,1/1/2014
85,1/2/2014
85,1/3/2014
85,1/4/2014
85,1/5/2014
85,1/6/2014
85,1/7/2014
85,1/8/2014
85,1/11/2014
85,1/12/2014
85,1/18/2014
85,1/19/2014
85,1/25/2014
85,1/26/2014
96,1/1/2014
96,1/2/2014
96,1/3/2014
96,1/4/2014
96,1/5/2014
96,1/6/2014
96,1/7/2014
96,1/8/2014
96,1/11/2014
96,1/12/2014
96,1/19/2014
96,1/26/2014
103,1/1/2014
103,1/2/2014
103,1/3/2014
103,1/4/2014
103,1/5/2014
103,1/6/2014
103,1/7/2014
103,1/8/2014
103,1/11/2014
103,1/12/2014
103,1/18/2014
103,1/19/2014
103,1/25/2014
103,1/26/2014
106,1/1/2014
106,1/2/2014
106,1/3/2014
106,1/4/2014
106,1/5/2014
106,1/6/2014
106,1/7/2014
106,1/8/2014
106,1/12/2014
106,1/19/2014
106,1/26/2014
142,1/1/2014
142,1/2/2014
142,1/3/2014
142,1/4/2014
142,1/5/2014
142,1/6/2014
142,1/7/2014
142,1/8/2014
142,1/11/2014
142,1/12/2014
142,1/18/2014
142,1/19/2014
142,1/25/2014
142,1/26/2014
149,1/1/2014
149,1/2/2014
149,1/3/2014
149,1/4/2014
149,1/5/2014
149,1/6/2014
149,1/7/2014
149,1/8/2014
149,1/11/2014
149,1/12/2014
149,1/18/2014
149,1/19/2014
149,1/25/2014
149,1/26/2014
153,1/1/2014
153,1/2/2014
153,1/3/2014
153,1/4/2014
153,1/5/2014
153,1/7/2014
153,1/12/2014
153,1/19/2014
153,1/26/2014
170,1/1/2014
170,1/2/2014
170,1/3/2014
170,1/4/2014
170,1/5/2014
170,1/6/2014
170,1/7/2014
170,1/8/2014
170,1/11/2014
170,1/12/2014
170,1/18/2014
170,1/19/2014
170,1/25/2014
170,1/26/2014
184,1/1/2014
184,1/2/2014
184,1/3/2014
184,1/4/2014
184,1/5/2014
184,1/6/2014
184,1/7/2014
184,1/8/2014
184,1/11/2014
184,1/12/2014
184,1/18/2014
184,1/19/2014
184,1/25/2014
184,1/26/2014
197,1/1/2014
197,1/2/2014
197,1/3/2014
197,1/4/2014
197,1/5/2014
197,1/6/2014
197,1/7/2014
197,1/8/2014
197,1/11/2014
197,1/12/2014
197,1/18/2014
197,1/19/2014
197,1/25/2014
197,1/26/2014
208,1/1/2014
208,1/2/2014
208,1/3/2014
208,1/4/2014
208,1/5/2014
208,1/6/2014
208,1/7/2014
208,1/8/2014
208,1/12/2014
208,1/19/2014
208,1/26/2014
212,1/1/2014
212,1/2/2014
232,1/2/2014
232,1/3/2014
232,1/4/2014
232,1/5/2014
232,1/7/2014
232,1/12/2014
232,1/19/2014
232,1/26/2014
236,1/1/2014
236,1/2/2014
236,1/3/2014
236,1/4/2014
236,1/5/2014
236,1/6/2014
236,1/7/2014
236,1/8/2014
236,1/12/2014
236,1/19/2014
236,1/26/2014
249,1/1/2014
249,1/2/2014
249,1/3/2014
249,1/5/2014
249,1/6/2014
249,1/7/2014
249,1/8/2014
249,1/12/2014
249,1/19/2014
249,1/26/2014
256,1/1/2014
256,1/2/2014
256,1/3/2014
256,1/4/2014
256,1/5/2014
256,1/6/2014
256,1/7/2014
256,1/8/2014
256,1/11/2014
256,1/12/2014
256,1/18/2014
256,1/19/2014
256,1/25/2014
256,1/26/2014
272,1/1/2014
272,1/2/2014
272,1/3/2014
272,1/4/2014
272,1/5/2014
272,1/6/2014
272,1/7/2014
272,1/8/2014
272,1/11/2014
272,1/12/2014
272,1/18/2014
272,1/19/2014
272,1/25/2014
272,1/26/2014
286,1/1/2014
286,1/2/2014
286,1/3/2014
286,1/4/2014
286,1/5/2014
286,1/6/2014
286,1/7/2014
286,1/8/2014
286,1/11/2014
286,1/12/2014
286,1/18/2014
286,1/19/2014
286,1/25/2014
286,1/26/2014
312,1/1/2014
312,1/2/2014
312,1/3/2014
312,1/4/2014
312,1/5/2014
312,1/6/2014
312,1/7/2014
312,1/8/2014
312,1/12/2014
312,1/19/2014
312,1/26/2014
324,1/1/2014
324,1/2/2014
324,1/3/2014
324,1/4/2014
324,1/5/2014
324,1/6/2014
324,1/7/2014
324,1/8/2014
324,1/12/2014
324,1/19/2014
324,1/26/2014
330,1/1/2014
330,1/2/2014
330,1/3/2014
330,1/4/2014
330,1/6/2014
330,1/7/2014
330,1/8/2014
330,1/11/2014
330,1/12/2014
330,1/18/2014
330,1/19/2014
330,1/25/2014
330,1/26/2014
347,1/1/2014
347,1/2/2014
347,1/3/2014
347,1/4/2014
347,1/5/2014
347,1/6/2014
347,1/7/2014
347,1/8/2014
347,1/11/2014
347,1/12/2014
347,1/18/2014
347,1/19/2014
347,1/25/2014
347,1/26/2014
354,1/1/2014
354,1/2/2014
354,1/3/2014
354,1/4/2014
354,1/5/2014
354,1/6/2014
354,1/7/2014
354,1/8/2014
354,1/11/2014
354,1/12/2014
354,1/18/2014
354,1/19/2014
354,1/25/2014
354,1/26/2014
356,1/1/2014
356,1/2/2014
356,1/3/2014
356,1/4/2014
356,1/5/2014
356,1/6/2014
356,1/7/2014
356,1/8/2014
356,1/11/2014
356,1/12/2014
356,1/18/2014
356,1/19/2014
356,1/25/2014
356,1/26/2014
370,1/1/2014
370,1/2/2014
370,1/3/2014
370,1/4/2014
370,1/5/2014
370,1/6/2014
370,1/7/2014
370,1/8/2014
370,1/11/2014
370,1/12/2014
370,1/18/2014
370,1/19/2014
370,1/25/2014
370,1/26/2014
384,1/1/2014
384,1/2/2014
384,1/5/2014
