REGN,C1_3,C2_3
1,Í1,16.17
1,Í2,78.98
1,Í3,76.81
1,Í4,94.20
1,Í7,124.70
1,Í9.1,0.00
1,Í10.1,0.15
1,Í12,0.45
2,Í1,38.80
2,Í2,32.26
2,Í3,72.03
2,Í4,95.17
2,Í7,171.83
2,Í9.1,0.00
2,Í10.1,0.09
2,Í12,0.00
5,Í1,13.55
5,Í2,79.67
5,Í3,111.74
5,Í4,89.76
5,Í7,332.63
5,Í9.1,2.10
5,Í10.1,2.14
5,Í12,0.00
18,Í1,23.24
18,Í2,28.82
18,Í3,53.04
18,Í4,52.83
18,Í7,159.41
18,Í9.1,0.00
18,Í10.1,0.91
18,Í12,0.00
21,Í1,22.73
21,Í2,91.53
21,Í3,92.34
21,Í4,97.39
21,Í7,256.35
21,Í9.1,0.00
21,Í10.1,0.66
21,Í12,0.00
23,Í1,15.59
23,Í2,42.88
23,Í3,172.24
23,Í4,73.54
23,Í7,449.29
23,Í9.1,0.02
23,Í10.1,0.58
23,Í12,0.00
52,Í1,12.43
52,Í2,67.11
52,Í3,73.28
52,Í4,30.16
52,Í7,445.99
52,Í9.1,0.14
52,Í10.1,1.40
52,Í12,0.00
53,Í1,11.66
53,Í2,41.14
53,Í3,97.87
53,Í4,70.58
53,Í7,554.00
53,Í9.1,0.05
53,Í10.1,1.43
53,Í12,0.00
55,Í1,15.96
55,Í2,102.90
55,Í3,102.13
55,Í4,67.23
55,Í7,316.50
55,Í9.1,0.45
55,Í10.1,0.16
55,Í12,6.45
65,Í1,14.42
65,Í2,62.80
65,Í3,113.83
65,Í4,70.08
65,Í7,358.94
65,Í9.1,0.00
65,Í10.1,2.09
65,Í12,0.00
67,Í1,24.78
67,Í2,35.33
67,Í3,58.46
67,Í4,116.64
67,Í7,234.40
67,Í9.1,0.00
67,Í10.1,0.12
67,Í12,0.00
77,Í1,11.89
77,Í2,35.89
77,Í3,87.08
77,Í4,76.57
77,Í7,583.00
77,Í9.1,0.00
77,Í10.1,0.61
