REGN,C1_1,C2_1
1,8810,71173662
1,8811,9643597
1,8812,11189956
1,8813,56935194
1,8814,84077196
1,8817,15939812
1,8818,23909718
1,8831,29547916
1,8832,43942997
1,8902,22930719
1,8909,285307
1,8910,6050778
1,8911,3160
1,8912,16781048
1,8913,127964
1,8914,168668
1,8918,295069235
1,8919,12078448
1,8921,16781048
1,8922,56202680
1,8925,202811
1,8928,586538
1,8930,75651388
1,8931,66285540
1,8933,4425474
1,8934,1396136
1,8935,5647035
1,8938,99605
1,8940,6524
1,8941,2847299
1,8942,2642949
1,8945,121747637
1,8950,88813
1,8951,5121315
1,8953,179806649
1,8956,193433
1,8957,249303
1,8960,4050009
1,8962,7680129
1,8964,9783272
1,8972,39685938
1,8973,208544
1,8974,9261728
1,8976,886142
1,8978,100675451
1,8989,69334847
1,8991,96591970
1,8992,614700
1,8993,37853
1,8994,97916
1,8995,204594
1,8996,424935965
1,8998,139835351
2,8810,16130
2,8812,5542
2,8813,235911
2,8814,263681
2,8821,21441
2,8822,30158
2,8909,35
2,8910,38537
2,8912,38634
2,8914,454
2,8918,151245
2,8921,38634
2,8925,425
2,8926,686
2,8938,100000
2,8941,16516
2,8942,21758
2,8945,12334
2,8953,9999
2,8956,918889
2,8957,934713
2,8962,54840
2,8964,113477
2,8989,108532
2,8991,57071
2,8994,204
2,8996,640068
2,8998,1059846
5,8810,66587
5,8812,330124
5,8813,52711
5,8814,79067
5,8902,1618953
5,8904,190083
5,8909,1795
5,8910,498678
5,8912,356981
5,8914,8390
5,8916,721
5,8918,1387657
5,8921,256981
5,8925,11129
5,8926,8878
5,8933,89375
5,8941,92113
5,8942,36430
5,8945,21703
5,8950,70
5,8953,504592
5,8956,17937
5,8957,23219
5,8960,284998
5,8962,165000
5,8964,5979
5,8972,1874006
5,8989,823248
5,8991,147006
5,8993,12
5,8994,319
5,8996,1276492
5,8998,1774048
18,8801,2330441
18,8810,3257467
18,8812,11197220
18,8813,1775739
18,8814,2664650
18,8821,275676
18,8822,352680
18,8831,2475
18,8902,3045452
18,8904,837127
18,8909,60636
18,8910,1578786
18,8912,97660
18,8913,47696
18,8914,1281640
18,8918,5635344
18,8919,7804
18,8920,7804
18,8921,97660
18,8925,48893
18,8933,773
18,8934,1420
18,8938,227380
18,8940,19170
18,8941,137218
18,8942,126756
18,8945,7293081
18,8950,1939
18,8953,115984
18,8956,146074
18,8957,188408
18,8960,479869
18,8962,688085
18,8964,2328947
18,8966,109360
18,8972,350871
18,8989,3649954
18,8991,838494
18,8994,2341
18,8996,4752997
18,8998,12052949
21,8810,6241
21,8812,4773
21,8821,21588
21,8822,32382
21,8910,402750
21,8912,116124
21,8914,813
21,8918,41811
21,8921,116124
21,8925,4366
21,8941,976
21,8942,14773
21,8950,1046
21,8953,8334
21,8956,41756
21,8957,44960
21,8962,58892
21,8964,507424
21,8989,73994
21,8991,46836
21,8993,37597
21,8994,42
21,8996,185145
21,8998,358008
23,8810,34710
23,8829,13214
23,8830,19821
23,8831,186
23,8832,276
23,8901,15045
23,8902,187638
23,8904,96311
23,8909,295
23,8910,63249
23,8912,532604
23,8914,56758
23,8918,1456266
23,8921,232571
23,8922,876361
23,8925,23259
23,8926,258
23,8928,1062
23,8930,1862196
23,8933,336749
23,8934,245206
23,8938,687
23,8940,24247
23,8941,26046
23,8942,102871
23,8945,576
23,8953,605696
23,8956,697784
23,8957,906733
23,8960,136250
23,8962,542940
23,8964,50958
23,8966,17693
23,8967,34
23,8972,166743
23,8973,92886
23,8978,11200004
23,8989,2699532
23,8991,1236090
23,8994,75
23,8996,4823516
23,8998,15691867
23,8999,330000
52,8810,811673
52,8813,130590
52,8814,194879
52,8821,323372
52,8822,483695
52,8829,42485
52,8830,63728
52,8831,325
52,8832,488
52,8909,24
52,8910,4509994
52,8912,307949
52,8914,5515
52,8918,1653139
52,8921,307949
52,8925,12745
52,8926,25488
52,8933,45004
52,8940,81
52,8941,59500
52,8942,85577
52,8945,5000
52,8953,4398488
52,8956,440747
52,8957,475630
52,8962,413870
52,8964,12826
52,8989,295918
52,8991,171147
52,8993,46
52,8994,1506
52,8996,1707970
52,8998,4668166
53,8806,10351
53,8807,7246
53,8810,670375
53,8812,99339
53,8813,313160
53,8814,466540
53,8821,87251
53,8822,108510
53,8829,11389
53,8830,17084
53,8835,416
53,8836,624
53,8909,3712
53,8910,603474
53,8912,3340249
53,8916,24
53,8918,543438
53,8921,3340249
53,8925,12933
53,8926,515
53,8933,269216
53,8940,7
53,8941,3712
53,8942,53129
53,8950,10900
53,8953,550709
53,8956,211721
53,8957,268414
53,8962,260704
53,8964,608624
53,8972,200701
53,8981,9226
53,8989,384443
53,8991,572111
53,8993,7
53,8996,1171221
53,8998,6733566
55,8810,119750
55,8812,23560
55,8815,25042
55,8816,37563
55,8817,19151
55,8818,20109
55,8821,41098
55,8822,54447
55,8825,5142
55,8826,7713
55,8831,45057
55,8832,59528
55,8909,571
55,8910,493670
55,8912,248736
55,8914,2940
55,8916,16
55,8918,144600
55,8921,248736
55,8925,5984
55,8926,33258
55,8933,117406
55,8934,12117
55,8941,571
55,8942,51282
55,8945,110174
55,8950,9711
55,8953,398031
55,8955,62196
55,8956,56919
55,8957,50883
55,8962,483983
55,8964,221654
55,8965,62196
55,8967,3
55,8981,54621
55,8989,92000
55,8991,275460
55,8993,815
55,8994,3161
55,8995,3118
55,8996,601009
55,8998,2364894
65,8810,74600
65,8812,1864857
65,8813,250081
65,8814,361274
65,8815,139001
65,8816,193932
65,8821,87864
65,8822,113393
65,8825,99332
65,8826,148431
65,8909,673
65,8910,1324669
65,8912,716356
65,8914,14228
65,8918,9656149
65,8921,716356
65,8925,62376
65,8933,1139703
65,8941,81790
65,8942,93130
65,8950,5662
65,8953,1114023
65,8955,544
65,8956,117178
65,8957,143121
65,8962,1590921
65,8964,1474320
65,8965,544
65,8989,1764823
65,8991,318896
65,8993,2794
65,8994,6627
65,8996,8547009
65,8998,8289350
67,8810,247667
67,8813,2757
67,8814,4074
67,8821,15932
67,8822,16191
67,8902,319681
67,8909,2134
67,8910,72038
67,8912,265953
67,8918,5262598
67,8921,265953
67,8925,6999
