REGN,C1_2,C2_2
1,Ар,462260868.00
1,Ар1,0.00
1,Ар2,39547744.00
1,Ар3,8744032.00
1,Ар4,413969092.00
1,Ар5,0.00
1,Ариск0,18520824.00
1,К,111829777.00
1,Кф,1.00
1,Кинс,7742614.00
1,Крас,0.00
1,Крд,265970868.00
1,Крис,199365.00
1,КРС,12580379.00
1,КРВ,123409010.00
1,Кскр,179632623.00
1,ЛАм,89930908.00
1,ЛАт,166498941.00
1,ОД,89665317.00
1,ОР,4105471.00
1,ОВм,161303420.00
1,ОВт,273297083.00
1,ПК,148572559.00
1,И,3.00
1,Приз,3.00
1,РР,32016691.00
1,ПР,1678866.22
1,ОПР,1096548.75
1,СПР,582317.47
1,ФР,929113.69
1,ОФР,619409.13
1,СФР,309704.56
1,ВР,5936891.86
1,99,5.33
2,Ар,273716.00
2,Ар1,0.00
2,Ар2,10924.00
2,Ар3,0.00
2,Ар4,262792.00
2,Ар5,0.00
2,Ариск0,61555.00
2,К,687030.00
2,Кф,0.66
2,Кинс,0.00
2,Крас,664.00
2,Крд,695053.00
2,Крис,1039.00
2,КРВ,25494.00
2,Кскр,1211195.00
2,ЛАм,120818.00
2,ЛАт,267150.00
2,ОД,21905.00
2,ОР,28446.00
2,ОВм,407439.00
2,ОВт,413909.00
2,ПК,1418545.00
2,РР,54635.00
2,ПР,0.00
2,ОПР,0.00
2,СПР,0.00
2,ФР,0.00
2,ОФР,0.00
2,СФР,0.00
2,ВР,54635.26
2,99,0.00
5,Ар,5647653.00
5,Ар1,0.00
5,Ар2,273457.00
5,Ар3,0.00
5,Ар4,5374196.00
5,Ар5,0.00
5,Ариск0,1345054.00
5,К,829926.00
5,Кф,0.93
5,Кинс,0.00
5,Крас,10553.00
5,Крд,1666641.00
5,Крис,11743.00
5,КРС,1476.00
5,КРВ,67585.00
5,Кскр,2593166.00
5,ЛАм,1521380.00
5,ЛАт,2293241.00
5,ОД,2093392.00
5,ОР,58659.00
5,ОВм,2807809.00
5,ОВт,3002393.00
5,ПК,300965.00
5,РР,114418.00
5,ПР,11441.81
5,ОПР,8208.52
5,СПР,3233.29
5,ФР,0.00
5,ОФР,0.00
5,СФР,0.00
5,ВР,0.00
5,99,10.30
18,Ар,9484626.00
18,Ар1,0.00
18,Ар2,628952.00
18,Ар3,4111.00
18,Ар4,8851564.00
18,Ар5,0.00
18,Ариск0,3560704.00
18,К,2477819.00
18,Кф,0.88
18,Кинс,0.00
18,Крас,0.00
18,Крд,4540014.00
18,Крис,35192.00
18,КРС,0.00
18,КРВ,2241142.00
18,Кскр,6919559.00
18,ЛАм,4421131.00
18,ЛАт,8128168.00
18,ОД,4127518.00
18,ОР,141717.00
18,ОВм,4070030.00
18,ОВт,11555595.00
18,ПК,10859954.00
18,РР,2340200.00
18,ПР,234020.00
18,ОПР,83192.00
18,СПР,150828.00
18,ФР,0.00
18,ОФР,0.00
18,СФР,0.00
18,ВР,0.00
18,99,0.00
21,Ар,231350.00
21,Ар1,0.00
21,Ар2,45606.00
21,Ар3,0.00
21,Ар4,185744.00
21,Ар5,0.00
21,Ариск0,133337.00
21,К,216607.00
21,Кф,0.79
21,Кинс,0.00
21,Крас,0.00
21,Крд,293548.00
21,Крис,5403.00
21,КРС,0.00
21,КРВ,10819.00
21,Кскр,551347.00
21,ЛАм,284545.00
21,ЛАт,479160.00
21,ОД,78100.00
21,ОР,19234.00
21,ОВм,521503.00
21,ОВт,532584.00
21,ПК,643626.00
21,РР,16538.00
21,ПР,0.00
21,ОПР,0.00
21,СПР,0.00
21,ФР,0.00
21,ОФР,0.00
21,СФР,0.00
21,ВР,16537.73
21,99,0.00
23,Ар,21281853.00
23,Ар1,0.00
23,Ар2,85956.00
23,Ар3,126814.00
23,Ар4,21069083.00
23,Ар5,0.00
23,Ариск0,1607181.00
23,К,3111641.00
23,Кф,0.85
23,Кинс,172533.00
23,Крас,587.00
23,Крд,7586560.00
23,Крис,24046.00
23,КРС,0.00
23,КРВ,14238.00
23,Кскр,17733795.00
23,ЛАм,1115658.00
23,ЛАт,4606461.00
23,ОД,1964546.00
23,ОР,141727.00
23,ОВм,3526110.00
23,ОВт,6067435.00
23,ПК,2664187.00
23,РР,0.00
23,ПР,0.00
23,ОПР,0.00
23,СПР,0.00
23,ФР,0.00
23,ОФР,0.00
23,СФР,0.00
23,ВР,0.00
23,99,2.98
52,Ар,7710902.00
52,Ар1,0.00
52,Ар2,1023310.00
52,Ар3,0.00
52,Ар4,6687592.00
52,Ар5,0.00
52,Ариск0,1425703.00
52,К,1291756.00
52,Кф,1.24
52,Кинс,0.00
52,Крас,850.00
52,Крд,1573822.00
52,Крис,31115.00
52,КРВ,492226.00
52,Кскр,4719036.00
52,ЛАм,6105695.00
52,ЛАт,6930493.00
52,ОД,1030746.00
52,ОР,131810.00
52,ОВм,8052251.00
52,ОВт,8727585.00
52,ПК,1106154.00
52,РР,33403.00
52,ПР,0.00
52,ОПР,0.00
52,СПР,0.00
52,ФР,0.00
52,ОФР,0.00
52,СФР,0.00
52,ВР,33403.00
52,99,0.00
53,Ар,8832573.00
53,Ар1,0.00
53,Ар2,584651.00
53,Ар3,0.00
53,Ар4,8247922.00
53,Ар5,0.00
53,Ариск0,1982533.00
53,К,1363279.00
53,Кф,0.92
53,Кинс,0.00
53,Крас,515.00
53,Крд,1051612.00
53,Крис,11382.00
53,КРС,0.00
53,КРВ,1471571.00
53,Кскр,7835011.00
53,ЛАм,2516038.00
53,ЛАт,5330496.00
53,ОД,261598.00
53,ОР,80250.00
53,ОВм,6140611.00
53,ОВт,7128891.00
53,ПК,845597.00
53,РР,48833.00
53,ПР,4883.33
53,ОПР,2344.44
53,СПР,2538.89
53,ФР,0.00
53,ОФР,0.00
53,СФР,0.00
53,ВР,0.00
53,99,1.43
55,Ар,4004413.00
55,Ар1,0.00
55,Ар2,542250.00
55,Ар3,0.00
55,Ар4,3462151.00
55,Ар5,12.00
55,Ариск0,1267219.00
55,К,783452.00
55,Кф,0.87
55,Кинс,0.00
55,Крас,15500.00
55,Крд,496551.00
55,Крис,2981.00
55,КРС,0.00
55,КРВ,425432.00
55,Кскр,3268706.00
55,ЛАм,3805690.00
55,ЛАт,4015571.00
55,ОД,96258.00
55,ОР,76023.00
55,ОВм,3093363.00
55,ОВт,3391082.00
55,ПК,1860729.00
55,РР,0.00
55,ПР,0.00
55,ОПР,0.00
55,СПР,0.00
55,ФР,0.00
55,ОФР,0.00
55,СФР,0.00
55,ВР,0.00
55,99,2.15
65,Ар,18374364.00
65,Ар1,0.00
65,Ар2,154087.00
65,Ар3,0.00
65,Ар4,18220277.00
65,Ар5,0.00
65,Ариск0,3082642.00
65,К,3607950.00
65,Кф,0.89
65,Кинс,0.00
65,Крас,0.00
65,Крд,12736018.00
65,Крис,75809.00
65,КРС,5.00
65,КРВ,62314.00
65,Кскр,8800102.00
65,ЛАм,2741599.00
65,ЛАт,6570226.00
65,ОД,13781375.00
65,ОР,177858.00
65,ОВм,7294018.00
