REGN,C1_3,C2_3,C3_3,C4_3
153,Í1.2,22.89,,
153,Í2,135.13,,
153,Í3,309.45,,
153,Í4,22.34,,
153,Í7,69.71,,
153,Í9.1,0.00,,
153,Í10.1,0.62,,
153,Í12,0.00,,
170,Í1.0,23.60,,
170,Í1.1,23.60,,
170,Í1.2,23.60,,
170,Í2,230.84,,
170,Í3,212.54,,
170,Í4,94.29,,
170,Í7,93.72,,
170,Í9.1,0.00,,
170,Í10.1,0.00,,
170,Í12,0.00,,
197,Í1.0,24.89,,
197,Í1.1,9.01,,
197,Í1.2,9.01,,
197,Í2,84.49,,
197,Í3,96.33,,
197,Í4,38.57,,
197,Í7,261.19,,
197,Í9.1,0.10,,
197,Í10.1,0.15,,
197,Í12,0.00,,
208,Í1.0,14.15,,
208,Í1.1,12.43,,
208,Í1.2,12.43,,
208,Í2,40.83,,
208,Í3,70.50,,
208,Í4,68.34,,
208,Í7,99.06,,
208,Í9.1,0.00,,
208,Í10.1,0.90,,
208,Í12,3.98,,
210,Í1.0,11.23,,
210,Í1.1,7.64,,
210,Í1.2,7.64,,
210,Í2,48.06,,
210,Í3,93.14,,
210,Í4,57.17,,
210,Í7,528.33,,
210,Í9.1,1.52,,
210,Í10.1,2.64,,
210,Í12,0.74,,
212,Í1.0,11.46,,
212,Í1.1,9.84,,
212,Í1.2,9.84,,
212,Í2,69.65,,
212,Í3,102.99,,
212,Í4,44.57,,
212,Í7,419.54,,
212,Í9.1,0.81,,
212,Í10.1,1.46,,
212,Í12,6.06,,
226,Í1.0,14.33,,
226,Í1.1,8.66,,
226,Í1.2,9.23,,
226,Í2,169.94,,
226,Í3,209.47,,
226,Í4,93.43,,
226,Í7,354.38,,
226,Í9.1,4.10,,
226,Í10.1,1.76,,
226,Í12,23.84,,
232,Í1.0,13.12,,
232,Í1.1,10.31,,
232,Í1.2,10.31,,
232,Í2,48.76,,
232,Í3,78.39,,
232,Í4,41.42,,
232,Í7,273.63,,
232,Í9.1,0.00,,
232,Í10.1,1.67,,
232,Í12,12.76,,
236,Í1.0,41.50,,
236,Í1.1,25.11,,
236,Í1.2,25.10,,
236,Í2,124.39,,
236,Í3,133.00,,
236,Í4,51.12,,
236,Í7,77.97,,
236,Í9.1,0.00,,
236,Í10.1,0.00,,
236,Í12,0.00,,
249,Í1.0,12.10,,
249,Í1.1,9.89,,
249,Í1.2,9.89,,
249,Í2,123.19,,
249,Í3,97.15,,
249,Í4,99.65,,
249,Í7,196.47,,
249,Í9.1,3.11,,
249,Í10.1,2.35,,
249,Í12,3.11,,
254,Í1.0,13.05,,
254,Í1.1,10.74,,
254,Í1.2,10.74,,
254,Í2,46.82,,
254,Í3,104.90,,
254,Í4,71.73,,
254,Í7,183.27,,
254,Í9.1,0.00,,
254,Í10.1,1.13,,
254,Í12,0.00,,
256,Í1.0,22.19,,
256,Í1.1,22.23,,
256,Í1.2,22.23,,
256,Í2,55.08,,
256,Í3,77.50,,
256,Í4,74.60,,
256,Í7,179.37,,
256,Í9.1,0.00,,
256,Í10.1,1.80,,
256,Í12,0.00,,
272,Í1.0,39.06,,
272,Í1.1,35.68,,
272,Í1.2,35.69,,
272,Í2,64.68,,
272,Í3,153.67,,
272,Í4,0.00,,
272,Í7,154.05,,
272,Í9.1,0.00,,
272,Í10.1,0.69,,
272,Í12,0.00,,
312,Í1.0,14.38,,
312,Í1.1,7.76,,
312,Í1.2,7.76,,
312,Í2,166.50,,
312,Í3,160.83,,
312,Í4,75.66,,
312,Í7,164.58,,
312,Í9.1,0.00,,
312,Í10.1,1.20,,
312,Í12,0.42,,
316,Í1.0,14.95,,
316,Í1.1,9.40,,
316,Í1.2,9.40,,
316,Í2,218.30,,
316,Í3,190.90,,
316,Í4,59.89,,
316,Í7,49.88,,
316,Í9.1,17.58,,
316,Í10.1,0.63,,
316,Í12,0.56,,
323,Í1.0,11.39,,
323,Í1.1,9.57,,
323,Í1.2,9.57,,
323,Í2,113.54,,
323,Í3,114.82,,
323,Í4,103.94,,
323,Í7,312.86,,
323,Í9.1,0.60,,
323,Í10.1,0.74,,
323,Í12,2.88,,
324,Í1.0,11.09,,
324,Í1.1,6.73,,
324,Í1.2,6.73,,
324,Í2,31.76,,
324,Í3,58.65,,
324,Í4,92.17,,
324,Í7,396.25,,
324,Í9.1,0.00,,
324,Í10.1,2.10,,
324,Í12,0.00,,
328,Í1.0,11.35,,
328,Í1.1,7.91,,
328,Í1.2,7.91,,
328,Í2,29.48,,
328,Í3,63.51,,
328,Í4,101.38,,
328,Í7,576.98,,
328,Í9.1,0.00,,
328,Í10.1,0.49,,
328,Í12,22.96,,
330,Í1.0,36.01,,
330,Í1.1,16.91,,
330,Í1.2,18.77,,
330,Í2,53.43,,
330,Í3,151.80,,
330,Í4,61.08,,
330,Í7,165.43,,
330,Í9.1,0.00,,
330,Í10.1,0.70,,
330,Í12,0.00,,
354,Í1.0,12.45,,
354,Í1.1,7.92,,
354,Í1.2,8.23,,
354,Í2,32.66,,
354,Í3,76.76,,
354,Í4,105.38,,
354,Í7,380.10,,
354,Í9.1,17.47,,
354,Í10.1,0.42,,
354,Í12,15.85,,
354,Í18,103.18,,
356,Í1.0,14.08,,
356,Í1.1,7.88,,
356,Í1.2,7.88,,
356,Í2,34.37,,
356,Í3,63.70,,
356,Í4,112.29,,
356,Í7,245.14,,
356,Í9.1,0.00,,
356,Í10.1,1.36,,
356,Í12,5.26,,
370,Í1.0,17.76,,
370,Í1.1,13.28,,
370,Í1.2,13.28,,
370,Í2,65.45,,
370,Í3,79.67,,
370,Í4,98.10,,
370,Í7,159.73,,
370,Í9.1,0.03,,
370,Í10.1,1.95,,
370,Í12,0.00,,
384,Í1.0,16.35,,
384,Í10.1,0.00,,
384,Í12,0.00,,
384,Í15,113.26,,
384,Í16,0.00,,
384,Í16.1,0.00,,
384,Í16.2,0.00,,
385,Í1.0,22.94,,
385,Í1.1,17.44,,
385,Í1.2,17.44,,
385,Í2,62.38,,
385,Í3,83.80,,
385,Í4,36.94,,
385,Í7,88.89,,
385,Í9.1,0.00,,
385,Í10.1,1.99,,
385,Í12,0.00,,
415,Í1.0,40.13,,
415,Í1.1,36.15,,
415,Í1.2,36.15,,
415,Í2,61.67,,
415,Í3,120.21,,
415,Í4,34.36,,
415,Í7,89.26,,
415,Í9.1,0.03,,
415,Í10.1,0.31,,
415,Í12,0.00,,
429,Í1.0,13.54,,
429,Í1.1,6.66,,
429,Í1.2,6.66,,
429,Í2,153.92,,
429,Í3,72.84,,
429,Í4,57.03,,
429,Í7,391.20,,
429,Í9.1,0.14,,
429,Í10.1,0.55,,
429,Í12,0.00,,
430,Í1.0,13.08,,
430,Í1.1,8.59,,
430,Í1.2,8.59,,
430,Í2,51.84,,
430,Í3,106.59,,
430,Í4,94.30,,
430,Í7,19.35,,
430,Í9.1,9.15,,
430,Í10.1,1.23,,
430,Í12,0.00,,
435,Í1.0,29.78,,
435,Í1.1,29.78,,
435,Í1.2,29.78,,
435,Í2,51.94,,
435,Í3,72.91,,
435,Í4,0.00,,
435,Í7,235.97,,
435,Í9.1,6.57,,
435,Í10.1,0.00,,
435,Í12,0.00,,
436,Í1.0,13.29,,
436,Í1.1,8.38,,
436,Í1.2,8.38,,
436,Í2,37.70,,
436,Í3,81.16,,
436,Í4,80.22,,
436,Í7,178.14,,
436,Í9.1,0.02,,
436,Í10.1,0.39,,
436,Í12,2.23,,
438,Í1.0,13.83,,
438,Í1.1,10.06,,
438,Í1.2,10.06,,
438,Í2,42.15,,
438,Í3,64.49,,
438,Í4,96.55,,
438,Í7,31.72,,
438,Í9.1,0.21,,
438,Í10.1,1.45,,
438,Í12,0.00,,
444,Í1.0,45.16,,
444,Í1.1,34.37,,
444,Í1.2,34.37,,
444,Í2,82.10,,
444,Í3,105.90,,
444,Í4,38.45,,
444,Í7,78.94,,
444,Í9.1,8.89,,
444,Í10.1,2.20,,
444,Í12,0.00,,
456,Í1.0,16.59,,
456,Í1.1,9.30,,
456,Í1.2,9.72,,
456,Í2,123.66,,
456,Í3,131.22,,
456,Í4,40.78,,
456,Í7,269.48,,
456,Í9.1,5.78,,
456,Í10.1,0.17,,
466,Í1.0,45.08,,
466,Í1.1,22.59,,
466,Í1.2,22.59,,
466,Í2,64.96,,
466,Í3,66.60,,
466,Í4,21.60,,
466,Í7,25.60,,
466,Í9.1,0.00,,
466,Í10.1,0.00,,
466,Í12,0.00,,
467,Í1.0,13.14,,
467,Í1.1,7.71,,
467,Í1.2,7.71,,
467,Í2,37.88,,
467,Í3,133.32,,
467,Í4,44.09,,
467,Í7,426.60,,
467,Í9.1,0.03,,
467,Í10.1,0.92,,
467,Í12,0.00,,
469,Í1.0,23.75,,
469,Í1.1,12.43,,
469,Í1.2,12.43,,
469,Í2,112.24,,
469,Í3,138.01,,
469,Í4,64.92,,
469,Í7,205.80,,
474,Í1.0,13.38,,
474,Í1.1,6.58,,
474,Í1.2,6.58,,
474,Í2,62.98,,
474,Í3,112.34,,
474,Í4,51.10,,
474,Í7,120.46,,
474,Í9.1,0.00,,
474,Í10.1,0.63,,
474,Í12,0.00,,
478,Í1.0,24.92,,
478,Í1.1,17.60,,
478,Í1.2,17.60,,
478,Í2,303.10,,
478,Í3,239.07,,
478,Í4,11.58,,
478,Í7,50.87,,
478,Í9.1,0.00,,
478,Í10.1,0.95,,
478,Í12,0.00,,
480,Í1.0,22.75,,
480,Í1.1,19.57,,
480,Í1.2,19.57,,
480,Í2,70.84,,
480,Í3,86.35,,
480,Í4,72.54,,
480,Í7,236.05,,
480,Í9.1,11.61,,
480,Í10.1,0.96,,
480,Í12,0.00,,
481,Í1.0,23.93,,
481,Í1.1,18.27,,
481,Í1.2,18.27,,
481,Í2,152.99,,
481,Í3,137.40,,
481,Í4,85.81,,
481,Í7,85.88,,
481,Í9.1,0.69,,
481,Í10.1,2.36,,
481,Í12,0.00,,
485,Í1.0,17.94,,
485,Í1.1,10.71,,
485,Í1.2,10.71,,
485,Í2,122.46,,
485,Í3,109.69,,
485,Í4,61.56,,
485,Í7,72.99,,
485,Í9.1,0.00,,
485,Í10.1,1.07,,
485,Í12,0.00,,
492,Í1.0,11.65,,
492,Í1.1,8.87,,
492,Í1.2,8.87,,
492,Í2,38.24,,
492,Í3,71.66,,
492,Í4,67.73,,
492,Í7,501.54,,
492,Í9.1,0.17,,
492,Í10.1,0.69,,
492,Í12,0.00,,
493,Í1.0,17.95,,
493,Í1.1,13.43,,
493,Í1.2,13.43,,
493,Í2,124.67,,
493,Í3,129.36,,
493,Í4,46.80,,
493,Í7,118.41,,
493,Í9.1,0.33,,
493,Í10.1,1.63,,
493,Í12,0.00,,
503,Í1.0,17.77,,
503,Í1.1,10.03,,
503,Í1.2,10.03,,
503,Í2,69.21,,
503,Í3,79.17,,
503,Í4,54.97,,
503,Í7,264.33,,
503,Í9.1,11.06,,
503,Í10.1,0.77,,
503,Í12,7.17,,
507,Í1.0,48.41,,
507,Í1.1,37.25,,
507,Í1.2,37.25,,
507,Í2,90.20,,
507,Í3,92.71,,
507,Í4,31.03,,
507,Í7,26.16,,
507,Í9.1,0.00,,
507,Í10.1,0.00,,
507,Í12,0.00,,
518,Í1.0,11.61,,
518,Í1.1,6.46,,
518,Í1.2,8.34,,
518,Í2,70.33,,
518,Í3,132.37,,
518,Í4,52.93,,
518,Í7,49.84,,
518,Í9.1,0.00,,
518,Í10.1,1.55,,
518,Í12,2.66,,
520,Í1.0,32.36,,
520,Í1.1,23.08,,
520,Í1.2,23.08,,
520,Í2,56.59,,
520,Í3,31.90,,
520,Í4,35.84,,
520,Í7,0.00,,
520,Í9.1,0.00,,
520,Í10.1,1.05,,
520,Í12,0.00,,
524,Í1.0,20.84,,
524,Í1.1,13.43,,
524,Í1.2,13.43,,
524,Í2,98.24,,
524,Í3,135.87,,
524,Í4,60.83,,
524,Í7,235.83,,
524,Í9.1,0.37,,
524,Í10.1,1.20,,
524,Í12,0.00,,
533,Í1.0,41.81,,
533,Í1.1,25.96,,
533,Í1.2,25.96,,
533,Í2,55.06,,
533,Í3,76.91,,
533,Í4,31.08,,
533,Í7,46.25,,
533,Í9.1,1.93,,
533,Í10.1,2.31,,
533,Í12,0.00,,
537,Í1.0,19.74,,
537,Í1.1,10.72,,
537,Í1.2,10.72,,
537,Í2,74.49,,
537,Í3,81.18,,
537,Í4,79.48,,
537,Í7,174.92,,
537,Í9.1,0.06,,
537,Í10.1,1.10,,
537,Í12,0.00,,
538,Í1.0,31.51,,
538,Í1.1,30.85,,
538,Í1.2,30.85,,
538,Í2,79.13,,
538,Í3,147.43,,
538,Í4,62.51,,
538,Í7,205.25,,
538,Í9.1,0.00,,
538,Í10.1,0.32,,
538,Í12,0.00,,
545,Í1.0,23.16,,
545,Í1.1,22.23,,
545,Í1.2,22.23,,
545,Í2,55.65,,
545,Í3,108.05,,
545,Í4,44.44,,
545,Í7,212.26,,
545,Í9.1,0.00,,
545,Í10.1,1.08,,
545,Í12,0.00,,
548,Í1.0,13.51,,
548,Í1.1,6.51,,
548,Í1.2,6.51,,
548,Í2,161.47,,
548,Í3,244.18,,
548,Í4,35.71,,
548,Í7,335.52,,
548,Í9.1,6.07,,
548,Í10.1,0.55,,
548,Í12,19.93,,
554,Í1.0,12.80,,
554,Í1.1,11.88,,
554,Í1.2,11.88,,
554,Í2,85.53,,
554,Í3,143.78,,
554,Í4,39.65,,
554,Í7,211.28,,
554,Í9.1,0.00,,
554,Í10.1,0.91,,
554,Í12,0.00,,
558,Í1.0,11.44,,
558,Í1.1,11.25,,
558,Í1.2,11.25,,
558,Í2,90.85,,
558,Í3,80.18,,
558,Í4,72.81,,
558,Í7,180.39,,
558,Í9.1,0.75,,
558,Í10.1,1.63,,
558,Í12,0.00,,
567,Í1.0,14.51,,
567,Í1.1,9.42,,
567,Í1.2,9.42,,
567,Í2,84.23,,
567,Í3,147.69,,
567,Í4,53.31,,
567,Í7,266.90,,
567,Í9.1,0.00,,
567,Í10.1,1.10,,
567,Í12,0.00,,
568,Í1.0,15.64,,
568,Í1.1,15.36,,
568,Í1.2,15.36,,
568,Í2,44.14,,
568,Í3,83.61,,
568,Í4,83.84,,
568,Í7,337.80,,
568,Í9.1,0.72,,
568,Í10.1,2.00,,
568,Í12,0.00,,
574,Í1.0,46.95,,
574,Í1.1,42.34,,
574,Í1.2,42.34,,
574,Í2,106.04,,
574,Í3,156.26,,
574,Í4,25.83,,
574,Í7,115.38,,
574,Í9.1,0.00,,
574,Í10.1,1.17,,
574,Í12,0.00,,
575,Í1.0,57.66,,
575,Í1.1,48.52,,
575,Í1.2,48.52,,
575,Í2,142.07,,
575,Í3,363.95,,
575,Í4,0.01,,
575,Í7,50.95,,
575,Í9.1,0.00,,
575,Í10.1,0.02,,
575,Í12,0.00,,
588,Í1.0,12.09,,
588,Í1.1,7.81,,
588,Í1.2,7.81,,
588,Í2,33.05,,
588,Í3,87.73,,
588,Í4,90.39,,
588,Í7,346.70,,
588,Í9.1,0.23,,
588,Í10.1,0.93,,
588,Í12,0.00,,
596,Í1.0,12.34,,
596,Í1.1,6.04,,
596,Í1.2,6.56,,
596,Í2,50.28,,
596,Í3,103.09,,
596,Í4,94.54,,
596,Í7,271.07,,
596,Í9.1,5.79,,
596,Í10.1,0.69,,
596,Í12,0.00,,
598,Í1.0,36.14,,
598,Í1.1,35.41,,
598,Í1.2,35.41,,
598,Í2,179.94,,
598,Í3,218.82,,
598,Í4,38.39,,
598,Í7,65.80,,
598,Í9.1,0.00,,
598,Í10.1,1.17,,
598,Í12,0.00,,
600,Í1.0,17.75,,
600,Í1.1,7.19,,
600,Í1.2,7.19,,
600,Í2,59.80,,
600,Í3,100.13,,
600,Í4,32.80,,
600,Í7,306.13,,
600,Í9.1,0.00,,
600,Í10.1,0.40,,
600,Í12,0.00,,
604,Í1.0,20.82,,
604,Í1.1,17.03,,
604,Í1.2,17.03,,
604,Í2,60.40,,
604,Í3,81.96,,
604,Í4,69.67,,
604,Í7,246.48,,
604,Í9.1,0.00,,
604,Í10.1,0.00,,
604,Í12,0.00,,
606,Í1.0,20.97,,
606,Í1.1,8.62,,
606,Í1.2,8.62,,
606,Í2,75.99,,
606,Í3,183.01,,
606,Í4,27.89,,
606,Í7,193.04,,
606,Í9.1,5.69,,
606,Í10.1,0.19,,
606,Í12,0.00,,
608,Í1.0,21.51,,
608,Í1.1,19.84,,
608,Í1.2,19.84,,
608,Í2,61.77,,
608,Í3,199.41,,
608,Í4,47.83,,
608,Í7,159.02,,
608,Í9.1,1.12,,
608,Í10.1,1.55,,
608,Í12,0.00,,
609,Í1.0,13.42,,
609,Í1.1,9.62,,
609,Í1.2,9.62,,
609,Í2,57.33,,
609,Í3,71.95,,
609,Í4,106.37,,
609,Í7,276.22,,
609,Í9.1,0.00,,
609,Í10.1,0.66,,
609,Í12,0.00,,
622,Í1.0,26.18,,
622,Í1.1,26.00,,
622,Í1.2,26.00,,
622,Í2,0.40,,
622,Í3,53.57,,
622,Í4,13.71,,
622,Í7,259.24,,
622,Í9.1,0.00,,
622,Í10.1,0.13,,
622,Í12,0.00,,
635,Í1.0,42.15,,
635,Í1.1,40.90,,
635,Í1.2,40.90,,
635,Í2,171.06,,
635,Í3,124.78,,
635,Í4,56.96,,
635,Í7,98.20,,
635,Í9.1,0.00,,
635,Í10.1,2.01,,
635,Í12,0.00,,
637,Í1.0,14.98,,
637,Í1.1,7.91,,
637,Í1.2,7.91,,
637,Í2,52.45,,
637,Í3,68.05,,
637,Í4,58.32,,
637,Í7,232.40,,
637,Í9.1,0.00,,
637,Í10.1,1.81,,
637,Í12,0.00,,
646,Í1.0,13.10,,
646,Í1.1,7.66,,
646,Í1.2,7.66,,
646,Í2,62.21,,
646,Í3,88.40,,
646,Í4,82.34,,
646,Í7,183.54,,
646,Í9.1,0.14,,
646,Í10.1,1.21,,
646,Í12,0.00,,
650,Í1.0,10.70,,
650,Í1.1,10.70,,
650,Í1.2,10.70,,
650,Í2,272.81,,
650,Í3,135.86,,
650,Í4,113.91,,
650,Í7,0.00,,
650,Í9.1,0.00,,
650,Í10.1,0.11,,
650,Í12,0.00,,
654,Í1.0,15.00,,
654,Í1.1,6.67,,
654,Í1.2,6.67,,
654,Í2,60.18,,
654,Í3,149.54,,
654,Í4,83.73,,
654,Í7,471.01,,
654,Í9.1,0.00,,
654,Í10.1,0.13,,
654,Í12,0.00,,
655,Í1.0,10.37,,
655,Í1.1,9.21,,
655,Í1.2,9.21,,
655,Í2,29.10,,
655,Í3,71.93,,
655,Í4,19.39,,
655,Í7,706.24,,
655,Í9.1,0.53,,
655,Í10.1,1.54,,
655,Í12,0.00,,
665,Í1.0,35.96,,
665,Í1.1,15.67,,
665,Í1.2,15.67,,
665,Í2,134.37,,
665,Í3,146.11,,
665,Í4,39.59,,
665,Í7,166.72,,
665,Í9.1,0.09,,
665,Í10.1,0.47,,
665,Í12,0.00,,
680,Í1.0,11.44,,
680,Í1.1,11.44,,
680,Í1.2,11.44,,
680,Í2,77.87,,
680,Í3,99.16,,
680,Í4,99.39,,
680,Í7,305.08,,
680,Í9.1,0.00,,
680,Í10.1,1.67,,
680,Í12,0.00,,
684,Í1.0,15.53,,
684,Í1.1,10.21,,
684,Í1.2,15.53,,
684,Í2,664.31,,
684,Í3,867.68,,
684,Í4,0.00,,
684,Í7,0.00,,
684,Í9.1,0.00,,
684,Í10.1,0.00,,
684,Í12,0.00,,
685,Í1.0,85.61,,
685,Í1.1,57.65,,
685,Í1.2,57.65,,
685,Í2,87.58,,
685,Í3,316.21,,
685,Í4,21.67,,
685,Í7,58.03,,
685,Í9.1,0.00,,
685,Í10.1,1.36,,
685,Í12,0.00,,
695,Í1.0,29.49,,
695,Í1.1,29.53,,
695,Í1.2,29.53,,
695,Í2,55.82,,
695,Í3,93.64,,
695,Í4,51.77,,
695,Í7,104.67,,
695,Í10.1,0.75,,
696,Í1.0,23.51,,
696,Í1.1,8.50,,
696,Í1.2,8.50,,
696,Í2,41.26,,
696,Í3,85.47,,
696,Í4,68.50,,
696,Í7,154.43,,
696,Í9.1,0.00,,
696,Í10.1,1.63,,
696,Í12,0.00,,
702,Í1.0,14.40,,
702,Í1.1,10.28,,
702,Í1.2,10.29,,
702,Í2,61.64,,
702,Í3,143.29,,
702,Í4,88.37,,
702,Í7,240.59,,
702,Í9.1,0.00,,
702,Í10.1,1.76,,
702,Í12,0.00,,
704,Í1.0,16.59,,
704,Í1.1,14.99,,
704,Í1.2,14.99,,
704,Í2,49.96,,
704,Í3,82.27,,
704,Í4,100.01,,
704,Í7,186.12,,
704,Í9.1,12.00,,
704,Í10.1,2.18,,
704,Í12,0.00,,
705,Í1.0,11.98,,
705,Í1.1,8.25,,
705,Í1.2,8.25,,
705,Í2,70.74,,
705,Í3,126.97,,
705,Í4,69.71,,
705,Í7,36.75,,
705,Í9.1,4.16,,
705,Í10.1,1.25,,
705,Í12,0.00,,
708,Í1.0,14.82,,
708,Í1.1,11.30,,
708,Í1.2,11.30,,
708,Í2,35.94,,
708,Í3,82.46,,
708,Í4,81.31,,
708,Í7,237.16,,
708,Í9.1,14.30,,
708,Í10.1,0.51,,
708,Í12,0.00,,
720,Í1.0,11.31,,
720,Í1.1,7.22,,
720,Í1.2,7.22,,
720,Í2,64.28,,
720,Í3,125.05,,
720,Í4,62.84,,
720,Í7,234.49,,
720,Í9.1,0.00,,
720,Í10.1,1.09,,
720,Í12,0.00,,
728,Í1.0,12.09,,
728,Í1.1,9.95,,
728,Í1.2,9.95,,
728,Í2,52.13,,
728,Í3,93.30,,
728,Í4,101.95,,
728,Í7,512.53,,
728,Í9.1,0.00,,
728,Í10.1,0.50,,
728,Í12,4.80,,
732,Í1.0,14.12,,
732,Í1.1,10.81,,
732,Í1.2,10.81,,
732,Í2,66.52,,
732,Í3,74.78,,
732,Í4,69.38,,
732,Í7,310.61,,
732,Í9.1,11.09,,
732,Í10.1,2.44,,
732,Í12,0.00,,
735,Í1.0,16.71,,
735,Í1.1,12.37,,
735,Í1.2,12.37,,
735,Í2,71.92,,
735,Í3,103.28,,
735,Í4,73.64,,
735,Í7,266.44,,
735,Í9.1,0.00,,
735,Í10.1,0.76,,
735,Í12,0.00,,
752,Í1.0,15.28,,
752,Í1.1,9.95,,
752,Í1.2,9.95,,
752,Í2,68.23,,
752,Í3,69.88,,
752,Í4,60.45,,
752,Í7,381.96,,
752,Í9.1,0.00,,
752,Í10.1,1.72,,
752,Í12,0.00,,
760,Í1.0,19.46,,
760,Í1.1,13.66,,
