REGN,C1_3,C2_3,C3_3,C4_3
384,1,Í12,0.10,6/1/2010
384,2,Í12,0.10,6/2/2010
384,3,Í12,0.10,6/3/2010
384,4,Í12,0.10,6/4/2010
384,5,Í12,0.10,6/5/2010
384,6,Í12,0.10,6/6/2010
384,7,Í12,0.10,6/7/2010
384,8,Í12,0.10,6/8/2010
384,9,Í12,0.10,6/9/2010
384,10,Í12,0.10,6/10/2010
384,11,Í12,0.10,6/11/2010
384,12,Í12,0.10,6/13/2010
384,13,Í12,0.10,6/14/2010
384,14,Í12,0.10,6/15/2010
384,15,Í12,0.10,6/16/2010
384,16,Í12,0.10,6/17/2010
384,17,Í12,0.10,6/18/2010
384,18,Í12,0.10,6/19/2010
384,19,Í12,0.10,6/20/2010
384,20,Í12,0.10,6/21/2010
384,21,Í12,0.10,6/22/2010
384,22,Í12,0.10,6/23/2010
384,23,Í12,0.10,6/24/2010
384,24,Í12,0.10,6/25/2010
384,25,Í12,0.10,6/26/2010
384,26,Í12,0.10,6/27/2010
384,27,Í12,0.10,6/28/2010
384,28,Í12,0.10,6/29/2010
384,29,Í12,0.10,6/30/2010
384,30,Í15,58.00,6/1/2010
384,31,Í15,60.60,6/2/2010
384,32,Í15,58.60,6/3/2010
384,33,Í15,61.00,6/4/2010
384,34,Í15,78.70,6/5/2010
384,35,Í15,78.80,6/6/2010
384,36,Í15,61.00,6/7/2010
384,37,Í15,62.50,6/8/2010
384,38,Í15,56.80,6/9/2010
384,39,Í15,55.40,6/10/2010
384,40,Í15,54.80,6/11/2010
384,41,Í15,57.40,6/13/2010
384,42,Í15,58.50,6/14/2010
384,43,Í15,58.00,6/15/2010
384,44,Í15,57.80,6/16/2010
384,45,Í15,59.30,6/17/2010
384,46,Í15,53.50,6/18/2010
384,47,Í15,58.30,6/19/2010
384,48,Í15,58.40,6/20/2010
384,49,Í15,54.30,6/21/2010
384,50,Í15,56.20,6/22/2010
384,51,Í15,53.40,6/23/2010
384,52,Í15,55.90,6/24/2010
384,53,Í15,56.20,6/25/2010
384,54,Í15,58.80,6/26/2010
384,55,Í15,58.80,6/27/2010
384,56,Í15,53.90,6/28/2010
384,57,Í15,56.30,6/29/2010
384,58,Í15,54.30,6/30/2010
384,59,Í16.1,303.00,6/1/2010
384,60,Í16.1,301.70,6/2/2010
384,61,Í16.1,311.00,6/3/2010
384,62,Í16.1,305.50,6/4/2010
384,63,Í16.1,302.10,6/5/2010
384,64,Í16.1,301.90,6/6/2010
384,65,Í16.1,295.70,6/7/2010
384,66,Í16.1,290.10,6/8/2010
384,67,Í16.1,285.40,6/9/2010
384,68,Í16.1,274.40,6/10/2010
384,69,Í16.1,273.80,6/11/2010
384,70,Í16.1,273.10,6/13/2010
384,71,Í16.1,272.70,6/14/2010
384,72,Í16.1,264.80,6/15/2010
384,73,Í16.1,261.80,6/16/2010
384,74,Í16.1,257.30,6/17/2010
384,75,Í16.1,255.20,6/18/2010
384,76,Í16.1,253.30,6/19/2010
384,77,Í16.1,253.30,6/20/2010
384,78,Í16.1,251.00,6/21/2010
384,79,Í16.1,248.30,6/22/2010
384,80,Í16.1,256.30,6/23/2010
384,81,Í16.1,255.50,6/24/2010
384,82,Í16.1,253.30,6/25/2010
384,83,Í16.1,252.30,6/26/2010
384,84,Í16.1,252.30,6/27/2010
384,85,Í16.1,253.90,6/28/2010
384,86,Í16.1,252.50,6/29/2010
384,87,Í16.1,299.10,6/30/2010
2749,1,Í16.1,18.30,6/2/2010
2749,2,Í16.1,18.20,6/3/2010
2749,3,Í16.1,18.20,6/4/2010
2749,4,Í16.1,18.20,6/5/2010
2749,5,Í16.1,18.20,6/6/2010
2749,6,Í16.1,18.20,6/7/2010
2749,7,Í16.1,18.10,6/8/2010
2749,8,Í16.1,17.80,6/9/2010
2749,9,Í16.1,17.80,6/10/2010
2749,10,Í16.1,17.70,6/11/2010
2749,11,Í16.1,17.70,6/12/2010
2749,12,Í16.1,17.70,6/13/2010
2749,13,Í16.1,17.70,6/14/2010
2749,14,Í16.1,17.70,6/15/2010
2749,15,Í16.1,17.80,6/16/2010
2749,16,Í16.1,17.70,6/17/2010
2749,17,Í16.1,17.70,6/18/2010
2749,18,Í16.1,17.70,6/19/2010
2749,19,Í16.1,17.70,6/20/2010
2749,20,Í16.1,17.70,6/21/2010
2749,21,Í16.1,17.70,6/22/2010
2749,22,Í16.1,17.60,6/23/2010
2749,23,Í16.1,17.50,6/24/2010
2749,24,Í16.1,17.50,6/25/2010
2749,25,Í16.1,17.50,6/26/2010
2749,26,Í16.1,17.50,6/27/2010
2749,27,Í16.1,17.50,6/28/2010
2749,28,Í16.1,17.40,6/29/2010
2749,29,Í16.1,17.20,6/30/2010
2755,1,Í10.1,7.60,6/28/2010
