REGN,C1_2,C2_2
1,Ар,312761103.00
1,Ар1,44675565.00
1,Ар1.1,0.00
1,Ар2,27551343.00
1,Ар3,5883410.00
1,Ар4,279326350.00
1,Ар5,0.00
1,Ариск0,44675565.00
1,К,116305510.00
1,Кф,1.00
1,Кинс,7742614.00
1,Крас,0.00
1,Крд,267661921.00
1,Крис,196085.00
1,КРС,11904648.00
1,КРВ,109835427.00
1,Кскр,171970895.00
1,Лам,120506830.00
1,Лат,215145726.00
1,ОД,151888292.00
1,ОР,4825523.00
1,ОВм,138246940.00
1,ОВт,290543878.00
1,ПК,343758387.00
1,И,3.00
1,Приз,3.00
1,РР,44477390.00
1,ПР,1770329.89
1,ОПР,1637632.39
1,СПР,132697.50
1,ФР,1238818.26
1,ОФР,619409.13
1,СФР,619409.13
1,ВР,6863038.00
2,Ар,250183.00
2,Ар1,80381.00
2,Ар2,2462.00
2,Ар3,0.00
2,Ар4,247721.00
2,Ар5,0.00
2,Ариск0,80381.00
2,К,695739.00
2,Кф,0.64
2,Кинс,0.00
2,Крас,1825.00
2,Крд,756986.00
2,Крис,2375.00
2,КРС,1512.00
2,КРВ,44258.00
2,Кскр,1237567.00
2,Лам,95174.00
2,Лат,239993.00
2,ОД,44510.00
2,ОР,28446.00
2,ОВм,304995.00
2,ОВт,314284.00
2,ПК,1180276.00
2,РР,65187.00
2,ПР,0.00
2,ОПР,0.00
2,СПР,0.00
2,ФР,0.00
2,ОФР,0.00
2,СФР,0.00
2,ВР,65187.39
5,Ар,5566328.00
5,Ар1,1579161.00
5,Ар1.1,0.00
5,Ар2,141889.00
5,Ар3,0.00
5,Ар4,5424439.00
5,Ар5,0.00
5,Ариск0,1579161.00
5,К,856223.00
5,Кф,0.89
5,Кинс,0.00
5,Крас,8414.00
5,Крд,1541871.00
5,Крис,10071.00
5,КРС,0.00
5,КРВ,56436.00
5,Кскр,2840039.00
5,Лам,1509805.00
5,Лат,2332879.00
5,ОД,2208290.00
5,ОР,58659.00
5,ОВм,2536241.00
5,ОВт,3156382.00
5,ПК,567046.00
5,РР,138327.00
5,ПР,11066.18
5,ОПР,6099.18
5,СПР,4967.00
5,ФР,0.00
5,ОФР,0.00
5,СФР,0.00
5,ВР,0.00
18,Ар,8488301.00
18,Ар1,3537169.00
18,Ар1.1,0.00
18,Ар2,301553.00
18,Ар3,4141.00
18,Ар4,8182607.00
18,Ар5,0.00
18,Ариск0,3537169.00
18,К,3346029.00
18,Кф,1.06
18,Кинс,0.00
18,Крас,0.00
18,Крд,4820754.00
18,Крис,85941.00
18,КРС,0.00
18,КРВ,1739853.00
18,Кскр,5268718.00
18,Лам,2621958.00
18,Лат,5120877.00
18,ОД,3206397.00
18,ОР,141717.00
18,ОВм,3750440.00
18,ОВт,6071812.00
18,ПК,11771245.00
18,РР,1136600.00
18,ПР,84761.00
18,ОПР,28378.00
18,СПР,56383.00
18,ФР,0.00
18,ОФР,0.00
18,СФР,0.00
18,ВР,77087.86
21,Ар,319705.00
21,Ар1,158452.00
21,Ар2,81096.00
21,Ар3,0.00
21,Ар4,238609.00
21,Ар5,0.00
21,Ариск0,158452.00
21,К,216547.00
21,Кф,0.80
21,Кинс,0.00
21,Крас,0.00
21,Крд,220816.00
21,Крис,4589.00
21,КРС,0.00
21,КРВ,7930.00
21,Кскр,274115.00
21,Лам,626411.00
21,Лат,710135.00
21,ОД,81894.00
21,ОР,19234.00
21,ОВм,504512.00
21,ОВт,516959.00
21,ПК,428173.00
21,РР,12865.00
21,ПР,0.00
21,ОПР,0.00
21,СПР,0.00
21,ФР,0.00
21,ОФР,0.00
21,СФР,0.00
21,ВР,12865.34
23,Ар,22603595.00
23,Ар1,1881523.00
23,Ар2,132221.00
23,Ар3,122661.00
23,Ар4,22348713.00
23,Ариск0,1881523.00
23,К,3208039.00
23,Кф,0.86
23,Кинс,172533.00
23,Крас,583.00
23,Крд,9441207.00
23,Крис,26809.00
23,КРВ,66465.00
23,Кскр,17179982.00
23,Лам,2103474.00
23,Лат,6727770.00
23,ОД,2602742.00
23,ОР,141727.00
23,ОВм,4248273.00
23,ОВт,5916070.00
23,ПК,1849973.00
23,ПР,0.00
23,ОПР,0.00
23,СПР,0.00
23,ФР,0.00
23,ОФР,0.00
23,СФР,0.00
23,ВР,0.00
52,Ар,8617564.00
52,Ар1,1255110.00
52,Ар2,937887.00
52,Ар3,4783.00
52,Ар4,7674894.00
52,Ар5,0.00
52,Ариск0,1255110.00
52,К,1456454.00
52,Кф,1.26
52,Кинс,0.00
52,Крас,1006.00
52,Крд,1904377.00
52,Крис,22841.00
52,КРВ,777655.00
52,Кскр,5213702.00
52,Лам,6117646.00
52,Лат,7020645.00
52,ОД,1938184.00
52,ОР,131810.00
52,ОВм,6905415.00
52,ОВт,7355624.00
52,ПК,1023088.00
52,ПР,0.00
52,ОПР,0.00
52,СПР,0.00
52,ФР,0.00
52,ОФР,0.00
52,СФР,0.00
52,ВР,0.00
53,Ар,8953166.00
53,Ар1,1472076.00
53,Ар2,1072027.00
53,Ар3,0.00
53,Ар4,7881139.00
53,Ар5,0.00
53,Ариск0,1472076.00
53,К,1407559.00
53,Кф,0.93
53,Кинс,0.00
53,Крас,515.00
53,Крд,1334489.00
53,Крис,11092.00
53,КРС,0.00
53,КРВ,1105199.00
53,Кскр,7830035.00
53,Лам,3824498.00
53,Лат,7333534.00
53,ОД,306027.00
53,ОР,80250.00
53,ОВм,7973182.00
53,ОВт,8702547.00
53,ПК,1126005.00
53,РР,32378.00
53,ПР,2590.22
53,ОПР,1339.19
53,СПР,1251.03
53,ФР,0.00
53,ОФР,0.00
53,СФР,0.00
53,ВР,0.00
55,Ар,4578697.00
55,Ар1,1137378.00
55,Ар1.1,0.00
55,Ар2,474466.00
55,Ар3,6117.00
55,Ар4,4098031.00
55,Ар5,83.00
55,Ариск0,1137378.00
55,К,1064488.00
55,Кф,0.88
55,Кинс,0.00
55,Крас,120.00
55,Крд,466548.00
55,Крис,2605.00
55,КРС,0.00
55,КРВ,378886.00
55,Кскр,2757128.00
55,Лам,3151158.00
55,Лат,4056745.00
55,ОД,291098.00
55,ОР,76023.00
55,ОВм,3066082.00
55,ОВт,5445755.00
55,ПК,2347456.00
55,РР,90242.00
55,ПР,7142.84
55,ОПР,3437.29
55,СПР,3705.55
55,ФР,76.48
55,ОФР,38.24
55,СФР,38.24
55,ВР,0.00
65,Ар,23003994.00
65,Ар1,3021319.00
65,Ар2,414967.00
65,Ар3,531067.00
65,Ар4,22057960.00
65,Ар5,0.00
65,Ариск0,3021319.00
65,К,3961919.00
65,Кф,0.96
65,Кинс,0.00
65,Крас,0.00
65,Крд,13809930.00
65,Крис,75084.00
65,КРС,0.00
65,КРВ,19059.00
65,Кскр,8979296.00
65,Лам,5360894.00
65,Лат,9072993.00
65,ОД,15554860.00
65,ОР,189631.00
65,ОВм,8896395.00
65,ОВт,10179395.00
65,ПК,8322236.00
65,РР,28998.00
65,ПР,2319.80
65,ОПР,325.66
65,СПР,1994.14
65,ФР,0.00
65,ОФР,0.00
65,СФР,0.00
65,ВР,0.00
67,Ар,6318095.00
67,Ар1,807051.00
67,Ар2,33824.00
67,Ар4,6284271.00
67,Ариск0,807051.00
67,К,3317824.00
67,Кф,0.70
67,Крас,121298.00
67,Крд,7276054.00
67,Крис,16264.00
67,КРВ,359583.00
67,Кскр,7952907.00
67,Лам,931764.00
67,Лат,2357156.00
67,ОД,3883118.00
67,ОР,153687.00
67,ОВм,3212410.00
67,ОВт,3835885.00
67,ПК,5572503.00
67,ПР,0.00
67,ОПР,0.00
67,СПР,0.00
67,ФР,0.00
67,ОФР,0.00
67,СФР,0.00
67,ВР,0.00
77,Ар,11263139.00
77,Ар1,1002910.00
77,Ар1.1,0.00
77,Ар2,103587.00
77,Ар3,5764.00
77,Ар4,11153788.00
77,Ар5,0.00
77,Ариск0,1376365.00
77,К,2101094.00
77,Кф,0.78
77,Кинс,14836.00
77,Крас,0.00
77,Крд,2469165.00
77,Крис,10603.00
77,КРС,1359.00
77,КРВ,2997329.00
77,Кскр,11534156.00
77,Лам,1442659.00
77,Лат,3720745.00
77,ОД,1553262.00
77,ОР,146422.00
77,ОВм,4360238.00
77,ОВт,5551571.00
77,ПК,328666.00
77,РР,1981193.00
77,ПР,145115.86
77,ОПР,25357.71
77,СПР,119758.15
77,ФР,793.78
77,ОФР,396.89
77,СФР,396.89
77,ВР,157322.67
85,Ар,500439.00
85,Ар1,107184.00
85,Ар2,21932.00
85,Ар3,0.00
85,Ар4,478507.00
85,Ар5,0.00
85,Ариск0,107184.00
85,К,192143.00
85,Кф,0.92
85,Кинс,0.00
85,Крас,0.00
85,Крд,448802.00
85,Крис,4733.00
85,КРС,0.00
85,КРВ,24900.00
85,Кскр,530401.00
85,Лам,220952.00
85,Лат,262799.00
85,ОД,250208.00
85,ОР,21662.00
85,ОВм,281574.00
85,ОВт,332995.00
85,ПК,427791.00
85,РР,21480.00
85,ПР,1360.78
85,ОПР,170.75
85,СПР,1190.03
85,ФР,0.00
85,ОФР,0.00
85,СФР,0.00
85,ВР,4470.66
96,Ар,812878.00
96,Ар1,573249.00
96,Ар2,8253.00
96,Ар4,804625.00
96,Ариск0,573249.00
96,К,238442.00
96,Кф,1.00
96,Крд,194210.00
96,Крис,5979.00
96,Кскр,485428.00
96,Лам,560476.00
96,Лат,723988.00
96,ОД,525253.00
96,ОР,20631.00
96,ОВм,466912.00
96,ОВт,501549.00
96,ПК,9750.00
96,ПР,0.00
96,ОПР,0.00
96,СПР,0.00
96,ФР,0.00
96,ОФР,0.00
96,СФР,0.00
96,ВР,0.00
101,Ар,458044.00
101,Ар1,4679407.00
101,Ар2,88393.00
101,Ар3,0.00
101,Ар4,369651.00
101,Ар5,0.00
101,Ариск0,6410203.00
101,К,2072533.00
101,Кф,1.04
101,Кинс,0.00
101,Крас,332786.00
101,Крд,110639.00
101,Крис,12944.00
101,КРС,120010.00
101,КРВ,308.00
101,Кскр,10808658.00
101,Лам,6301347.00
101,Лат,10964321.00
101,ОД,157309.00
101,ОР,63223.00
101,ОВм,10848750.00
101,ОВт,14214536.00
101,ПК,1727488.00
101,РР,10931858.00
101,ПР,841519.32
101,ОПР,279538.91
101,СПР,561980.41
101,ФР,19786.00
101,ОФР,9893.00
101,СФР,9893.00
101,ВР,165541.52
103,Ар,4909631.00
103,Ар1,6254811.00
103,Ар1.1,0.00
103,Ар2,213546.00
103,Ар3,5257.00
103,Ар4,4690829.00
103,Ар5,0.00
103,Ариск0,6254811.00
103,К,3079840.00
103,Кф,0.79
103,Кинс,0.00
103,Крас,0.00
103,Крд,2670975.00
103,Крис,69872.00
103,КРС,0.00
103,КРВ,90517.00
103,Кскр,5200468.00
103,Лам,2521751.00
103,Лат,4326886.00
103,ОД,1752035.00
103,ОР,77363.00
103,ОВм,4310197.00
103,ОВт,4409112.00
103,ПК,4125719.00
103,РР,0.00
103,ПР,0.00
103,ОПР,0.00
103,СПР,0.00
103,ФР,0.00
103,ОФР,0.00
103,СФР,0.00
103,ВР,0.00
106,Ар,609723.00
106,Ар1,123265.00
106,Ар2,28629.00
106,Ар4,581094.00
106,Ариск0,123265.00
106,К,260408.00
106,Кф,0.73
106,Крд,183267.00
106,Крис,1924.00
106,КРВ,2366.00
106,Кскр,558192.00
106,Лам,240193.00
106,Лат,349493.00
106,ОД,74102.00
106,ОР,14894.00
106,ОВм,439576.00
106,ОВт,449976.00
106,ПК,136720.00
106,РР,18895.00
106,ПР,0.00
106,ОПР,0.00
106,СПР,0.00
106,ФР,0.00
106,ОФР,0.00
106,СФР,0.00
106,ВР,18895.00
107,Ар,35150654.00
107,Ар1,3711526.00
107,Ар1.1,0.00
107,Ар2,411113.00
107,Ар3,192.00
107,Ар4,34739349.00
107,Ар5,0.00
107,Ариск0,4428738.00
107,К,7330030.00
107,Кф,0.94
107,Кинс,85371.00
107,Крас,413850.00
107,Крд,9143631.00
107,Крис,11435.00
107,КРС,0.00
107,КРВ,2283117.00
107,Кскр,22222234.00
107,Лам,4094321.00
107,Лат,12540301.00
107,ОД,3733514.00
107,ОР,485607.00
107,ОВм,12159114.00
107,ОВт,20575852.00
107,ПК,23677111.00
107,РР,3298310.00
107,ПР,174037.59
107,ОПР,8687.59
107,СПР,165350.00
107,ФР,89827.18
107,ОФР,44913.59
107,СФР,44913.59
107,ВР,0.00
121,Ар,10529692.00
121,Ар1,38745243.00
121,Ар1.1,0.00
121,Ар2,557986.00
121,Ар3,0.00
121,Ар4,9971304.00
121,Ар5,402.00
121,Ариск0,42680416.00
121,К,19778437.00
121,Кф,0.72
121,Кинс,0.00
121,Крас,13.00
121,Крд,2897301.00
121,Крис,9817.00
121,КРС,46473.00
121,КРВ,1233820.00
121,Кскр,27587713.00
121,Лам,8347748.00
121,Лат,11041606.00
121,ОД,367053.00
121,ОР,835204.00
121,ОВм,8143990.00
121,ОВт,18388982.00
121,ПК,15136611.00
121,РР,42928061.00
121,ПР,2962264.00
121,ОПР,1579425.00
121,СПР,1382839.00
121,ФР,364934.00
121,ОФР,182467.00
121,СФР,182467.00
121,ВР,1338086.00
138,Ар,2926544.00
138,Ар1,428245.00
138,Ар2,192430.00
138,Ар3,0.00
138,Ар4,2734114.00
138,Ар5,0.00
138,Ариск0,428245.00
138,К,682514.00
138,Кф,0.93
138,Кинс,0.00
138,Крас,0.00
138,Крд,467151.00
138,Крис,3424.00
138,КРВ,702.00
138,Кскр,1542505.00
138,Лам,964265.00
138,Лат,1535177.00
138,ОД,1111205.00
138,ОР,41154.00
138,ОВм,1177658.00
138,ОВт,1527110.00
138,ПК,2830887.00
138,РР,70050.00
138,ПР,5604.02
138,ОПР,4203.00
138,СПР,1401.02
138,ФР,0.00
138,ОФР,0.00
138,СФР,0.00
138,ВР,0.00
142,Ар,361178.00
142,Ар1,58311.00
142,Ар2,517.00
142,Ар4,360661.00
142,Ариск0,58311.00
142,К,257974.00
142,Кф,0.79
142,Крас,13204.00
142,Крд,168762.00
142,Крис,4771.00
142,КРВ,20698.00
142,Кскр,309211.00
142,Лам,58636.00
142,Лат,81904.00
142,ОР,11170.00
142,ОВм,121151.00
142,ОВт,131294.00
142,ПК,26845.00
142,ПР,0.00
142,ОПР,0.00
142,СПР,0.00
142,ФР,0.00
142,ОФР,0.00
142,СФР,0.00
142,ВР,0.00
149,Ар,103516.00
149,Ар1,64099.00
149,Ар2,6700.00
149,Ар4,96816.00
149,Ариск0,64099.00
149,К,194743.00
149,Кф,0.66
149,Крд,113197.00
149,Кскр,37139.00
149,Лам,63099.00
149,Лат,116071.00
149,ОД,33256.00
149,ОР,7109.00
149,ОВм,36681.00
149,ОВт,36775.00
149,ПК,78325.00
149,РР,10348.00
149,ПР,0.00
149,ОПР,0.00
149,СПР,0.00
149,ФР,0.00
149,ОФР,0.00
149,СФР,0.00
149,ВР,10348.09
153,Ар,1288505.00
153,Ар1,280638.00
153,Ар2,73667.00
153,Ар4,1214838.00
153,Ариск0,280638.00
153,К,333707.00
153,Кф,0.88
153,Кинс,1.00
153,Крас,1000.00
153,Крд,530654.00
153,Крис,4242.00
153,КРВ,39630.00
153,Кскр,818908.00
153,Лам,704014.00
153,Лат,923114.00
153,ОД,210879.00
153,ОР,32302.00
153,ОВм,625519.00
153,ОВт,668344.00
153,ПК,297274.00
153,РР,38750.00
153,ПР,3100.00
153,ОПР,1632.00
153,СПР,1468.00
153,ФР,0.00
153,ОФР,0.00
153,СФР,0.00
153,ВР,0.00
155,Ар,1533344.00
155,Ар1,177700.00
155,Ар1.1,0.00
155,Ар2,139092.00
155,Ар3,0.00
155,Ар4,1394252.00
155,Ар5,0.00
155,Ариск0,177700.00
155,К,477957.00
155,Кф,0.00
155,Кинс,0.00
155,Крас,0.00
155,Крд,68593.00
155,Крис,0.00
155,КРС,13002.00
155,КРВ,39095.00
155,Кскр,483930.00
155,Лам,167662.00
155,Лат,1155927.00
155,ОД,2149.00
155,ОР,33559.00
155,ОВм,841010.00
155,ОВт,841010.00
155,ПК,132821.00
155,РР,330391.00
155,ПР,10861.00
155,ОПР,9647.04
155,СПР,1213.96
155,ФР,11906.64
155,ОФР,7937.76
155,СФР,3968.88
155,ВР,45795.62
170,Ар,441883.00
170,Ар1,1741.00
170,Ар2,234455.00
170,Ар4,207428.00
170,Ариск0,1741.00
170,К,934386.00
170,Кф,0.96
170,Крас,244000.00
170,Кскр,244000.00
170,Лам,157502.00
170,Лат,1378567.00
170,ОР,25911.00
170,ОВм,810.00
170,ОВт,5080.00
170,ПР,0.00
170,ОПР,0.00
170,СПР,0.00
170,ФР,0.00
170,ОФР,0.00
170,СФР,0.00
170,ВР,0.00
184,Ар,355826.00
184,Ар1,40330.00
184,Ар4,355826.00
184,Ариск0,40330.00
184,К,669706.00
184,Кф,0.35
184,Кинс,82.00
184,Крд,321983.00
184,Кскр,489691.00
184,Лам,39656.00
184,Лат,39712.00
184,ОР,7802.00
184,ОВм,18762.00
184,ОВт,19144.00
184,ПК,710624.00
184,ПР,0.00
184,ОПР,0.00
184,СПР,0.00
184,ФР,0.00
184,ОФР,0.00
184,СФР,0.00
184,ВР,0.00
197,Ар,21423339.00
197,Ар1,2979169.00
197,Ар2,1334900.00
197,Ар3,435847.00
197,Ар4,19652593.00
197,Ар5,0.00
197,Ариск0,2979169.00
197,К,6793216.00
197,Кф,1.19
197,Кинс,372.00
197,Крас,7397.00
197,Крд,8404075.00
197,Крис,36790.00
197,КРС,96467.00
197,КРВ,9177814.00
197,Кскр,35478686.00
197,Лам,7144354.00
197,Лат,11852829.00
197,ОД,517208.00
197,ОР,344729.00
197,ОВм,13964376.00
197,ОВт,18952691.00
197,ПК,21370174.00
197,РР,5162095.00
197,ПР,383075.42
197,ОПР,9610.30
197,СПР,373465.12
197,ФР,0.00
197,ОФР,0.00
197,СФР,0.00
197,ВР,373652.31
208,Ар,376886.00
208,Ар1,47346.00
208,Ар2,19669.00
208,Ар4,357217.00
208,Ариск0,126624.00
208,К,435983.00
208,Кф,0.40
208,Крд,132172.00
208,Крис,3327.00
208,КРВ,1187.00
208,Кскр,496474.00
208,Лам,122895.00
208,Лат,230535.00
208,ОД,720.00
208,ОР,28680.00
208,ОВм,323754.00
208,ОВт,340941.00
208,ПК,444962.00
208,РР,18122.00
208,ПР,1449.76
208,ОПР,1449.76
208,СПР,0.00
208,ФР,0.00
208,ОФР,0.00
208,СФР,0.00
208,ВР,0.00
210,Ар,3478456.00
210,Ар1,1567407.00
