REGN,C1_3,C2_3,C3_3,C4_3
1,Í1.0,13.07,,
1,Í1.1,11.61,,
1,Í1.2,11.62,,
1,Í2,70.76,,
1,Í3,56.72,,
1,Í4,114.05,,
1,Í7,183.90,,
1,Í9.1,0.00,,
1,Í10.1,0.17,,
1,Í12,0.19,,
1,Í18,101.37,,
2,Í1.0,25.05,,
2,Í1.1,21.43,,
2,Í1.2,21.43,,
2,Í2,192.45,,
2,Í3,241.49,,
2,Í4,23.35,,
2,Í7,177.03,,
2,Í9.1,0.13,,
2,Í10.1,0.14,,
2,Í12,0.00,,
5,Í1.0,12.53,,
5,Í1.1,9.03,,
5,Í1.2,9.03,,
5,Í2,52.90,,
5,Í3,89.75,,
5,Í4,39.06,,
5,Í7,278.29,,
5,Í9.1,1.39,,
5,Í10.1,1.69,,
5,Í12,0.00,,
21,Í1.0,22.35,,
21,Í1.1,18.07,,
21,Í1.2,18.07,,
21,Í2,105.76,,
21,Í3,110.28,,
21,Í4,79.69,,
21,Í7,157.63,,
21,Í9.1,0.00,,
21,Í10.1,1.34,,
21,Í12,0.00,,
23,Í1.0,12.31,,
23,Í1.1,9.45,,
23,Í1.2,9.45,,
23,Í2,55.72,,
23,Í3,138.12,,
23,Í4,64.75,,
23,Í7,498.23,,
23,Í9.1,3.18,,
23,Í10.1,1.32,,
23,Í12,4.79,,
52,Í1.0,13.92,,
52,Í1.1,9.80,,
52,Í1.2,9.80,,
52,Í2,92.93,,
52,Í3,104.58,,
52,Í4,56.78,,
52,Í7,278.73,,
52,Í9.1,0.09,,
52,Í10.1,1.12,,
52,Í12,0.00,,
53,Í1.0,13.46,,
53,Í1.1,8.44,,
53,Í1.2,8.44,,
53,Í2,54.36,,
53,Í3,58.80,,
53,Í4,81.93,,
53,Í7,360.41,,
53,Í9.1,0.01,,
53,Í10.1,0.52,,
53,Í12,0.00,,
55,Í1.0,10.24,,
55,Í1.1,5.29,,
55,Í1.2,5.76,,
55,Í2,51.56,,
55,Í3,52.96,,
55,Í4,51.04,,
55,Í7,433.09,,
55,Í9.1,0.70,,
55,Í10.1,0.69,,
55,Í12,0.00,,
65,Í1.0,11.97,,
65,Í1.1,8.68,,
65,Í1.2,8.68,,
65,Í2,38.36,,
65,Í3,77.57,,
65,Í4,74.57,,
65,Í7,266.88,,
65,Í9.1,0.00,,
65,Í10.1,2.18,,
65,Í12,0.00,,
67,Í1.0,18.84,,
67,Í1.1,15.90,,
67,Í1.2,15.90,,
67,Í2,39.13,,
67,Í3,79.96,,
67,Í4,94.15,,
67,Í7,210.15,,
67,Í9.1,0.19,,
67,Í10.1,0.34,,
67,Í12,0.00,,
77,Í1.0,11.86,,
77,Í1.1,9.08,,
77,Í1.2,9.08,,
77,Í2,37.45,,
77,Í3,76.75,,
77,Í4,111.47,,
77,Í7,464.46,,
77,Í9.1,0.00,,
77,Í10.1,0.52,,
77,Í12,0.00,,
85,Í1.0,17.39,,
85,Í1.1,16.78,,
85,Í1.2,16.78,,
85,Í2,69.71,,
85,Í3,84.28,,
85,Í4,80.30,,
85,Í7,240.41,,
85,Í9.1,0.00,,
85,Í10.1,1.18,,
85,Í12,0.00,,
96,Í1.0,27.14,,
96,Í1.1,21.63,,
96,Í1.2,21.63,,
96,Í2,138.27,,
96,Í3,133.54,,
96,Í4,36.99,,
96,Í7,154.28,,
96,Í9.1,0.00,,
96,Í10.1,1.55,,
96,Í12,0.00,,
101,Í1.0,14.18,,
101,Í1.1,13.87,,
101,Í1.2,13.87,,
101,Í2,62.65,,
101,Í3,63.95,,
101,Í4,34.10,,
101,Í7,335.64,,
101,Í9.1,10.12,,
101,Í10.1,0.59,,
101,Í12,0.00,,
103,Í1.0,28.09,,
103,Í1.1,24.84,,
103,Í1.2,24.84,,
103,Í2,86.52,,
103,Í3,126.86,,
103,Í4,54.31,,
103,Í7,151.00,,
103,Í9.1,0.00,,
103,Í10.1,2.23,,
103,Í12,0.00,,
106,Í1.0,25.47,,
106,Í1.1,23.77,,
106,Í1.2,23.77,,
106,Í2,34.27,,
106,Í3,77.50,,
106,Í4,47.79,,
106,Í7,235.07,,
106,Í10.1,0.68,,
121,Í1.0,22.03,,
121,Í1.1,20.57,,
121,Í1.2,20.57,,
121,Í2,228.81,,
121,Í3,134.80,,
121,Í4,14.07,,
121,Í7,102.67,,
121,Í9.1,0.00,,
121,Í10.1,0.09,,
121,Í12,0.00,,
138,Í1.0,10.72,,
138,Í1.1,8.49,,
138,Í1.2,8.49,,
138,Í2,57.82,,
138,Í3,119.21,,
138,Í4,66.58,,
138,Í7,400.19,,
138,Í9.1,16.81,,
138,Í10.1,0.18,,
142,Í1.0,68.65,,
142,Í1.1,68.49,,
142,Í1.2,68.50,,
142,Í2,156.38,,
142,Í3,177.02,,
142,Í4,35.17,,
142,Í7,59.29,,
142,Í9.1,0.48,,
142,Í10.1,0.97,,
142,Í12,0.00,,
149,Í1.0,92.20,,
149,Í1.1,61.88,,
149,Í1.2,61.88,,
149,Í2,199.76,,
149,Í3,203.15,,
149,Í4,54.82,,
149,Í7,28.14,,
149,Í9.1,0.00,,
149,Í10.1,0.00,,
149,Í12,0.00,,
153,Í1.0,15.88,,
153,Í1.1,10.80,,
153,Í1.2,10.81,,
153,Í2,105.62,,
153,Í3,174.79,,
153,Í4,29.84,,
153,Í7,207.17,,
153,Í9.1,0.00,,
153,Í10.1,0.72,,
153,Í12,0.00,,
170,Í1.0,41.61,,
170,Í1.1,41.61,,
170,Í1.2,41.61,,
170,Í2,54.87,,
170,Í3,452.28,,
170,Í4,62.58,,
170,Í7,78.17,,
170,Í9.1,0.00,,
170,Í10.1,0.00,,
170,Í12,0.00,,
184,Í1.0,89.98,,
184,Í1.1,76.75,,
184,Í1.2,76.75,,
184,Í2,178.43,,
184,Í3,178.75,,
184,Í4,41.94,,
184,Í7,67.10,,
184,Í9.1,0.00,,
184,Í10.1,0.00,,
184,Í12,0.01,,
197,Í1.0,14.13,,
197,Í1.1,8.74,,
197,Í1.2,8.74,,
197,Í2,114.68,,
197,Í3,144.30,,
197,Í4,37.66,,
197,Í7,415.43,,
197,Í9.1,0.12,,
197,Í10.1,0.44,,
197,Í12,0.01,,
208,Í1.0,12.06,,
208,Í1.1,10.49,,
208,Í1.2,10.49,,
208,Í2,33.64,,
208,Í3,70.63,,
208,Í4,75.34,,
208,Í7,107.45,,
208,Í9.1,0.00,,
208,Í10.1,0.83,,
208,Í12,4.16,,
210,Í1.0,11.78,,
210,Í1.1,7.96,,
210,Í1.2,7.96,,
210,Í2,67.61,,
210,Í3,68.27,,
210,Í4,63.85,,
210,Í7,514.95,,
210,Í9.1,1.28,,
210,Í10.1,1.43,,
210,Í12,0.00,,
212,Í1.0,11.15,,
212,Í1.1,9.63,,
212,Í1.2,9.63,,
212,Í2,120.72,,
212,Í3,120.80,,
212,Í4,44.52,,
212,Í7,438.71,,
212,Í9.1,0.02,,
212,Í10.1,1.07,,
212,Í12,5.37,,
226,Í1.0,13.21,,
226,Í1.1,5.26,,
226,Í1.2,6.02,,
226,Í2,38.92,,
226,Í3,138.01,,
226,Í4,64.65,,
226,Í7,401.16,,
226,Í9.1,0.00,,
226,Í10.1,0.86,,
226,Í12,6.37,,
232,Í1.0,12.39,,
232,Í1.1,9.43,,
232,Í1.2,9.43,,
232,Í2,68.57,,
232,Í3,96.09,,
232,Í4,50.63,,
232,Í7,258.33,,
232,Í9.1,0.00,,
232,Í10.1,1.03,,
232,Í12,0.00,,
236,Í1.0,45.93,,
236,Í1.1,28.21,,
236,Í1.2,28.21,,
236,Í2,211.01,,
236,Í3,147.95,,
