REGN,C1_5
1,4/6/2013
1,4/7/2013
1,4/13/2013
1,4/14/2013
1,4/20/2013
1,4/21/2013
1,4/27/2013
1,4/28/2013
18,4/7/2013
18,4/14/2013
18,4/21/2013
18,4/28/2013
21,4/7/2013
21,4/14/2013
21,4/21/2013
21,4/28/2013
23,4/6/2013
23,4/7/2013
23,4/13/2013
23,4/14/2013
23,4/20/2013
23,4/21/2013
23,4/27/2013
23,4/28/2013
67,4/6/2013
67,4/7/2013
67,4/13/2013
67,4/14/2013
67,4/20/2013
67,4/21/2013
67,4/27/2013
67,4/28/2013
77,4/6/2013
77,4/7/2013
77,4/13/2013
77,4/14/2013
77,4/20/2013
77,4/21/2013
77,4/27/2013
77,4/28/2013
85,4/6/2013
85,4/7/2013
85,4/13/2013
85,4/14/2013
85,4/20/2013
85,4/21/2013
85,4/27/2013
85,4/28/2013
96,4/7/2013
96,4/14/2013
96,4/21/2013
96,4/28/2013
103,4/6/2013
103,4/7/2013
103,4/13/2013
103,4/14/2013
103,4/20/2013
103,4/21/2013
103,4/27/2013
103,4/28/2013
106,4/7/2013
106,4/14/2013
106,4/21/2013
106,4/28/2013
142,4/6/2013
142,4/7/2013
142,4/13/2013
142,4/14/2013
142,4/20/2013
142,4/21/2013
142,4/27/2013
142,4/28/2013
149,4/6/2013
149,4/7/2013
149,4/13/2013
149,4/14/2013
149,4/20/2013
149,4/21/2013
149,4/27/2013
149,4/28/2013
155,4/6/2013
155,4/7/2013
155,4/13/2013
155,4/14/2013
155,4/20/2013
155,4/21/2013
155,4/27/2013
155,4/28/2013
170,4/6/2013
170,4/7/2013
170,4/13/2013
170,4/14/2013
170,4/20/2013
170,4/21/2013
170,4/27/2013
170,4/28/2013
184,4/6/2013
184,4/7/2013
184,4/13/2013
184,4/14/2013
184,4/20/2013
184,4/21/2013
184,4/27/2013
184,4/28/2013
197,4/6/2013
197,4/7/2013
197,4/13/2013
197,4/14/2013
197,4/20/2013
197,4/21/2013
197,4/27/2013
197,4/28/2013
208,4/6/2013
208,4/7/2013
208,4/13/2013
208,4/14/2013
208,4/20/2013
208,4/21/2013
208,4/27/2013
208,4/28/2013
232,4/7/2013
232,4/14/2013
232,4/21/2013
232,4/28/2013
236,4/6/2013
236,4/7/2013
236,4/13/2013
236,4/14/2013
236,4/20/2013
236,4/21/2013
236,4/27/2013
236,4/28/2013
249,4/7/2013
249,4/14/2013
249,4/21/2013
249,4/28/2013
256,4/6/2013
256,4/7/2013
256,4/13/2013
256,4/14/2013
256,4/20/2013
256,4/21/2013
256,4/27/2013
256,4/28/2013
272,4/6/2013
272,4/7/2013
272,4/13/2013
272,4/14/2013
272,4/20/2013
272,4/21/2013
272,4/27/2013
272,4/28/2013
282,4/6/2013
282,4/7/2013
282,4/13/2013
282,4/14/2013
282,4/20/2013
282,4/21/2013
282,4/27/2013
282,4/28/2013
286,4/6/2013
286,4/7/2013
286,4/13/2013
286,4/14/2013
286,4/20/2013
286,4/21/2013
286,4/27/2013
286,4/28/2013
312,4/7/2013
312,4/14/2013
312,4/21/2013
312,4/28/2013
324,4/7/2013
324,4/14/2013
324,4/21/2013
324,4/28/2013
330,4/6/2013
330,4/7/2013
330,4/13/2013
330,4/14/2013
330,4/20/2013
330,4/21/2013
330,4/27/2013
330,4/28/2013
347,4/6/2013
347,4/7/2013
347,4/13/2013
347,4/14/2013
347,4/20/2013
347,4/21/2013
347,4/27/2013
347,4/28/2013
356,4/6/2013
356,4/7/2013
356,4/13/2013
356,4/14/2013
356,4/20/2013
356,4/21/2013
356,4/27/2013
356,4/28/2013
370,4/6/2013
370,4/7/2013
370,4/13/2013
370,4/14/2013
370,4/20/2013
370,4/21/2013
370,4/27/2013
370,4/28/2013
385,4/6/2013
385,4/7/2013
385,4/13/2013
385,4/14/2013
385,4/20/2013
385,4/21/2013
385,4/27/2013
385,4/28/2013
410,4/7/2013
410,4/14/2013
410,4/21/2013
410,4/28/2013
430,4/6/2013
430,4/7/2013
430,4/13/2013
430,4/14/2013
430,4/20/2013
430,4/21/2013
430,4/27/2013
430,4/28/2013
436,4/6/2013
436,4/7/2013
436,4/13/2013
436,4/14/2013
436,4/20/2013
436,4/21/2013
436,4/27/2013
436,4/28/2013
438,4/6/2013
438,4/7/2013
438,4/13/2013
438,4/14/2013
438,4/20/2013
438,4/21/2013
438,4/27/2013
438,4/28/2013
444,4/7/2013
444,4/14/2013
444,4/21/2013
444,4/28/2013
456,4/7/2013
456,4/14/2013
456,4/21/2013
456,4/28/2013
466,4/6/2013
466,4/7/2013
466,4/13/2013
466,4/14/2013
466,4/20/2013
466,4/21/2013
466,4/27/2013
466,4/28/2013
467,4/7/2013
467,4/14/2013
467,4/21/2013
467,4/28/2013
469,4/7/2013
469,4/14/2013
469,4/21/2013
469,4/28/2013
474,4/7/2013
474,4/14/2013
474,4/21/2013
474,4/28/2013
478,4/6/2013
478,4/7/2013
478,4/13/2013
478,4/14/2013
478,4/20/2013
478,4/21/2013
478,4/27/2013
478,4/28/2013
480,4/7/2013
480,4/14/2013
480,4/21/2013
480,4/28/2013
481,4/6/2013
481,4/7/2013
481,4/13/2013
481,4/14/2013
481,4/20/2013
481,4/21/2013
481,4/27/2013
481,4/28/2013
507,4/6/2013
507,4/7/2013
507,4/13/2013
507,4/14/2013
507,4/20/2013
507,4/21/2013
507,4/27/2013
507,4/28/2013
518,4/6/2013
518,4/7/2013
518,4/13/2013
518,4/14/2013
518,4/20/2013
518,4/21/2013
518,4/27/2013
518,4/28/2013
533,4/7/2013
533,4/14/2013
533,4/21/2013
533,4/28/2013
539,4/7/2013
539,4/14/2013
539,4/21/2013
539,4/28/2013
543,4/6/2013
543,4/7/2013
543,4/13/2013
543,4/14/2013
543,4/20/2013
543,4/21/2013
543,4/27/2013
543,4/28/2013
545,4/6/2013
545,4/7/2013
545,4/13/2013
545,4/14/2013
545,4/20/2013
545,4/21/2013
545,4/27/2013
545,4/28/2013
546,4/7/2013
546,4/14/2013
546,4/21/2013
546,4/28/2013
548,4/6/2013
548,4/7/2013
548,4/13/2013
548,4/14/2013
548,4/20/2013
548,4/21/2013
548,4/27/2013
548,4/28/2013
554,4/7/2013
554,4/14/2013
554,4/21/2013
554,4/28/2013
567,4/6/2013
567,4/7/2013
567,4/13/2013
567,4/14/2013
567,4/20/2013
567,4/21/2013
567,4/27/2013
567,4/28/2013
568,4/13/2013
568,4/14/2013
568,4/20/2013
568,4/21/2013
568,4/27/2013
568,4/28/2013
570,4/6/2013
570,4/7/2013
570,4/13/2013
570,4/14/2013
570,4/20/2013
570,4/21/2013
570,4/27/2013
570,4/28/2013
574,4/7/2013
574,4/14/2013
574,4/21/2013
574,4/28/2013
575,4/7/2013
575,4/14/2013
575,4/21/2013
575,4/28/2013
594,4/6/2013
594,4/7/2013
594,4/13/2013
594,4/14/2013
594,4/20/2013
594,4/21/2013
594,4/27/2013
594,4/28/2013
596,4/7/2013
598,4/6/2013
598,4/7/2013
598,4/13/2013
598,4/14/2013
598,4/20/2013
598,4/21/2013
598,4/27/2013
598,4/28/2013
606,4/7/2013
606,4/14/2013
606,4/21/2013
606,4/28/2013
608,4/6/2013
608,4/7/2013
608,4/13/2013
608,4/14/2013
608,4/20/2013
608,4/21/2013
608,4/27/2013
608,4/28/2013
622,4/6/2013
622,4/7/2013
622,4/13/2013
622,4/14/2013
622,4/20/2013
622,4/21/2013
622,4/27/2013
622,4/28/2013
635,4/6/2013
635,4/7/2013
635,4/13/2013
635,4/14/2013
635,4/20/2013
635,4/21/2013
635,4/27/2013
635,4/28/2013
639,4/6/2013
639,4/7/2013
639,4/13/2013
639,4/14/2013
639,4/20/2013
639,4/21/2013
639,4/27/2013
639,4/28/2013
654,4/6/2013
654,4/7/2013
654,4/13/2013
654,4/14/2013
654,4/20/2013
654,4/21/2013
654,4/27/2013
654,4/28/2013
655,4/7/2013
655,4/14/2013
655,4/21/2013
655,4/28/2013
665,4/6/2013
665,4/7/2013
665,4/13/2013
665,4/14/2013
665,4/20/2013
665,4/21/2013
665,4/27/2013
665,4/28/2013
680,4/7/2013
680,4/14/2013
680,4/21/2013
680,4/28/2013
684,4/6/2013
684,4/7/2013
684,4/13/2013
684,4/14/2013
684,4/20/2013
684,4/21/2013
684,4/27/2013
684,4/28/2013
685,4/7/2013
685,4/14/2013
685,4/21/2013
685,4/28/2013
695,4/6/2013
695,4/7/2013
695,4/13/2013
695,4/14/2013
695,4/20/2013
695,4/21/2013
695,4/27/2013
695,4/28/2013
696,4/6/2013
696,4/7/2013
696,4/13/2013
696,4/14/2013
696,4/20/2013
696,4/21/2013
696,4/27/2013
696,4/28/2013
702,4/7/2013
702,4/14/2013
702,4/21/2013
702,4/28/2013
704,4/7/2013
704,4/14/2013
704,4/21/2013
704,4/28/2013
708,4/6/2013
708,4/7/2013
708,4/13/2013
708,4/14/2013
708,4/20/2013
708,4/21/2013
708,4/27/2013
708,4/28/2013
709,4/6/2013
709,4/7/2013
709,4/13/2013
709,4/14/2013
709,4/20/2013
709,4/21/2013
709,4/27/2013
709,4/28/2013
715,4/6/2013
715,4/7/2013
715,4/13/2013
715,4/14/2013
715,4/20/2013
715,4/21/2013
715,4/27/2013
715,4/28/2013
728,4/7/2013
728,4/14/2013
728,4/21/2013
728,4/28/2013
732,4/6/2013
732,4/7/2013
732,4/13/2013
732,4/14/2013
732,4/20/2013
732,4/21/2013
732,4/27/2013
732,4/28/2013
735,4/7/2013
735,4/14/2013
735,4/21/2013
735,4/28/2013
752,4/6/2013
752,4/7/2013
752,4/13/2013
752,4/14/2013
752,4/20/2013
752,4/21/2013
752,4/27/2013
752,4/28/2013
766,4/7/2013
766,4/14/2013
766,4/21/2013
766,4/28/2013
779,4/7/2013
779,4/14/2013
779,4/21/2013
779,4/28/2013
783,4/7/2013
783,4/14/2013
783,4/21/2013
783,4/28/2013
784,4/7/2013
784,4/14/2013
784,4/21/2013
784,4/28/2013
790,4/21/2013
793,4/6/2013
793,4/7/2013
793,4/13/2013
793,4/14/2013
793,4/20/2013
793,4/21/2013
793,4/27/2013
793,4/28/2013
804,4/6/2013
804,4/7/2013
804,4/13/2013
804,4/14/2013
804,4/20/2013
804,4/21/2013
804,4/27/2013
804,4/28/2013
812,4/6/2013
