REGN,C1_3,C2_3
1,Í1,15.22
1,Í2,58.12
1,Í3,62.50
1,Í4,98.46
1,Í7,155.50
1,Í9.1,0.00
1,Í10.1,0.22
1,Í12,4.58
2,Í1,38.71
2,Í2,28.66
2,Í3,64.67
2,Í4,91.01
2,Í7,174.31
2,Í9.1,0.00
2,Í10.1,0.02
2,Í12,0.00
5,Í1,14.38
5,Í2,65.76
5,Í3,93.17
5,Í4,78.99
5,Í7,304.32
5,Í9.1,1.46
5,Í10.1,2.18
5,Í12,0.00
18,Í1,17.67
18,Í2,20.88
18,Í3,69.50
18,Í4,36.57
18,Í7,197.85
18,Í9.1,0.00
18,Í10.1,1.28
18,Í12,0.00
21,Í1,22.25
21,Í2,76.56
21,Í3,97.83
21,Í4,95.15
21,Í7,292.23
21,Í9.1,0.00
21,Í10.1,0.73
21,Í12,0.00
23,Í1,14.18
23,Í2,40.45
23,Í3,122.03
23,Í4,75.01
23,Í7,513.26
23,Í9.1,0.01
23,Í10.1,0.57
23,Í12,0.00
52,Í1,12.90
52,Í2,66.04
52,Í3,70.55
52,Í4,33.17
52,Í7,400.61
52,Í9.1,0.75
52,Í10.1,1.07
52,Í12,0.00
53,Í1,11.19
53,Í2,83.98
53,Í3,93.55
53,Í4,75.85
53,Í7,582.08
53,Í9.1,0.05
53,Í10.1,1.17
53,Í12,0.00
55,Í1,14.26
55,Í2,60.76
55,Í3,72.54
55,Í4,85.02
55,Í7,385.17
55,Í9.1,10.34
55,Í10.1,0.70
55,Í12,0.00
65,Í1,14.84
65,Í2,46.72
65,Í3,72.65
65,Í4,86.35
65,Í7,337.79
65,Í9.1,0.00
65,Í10.1,2.07
65,Í12,0.00
67,Í1,23.65
67,Í2,42.90
67,Í3,62.15
67,Í4,116.31
67,Í7,234.70
67,Í9.1,0.00
67,Í10.1,0.14
67,Í12,0.00
77,Í1,11.35
77,Í2,27.00
77,Í3,84.71
77,Í4,59.91
77,Í7,612.69
77,Í9.1,0.00
77,Í10.1,0.64
77,Í12,0.00
84,Í1,10.32
84,Í2,73.61
84,Í3,77.68
84,Í4,107.89
84,Í7,110.18
84,Í9.1,0.00
84,Í10.1,1.69
84,Í12,0.00
85,Í1,20.54
85,Í2,70.08
85,Í3,99.37
85,Í4,72.03
85,Í7,297.85
85,Í9.1,0.00
85,Í10.1,2.15
85,Í12,0.00
96,Í1,26.34
96,Í2,74.17
96,Í3,156.15
96,Í4,28.25
96,Í7,226.54
96,Í9.1,0.00
96,Í10.1,2.82
96,Í12,0.00
101,Í1,32.07
101,Í2,57.56
101,Í3,85.16
101,Í4,0.78
101,Í7,233.61
101,Í9.1,0.51
101,Í10.1,0.74
101,Í12,0.00
103,Í1,40.47
103,Í2,85.18
103,Í3,86.91
103,Í4,23.10
103,Í7,127.65
103,Í9.1,0.00
103,Í10.1,2.62
103,Í12,0.00
106,Í1,29.08
106,Í2,40.69
106,Í3,68.13
106,Í4,78.22
106,Í7,262.00
106,Í9.1,12.76
106,Í10.1,1.67
107,Í1,12.49
107,Í2,39.14
107,Í3,74.62
107,Í4,66.94
107,Í7,550.24
107,Í9.1,8.14
107,Í10.1,0.37
107,Í12,1.87
121,Í1,51.11
121,Í2,210.14
121,Í3,198.09
121,Í4,1.80
121,Í7,69.46
121,Í9.1,0.00
121,Í10.1,0.14
121,Í12,0.02
138,Í1,14.10
138,Í2,54.51
138,Í3,56.10
138,Í4,51.93
138,Í7,269.32
138,Í9.1,0.00
138,Í10.1,1.90
138,Í12,0.00
142,Í1,61.33
142,Í2,65.13
142,Í3,91.22
142,Í4,73.77
142,Í7,82.93
142,Í9.1,3.92
142,Í10.1,1.11
142,Í12,0.00
153,Í1,20.22
153,Í2,73.36
153,Í3,95.94
153,Í4,75.83
153,Í7,286.80
153,Í9.1,1.49
153,Í10.1,1.12
153,Í12,0.00
155,Í1,30.86
155,Í2,35.84
155,Í3,100.67
155,Í4,6.35
155,Í7,56.37
155,Í9.1,0.00
155,Í10.1,0.00
155,Í12,0.77
170,Í1,43.71
170,Í2,127.93
170,Í3,114.16
170,Í4,88.83
170,Í7,64.43
170,Í9.1,0.00
170,Í10.1,0.16
170,Í12,0.00
184,Í1,51.46
184,Í2,102.78
184,Í3,104.37
184,Í4,28.89
184,Í7,92.25
184,Í9.1,0.00
184,Í10.1,0.00
