REGN,C1_4,C2_4,C3_4,C4_4
481,1,Í10.1,45.18,2/1/2013
481,2,Í10.1,45.31,2/4/2013
481,3,Í10.1,45.34,2/5/2013
481,4,Í10.1,45.34,2/6/2013
481,5,Í10.1,45.99,2/7/2013
481,6,Í10.1,46.06,2/8/2013
481,7,Í10.1,44.21,2/11/2013
481,8,Í10.1,44.20,2/12/2013
481,9,Í10.1,44.20,2/13/2013
481,10,Í10.1,44.19,2/14/2013
481,11,Í10.1,44.18,2/15/2013
481,12,Í10.1,44.17,2/18/2013
481,13,Í10.1,44.16,2/19/2013
481,14,Í10.1,43.51,2/20/2013
481,15,Í10.1,43.51,2/21/2013
481,16,Í10.1,43.59,2/22/2013
481,17,Í10.1,43.56,2/25/2013
481,18,Í10.1,43.54,2/26/2013
481,19,Í10.1,43.59,2/27/2013
1860,1,Í15,94.51,2/1/2013
1860,2,Í15,89.17,2/4/2013
1860,3,Í15,89.15,2/5/2013
1860,4,Í15,89.17,2/6/2013
1860,5,Í15,87.99,2/7/2013
1860,6,Í15,89.15,2/8/2013
1860,7,Í15,89.03,2/11/2013
1860,8,Í15,89.03,2/12/2013
1860,9,Í15,89.02,2/13/2013
1860,10,Í15,89.03,2/14/2013
1860,11,Í15,87.65,2/15/2013
1860,12,Í15,87.64,2/18/2013
1860,13,Í15,87.64,2/19/2013
1860,14,Í15,74.67,2/20/2013
1860,15,Í15,74.67,2/21/2013
1860,16,Í15,73.04,2/22/2013
1860,17,Í15,76.70,2/25/2013
1860,18,Í15,77.72,2/26/2013
1860,19,Í15,77.83,2/27/2013
2836,1,Í2,9.29,2/1/2013
2836,2,Í2,0.79,2/4/2013
2836,3,Í2,0.92,2/5/2013
2836,4,Í2,0.60,2/6/2013
2836,5,Í2,1.54,2/7/2013
2836,6,Í2,1.55,2/8/2013
2836,7,Í2,1.00,2/11/2013
2836,8,Í2,1.08,2/12/2013
2836,9,Í2,0.60,2/13/2013
2836,10,Í2,0.87,2/14/2013
2836,11,Í2,0.91,2/15/2013
2836,12,Í2,0.93,2/18/2013
2836,13,Í2,0.32,2/19/2013
2836,14,Í2,0.91,2/20/2013
2836,15,Í2,0.51,2/21/2013
2836,16,Í2,0.87,2/22/2013
2836,17,Í2,3.39,2/25/2013
2836,18,Í2,0.45,2/26/2013
2836,19,Í2,0.40,2/27/2013
2836,20,Í2,1.20,2/28/2013
2836,21,Í3,13.75,2/21/2013
2836,22,Í3,14.06,2/22/2013
2836,23,Í3,16.23,2/25/2013
2836,24,Í3,13.66,2/26/2013
2836,25,Í3,13.98,2/27/2013
2836,26,Í3,12.94,2/28/2013
3000,1,Í10.1,4.25,2/1/2013
3000,2,Í10.1,4.25,2/4/2013
3000,3,Í10.1,4.25,2/5/2013
3000,4,Í10.1,4.23,2/6/2013
3000,5,Í10.1,4.23,2/7/2013
3000,6,Í10.1,4.24,2/8/2013
3000,7,Í10.1,4.24,2/11/2013
3000,8,Í10.1,4.23,2/12/2013
3000,9,Í10.1,4.12,2/13/2013
3000,10,Í10.1,4.17,2/14/2013
3000,11,Í10.1,4.18,2/15/2013
3000,12,Í10.1,4.23,2/18/2013
3000,13,Í10.1,4.23,2/19/2013
3000,14,Í10.1,4.24,2/20/2013
3000,15,Í10.1,4.23,2/21/2013
3000,16,Í10.1,4.23,2/22/2013
3000,17,Í10.1,4.24,2/25/2013
3000,18,Í10.1,4.21,2/26/2013
3000,19,Í10.1,4.14,2/27/2013
3000,20,Í10.1,4.21,2/28/2013
