REGN,C1_4,C2_4,C3_4,C4_4
384,1,Í15,98.66,12/1/2011
384,2,Í15,98.79,12/2/2011
384,3,Í15,98.92,12/3/2011
384,4,Í15,98.94,12/4/2011
384,5,Í15,98.91,12/5/2011
384,6,Í15,98.81,12/6/2011
384,7,Í15,98.96,12/7/2011
384,8,Í15,99.13,12/8/2011
384,9,Í15,99.18,12/9/2011
384,10,Í15,99.34,12/10/2011
384,11,Í15,99.35,12/11/2011
384,12,Í15,99.33,12/12/2011
384,13,Í15,99.42,12/13/2011
384,14,Í15,99.49,12/14/2011
384,15,Í15,99.65,12/15/2011
384,16,Í15,99.26,12/16/2011
384,17,Í15,99.36,12/17/2011
384,18,Í15,99.37,12/18/2011
384,19,Í15,99.38,12/19/2011
384,20,Í15,99.50,12/20/2011
384,21,Í15,99.57,12/21/2011
384,22,Í15,99.67,12/22/2011
384,23,Í15,99.55,12/27/2011
384,24,Í15,99.76,12/28/2011
384,25,Í15,99.97,12/29/2011
531,1,Í2,1.29,12/30/2011
531,2,Í3,4.79,12/30/2011
589,1,Í1,9.68,12/16/2011
589,2,Í1,9.71,12/17/2011
589,3,Í1,9.71,12/18/2011
589,4,Í1,9.20,12/19/2011
589,5,Í1,9.83,12/20/2011
589,6,Í1,10.09,12/21/2011
589,7,Í1,10.71,12/22/2011
1019,1,Í4,122.60,12/1/2011
1019,2,Í4,121.18,12/2/2011
1043,1,Í3,49.11,12/22/2011
2330,1,Í2,12.92,12/21/2011
2626,1,Í3,39.55,12/28/2011
3338,1,Í18,99.74,12/1/2011
3338,2,Í18,99.72,12/2/2011
3338,3,Í18,99.65,12/5/2011
3338,4,Í18,99.63,12/6/2011
3338,5,Í18,99.60,12/7/2011
