REGN,C1_2,C2_2
1,юП1.0,75617744.00
1,юП1.1,75617744.00
1,юП1.2,75617744.00
1,юП2.0,28607994.00
1,юП2.1,28607994.00
1,юП2.2,28607994.00
1,юП3.0,3861208.00
1,юП3.1,3861208.00
1,юП3.2,3861208.00
1,юП4.0,345783013.00
1,юП4.1,339804056.00
1,юП4.2,338822135.00
1,юП5.0,0.00
1,юП5.1,0.00
1,юП5.2,0.00
1,юПХЯЙ0,75617744.00
1,ай,613700.00
1,йТ,1.00
1,йХМЯ,245480.00
1,йПЮЯ,0.00
1,йПД,390089667.00
1,йПХЯ,219354.00
1,йпб,114210321.00
1,йЯЙП,193256144.00
1,кЮЛ,113632833.00
1,кЮР,181425072.00
1,нд,202020950.00
1,нбЛ,193000324.00
1,нбР,271221924.00
1,ой0,362120415.00
1,ой1,362120415.00
1,ой2,362120415.00
1,ойП,26911940.00
1,оп0,1233265.64
1,оп1,1233265.64
1,ноп1,1173162.73
1,яоп1,60102.91
1,тп1,0.00
1,нтп1,0.00
1,ятп1,0.00
1,ноп0,1173162.73
1,оп2,1233265.64
1,ноп2,1173162.73
1,яоп2,60102.91
1,тп2,0.00
1,нтп2,0.00
1,ятп2,0.00
1,яоп0,60102.91
1,тп0,0.00
1,нтп0,0.00
1,ятп0,0.00
1,бп,11491466.72
2,юП1.0,82738.00
2,юП1.1,82738.00
2,юП1.2,82738.00
2,юП2.0,18259.00
2,юП2.1,18259.00
2,юП2.2,18259.00
2,юП4.0,353766.00
2,юП4.1,353776.00
2,юП4.2,353766.00
2,юПХЯЙ0,82738.00
2,йТ,0.70
2,йПЮЯ,941.00
2,йПД,344218.00
2,йПХЯ,961.00
2,йпб,49690.00
2,йЯЙП,1283960.00
2,кЮЛ,190759.00
2,кЮР,378344.00
2,нд,30662.00
2,нбЛ,483163.00
2,нбР,524152.00
2,ой0,1238764.00
2,ой1,1238764.00
2,ой2,1238764.00
2,оп0,0.00
2,оп1,0.00
2,ноп1,0.00
2,яоп1,0.00
2,тп1,0.00
2,нтп1,0.00
2,ятп1,0.00
2,ноп0,0.00
2,оп2,0.00
2,ноп2,0.00
2,яоп2,0.00
2,тп2,0.00
2,нтп2,0.00
2,ятп2,0.00
2,яоп0,0.00
2,тп0,0.00
2,нтп0,0.00
2,ятп0,0.00
2,бп,64419.15
5,юП1.0,2677884.00
5,юП1.1,2677884.00
5,юП1.2,2677884.00
5,юП2.0,306436.00
5,юП2.1,306436.00
5,юП2.2,306436.00
5,юП3.0,164.00
5,юП3.1,164.00
5,юП3.2,164.00
5,юП4.0,5348710.00
5,юП4.1,5226964.00
5,юП4.2,5226964.00
5,юП5.0,0.00
5,юП5.1,0.00
5,юП5.2,0.00
5,юПХЯЙ0,2677884.00
5,ай,12982.00
5,йТ,0.98
5,йХМЯ,0.00
5,йПЮЯ,15952.00
5,йПД,1362338.00
5,йПХЯ,19530.00
5,йпб,53757.00
5,йЯЙП,2570944.00
5,кЮЛ,1953734.00
5,кЮР,2594099.00
5,нд,2853674.00
5,нбЛ,2619477.00
5,нбР,2887115.00
5,ой0,753299.00
5,ой1,753299.00
5,ой2,753299.00
5,ойП,554271.00
5,оп0,1837.97
5,оп1,1837.97
5,ноп1,756.81
5,яоп1,1081.16
5,тп1,0.00
5,нтп1,0.00
5,ятп1,0.00
5,ноп0,756.81
5,оп2,1837.97
5,ноп2,756.81
5,яоп2,1081.16
5,тп2,0.00
5,нтп2,0.00
5,ятп2,0.00
5,яоп0,1081.16
5,тп0,0.00
5,нтп0,0.00
5,ятп0,0.00
5,бп,36424.64
21,юП1.0,212326.00
21,юП1.1,212326.00
21,юП1.2,212326.00
21,юП2.0,69748.00
21,юП2.1,69748.00
21,юП2.2,69748.00
21,юП3.0,0.00
21,юП3.1,0.00
21,юП3.2,0.00
21,юП4.0,217022.00
21,юП4.1,217022.00
21,юП4.2,217022.00
21,юП5.0,0.00
21,юП5.1,0.00
21,юП5.2,0.00
21,юПХЯЙ0,212326.00
21,ай,0.00
21,йТ,0.77
21,йХМЯ,0.00
21,йПЮЯ,0.00
21,йПД,318664.00
21,йПХЯ,3612.00
21,йпб,10977.00
21,йЯЙП,414831.00
21,кЮЛ,681598.00
21,кЮР,743425.00
21,нд,133520.00
21,нбЛ,576532.00
21,нбР,594932.00
21,ой0,635267.00
21,ой1,635267.00
21,ой2,635267.00
21,ойП,0.00
21,оп0,0.00
21,оп1,0.00
21,ноп1,0.00
21,яоп1,0.00
21,тп1,0.00
21,нтп1,0.00
21,ятп1,0.00
21,ноп0,0.00
21,оп2,0.00
21,ноп2,0.00
21,яоп2,0.00
21,тп2,0.00
21,нтп2,0.00
21,ятп2,0.00
21,яоп0,0.00
21,тп0,0.00
21,нтп0,0.00
21,ятп0,0.00
21,бп,20666.85
23,юП1.0,1906337.00
23,юП1.1,1906337.00
23,юП1.2,1906337.00
23,юП2.0,116697.00
23,юП2.1,116697.00
23,юП2.2,116697.00
23,юП3.0,308696.00
23,юП3.1,308696.00
23,юП3.2,308696.00
23,юП4.0,24102396.00
23,юП4.1,23840635.00
23,юП4.2,23840635.00
23,юПХЯЙ0,1906337.00
23,йТ,0.86
23,йХМЯ,172533.00
23,йПЮЯ,99582.00
23,йПД,10451279.00
23,йПХЯ,29738.00
23,йпб,303479.00
23,йЯЙП,17972195.00
23,кЮЛ,1007329.00
