REGN,C1_3,C2_3,C3_3,C4_3
1,Í1,12.53,,
1,Í2,56.25,,
1,Í3,67.97,,
1,Í4,89.22,,
1,Í7,141.89,,
1,Í9.1,0.00,,
1,Í10.1,0.18,,
1,Í12,7.01,,
1,Í18,102.61,,
2,Í1,32.57,,
2,Í2,25.56,,
2,Í3,67.91,,
2,Í4,109.98,,
2,Í7,176.03,,
2,Í9.1,0.33,,
2,Í10.1,0.12,,
2,Í12,0.00,,
5,Í1,12.50,,
5,Í2,61.80,,
5,Í3,70.64,,
5,Í4,47.32,,
5,Í7,346.57,,
5,Í9.1,1.02,,
5,Í10.1,1.29,,
5,Í12,0.00,,
18,Í1,13.09,,
18,Í2,95.95,,
18,Í3,116.54,,
18,Í4,67.93,,
18,Í7,119.53,,
18,Í9.1,0.00,,
18,Í10.1,1.88,,
18,Í12,0.00,,
21,Í1,25.03,,
21,Í2,107.06,,
21,Í3,151.02,,
21,Í4,79.84,,
21,Í7,145.26,,
21,Í9.1,0.00,,
21,Í10.1,2.13,,
21,Í12,0.00,,
23,Í1,12.17,,
23,Í2,62.31,,
23,Í3,111.13,,
23,Í4,65.12,,
23,Í7,554.56,,
23,Í9.1,0.02,,
23,Í10.1,0.76,,
23,Í12,5.47,,
52,Í1,13.44,,
52,Í2,80.62,,
52,Í3,84.99,,
52,Í4,55.20,,
52,Í7,320.23,,
52,Í9.1,0.05,,
52,Í10.1,2.22,,
52,Í12,0.00,,
53,Í1,11.91,,
53,Í2,46.21,,
53,Í3,89.50,,
53,Í4,66.13,,
53,Í7,565.57,,
53,Í9.1,0.05,,
53,Í10.1,0.84,,
53,Í12,0.00,,
55,Í1,11.20,,
55,Í2,70.63,,
55,Í3,73.37,,
55,Í4,50.51,,
55,Í7,389.00,,
55,Í9.1,1.51,,
55,Í10.1,0.33,,
55,Í12,0.00,,
65,Í1,10.93,,
65,Í2,59.77,,
65,Í3,91.54,,
65,Í4,68.44,,
65,Í7,240.30,,
65,Í9.1,0.00,,
65,Í10.1,2.05,,
65,Í12,0.00,,
67,Í1,22.29,,
67,Í2,43.81,,
67,Í3,66.16,,
67,Í4,98.99,,
67,Í7,244.85,,
67,Í9.1,4.33,,
67,Í10.1,0.54,,
67,Í12,0.00,,
77,Í1,12.40,,
77,Í2,31.96,,
77,Í3,71.12,,
77,Í4,66.14,,
77,Í7,537.33,,
77,Í9.1,0.00,,
77,Í10.1,0.50,,
77,Í12,0.69,,
85,Í1,14.75,,
85,Í2,71.16,,
85,Í3,87.43,,
85,Í4,67.14,,
85,Í7,287.43,,
85,Í9.1,0.00,,
85,Í10.1,2.07,,
85,Í12,0.00,,
96,Í1,20.72,,
96,Í2,74.73,,
96,Í3,93.93,,
96,Í4,28.38,,
96,Í7,242.99,,
96,Í9.1,0.00,,
96,Í10.1,2.09,,
96,Í12,0.00,,
101,Í1,19.61,,
101,Í2,46.21,,
101,Í3,70.32,,
101,Í4,4.55,,
101,Í7,497.98,,
101,Í9.1,14.79,,
101,Í10.1,0.82,,
101,Í12,0.00,,
103,Í1,37.12,,
103,Í2,65.20,,
103,Í3,131.32,,
103,Í4,41.25,,
103,Í7,134.84,,
103,Í9.1,0.00,,
103,Í10.1,2.27,,
103,Í12,0.00,,
106,Í1,27.47,,
106,Í2,47.91,,
106,Í3,85.63,,
106,Í4,55.59,,
106,Í7,193.40,,
106,Í10.1,0.75,,
107,Í1,10.85,,
107,Í2,37.09,,
107,Í3,57.68,,
107,Í4,72.59,,
107,Í7,286.96,,
107,Í9.1,5.52,,
107,Í10.1,0.17,,
107,Í12,1.18,,
121,Í1,31.90,,
121,Í2,114.79,,
121,Í3,127.15,,
121,Í4,14.68,,
121,Í7,92.19,,
121,Í9.1,0.00,,
121,Í10.1,0.07,,
121,Í12,0.00,,
138,Í1,11.11,,
138,Í2,82.02,,
138,Í3,92.38,,
138,Í4,29.63,,
138,Í7,241.18,,
138,Í9.1,0.00,,
138,Í10.1,0.57,,
138,Í12,0.00,,
142,Í1,48.89,,
142,Í2,50.37,,
142,Í3,70.58,,
142,Í4,74.21,,
142,Í7,115.34,,
142,Í9.1,5.26,,
142,Í10.1,1.95,,
142,Í12,0.00,,
149,Í1,73.45,,
149,Í2,193.03,,
149,Í3,203.98,,
149,Í4,42.74,,
149,Í7,10.70,,
149,Í9.1,0.00,,
149,Í10.1,0.00,,
149,Í12,0.00,,
153,Í1,16.77,,
153,Í2,146.55,,
153,Í3,164.50,,
153,Í4,46.93,,
153,Í7,268.86,,
153,Í9.1,0.00,,
153,Í10.1,1.17,,
153,Í12,0.00,,
155,Í1,22.24,,
155,Í2,19.42,,
155,Í3,57.25,,
155,Í4,15.88,,
155,Í7,95.84,,
155,Í9.1,0.00,,
155,Í10.1,0.00,,
155,Í12,0.00,,
170,Í1,69.51,,
170,Í2,1968.55,,
170,Í3,17527.61,,
170,Í4,0.00,,
170,Í7,42.60,,
170,Í9.1,42.60,,
170,Í10.1,0.00,,
170,Í12,0.00,,
184,Í1,54.66,,
184,Í2,206.82,,
184,Í3,175.15,,
184,Í4,25.56,,
184,Í7,70.14,,
184,Í9.1,0.00,,
184,Í10.1,0.00,,
184,Í12,0.01,,
197,Í1,11.12,,
197,Í2,32.73,,
197,Í3,86.34,,
197,Í4,68.17,,
197,Í7,525.66,,
197,Í9.1,0.11,,
197,Í10.1,0.56,,
197,Í12,0.01,,
208,Í1,34.13,,
208,Í2,52.66,,
208,Í3,96.27,,
208,Í4,30.51,,
208,Í7,125.41,,
208,Í9.1,0.00,,
208,Í10.1,0.61,,
208,Í12,0.00,,
210,Í1,12.21,,
210,Í2,34.16,,
210,Í3,70.57,,
210,Í4,93.81,,
210,Í7,337.16,,
210,Í9.1,1.53,,
210,Í10.1,2.54,,
210,Í12,0.00,,
212,Í1,11.01,,
212,Í2,128.20,,
212,Í3,131.55,,
212,Í4,42.76,,
212,Í7,452.31,,
212,Í9.1,0.01,,
212,Í10.1,0.34,,
212,Í12,0.00,,
226,Í1,10.41,,
226,Í2,75.71,,
226,Í3,109.70,,
226,Í4,52.01,,
226,Í7,478.00,,
226,Í9.1,0.01,,
226,Í10.1,0.69,,
226,Í12,0.00,,
232,Í1,12.23,,
232,Í2,52.24,,
232,Í3,84.60,,
232,Í4,53.40,,
232,Í7,396.42,,
232,Í9.1,0.00,,
232,Í10.1,1.94,,
232,Í12,0.00,,
236,Í1,43.08,,
236,Í2,42.03,,
236,Í3,54.06,,
236,Í4,48.50,,
236,Í7,86.00,,
236,Í9.1,2.37,,
236,Í10.1,2.41,,
236,Í12,0.05,,
249,Í1,14.05,,
249,Í2,67.48,,
249,Í3,103.40,,
249,Í4,113.59,,
249,Í7,176.30,,
249,Í9.1,3.18,,
249,Í10.1,1.03,,
249,Í12,3.18,,
254,Í1,12.20,,
254,Í2,33.88,,
254,Í3,99.25,,
254,Í4,50.32,,
254,Í7,305.37,,
254,Í9.1,0.00,,
254,Í10.1,0.93,,
254,Í12,0.00,,
256,Í1,17.17,,
256,Í2,51.57,,
256,Í3,65.94,,
256,Í4,70.78,,
256,Í7,302.63,,
256,Í9.1,0.00,,
256,Í10.1,1.40,,
256,Í12,0.00,,
272,Í1,22.56,,
272,Í2,138.51,,
272,Í3,144.02,,
272,Í4,0.10,,
272,Í7,129.02,,
272,Í9.1,0.00,,
272,Í10.1,0.49,,
272,Í12,0.00,,
282,Í1,11.38,,
282,Í2,78.74,,
282,Í3,114.73,,
282,Í4,63.19,,
282,Í7,335.90,,
282,Í9.1,0.51,,
282,Í10.1,1.06,,
282,Í12,0.00,,
286,Í1,28.83,,
286,Í2,55.60,,
286,Í3,74.30,,
286,Í4,1.43,,
286,Í7,285.50,,
286,Í9.1,0.00,,
286,Í10.1,0.00,,
286,Í12,0.00,,
312,Í1,15.79,,
312,Í2,79.24,,
312,Í3,144.27,,
312,Í4,44.22,,
312,Í7,267.65,,
312,Í9.1,8.35,,
312,Í10.1,1.57,,
312,Í12,3.17,,
316,Í1,13.40,,
316,Í2,155.23,,
316,Í3,212.74,,
316,Í4,87.42,,
316,Í7,51.00,,
316,Í9.1,1.88,,
316,Í10.1,0.46,,
316,Í12,0.00,,
323,Í1,12.24,,
323,Í2,43.37,,
323,Í3,76.58,,
323,Í4,76.86,,
323,Í7,193.73,,
