REGN,C1_4,C2_4,C3_4,C4_4
226,1,Í1.1,5.27,8/2/2014
226,2,Í1.1,5.26,8/3/2014
226,3,Í1.1,5.26,8/4/2014
226,4,Í1.1,5.22,8/5/2014
226,5,Í1.1,5.14,8/6/2014
226,6,Í1.1,5.09,8/7/2014
226,7,Í1.1,5.13,8/8/2014
226,8,Í1.1,5.25,8/9/2014
226,9,Í1.1,5.23,8/10/2014
226,10,Í1.1,5.23,8/11/2014
226,11,Í1.1,5.30,8/12/2014
226,12,Í1.1,5.33,8/13/2014
226,13,Í1.1,5.36,8/14/2014
226,14,Í1.1,5.47,8/17/2014
226,15,Í1.1,5.47,8/18/2014
226,16,Í1.1,5.48,8/21/2014
226,17,Í1.1,5.43,8/22/2014
226,18,Í1.1,5.46,8/23/2014
226,19,Í1.1,5.36,8/24/2014
226,20,Í1.1,5.36,8/25/2014
226,21,Í1.1,5.34,8/27/2014
226,22,Í1.1,5.35,8/28/2014
226,23,Í1.1,5.38,8/29/2014
226,24,Í1.1,5.41,8/30/2014
226,25,Í1.1,5.39,8/31/2014
520,1,Í3,39.87,8/1/2014
520,2,Í3,39.93,8/2/2014
520,3,Í3,40.38,8/3/2014
520,4,Í3,41.24,8/4/2014
520,5,Í3,47.06,8/5/2014
520,6,Í3,46.28,8/6/2014
520,7,Í3,44.27,8/7/2014
520,8,Í3,45.60,8/8/2014
520,9,Í3,39.11,8/9/2014
520,10,Í3,39.23,8/10/2014
520,11,Í3,37.57,8/11/2014
520,12,Í3,39.34,8/12/2014
520,13,Í3,40.10,8/13/2014
520,14,Í3,38.99,8/14/2014
520,15,Í3,39.52,8/15/2014
520,16,Í3,33.06,8/16/2014
520,17,Í3,36.50,8/17/2014
520,18,Í3,35.20,8/18/2014
520,19,Í3,34.56,8/28/2014
520,20,Í3,35.25,8/29/2014
520,21,Í3,35.74,8/30/2014
520,22,Í3,36.49,8/31/2014
1581,1,Í1.0,6.81,8/4/2014
1581,2,Í1.0,6.77,8/5/2014
1581,3,Í1.0,6.77,8/6/2014
1581,4,Í1.0,6.79,8/7/2014
1581,5,Í1.0,6.79,8/8/2014
1581,6,Í1.0,6.81,8/11/2014
1581,7,Í1.0,6.81,8/12/2014
1581,8,Í1.0,6.79,8/13/2014
1581,9,Í1.0,6.79,8/14/2014
1581,10,Í1.0,6.79,8/15/2014
1581,11,Í1.0,6.79,8/18/2014
1581,12,Í1.0,6.77,8/19/2014
1581,13,Í1.0,6.68,8/20/2014
1581,14,Í1.0,6.58,8/21/2014
1581,15,Í1.0,6.59,8/22/2014
1581,16,Í1.0,6.55,8/25/2014
1581,17,Í1.0,6.52,8/26/2014
1581,18,Í1.0,6.54,8/27/2014
1581,19,Í1.0,6.50,8/28/2014
1581,20,Í1.0,6.68,8/29/2014
1617,1,Í1.0,2.66,8/1/2014
1617,2,Í1.0,2.69,8/4/2014
1617,3,Í1.0,2.17,8/5/2014
1617,4,Í1.0,2.15,8/6/2014
1617,5,Í1.0,2.44,8/7/2014
1617,6,Í1.0,2.38,8/8/2014
1617,7,Í1.0,2.37,8/9/2014
1617,8,Í1.0,2.33,8/11/2014
1617,9,Í1.0,2.29,8/12/2014
1617,10,Í1.0,2.28,8/13/2014
1617,11,Í1.0,2.18,8/14/2014
1617,12,Í1.0,2.38,8/15/2014
1617,13,Í1.0,2.25,8/18/2014
1617,14,Í1.0,2.20,8/19/2014
1617,15,Í1.0,2.32,8/20/2014
1617,16,Í1.0,2.28,8/21/2014
1617,17,Í1.0,2.25,8/22/2014
1617,18,Í1.0,2.24,8/23/2014
1617,19,Í1.0,2.31,8/25/2014
1617,20,Í1.0,2.12,8/26/2014
1617,21,Í1.0,2.12,8/27/2014
1617,22,Í1.0,2.16,8/28/2014
1617,23,Í1.0,5.33,8/29/2014
1617,24,Í1.0,5.60,8/30/2014
1617,25,Í1.0,5.17,8/31/2014
1617,26,Í1.1,0.25,8/1/2014
1617,27,Í1.1,0.26,8/4/2014
1617,28,Í1.1,0.00,8/5/2014
1617,29,Í1.1,0.00,8/6/2014
1617,30,Í1.1,0.15,8/7/2014
1617,31,Í1.1,0.11,8/8/2014
1617,32,Í1.1,0.11,8/9/2014
1617,33,Í1.1,0.09,8/11/2014
1617,34,Í1.1,0.07,8/12/2014
1617,35,Í1.1,0.07,8/13/2014
1617,36,Í1.1,0.01,8/14/2014
1617,37,Í1.1,0.11,8/15/2014
1617,38,Í1.1,0.05,8/18/2014
1617,39,Í1.1,0.03,8/19/2014
1617,40,Í1.1,0.08,8/20/2014
1617,41,Í1.1,0.06,8/21/2014
1617,42,Í1.1,0.05,8/22/2014
1617,43,Í1.1,0.05,8/23/2014
1617,44,Í1.1,0.08,8/25/2014
1617,45,Í1.1,0.00,8/26/2014
1617,46,Í1.1,0.00,8/27/2014
1617,47,Í1.1,0.02,8/28/2014
1617,48,Í1.1,1.73,8/29/2014
1617,49,Í1.1,1.73,8/30/2014
1617,50,Í1.1,1.52,8/31/2014
1617,51,Í1.2,0.25,8/1/2014
1617,52,Í1.2,0.26,8/4/2014
1617,53,Í1.2,0.00,8/5/2014
1617,54,Í1.2,0.00,8/6/2014
1617,55,Í1.2,0.15,8/7/2014
1617,56,Í1.2,0.11,8/8/2014
1617,57,Í1.2,0.11,8/9/2014
1617,58,Í1.2,0.09,8/11/2014
1617,59,Í1.2,0.07,8/12/2014
1617,60,Í1.2,0.07,8/13/2014
1617,61,Í1.2,0.01,8/14/2014
1617,62,Í1.2,0.11,8/15/2014
1617,63,Í1.2,0.05,8/18/2014
1617,64,Í1.2,0.03,8/19/2014
1617,65,Í1.2,0.08,8/20/2014
1617,66,Í1.2,0.06,8/21/2014
1617,67,Í1.2,0.05,8/22/2014
1617,68,Í1.2,0.05,8/23/2014
1617,69,Í1.2,0.08,8/25/2014
1617,70,Í1.2,0.00,8/26/2014
1617,71,Í1.2,0.00,8/27/2014
1617,72,Í1.2,0.02,8/28/2014
1617,73,Í1.2,1.73,8/29/2014
1617,74,Í1.2,1.73,8/30/2014
1617,75,Í1.2,1.52,8/31/2014
1617,76,Í7,2479.61,8/1/2014
1617,77,Í7,2442.27,8/4/2014
1617,78,Í7,3054.75,8/5/2014
1617,79,Í7,3101.80,8/6/2014
1617,80,Í7,2713.76,8/7/2014
1617,81,Í7,2790.76,8/8/2014
1617,82,Í7,2796.53,8/9/2014
1617,83,Í7,2850.32,8/11/2014
1617,84,Í7,2907.06,8/12/2014
1617,85,Í7,2916.27,8/13/2014
1617,86,Í7,3073.72,8/14/2014
1617,87,Í7,2808.77,8/15/2014
1617,88,Í7,2970.50,8/18/2014
1617,89,Í7,3032.98,8/19/2014
1617,90,Í7,2878.89,8/20/2014
1617,91,Í7,2938.91,8/21/2014
1617,92,Í7,2972.55,8/22/2014
1617,93,Í7,2983.10,8/23/2014
1617,94,Í7,2897.57,8/25/2014
1617,95,Í7,3161.25,8/26/2014
1617,96,Í7,3161.41,8/27/2014
1617,97,Í7,3118.37,8/28/2014
1617,98,Í7,1102.51,8/29/2014
1617,99,Í7,1103.00,8/30/2014
1617,100,Í7,1201.69,8/31/2014
1751,1,Í1.0,0.52,8/1/2014
1751,2,Í1.0,0.52,8/4/2014
1751,3,Í1.0,0.42,8/5/2014
1751,4,Í1.0,0.62,8/6/2014
1751,5,Í1.0,1.07,8/7/2014
1751,6,Í1.0,1.54,8/8/2014
1751,7,Í1.0,0.93,8/11/2014
1751,8,Í1.0,0.48,8/12/2014
1751,9,Í1.0,0.55,8/13/2014
1751,10,Í1.0,0.68,8/14/2014
1751,11,Í1.0,0.09,8/16/2014
1751,12,Í1.0,0.07,8/18/2014
1751,13,Í1.0,0.04,8/19/2014
1751,14,Í1.0,0.29,8/20/2014
1751,15,Í1.0,0.46,8/21/2014
1751,16,Í1.0,0.09,8/22/2014
1751,17,Í1.0,0.08,8/25/2014
1751,18,Í1.0,0.21,8/26/2014
1751,19,Í1.0,0.43,8/27/2014
1751,20,Í1.0,0.43,8/28/2014
1751,21,Í1.0,0.71,8/31/2014
1751,22,Í1.1,0.50,8/1/2014
1751,23,Í1.1,0.50,8/4/2014
1751,24,Í1.1,0.41,8/5/2014
1751,25,Í1.1,0.60,8/6/2014
1751,26,Í1.1,1.03,8/7/2014
1751,27,Í1.1,1.48,8/8/2014
1751,28,Í1.1,0.89,8/11/2014
1751,29,Í1.1,0.46,8/12/2014
1751,30,Í1.1,0.53,8/13/2014
1751,31,Í1.1,0.66,8/14/2014
1751,32,Í1.1,0.08,8/16/2014
1751,33,Í1.1,0.07,8/18/2014
1751,34,Í1.1,0.03,8/19/2014
1751,35,Í1.1,0.28,8/20/2014
1751,36,Í1.1,0.44,8/21/2014
1751,37,Í1.1,0.09,8/22/2014
1751,38,Í1.1,0.08,8/25/2014
1751,39,Í1.1,0.20,8/26/2014
1751,40,Í1.1,0.42,8/27/2014
1751,41,Í1.1,0.42,8/28/2014
1751,42,Í1.1,0.69,8/31/2014
1751,43,Í1.2,0.50,8/1/2014
1751,44,Í1.2,0.50,8/4/2014
1751,45,Í1.2,0.41,8/5/2014
1751,46,Í1.2,0.60,8/6/2014
1751,47,Í1.2,1.03,8/7/2014
1751,48,Í1.2,1.48,8/8/2014
1751,49,Í1.2,0.89,8/11/2014
1751,50,Í1.2,0.46,8/12/2014
1751,51,Í1.2,0.53,8/13/2014
1751,52,Í1.2,0.66,8/14/2014
1751,53,Í1.2,0.08,8/16/2014
1751,54,Í1.2,0.07,8/18/2014
1751,55,Í1.2,0.03,8/19/2014
1751,56,Í1.2,0.28,8/20/2014
1751,57,Í1.2,0.44,8/21/2014
1751,58,Í1.2,0.09,8/22/2014
1751,59,Í1.2,0.08,8/25/2014
1751,60,Í1.2,0.20,8/26/2014
1751,61,Í1.2,0.42,8/27/2014
1751,62,Í1.2,0.42,8/28/2014
1751,63,Í1.2,0.69,8/31/2014
1751,64,Í7,10914.12,8/1/2014
1751,65,Í7,10890.66,8/4/2014
1751,66,Í7,13340.89,8/5/2014
1751,67,Í7,9183.24,8/6/2014
1751,68,Í7,5284.81,8/7/2014
1751,69,Í7,3617.13,8/8/2014
1751,70,Í7,6012.11,8/11/2014
1751,71,Í7,11973.43,8/12/2014
1751,72,Í7,10185.06,8/13/2014
1751,73,Í7,8250.10,8/14/2014
1751,74,Í7,65582.11,8/16/2014
1751,75,Í7,121259.56,8/18/2014
1751,76,Í7,218522.22,8/19/2014
1751,77,Í7,26413.17,8/20/2014
1751,78,Í7,16785.49,8/21/2014
1751,79,Í7,86325.94,8/22/2014
1751,80,Í7,96610.73,8/25/2014
1751,81,Í7,37929.05,8/26/2014
1751,82,Í7,16662.24,8/27/2014
1751,83,Í7,16721.12,8/28/2014
