REGN,C1_3,C2_3,C3_3,C4_3
1,Í1.0,13.11,,
1,Í1.1,11.65,,
1,Í1.2,11.66,,
1,Í2,73.79,,
1,Í3,89.78,,
1,Í4,93.02,,
1,Í7,147.48,,
1,Í9.1,0.00,,
1,Í10.1,0.17,,
1,Í12,0.19,,
1,Í18,100.76,,
2,Í1.0,29.29,,
2,Í1.1,25.47,,
2,Í1.2,25.47,,
2,Í2,39.48,,
2,Í3,72.18,,
2,Í4,45.94,,
2,Í7,178.66,,
2,Í9.1,0.13,,
2,Í10.1,0.13,,
2,Í12,0.00,,
5,Í1.0,12.05,,
5,Í1.1,8.68,,
5,Í1.2,8.68,,
5,Í2,74.58,,
5,Í3,89.85,,
5,Í4,35.59,,
5,Í7,263.97,,
5,Í9.1,1.64,,
5,Í10.1,2.01,,
5,Í12,0.00,,
21,Í1.0,23.28,,
21,Í1.1,18.07,,
21,Í1.2,18.07,,
21,Í2,118.22,,
21,Í3,124.96,,
21,Í4,73.76,,
21,Í7,138.98,,
21,Í9.1,0.00,,
21,Í10.1,1.21,,
21,Í12,0.00,,
23,Í1.0,12.90,,
23,Í1.1,9.96,,
23,Í1.2,9.96,,
23,Í2,36.01,,
23,Í3,87.23,,
23,Í4,69.54,,
23,Í7,486.68,,
23,Í9.1,2.70,,
23,Í10.1,0.81,,
23,Í12,4.67,,
52,Í1.0,12.13,,
52,Í1.1,8.37,,
52,Í1.2,8.37,,
52,Í2,79.57,,
52,Í3,85.97,,
52,Í4,55.45,,
52,Í7,267.94,,
52,Í9.1,0.11,,
52,Í10.1,1.14,,
52,Í12,0.00,,
53,Í1.0,14.38,,
53,Í1.1,9.28,,
53,Í1.2,9.28,,
53,Í2,64.48,,
53,Í3,83.65,,
53,Í4,69.88,,
53,Í7,352.42,,
53,Í9.1,0.02,,
53,Í10.1,0.49,,
53,Í12,0.00,,
55,Í1.0,10.48,,
55,Í1.1,5.50,,
55,Í1.2,5.97,,
55,Í2,63.41,,
55,Í3,69.16,,
55,Í4,45.41,,
55,Í7,392.08,,
55,Í9.1,0.69,,
55,Í10.1,0.29,,
55,Í12,0.00,,
65,Í1.0,10.96,,
65,Í1.1,8.71,,
65,Í1.2,9.38,,
65,Í2,30.19,,
65,Í3,68.60,,
65,Í4,78.52,,
65,Í7,281.62,,
65,Í9.1,0.00,,
65,Í10.1,2.15,,
65,Í12,0.00,,
67,Í1.0,18.81,,
67,Í1.1,16.24,,
67,Í1.2,16.24,,
67,Í2,46.13,,
67,Í3,61.84,,
67,Í4,92.88,,
67,Í7,211.39,,
67,Í9.1,0.21,,
67,Í10.1,0.23,,
67,Í12,0.00,,
77,Í1.0,12.11,,
77,Í1.1,9.30,,
77,Í1.2,9.30,,
77,Í2,32.46,,
77,Í3,74.32,,
77,Í4,94.73,,
77,Í7,472.96,,
77,Í9.1,0.00,,
77,Í10.1,0.54,,
77,Í12,0.00,,
85,Í1.0,18.04,,
85,Í1.1,17.70,,
85,Í1.2,17.70,,
85,Í2,46.97,,
85,Í3,86.05,,
85,Í4,79.29,,
85,Í7,228.23,,
85,Í9.1,0.00,,
85,Í10.1,1.05,,
85,Í12,0.00,,
96,Í1.0,25.30,,
96,Í1.1,20.22,,
96,Í1.2,20.22,,
96,Í2,138.04,,
96,Í3,121.78,,
96,Í4,37.23,,
96,Í7,179.33,,
96,Í9.1,0.00,,
96,Í10.1,1.50,,
96,Í12,0.00,,
101,Í1.0,18.20,,
101,Í1.1,17.05,,
101,Í1.2,17.05,,
101,Í2,58.96,,
101,Í3,79.69,,
101,Í4,20.40,,
101,Í7,269.50,,
101,Í9.1,8.44,,
101,Í10.1,0.64,,
101,Í12,0.00,,
103,Í1.0,25.52,,
103,Í1.1,23.18,,
103,Í1.2,23.18,,
103,Í2,66.76,,
103,Í3,82.62,,
103,Í4,55.30,,
103,Í7,165.72,,
103,Í9.1,0.00,,
103,Í10.1,2.30,,
103,Í12,0.00,,
106,Í1.0,28.12,,
106,Í1.1,25.91,,
106,Í1.2,25.91,,
106,Í2,55.82,,
106,Í3,85.55,,
106,Í4,46.92,,
106,Í7,205.43,,
106,Í10.1,0.69,,
121,Í1.0,23.40,,
121,Í1.1,21.21,,
121,Í1.2,21.21,,
121,Í2,266.97,,
121,Í3,145.48,,
121,Í4,12.93,,
121,Í7,82.21,,
121,Í9.1,0.00,,
121,Í10.1,0.10,,
121,Í12,0.00,,
138,Í1.0,10.71,,
138,Í1.1,6.29,,
138,Í1.2,6.29,,
138,Í2,46.16,,
138,Í3,109.21,,
138,Í4,67.99,,
138,Í7,409.39,,
138,Í9.1,16.79,,
138,Í10.1,0.20,,
142,Í1.0,63.53,,
142,Í1.1,63.51,,
142,Í1.2,63.52,,
142,Í2,114.35,,
142,Í3,120.05,,
142,Í4,36.25,,
142,Í7,70.41,,
142,Í9.1,0.52,,
142,Í10.1,1.06,,
142,Í12,0.00,,
149,Í1.0,72.21,,
149,Í1.1,49.37,,
149,Í1.2,49.37,,
149,Í2,108.01,,
149,Í3,249.94,,
149,Í4,54.91,,
149,Í7,28.26,,
149,Í9.1,0.00,,
149,Í10.1,0.00,,
149,Í12,0.00,,
153,Í1.0,14.26,,
153,Í1.1,9.86,,
153,Í1.2,9.87,,
153,Í2,67.26,,
153,Í3,177.49,,
153,Í4,37.89,,
153,Í7,248.35,,
153,Í9.1,0.00,,
153,Í10.1,0.69,,
153,Í12,0.00,,
170,Í1.0,50.07,,
170,Í1.1,50.07,,
170,Í1.2,50.07,,
170,Í2,154.05,,
170,Í3,3033.94,,
170,Í4,33.50,,
170,Í7,92.47,,
170,Í9.1,0.00,,
170,Í10.1,0.00,,
170,Í12,0.00,,
184,Í1.0,69.30,,
184,Í1.1,69.30,,
184,Í1.2,69.30,,
184,Í2,64.97,,
184,Í3,62.69,,
184,Í4,67.15,,
184,Í7,67.23,,
184,Í9.1,0.00,,
184,Í10.1,0.00,,
184,Í12,0.02,,
197,Í1.0,12.83,,
197,Í1.1,8.43,,
197,Í1.2,8.43,,
197,Í2,66.72,,
197,Í3,97.04,,
197,Í4,22.17,,
197,Í7,463.80,,
197,Í9.1,0.12,,
197,Í10.1,0.45,,
197,Í12,0.01,,
208,Í1.0,11.00,,
208,Í1.1,9.54,,
208,Í1.2,9.54,,
208,Í2,55.29,,
208,Í3,88.78,,
208,Í4,29.44,,
208,Í7,106.05,,
208,Í9.1,0.00,,
208,Í10.1,0.87,,
208,Í12,4.21,,
210,Í1.0,11.31,,
210,Í1.1,6.21,,
210,Í1.2,6.22,,
210,Í2,53.81,,
210,Í3,72.79,,
210,Í4,68.07,,
210,Í7,470.61,,
210,Í9.1,0.81,,
210,Í10.1,0.91,,
210,Í12,0.00,,
212,Í1.0,10.96,,
212,Í1.1,9.43,,
212,Í1.2,9.43,,
212,Í2,116.26,,
212,Í3,114.17,,
212,Í4,44.30,,
212,Í7,423.23,,
212,Í9.1,0.01,,
212,Í10.1,0.36,,
212,Í12,5.45,,
226,Í1.0,11.44,,
226,Í1.1,5.35,,
226,Í1.2,6.13,,
226,Í2,36.29,,
226,Í3,163.13,,
226,Í4,67.69,,
226,Í7,399.74,,
226,Í9.1,0.72,,
226,Í10.1,2.00,,
226,Í12,7.55,,
232,Í1.0,12.25,,
232,Í1.1,9.55,,
232,Í1.2,9.55,,
232,Í2,57.84,,
232,Í3,78.62,,
232,Í4,51.87,,
232,Í7,271.62,,
232,Í9.1,0.00,,
232,Í10.1,1.46,,
232,Í12,0.00,,
236,Í1.0,44.22,,
236,Í1.1,27.03,,
236,Í1.2,27.03,,
236,Í2,172.64,,
236,Í3,126.98,,
236,Í4,21.75,,
236,Í7,71.65,,
236,Í9.1,0.00,,
236,Í10.1,0.00,,
236,Í12,0.00,,
249,Í1.0,12.21,,
249,Í1.1,10.45,,
249,Í1.2,10.45,,
249,Í2,52.40,,
249,Í3,66.40,,
249,Í4,107.35,,
249,Í7,19.08,,
249,Í9.1,3.00,,
249,Í10.1,2.12,,
249,Í12,3.00,,
254,Í1.0,12.91,,
254,Í1.1,11.87,,
254,Í1.2,11.87,,
254,Í2,55.28,,
254,Í3,98.59,,
254,Í4,63.94,,
254,Í7,189.20,,
254,Í9.1,0.00,,
254,Í10.1,1.43,,
254,Í12,0.00,,
256,Í1.0,18.81,,
256,Í1.1,18.84,,
