REGN,C1_1,C2_1
1,8808,149943257
1,8809,160888232
1,8810,120458526
1,8811,13141994
1,8812,67276879
1,8813,174119166
1,8814,252016255
1,8815,59328
1,8817,19928028
1,8818,27184351
1,8821,358592
1,8822,510998
1,8825,7556
1,8826,11111
1,8827,64235
1,8828,96352
1,8829,155348
1,8830,233022
1,8831,9802620
1,8832,10826982
1,8833,570445
1,8834,836218
1,8846,2348496
1,8847,469699
1,8848,2066558
1,8853,16709801
1,8854,21712507
1,8855,40506
1,8856,79065459
1,8857,78469597
1,8902,31320181
1,8910,483773
1,8911,60724
1,8912,18668756
1,8913,47553
1,8914,331850
1,8918,107296901
1,8919,7742614
1,8921,18668756
1,8922,67538115
1,8925,197680
1,8930,97042815
1,8933,5584970
1,8934,1385403
1,8935,5292788
1,8938,462011
1,8941,2048575
1,8942,4825523
1,8945,21458610
1,8950,9411169
1,8951,5158046
1,8953,12796
1,8954,88108916
1,8956,189117
1,8957,242830
1,8959,2029556
1,8960,11784467
1,8962,7149566
1,8964,4176188
1,8972,24336597
1,8976,885731
1,8978,133315245
1,8981,4195085
1,8989,92945205
1,8991,51480257
1,8993,102303
1,8994,859032
1,8996,253739831
1,8998,156696098
2,8810,36142
2,8811,2085
2,8812,66794
2,8813,994095
2,8814,1164051
2,8821,13467
2,8822,15284
2,8827,343
2,8828,411
2,8846,5877
2,8847,1175
2,8855,717908
2,8857,707296
2,8909,5877
2,8910,25548
2,8912,29618
2,8914,462
2,8918,2620
2,8921,29618
2,8925,864
2,8926,2257
2,8938,1759
2,8942,28446
2,8945,10500
2,8953,882
2,8956,1001173
2,8957,1021264
2,8962,26781
2,8964,5128
2,8989,145341
2,8994,268
2,8996,763916
2,8998,1218158
5,8801,103150
5,8808,38421
5,8809,42263
5,8810,76673
5,8812,196403
5,8813,76758
5,8814,115137
5,8821,48467
5,8822,72701
5,8827,3580
5,8828,5370
5,8829,10999
5,8830,16499
5,8831,15024
5,8832,22536
5,8835,200700
5,8836,301050
5,8848,36940
5,8855,2236
5,8856,10281
5,8857,6854
5,8901,100444
5,8902,95564
5,8910,1168831
5,8912,543109
5,8914,640153
5,8916,221
5,8918,2230264
5,8921,466364
5,8925,10899
5,8926,8658
5,8933,169973
5,8941,51242
5,8942,58659
5,8945,716787
5,8950,1439
5,8953,1165343
5,8956,31374
5,8957,40425
5,8960,6972
5,8962,140667
5,8964,313500
5,8972,202980
5,8989,777282
5,8991,130770
5,8994,2483
5,8996,1455370
5,8998,2928682
18,8801,984199
18,8810,1761205
18,8812,1212547
18,8813,292124
18,8814,437901
18,8821,304958
18,8822,395569
18,8823,6858666
18,8824,10287999
18,8829,2097
18,8830,3145
18,8831,7482
18,8832,9858
18,8851,2402
18,8852,24020
18,8855,72402
18,8857,56256
18,8902,178870
18,8904,617409
18,8909,94702
18,8910,1777439
18,8912,595627
18,8913,52085
18,8914,354
18,8918,3344833
18,8919,7279
18,8920,7279
18,8921,595627
18,8925,63985
18,8933,38023
18,8934,1420
18,8940,23504
18,8941,97939
18,8942,141717
18,8945,1944159
18,8950,1750
18,8953,1640644
18,8956,237098
18,8957,225365
18,8960,140520
18,8962,726889
18,8964,114500
18,8966,9192
18,8972,210435
18,8989,2769123
18,8991,1637804
18,8993,8
18,8994,89
18,8996,4587515
18,8998,4074220
21,8808,425029
21,8809,394031
21,8810,12972
21,8812,18669
21,8821,54776
21,8822,73460
21,8831,1788
21,8832,2119
21,8856,53393
21,8857,54226
21,8910,363646
21,8912,74445
21,8914,1276
21,8918,76324
21,8921,74445
21,8925,4980
21,8941,1585
21,8942,19234
21,8953,2727
21,8955,200
21,8956,5083
21,8957,6456
21,8962,62493
21,8964,392314
21,8965,100
21,8989,94070
21,8991,4374
21,8994,53
21,8996,247561
21,8998,339530
23,8808,136
23,8809,149
23,8810,9479
23,8813,1363061
23,8814,1727837
23,8823,495316
23,8824,587807
23,8825,173614
23,8826,260106
23,8829,26281
23,8830,36983
23,8831,326
23,8832,485
23,8833,150000
23,8834,225000
23,8851,2415
23,8852,24150
23,8855,123
23,8857,96
23,8901,13
23,8902,401268
23,8904,93493
23,8909,56773
23,8910,778116
23,8912,381234
23,8914,10521
23,8918,2531823
23,8919,172533
23,8921,381234
23,8922,1128390
23,8925,23856
23,8926,493
23,8930,2079029
23,8933,482121
23,8934,25134
23,8940,21200
23,8941,59387
23,8942,141727
23,8945,9800
23,8953,458141
23,8956,24022
23,8957,31014
23,8960,222985
23,8962,468896
23,8964,194022
23,8966,14559
23,8972,610283
23,8973,97433
23,8977,51179
23,8978,13490908
23,8989,3751787
23,8991,1978885
23,8994,321
23,8996,8096872
23,8998,17502803
52,8808,1698
52,8809,1868
52,8810,604496
52,8813,185542
52,8814,213164
52,8815,150366
52,8816,146607
52,8821,457411
52,8822,559619
52,8829,76455
52,8830,108143
52,8831,53997
52,8832,17813
52,8833,227927
52,8834,330599
52,8855,14232
52,8856,43445
52,8857,47156
52,8909,163643
52,8910,3733432
52,8912,522803
52,8914,2071
52,8918,1582357
52,8921,522803
52,8925,32354
52,8926,677
52,8933,66082
52,8940,119
52,8941,163662
52,8942,131810
52,8953,3104773
52,8954,13429
52,8956,240024
52,8957,298916
52,8962,936899
52,8964,281659
52,8973,15360
52,8981,1088
52,8989,653005
52,8991,437717
52,8993,4195
52,8994,5152
52,8996,1679227
52,8998,4673929
53,8806,23080
53,8807,16156
53,8808,408287
53,8809,375535
53,8810,1071459
53,8812,26546
53,8813,240623
53,8814,360599
53,8821,178050
53,8822,93758
53,8827,22697
53,8828,34046
53,8829,37551
53,8830,46446
53,8831,85703
53,8832,123579
53,8833,53584
53,8834,24492
53,8848,172375
53,8850,13913
53,8855,165
53,8856,80084
53,8857,123188
53,8909,3182
53,8910,2537426
53,8912,1045102
53,8916,28
53,8918,203652
53,8921,1045102
53,8925,11779
53,8926,641
53,8933,154837
53,8940,1335
53,8941,176016
53,8942,80250
53,8945,3
53,8950,31655
53,8953,692392
53,8956,12417
53,8957,15754
53,8962,258936
53,8964,5138557
53,8967,385
53,8972,80432
53,8981,1830
53,8989,389553
53,8991,576722
53,8993,102
53,8996,1073862
53,8998,7913458
55,8808,1093704
55,8809,1045380
55,8810,338677
55,8812,21063
55,8813,248744
55,8814,326820
55,8815,2928
55,8816,4392
55,8817,108765
55,8818,122421
55,8821,205648
55,8822,283331
55,8823,153853
55,8824,200642
55,8825,5894
55,8826,8841
55,8827,49670
55,8828,59604
55,8829,52025
55,8830,62430
55,8831,232040
55,8832,276522
55,8855,3117
55,8856,440944
55,8857,458127
55,8909,4361
55,8910,2461143
55,8912,316226
55,8914,997
55,8916,16
55,8918,218226
55,8921,316226
55,8925,2624
55,8926,12138
55,8933,150950
55,8934,6397
55,8940,109
55,8941,6318
55,8942,76214
55,8945,136800
55,8953,2355870
55,8955,138086
55,8956,23665
55,8957,19014
55,8962,739209
55,8964,39263
55,8965,120069
55,8980,95
55,8989,287278
55,8991,204369
55,8993,69
55,8994,243441
55,8995,2928
55,8996,517054
55,8998,3133444
65,8808,2157711
65,8809,2150946
65,8810,7218
65,8812,4155498
65,8813,2533226
65,8814,2981783
65,8815,639259
65,8816,939809
65,8821,249206
65,8822,286578
65,8823,1024169
65,8824,1536254
65,8825,63
65,8826,93
65,8827,22022
65,8828,28853
65,8829,8417
65,8830,10133
65,8833,142956
65,8834,128514
65,8855,711302
65,8856,547615
65,8857,1124930
65,8909,76046
65,8910,4147660
65,8912,692694
65,8914,19909
65,8918,15016177
65,8921,692694
65,8925,76473
65,8933,3537074
65,8941,91332
65,8942,189631
65,8945,800000
65,8950,4875
65,8953,1178585
65,8954,1106745
65,8956,688326
65,8957,885632
65,8962,1315967
65,8964,115200
65,8989,4429129
65,8991,550290
65,8993,1782
65,8994,13227
65,8996,12831562
65,8998,8965981
67,8808,4940842
67,8809,4254040
67,8810,404283
67,8813,346843
67,8814,380142
67,8815,37766
67,8816,56649
67,8821,55084
67,8822,61809
67,8856,275067
67,8857,307710
67,8902,278890
67,8908,75000
67,8909,509994
67,8910,111218
67,8912,249196
67,8918,4311563
67,8921,249196
67,8925,17729
67,8926,143093
67,8933,43405
67,8934,53
67,8940,1
67,8941,518796
67,8942,153687
67,8950,300518
67,8956,97714
67,8957,81922
67,8962,163186
67,8964,179273
67,8972,374148
67,8989,361433
67,8991,241547
67,8994,45
67,8996,7536749
67,8998,8084725
77,8810,3242095
77,8812,1084779
77,8813,200000
77,8814,296660
77,8815,191553
77,8816,266462
77,8821,26006
77,8822,21486
77,8825,100
77,8826,120
77,8827,11176
77,8828,16764
77,8831,50705
77,8832,71733
77,8851,3402
77,8852,34020
77,8856,9116
77,8857,6077
77,8902,307981
77,8907,7046
77,8909,24019
77,8910,585705
77,8912,185641
77,8914,1397
77,8916,370
77,8918,1526098
77,8919,14853
77,8921,185641
77,8925,10781
77,8933,640267
77,8940,3
77,8941,110550
77,8942,146422
77,8945,123506
77,8949,2750
77,8950,1273
77,8953,496157
77,8954,915
77,8956,7524
77,8957,9737
77,8960,158657
77,8962,178365
77,8964,102271
77,8972,246824
77,8982,17
77,8989,1942164
77,8991,530122
77,8993,1083
77,8994,3510
77,8996,2439868
77,8998,11622974
85,8810,27711
85,8812,4780
85,8813,40560
85,8814,59356
85,8821,274120
85,8822,389877
85,8829,125
85,8830,122
85,8906,10658
85,8910,72968
85,8912,11665
85,8914,360
85,8916,77
85,8918,299544
85,8921,11665
85,8922,85238
85,8925,3929
85,8930,98139
85,8933,57
85,8940,1
85,8942,21662
85,8953,6955
85,8956,39847
85,8957,51797
85,8962,88152
85,8964,49348
85,8978,397337
85,8989,49859
85,8991,15237
85,8993,3
85,8994,437
85,8996,461940
85,8998,545637
96,8829,6500
96,8830,9750
96,8910,864
96,8912,358407
96,8914,801
96,8918,521097
96,8921,358407
96,8925,4906
96,8933,132153
96,8942,20631
96,8956,4953
96,8957,6439
96,8962,55009
96,8964,265864
96,8989,73960
96,8991,33686
96,8994,65
96,8996,214446
96,8998,569916
101,8801,760595
101,8810,44
101,8811,22805
101,8812,7624801
101,8813,939858
101,8814,1019391
