REGN,C1_4,C2_4,C3_4,C4_4
226,1,Í1.1,5.42,5/1/2014
226,2,Í1.1,5.44,5/2/2014
226,3,Í1.1,5.44,5/3/2014
226,4,Í1.1,5.44,5/4/2014
226,5,Í1.1,5.18,5/5/2014
226,6,Í1.1,5.19,5/6/2014
226,7,Í1.1,5.20,5/7/2014
226,8,Í1.1,5.20,5/8/2014
226,9,Í1.1,5.21,5/9/2014
226,10,Í1.1,5.20,5/10/2014
226,11,Í1.1,5.20,5/11/2014
226,12,Í1.1,5.22,5/12/2014
226,13,Í1.1,5.23,5/13/2014
226,14,Í1.1,5.43,5/14/2014
226,15,Í1.1,5.41,5/15/2014
226,16,Í1.1,5.37,5/16/2014
226,17,Í1.1,5.37,5/17/2014
226,18,Í1.1,5.43,5/18/2014
518,1,Í1.1,5.28,5/3/2014
518,2,Í1.1,5.28,5/4/2014
518,3,Í1.1,5.14,5/5/2014
518,4,Í1.1,5.14,5/6/2014
518,5,Í1.1,5.16,5/7/2014
518,6,Í1.1,5.17,5/8/2014
518,7,Í1.1,5.17,5/10/2014
518,8,Í1.1,5.17,5/11/2014
518,9,Í1.1,5.15,5/12/2014
518,10,Í1.1,5.18,5/13/2014
518,11,Í1.1,5.17,5/14/2014
518,12,Í1.1,5.20,5/15/2014
518,13,Í1.1,5.23,5/16/2014
518,14,Í1.1,5.24,5/17/2014
518,15,Í1.1,5.24,5/18/2014
518,16,Í1.1,5.24,5/19/2014
518,17,Í1.1,5.41,5/20/2014
518,18,Í1.1,5.48,5/21/2014
518,19,Í1.1,5.46,5/22/2014
1581,1,Í1.0,0.00,5/30/2014
1581,2,Í1.1,0.06,5/30/2014
1581,3,Í1.2,0.06,5/30/2014
1581,4,Í2,3.48,5/30/2014
1581,5,Í3,47.91,5/16/2014
1581,6,Í3,46.21,5/19/2014
1581,7,Í3,46.40,5/20/2014
1581,8,Í3,46.30,5/21/2014
1581,9,Í3,45.02,5/22/2014
1581,10,Í3,42.15,5/23/2014
1581,11,Í3,41.97,5/26/2014
1581,12,Í3,42.53,5/27/2014
1581,13,Í3,42.58,5/28/2014
1581,14,Í3,42.48,5/29/2014
1581,15,Í3,6.78,5/30/2014
1581,16,Í4,0.00,5/30/2014
1581,17,Í7,0.00,5/30/2014
1581,18,Í9.1,0.00,5/30/2014
1581,19,Í10.1,0.00,5/30/2014
1738,1,Í3,45.83,5/8/2014
1738,2,Í3,37.66,5/12/2014
1738,3,Í3,41.19,5/13/2014
1738,4,Í3,44.71,5/14/2014
1738,5,Í3,42.86,5/15/2014
1738,6,Í3,39.49,5/16/2014
1738,7,Í3,38.60,5/17/2014
1738,8,Í3,37.22,5/19/2014
1738,9,Í3,38.76,5/20/2014
1738,10,Í3,43.91,5/21/2014
1751,1,Í1.0,9.42,5/22/2014
1751,2,Í1.0,9.45,5/23/2014
1751,3,Í1.0,9.33,5/26/2014
1751,4,Í1.0,9.32,5/27/2014
1751,5,Í1.0,9.24,5/28/2014
1751,6,Í1.0,9.23,5/29/2014
1751,7,Í1.0,7.12,5/30/2014
1751,8,Í1.1,4.23,5/30/2014
1751,9,Í1.2,4.31,5/30/2014
1751,10,Í2,14.09,5/21/2014
2324,1,Í1.1,5.43,5/16/2014
2571,1,Í1.0,9.10,5/30/2014
2571,2,Í1.0,9.06,5/31/2014
2605,1,Í16.1,41.71,5/5/2014
2605,2,Í16.1,41.69,5/6/2014
2605,3,Í16.1,41.71,5/7/2014
2605,4,Í16.1,41.72,5/8/2014
2605,5,Í16.1,41.76,5/12/2014
2605,6,Í16.1,41.76,5/13/2014
2605,7,Í16.1,41.78,5/14/2014
2605,8,Í16.1,41.81,5/15/2014
2605,9,Í16.1,41.81,5/16/2014
2605,10,Í16.1,41.80,5/19/2014
2605,11,Í16.1,41.81,5/20/2014
2605,12,Í16.1,41.82,5/21/2014
2605,13,Í16.1,41.83,5/22/2014
2605,14,Í16.1,41.85,5/23/2014
2605,15,Í16.1,41.85,5/26/2014
2605,16,Í16.1,41.85,5/27/2014
2605,17,Í16.1,41.83,5/28/2014
2605,18,Í16.1,41.75,5/29/2014
2605,19,Í16.1,41.71,5/30/2014
3279,1,Í1.1,5.19,5/5/2014
3279,2,Í1.1,5.15,5/6/2014
3279,3,Í1.1,5.15,5/7/2014
3279,4,Í1.1,5.12,5/8/2014
3279,5,Í1.1,5.19,5/12/2014
3279,6,Í1.1,5.18,5/13/2014
3279,7,Í1.1,5.13,5/14/2014
3279,8,Í1.1,5.17,5/15/2014
3279,9,Í1.1,5.28,5/16/2014
3279,10,Í1.1,5.21,5/19/2014
3279,11,Í1.1,5.22,5/20/2014
3279,12,Í1.1,5.29,5/21/2014
3279,13,Í1.1,5.32,5/22/2014
3279,14,Í1.1,5.39,5/23/2014
3279,15,Í1.1,5.44,5/26/2014
3279,16,Í1.1,5.43,5/30/2014
3435,1,Í2,2.38,5/13/2014
3435,2,Í2,1.70,5/14/2014
3435,3,Í2,1.28,5/15/2014
3435,4,Í2,0.84,5/16/2014
3435,5,Í2,0.82,5/17/2014
3435,6,Í2,7.45,5/19/2014
3435,7,Í2,2.27,5/23/2014
3435,8,Í2,2.26,5/24/2014
3435,9,Í2,2.58,5/26/2014
3435,10,Í2,1.86,5/27/2014
3435,11,Í2,1.52,5/28/2014
3435,12,Í2,0.72,5/29/2014
3435,13,Í2,0.94,5/30/2014
3435,14,Í2,0.94,5/31/2014
3435,15,Í3,44.60,5/13/2014
3435,16,Í3,44.83,5/14/2014
3435,17,Í3,43.91,5/15/2014
3435,18,Í3,43.46,5/16/2014
3435,19,Í3,44.83,5/17/2014
3435,20,Í3,49.21,5/23/2014
3435,21,Í3,46.48,5/24/2014
3435,22,Í3,49.21,5/26/2014
