REGN,C1_4,C2_4,C3_4,C4_4
1581,1,Í3,48.89,4/11/2014
1581,2,Í3,49.96,4/29/2014
1738,1,Í3,48.59,4/13/2014
1738,2,Í3,48.85,4/14/2014
1738,3,Í3,48.14,4/15/2014
1738,4,Í3,49.23,4/16/2014
1738,5,Í3,47.86,4/29/2014
2241,1,Í1.2,5.30,4/4/2014
2241,2,Í1.2,5.20,4/5/2014
2241,3,Í1.2,5.20,4/6/2014
2241,4,Í1.2,5.30,4/7/2014
2241,5,Í1.2,5.30,4/8/2014
2324,1,Í1.1,5.44,4/17/2014
2324,2,Í1.1,5.44,4/22/2014
2324,3,Í1.1,5.41,4/23/2014
2324,4,Í1.1,5.41,4/24/2014
2324,5,Í1.1,5.43,4/25/2014
2324,6,Í1.1,5.42,4/26/2014
2324,7,Í1.1,5.42,4/27/2014
2324,8,Í1.1,5.42,4/28/2014
2324,9,Í1.1,5.44,4/29/2014
2328,1,Í1.0,9.17,4/16/2014
2328,2,Í1.0,9.09,4/17/2014
2328,3,Í1.0,9.20,4/18/2014
2328,4,Í1.0,9.42,4/19/2014
2328,5,Í1.0,9.76,4/21/2014
2328,6,Í1.0,9.52,4/22/2014
2328,7,Í1.0,9.48,4/23/2014
2328,8,Í1.0,3.99,4/24/2014
2328,9,Í1.0,4.11,4/25/2014
2328,10,Í1.0,3.97,4/26/2014
2328,11,Í1.0,3.96,4/28/2014
2328,12,Í1.0,3.91,4/29/2014
2328,13,Í1.0,3.53,4/30/2014
2328,14,Í1.1,3.66,4/16/2014
2328,15,Í1.1,3.59,4/17/2014
2328,16,Í1.1,3.69,4/18/2014
2328,17,Í1.1,3.91,4/19/2014
2328,18,Í1.1,4.27,4/21/2014
2328,19,Í1.1,4.00,4/22/2014
2328,20,Í1.1,3.97,4/23/2014
2328,21,Í1.1,0.00,4/24/2014
2328,22,Í1.1,0.00,4/25/2014
2328,23,Í1.1,0.00,4/26/2014
2328,24,Í1.1,0.00,4/28/2014
2328,25,Í1.1,0.00,4/29/2014
2328,26,Í1.1,0.00,4/30/2014
2328,27,Í1.2,4.35,4/16/2014
2328,28,Í1.2,4.27,4/17/2014
2328,29,Í1.2,4.38,4/18/2014
2328,30,Í1.2,4.59,4/19/2014
2328,31,Í1.2,4.95,4/21/2014
2328,32,Í1.2,4.68,4/22/2014
2328,33,Í1.2,4.65,4/23/2014
2328,34,Í1.2,0.00,4/24/2014
2328,35,Í1.2,0.00,4/25/2014
2328,36,Í1.2,0.00,4/26/2014
2328,37,Í1.2,0.00,4/28/2014
2328,38,Í1.2,0.00,4/29/2014
2328,39,Í1.2,0.00,4/30/2014
2328,40,Í2,14.74,4/18/2014
2328,41,Í2,14.72,4/19/2014
2328,42,Í2,9.73,4/22/2014
