REGN,C1_2,C2_2
1,юП1.0,70150079.00
1,юП1.1,70150079.00
1,юП1.2,70150079.00
1,юП2.0,34009787.00
1,юП2.1,34009787.00
1,юП2.2,34009787.00
1,юП3.0,4359589.00
1,юП3.1,4359589.00
1,юП3.2,4359589.00
1,юП4.0,325263127.00
1,юП4.1,319207329.00
1,юП4.2,318234822.00
1,юП5.0,0.00
1,юП5.1,0.00
1,юП5.2,0.00
1,юПХЯЙ0,70150079.00
1,ай,613700.00
1,йТ,1.00
1,йХМЯ,245480.00
1,йПЮЯ,0.00
1,йПД,304316678.00
1,йПХЯ,229263.00
1,йпб,105759576.00
1,йЯЙП,129783229.00
1,кЮЛ,113641885.00
1,кЮР,248810101.00
1,нд,203355762.00
1,нбЛ,143624249.00
1,нбР,296719384.00
1,ой0,363480441.00
1,ой1,363480441.00
1,ой2,363480441.00
1,ойП,5481644.00
1,оп0,1359474.81
1,оп1,1359474.81
1,ноп1,1248505.60
1,яоп1,110969.21
1,тп1,0.00
1,нтп1,0.00
1,ятп1,0.00
1,ноп0,1248505.60
1,оп2,1359474.81
1,ноп2,1248505.60
1,яоп2,110969.21
1,тп2,0.00
1,нтп2,0.00
1,ятп2,0.00
1,яоп0,110969.21
1,тп0,0.00
1,нтп0,0.00
1,ятп0,0.00
1,бп,6802261.83
2,юП1.0,87242.00
2,юП1.1,87242.00
2,юП1.2,87242.00
2,юП2.0,3149.00
2,юП2.1,3149.00
2,юП2.2,3149.00
2,юП4.0,390496.00
2,юП4.1,390506.00
2,юП4.2,390496.00
2,юПХЯЙ0,87242.00
2,йТ,0.69
2,йПЮЯ,771.00
2,йПД,503097.00
2,йПХЯ,1116.00
2,йпб,28252.00
2,йЯЙП,1357863.00
2,кЮЛ,105256.00
2,кЮР,248843.00
2,нд,109948.00
2,нбЛ,324152.00
2,нбР,325862.00
2,ой0,1241269.00
2,ой1,1241269.00
2,ой2,1241269.00
2,ойП,962.00
2,оп0,0.00
2,оп1,0.00
2,ноп1,0.00
2,яоп1,0.00
2,тп1,0.00
2,нтп1,0.00
2,ятп1,0.00
2,ноп0,0.00
2,оп2,0.00
2,ноп2,0.00
2,яоп2,0.00
2,тп2,0.00
2,нтп2,0.00
2,ятп2,0.00
2,яоп0,0.00
2,тп0,0.00
2,нтп0,0.00
2,ятп0,0.00
2,бп,55236.90
5,юП1.0,3667359.00
5,юП1.1,3667359.00
5,юП1.2,3667359.00
5,юП2.0,175061.00
5,юП2.1,175061.00
5,юП2.2,175061.00
5,юП3.0,0.00
5,юП3.1,0.00
5,юП3.2,0.00
5,юП4.0,4941713.00
5,юП4.1,4807973.00
5,юП4.2,4807973.00
5,юП5.0,0.00
5,юП5.1,0.00
5,юП5.2,0.00
5,юПХЯЙ0,3667359.00
5,ай,28550.00
5,йТ,1.09
5,йХМЯ,0.00
5,йПЮЯ,15306.00
5,йПД,1465903.00
5,йПХЯ,19111.00
5,йпб,57570.00
5,йЯЙП,2685188.00
5,кЮЛ,1618870.00
5,кЮР,2091129.00
5,нд,2242534.00
5,нбЛ,2724915.00
5,нбР,2935379.00
5,ой0,958944.00
5,ой1,958944.00
5,ой2,958944.00
5,ойП,614954.00
5,оп0,493.11
5,оп1,493.11
5,ноп1,219.16
5,яоп1,273.95
5,тп1,0.00
5,нтп1,0.00
5,ятп1,0.00
5,ноп0,219.16
5,оп2,493.11
5,ноп2,219.16
5,яоп2,273.95
5,тп2,0.00
5,нтп2,0.00
5,ятп2,0.00
5,яоп0,273.95
5,тп0,0.00
5,нтп0,0.00
5,ятп0,0.00
5,бп,30597.50
21,юП1.0,194044.00
21,юП1.1,194044.00
21,юП1.2,194044.00
21,юП2.0,92197.00
21,юП2.1,92197.00
21,юП2.2,92197.00
21,юП3.0,0.00
21,юП3.1,0.00
21,юП3.2,0.00
21,юП4.0,262110.00
21,юП4.1,262110.00
21,юП4.2,262110.00
21,юП5.0,0.00
21,юП5.1,0.00
21,юП5.2,0.00
21,юПХЯЙ0,194044.00
21,ай,0.00
21,йТ,0.79
21,йХМЯ,0.00
21,йПЮЯ,0.00
21,йПД,346093.00
21,йПХЯ,3801.00
21,йпб,6161.00
21,йЯЙП,442442.00
21,кЮЛ,777852.00
21,кЮР,843737.00
21,нд,194196.00
21,нбЛ,686524.00
21,нбР,701638.00
21,ой0,628703.00
21,ой1,628703.00
21,ой2,628703.00
21,ойП,0.00
21,оп0,0.00
21,оп1,0.00
21,ноп1,0.00
21,яоп1,0.00
21,тп1,0.00
21,нтп1,0.00
21,ятп1,0.00
21,ноп0,0.00
21,оп2,0.00
21,ноп2,0.00
21,яоп2,0.00
21,тп2,0.00
21,нтп2,0.00
21,ятп2,0.00
21,яоп0,0.00
21,тп0,0.00
21,нтп0,0.00
21,ятп0,0.00
21,бп,10722.37
23,юП1.0,2008629.00
23,юП1.1,2008629.00
23,юП1.2,2008629.00
23,юП2.0,30225.00
23,юП2.1,30225.00
23,юП2.2,30225.00
23,юП3.0,223135.00
23,юП3.1,223135.00
23,юП3.2,223135.00
23,юП4.0,24414588.00
23,юП4.1,24173330.00
23,юП4.2,24173330.00
23,юПХЯЙ0,2008629.00
23,йТ,0.82
23,йХМЯ,172533.00
23,йПЮЯ,99712.00
23,йПД,10898525.00
23,йПХЯ,40248.00
23,йпб,224394.00
23,йЯЙП,17484633.00
23,кЮЛ,785672.00
23,кЮР,7043146.00
23,нд,2117814.00
23,нбЛ,4071739.00
23,нбР,5736991.00
23,ой0,1716589.00
23,ой1,1716589.00
23,ой2,1716589.00
23,ойП,15349.00
23,оп0,0.00
23,оп1,0.00
23,ноп1,0.00
23,яоп1,0.00
23,тп1,0.00
23,нтп1,0.00
23,ятп1,0.00
23,ноп0,0.00
23,оп2,0.00
23,ноп2,0.00
23,яоп2,0.00
23,тп2,0.00
23,нтп2,0.00
23,ятп2,0.00
23,яоп0,0.00
23,тп0,0.00
23,нтп0,0.00
23,ятп0,0.00
23,бп,0.00
52,юП1.0,1529172.00
52,юП1.1,1529172.00
52,юП1.2,1529172.00
52,юП2.0,23340.00
52,юП2.1,23340.00
52,юП2.2,23340.00
52,юП3.0,66.00
52,юП3.1,66.00
52,юП3.2,66.00
52,юП4.0,6737864.00
52,юП4.1,6664077.00
52,юП4.2,6663991.00
52,юПХЯЙ0,1529172.00
52,йТ,0.94
52,йПЮЯ,1191.00
52,йПД,1211088.00
52,йПХЯ,12324.00
52,йпб,736144.00
52,йЯЙП,3366266.00
52,кЮЛ,2666937.00
52,кЮР,3386501.00
52,нд,441800.00
52,нбЛ,3211805.00
52,нбР,3445774.00
52,ой0,517783.00
52,ой1,517783.00
52,ой2,517783.00
52,ойП,18060.00
52,оп0,0.00
52,оп1,0.00
52,ноп1,0.00
52,яоп1,0.00
52,тп1,0.00
52,нтп1,0.00
52,ятп1,0.00
52,ноп0,0.00
52,оп2,0.00
52,ноп2,0.00
52,яоп2,0.00
52,тп2,0.00
52,нтп2,0.00
52,ятп2,0.00
52,яоп0,0.00
52,тп0,0.00
52,нтп0,0.00
52,ятп0,0.00
52,бп,0.00
53,юП1.0,1798229.00
53,юП1.1,1798229.00
53,юП1.2,1798229.00
53,юП2.0,916389.00
53,юП2.1,916389.00
53,юП2.2,916389.00
53,юП4.0,7500075.00
53,юП4.1,6937480.00
53,юП4.2,6937004.00
53,юПХЯЙ0,1798229.00
53,йТ,0.89
53,йПЮЯ,425.00
53,йПД,1504709.00
53,йПХЯ,8537.00
53,йпб,532064.00
53,йЯЙП,6769273.00
53,кЮЛ,5482953.00
53,кЮР,6788780.00
53,нд,363106.00
53,нбЛ,7436102.00
53,нбР,7925539.00
53,ой0,1560880.00
53,ой1,1560880.00
53,ой2,1560880.00
53,ойП,111.00
53,оп0,4017.65
53,оп1,4017.65
53,ноп1,2362.37
53,яоп1,1655.28
53,тп1,0.00
53,нтп1,0.00
53,ятп1,0.00
53,ноп0,2362.37
53,оп2,4017.65
53,ноп2,2362.37
53,яоп2,1655.28
53,тп2,0.00
53,нтп2,0.00
53,ятп2,0.00
53,яоп0,1655.28
53,тп0,0.00
53,нтп0,0.00
53,ятп0,0.00
53,бп,0.00
55,юП1.0,1451499.00
55,юП1.1,1451499.00
55,юП1.2,1451499.00
55,юП2.0,332764.00
55,юП2.1,332764.00
55,юП2.2,332764.00
55,юП3.0,1726.00
55,юП3.1,1726.00
55,юП3.2,1726.00
55,юП4.0,4828985.00
55,юП4.1,4515754.00
55,юП4.2,4515754.00
55,юП5.0,308.00
55,юП5.1,308.00
55,юП5.2,308.00
55,юПХЯЙ0,1451499.00
55,ай,0.00
55,йТ,0.91
55,йХМЯ,0.00
55,йПЮЯ,168.00
55,йПД,699097.00
55,йПХЯ,2508.00
55,йпб,432511.00
55,йЯЙП,4294325.00
55,кЮЛ,2429640.00
55,кЮР,3825960.00
55,нд,828981.00
55,нбЛ,3554084.00
55,нбР,4100871.00
55,ой0,3356536.00
55,ой1,3356536.00
55,ой2,3356536.00
55,ойП,0.00
55,оп0,13546.98
55,оп1,13546.98
55,ноп1,1738.64
55,яоп1,11808.34
55,тп1,0.00
55,нтп1,0.00
55,ятп1,0.00
55,ноп0,1738.64
55,оп2,13546.98
55,ноп2,1738.64
55,яоп2,11808.34
55,тп2,0.00
55,нтп2,0.00
55,ятп2,0.00
55,яоп0,11808.34
55,тп0,0.00
55,нтп0,0.00
55,ятп0,0.00
55,бп,48206.02
65,юП1.0,4493653.00
65,юП1.1,4493653.00
65,юП1.2,4493653.00
65,юП2.0,327202.00
65,юП2.1,327202.00
65,юП2.2,327202.00
65,юП3.0,0.00
65,юП3.1,0.00
65,юП3.2,0.00
65,юП4.0,21184416.00
65,юП4.1,21062948.00
65,юП4.2,21048173.00
65,юП5.0,0.00
65,юП5.1,0.00
65,юП5.2,0.00
65,юПХЯЙ0,4493653.00
65,ай,0.00
65,йТ,0.89
65,йХМЯ,0.00
65,йПЮЯ,0.00
65,йПД,14182502.00
65,йПХЯ,99394.00
65,йпб,75910.00
65,йЯЙП,9610070.00
65,кЮЛ,3662236.00
65,кЮР,8500047.00
65,нд,14836792.00
65,нбЛ,8638301.00
65,нбР,9632690.00
65,ой0,6704534.00
65,ой1,6704534.00
65,ой2,6704534.00
65,ойП,11677.00
65,оп0,38209.42
65,оп1,38209.42
65,ноп1,17884.34
65,яоп1,20325.08
65,тп1,0.00
65,нтп1,0.00
65,ятп1,0.00
65,ноп0,17884.34
65,оп2,38209.42
65,ноп2,17884.34
65,яоп2,20325.08
65,тп2,0.00
65,нтп2,0.00
65,ятп2,0.00
65,яоп0,20325.08
65,тп0,0.00
65,нтп0,0.00
65,ятп0,0.00
65,бп,0.00
67,юП1.0,958414.00
67,юП1.1,958414.00
67,юП1.2,958414.00
67,юП2.0,180332.00
67,юП2.1,180332.00
67,юП2.2,180332.00
67,юП4.0,5402789.00
67,юП4.1,5402873.00
67,юП4.2,5402789.00
67,юПХЯЙ0,958414.00
67,йТ,0.75
67,йПЮЯ,10763.00
67,йПД,7971407.00
67,йПХЯ,8273.00
67,йпб,321251.00
67,йЯЙП,6920367.00
67,кЮЛ,1881171.00
67,кЮР,3218315.00
67,нд,4680358.00
67,нбЛ,4464692.00
67,нбР,4878942.00
67,ой0,9016686.00
67,ой1,9016686.00
67,ой2,9016686.00
67,ойП,7569.00
67,оп0,0.00
67,оп1,0.00
67,ноп1,0.00
67,яоп1,0.00
67,тп1,0.00
67,нтп1,0.00
67,ятп1,0.00
67,ноп0,0.00
67,оп2,0.00
67,ноп2,0.00
67,яоп2,0.00
67,тп2,0.00
67,нтп2,0.00
67,ятп2,0.00
67,яоп0,0.00
67,тп0,0.00
67,нтп0,0.00
67,ятп0,0.00
67,бп,0.00
77,юП1.0,7521852.00
77,юП1.1,7521852.00
77,юП1.2,7521852.00
77,юП2.0,67702.00
77,юП2.1,67702.00
77,юП2.2,67702.00
77,юП3.0,0.00
77,юП3.1,0.00
77,юП3.2,0.00
77,юП4.0,10479979.00
77,юП4.1,10392004.00
77,юП4.2,10392004.00
77,юП5.0,0.00
77,юП5.1,0.00
77,юП5.2,0.00
77,юПХЯЙ0,10295351.00
77,ай,0.00
77,йТ,0.89
77,йХМЯ,0.00
77,йПЮЯ,0.00
77,йПД,3505118.00
77,йПХЯ,12023.00
77,йпб,2162427.00
77,йЯЙП,11080313.00
77,кЮЛ,1224148.00
77,кЮР,2729020.00
77,нд,1258550.00
77,нбЛ,2766585.00
77,нбР,3345058.00
77,ой0,183928.00
77,ой1,183928.00
77,ой2,183928.00
77,ойП,878.00
77,оп0,360360.46
77,оп1,360360.46
77,ноп1,138900.61
77,яоп1,221459.85
77,тп1,0.00
77,нтп1,0.00
77,ятп1,0.00
77,ноп0,138900.61
77,оп2,360360.46
77,ноп2,138900.61
77,яоп2,221459.85
77,тп2,0.00
77,нтп2,0.00
77,ятп2,0.00
77,яоп0,221459.85
77,тп0,0.00
77,нтп0,0.00
77,ятп0,0.00
77,бп,153798.14
85,юП1.0,207930.00
85,юП1.1,207930.00
85,юП1.2,207930.00
85,юП2.0,17075.00
85,юП2.1,17075.00
85,юП2.2,17075.00
85,юП3.0,0.00
85,юП3.1,0.00
85,юП3.2,0.00
85,юП4.0,515512.00
85,юП4.1,514652.00
85,юП4.2,514652.00
85,юП5.0,0.00
85,юП5.1,0.00
85,юП5.2,0.00
85,юПХЯЙ0,207930.00
85,ай,0.00
85,йТ,0.92
85,йХМЯ,0.00
85,йПЮЯ,0.00
85,йПД,419805.00
85,йПХЯ,1989.00
85,йпб,6155.00
85,йЯЙП,434413.00
85,кЮЛ,317309.00
85,кЮР,349960.00
85,нд,144573.00
85,нбЛ,409779.00
85,нбР,431536.00
85,ой0,237919.00
85,ой1,237919.00
85,ой2,237919.00
85,ойП,5763.00
85,оп0,742.00
85,оп1,742.00
85,ноп1,115.00
85,яоп1,627.00
85,тп1,0.00
85,нтп1,0.00
85,ятп1,0.00
85,ноп0,115.00
85,оп2,742.00
85,ноп2,115.00
85,яоп2,627.00
85,тп2,0.00
85,нтп2,0.00
85,ятп2,0.00
85,яоп0,627.00
85,тп0,0.00
85,нтп0,0.00
85,ятп0,0.00
85,бп,10784.00
96,юП1.0,451021.00
96,юП1.1,451021.00
96,юП1.2,451021.00
96,юП2.0,327.00
96,юП2.1,327.00
96,юП2.2,327.00
96,юП4.0,858763.00
96,юП4.1,858763.00
96,юП4.2,858763.00
96,юПХЯЙ0,451021.00
96,йТ,1.00
96,йПД,223555.00
96,йПХЯ,5286.00
96,йпб,47254.00
96,йЯЙП,499564.00
96,кЮЛ,414614.00
96,кЮР,533067.00
96,нд,175334.00
96,нбЛ,299518.00
96,нбР,372465.00
96,оп0,0.00
96,оп1,0.00
96,ноп1,0.00
96,яоп1,0.00
96,тп1,0.00
96,нтп1,0.00
96,ятп1,0.00
96,ноп0,0.00
96,оп2,0.00
96,ноп2,0.00
96,яоп2,0.00
96,тп2,0.00
96,нтп2,0.00
96,ятп2,0.00
96,яоп0,0.00
96,тп0,0.00
96,нтп0,0.00
96,ятп0,0.00
96,бп,0.00
101,юП1.0,10856925.00
101,юП1.1,10856925.00
101,юП1.2,10856925.00
101,юП2.0,43112.00
101,юП2.1,43112.00
101,юП2.2,43112.00
101,юП3.0,0.00
101,юП3.1,0.00
101,юП3.2,0.00
101,юП4.0,793032.00
101,юП4.1,793115.00
101,юП4.2,793032.00
101,юП5.0,0.00
101,юП5.1,0.00
101,юП5.2,0.00
101,юПХЯЙ0,16585072.00
101,йТ,1.08
101,йХМЯ,0.00
101,йПЮЯ,3038.00
101,йПД,229939.00
101,йПХЯ,15708.00
101,йпб,108175.00
101,йЯЙП,5538812.00
101,кЮЛ,5227129.00
101,кЮР,12807581.00
101,нд,12467.00
101,нбЛ,13159764.00
101,нбР,19353372.00
101,ой0,294190.00
101,ой1,294190.00
101,ой2,294190.00
101,ойП,3621.00
101,оп0,677475.07
101,оп1,677475.07
101,ноп1,309751.22
101,яоп1,367723.85
101,тп1,434.88
101,нтп1,217.44
101,ятп1,217.44
101,ноп0,309751.22
101,оп2,677475.07
101,ноп2,309751.22
101,яоп2,367723.85
101,тп2,434.88
101,нтп2,217.44
101,ятп2,217.44
101,яоп0,367723.85
101,тп0,434.88
101,нтп0,217.44
101,ятп0,217.44
101,бп,71025.80
103,юП1.0,3011403.00
103,юП1.1,3011403.00
103,юП1.2,3011403.00
103,юП2.0,391466.00
103,юП2.1,391466.00
103,юП2.2,391466.00
103,юП3.0,0.00
103,юП3.1,0.00
103,юП3.2,0.00
103,юП4.0,5776760.00
103,юП4.1,5776760.00
103,юП4.2,5776760.00
103,юП5.0,0.00
103,юП5.1,0.00
103,юП5.2,0.00
103,юПХЯЙ0,3011403.00
103,ай,0.00
103,йТ,0.74
103,йХМЯ,0.00
103,йПЮЯ,0.00
103,йПД,2587125.00
103,йПХЯ,85256.00
103,йпб,139052.00
103,йЯЙП,7668091.00
103,кЮЛ,2362170.00
103,кЮР,4282675.00
103,нд,1897548.00
103,нбЛ,4562511.00
103,нбР,4799524.00
103,ой0,5665265.00
103,ой1,5665265.00
103,ой2,5665265.00
103,ойП,0.00
103,оп0,0.00
103,оп1,0.00
103,ноп1,0.00
103,яоп1,0.00
103,тп1,0.00
103,нтп1,0.00
103,ятп1,0.00
103,ноп0,0.00
103,оп2,0.00
103,ноп2,0.00
103,яоп2,0.00
103,тп2,0.00
103,нтп2,0.00
103,ятп2,0.00
103,яоп0,0.00
103,тп0,0.00
103,нтп0,0.00
103,ятп0,0.00
103,бп,93862.00
106,юП1.0,94838.00
106,юП1.1,94838.00
106,юП1.2,94838.00
106,юП2.0,37706.00
106,юП2.1,37706.00
106,юП2.2,37706.00
106,юП3.0,0.00
106,юП3.1,0.00
106,юП3.2,0.00
106,юП4.0,492607.00
106,юП4.1,485677.00
106,юП4.2,485677.00
106,юП5.0,0.00
106,юП5.1,0.00
106,юП5.2,0.00
106,юПХЯЙ0,94838.00
106,ай,0.00
106,йТ,0.73
106,йХМЯ,0.00
106,йПЮЯ,0.00
106,йПД,168944.00
106,йПХЯ,1885.00
106,йпб,15060.00
106,йЯЙП,590369.00
106,кЮЛ,112836.00
106,кЮР,344743.00
106,нд,132582.00
106,нбЛ,353231.00
106,нбР,383514.00
106,ой0,188750.00
106,ой1,188750.00
106,ой2,188750.00
106,ойП,0.00
106,оп0,0.00
106,оп1,0.00
106,ноп1,0.00
106,яоп1,0.00
106,тп1,0.00
106,нтп1,0.00
106,ятп1,0.00
106,ноп0,0.00
106,оп2,0.00
106,ноп2,0.00
106,яоп2,0.00
