REGN,C1_1,C2_1
1,8700.0,8064623
1,8700.1,8064623
1,8700.2,8064623
1,8702,52971
1,8703.0,52645228
1,8703.1,52645228
1,8703.2,52645228
1,8704.0,1587290
1,8704.1,1587290
1,8704.2,1587290
1,8705,1
1,8707.0,1852066
1,8707.1,1852066
1,8707.2,1852066
1,8708.0,30426444
1,8708.1,30426444
1,8708.2,30426444
1,8709.0,220568
1,8709.2,220568
1,8709.1,220568
1,8710.0,221795077
1,8710.1,221795077
1,8710.2,221795077
1,8711.0,45
1,8711.1,45
1,8711.2,45
1,8712.0,1884981
1,8712.1,1884981
1,8712.2,1884981
1,8713.0,46933427
1,8713.1,46933427
1,8713.2,46933427
1,8734,1060231
1,8735,526134
1,8736,1943541
1,8737,2152103
1,8801.0,1852066
1,8801.1,1852066
1,8801.2,1852066
1,8806,5972819
1,8807,4139959
1,8810.1,101101971
1,8810.0,101101971
1,8810.2,101101971
1,8811,74578873
1,8812.2,87164365
1,8812.0,87164365
1,8812.1,87164365
1,8813.2,10182792
1,8813.0,10182792
1,8813.1,10182792
1,8814.0,13786058
1,8814.2,13786058
1,8814.1,13786058
1,8817.1,35861775
1,8817.2,35861775
1,8817.0,35861775
1,8818.1,48127969
1,8818.0,48127969
1,8818.2,48127969
1,8821,328332
1,8822,455720
1,8825.0,4707
1,8825.2,4707
1,8825.1,4707
1,8826.2,7061
1,8826.1,7061
1,8826.0,7061
1,8827.1,53147
1,8827.0,53147
1,8827.2,53147
1,8828.1,79721
1,8828.0,79721
1,8828.2,79721
1,8829.0,457756
1,8829.1,457756
1,8829.2,457756
1,8830.0,643520
1,8830.1,643520
1,8830.2,643520
1,8831,11256757
1,8832,9543159
1,8833.0,396843
1,8833.1,396843
1,8833.2,396843
1,8834.1,524101
1,8834.0,524101
1,8834.2,524101
1,8839,39688
1,8840,113110
1,8846,9189829
1,8847,696363
1,8848,9073663
1,8853,2039259
1,8854,2485438
1,8855.0,1773874
1,8855.1,1773874
1,8855.2,1773874
1,8856.1,1333975
1,8856.0,1333975
1,8856.2,1333975
1,8857.1,2708871
1,8857.0,2708871
1,8857.2,2708871
1,8858,289
1,8858.1,87381
1,8860,337
1,8860.1,91247
1,8861,15
1,8861.1,11668
1,8862.1,104
1,8863,414
1,8863.1,123817
1,8863.2,7724
1,8863.3,22012
1,8864,218
1,8864.1,68152
1,8865.1,409566
1,8866,112498875
1,8868,3133429
1,8877,736441
1,8878.1,490960
1,8878.2,460282
1,8879,2378105
1,8902,28748931
1,8904,782445
1,8909,16820090
1,8910,43778356
1,8911,114544
1,8912.0,30426444
1,8912.1,30426444
1,8912.2,30426444
1,8913.0,218322
1,8913.2,218322
1,8913.1,218322
1,8914,324080
1,8918,435552641
1,8919,490960
1,8921,30426444
1,8922,114414286
1,8925,273803
1,8928,791284
1,8930,227951138
1,8933,17501609
1,8935,5380769
1,8938,5230205
1,8941.0,220568
1,8941.1,220568
1,8941.2,220568
1,8942,8170634
1,8945.0,2485438
1,8945.1,2485438
1,8945.2,2485438
1,8950,102010
1,8951,5159507
1,8953.0,221795077
1,8953.1,221795077
1,8953.2,221795077
1,8954.0,45
1,8954.1,45
1,8954.2,45
1,8956.0,11144371
1,8956.2,11144371
1,8956.1,11144371
1,8957.0,13667518
1,8957.1,13667518
1,8957.2,13667518
1,8959.1,95458847
1,8959.0,95458847
1,8959.2,95458847
1,8960.0,1884981
1,8960.1,1884981
1,8960.2,1884981
1,8961,943241
1,8962,12679654
1,8964.0,46933427
1,8964.1,46933427
1,8964.2,46933427
1,8972,20025992
1,8973,436107
1,8974.0,5148780
1,8974.1,5148780
1,8974.2,5148780
1,8976,3372
1,8978,322308440
1,8989,82816490
1,8991,76145361
1,8993,199226
1,8994,175913
1,8996,591390477
1,8998,431368852
2,8702,3406
2,8703.0,63620
2,8703.1,63620
2,8703.2,63620
2,8704.1,25
2,8704.0,25
2,8704.2,25
2,8705,1
2,8708.0,19942
2,8708.1,19942
2,8708.2,19942
2,8710.0,16645
2,8710.1,16645
2,8710.2,16645
2,8713.0,1374
2,8713.1,1374
2,8713.2,1374
2,8810.1,51235
2,8810.0,51235
2,8810.2,51235
2,8811,1317
2,8812.1,72347
2,8812.0,72347
2,8812.2,72347
2,8813.0,342047
2,8813.1,342047
2,8813.2,342047
2,8814.0,330935
2,8814.1,330935
2,8814.2,330935
2,8821,50948
2,8822,33368
2,8827.0,660126
2,8827.1,660126
2,8827.2,660126
2,8828.0,990189
2,8828.1,990189
2,8828.2,990189
2,8831,106672
2,8832,124946
2,8839,2255
2,8840,5058
2,8846,62873
2,8847,12575
2,8848,62873
2,8851,3000
2,8852,30000
2,8855.0,185936
2,8855.2,185936
2,8855.1,185936
2,8857.0,171164
2,8857.1,171164
2,8857.2,171164
2,8858.1,1733
2,8862.1,9876
2,8863.1,6371
2,8863.2,23109
2,8863.3,36228
2,8864.1,2133
2,8865.1,28050
2,8874,4
2,8877,5
2,8884,20051
2,8910,60239
2,8912.0,19942
2,8912.1,19942
2,8912.2,19942
2,8914,986
2,8918,44623
2,8921,19942
2,8925,4643
2,8926,4436
2,8942,33582
2,8950,747
2,8953.0,16645
2,8953.1,16645
2,8953.2,16645
2,8956.0,502438
2,8956.2,502438
2,8956.1,502438
2,8957.0,439812
2,8957.1,439812
2,8957.2,439812
2,8962,158796
2,8964.0,1374
2,8964.1,1374
2,8964.2,1374
2,8989,93667
2,8991,19598
2,8994,14
2,8996,133438
2,8998,839910
5,8700.1,157197
5,8700.0,157197
5,8700.2,157197
5,8702,13227
5,8703.1,363094
5,8703.0,363094
5,8703.2,363094
5,8705,1
5,8708.0,154691
5,8708.1,154691
5,8708.2,154691
5,8709.0,106373
5,8709.1,106373
5,8709.2,106373
5,8710.0,1198095
5,8710.2,1198095
5,8710.1,1198095
5,8713.0,4980
5,8713.1,4980
5,8713.2,4980
5,8808.0,134020
5,8808.1,134020
5,8808.2,134020
5,8809.0,147422
5,8809.2,147422
5,8809.1,147422
5,8810.0,297976
5,8810.1,297976
5,8810.2,297976
5,8811,79953
5,8812.0,75523
5,8812.2,75523
5,8812.1,75523
5,8813.0,17437
5,8813.1,17437
5,8813.2,17437
5,8814.0,25059
5,8814.1,25059
5,8814.2,25059
5,8821,35893
5,8822,46961
5,8827.0,417352
5,8827.1,417352
5,8827.2,417352
5,8828.0,626028
5,8828.1,626028
5,8828.2,626028
5,8829.0,13749
5,8829.2,13749
5,8829.1,13749
5,8830.0,10313
5,8830.1,10313
5,8830.2,10313
5,8831,46958
5,8832,64425
5,8846,10575
5,8847,2115
5,8848,54955
5,8854,1562232
5,8855.0,1400
5,8855.1,1400
5,8855.2,1400
5,8857.2,1095
5,8857.0,1095
5,8857.1,1095
5,8858,29007
5,8858.1,98732
5,8860,32042
5,8860.1,123553
5,8861,6520
5,8862,1636
5,8866,90817
5,8878.2,1473
5,8879,3682
5,8902,33196
5,8910,1039341
5,8911,4
5,8912.0,154691
5,8912.1,154691
5,8912.2,154691
5,8914,1084308
5,8916,50
5,8918,813656
5,8921,154691
5,8925,17971
5,8926,11309
5,8933,64787
5,8941.0,106373
5,8941.1,106373
5,8941.2,106373
5,8942,135532
5,8945.0,2128437
5,8945.1,2128437
5,8945.2,2128437
5,8953.0,1198095
5,8953.1,1198095
5,8953.2,1198095
5,8956.0,16949
5,8956.1,16949
5,8956.2,16949
5,8957.0,21931
5,8957.1,21931
5,8957.2,21931
5,8961,37477
5,8962,164552
5,8964.0,4980
5,8964.2,4980
5,8964.1,4980
5,8971,27812
5,8989,1196807
5,8991,1512949
5,8993,43
5,8994,173868
5,8996,1420012
5,8998,4200728
5,9903,18541
21,8703.0,142246
21,8703.1,142246
21,8703.2,142246
21,8704.0,381
21,8704.1,381
21,8704.2,381
21,8705,1
21,8708.0,511848
21,8708.1,511848
21,8708.2,511848
21,8709.1,15070
21,8709.0,15070
21,8709.2,15070
21,8710.0,4069
21,8710.1,4069
21,8710.2,4069
21,8713.0,843
21,8713.1,843
21,8713.2,843
21,8808.1,259875
21,8808.0,259875
21,8808.2,259875
21,8809.1,236280
21,8809.0,236280
21,8809.2,236280
21,8810.1,16788
21,8810.0,16788
21,8810.2,16788
21,8812.0,29267
21,8812.1,29267
21,8812.2,29267
21,8821,58562
21,8822,69156
21,8829.0,6017
21,8829.1,6017
21,8829.2,6017
21,8830.0,9026
21,8830.1,9026
21,8830.2,9026
21,8846,3481
21,8847,696
21,8848,481
21,8856.0,35355
21,8856.1,35355
21,8856.2,35355
21,8857.0,39785
21,8857.1,39785
21,8857.2,39785
21,8910,27057
21,8912.0,511848
21,8912.1,511848
21,8912.2,511848
21,8914,1664
21,8918,184390
21,8921,511848
21,8925,6134
21,8926,19908
21,8933,755
21,8941.0,15070
21,8941.1,15070
21,8941.2,15070
21,8942,30042
21,8950,6656
21,8953.0,4069
21,8953.1,4069
21,8953.2,4069
21,8956.0,51768
21,8956.1,51768
21,8956.2,51768
21,8957.0,58942
21,8957.1,58942
21,8957.2,58942
21,8962,87240
21,8964.0,843
21,8964.1,843
21,8964.2,843
21,8967,135
21,8989,10307
21,8991,791
21,8994,62
21,8996,223908
21,8998,318665
52,8702,289
52,8703.0,1123301
52,8703.1,1123301
52,8703.2,1123301
52,8704.0,41
52,8704.1,41
52,8704.2,41
52,8705,1
52,8708.0,174373
52,8708.1,174373
52,8708.2,174373
52,8709.0,7
52,8709.1,7
52,8709.2,7
52,8710.0,2162781
52,8710.1,2162781
52,8710.2,2162781
52,8711.0,1343
52,8711.1,1343
52,8711.2,1343
52,8713.0,254599
52,8713.1,254599
52,8713.2,254599
52,8716,-16000
52,8720,-19804
52,8734,8676
52,8735,4262
52,8736,20876
52,8737,31314
52,8806,28920
52,8807,17404
52,8810.0,770907
52,8810.1,770907
52,8810.2,770907
52,8813.0,66050
52,8813.1,66050
52,8813.2,66050
52,8814.0,96402
52,8814.1,96402
52,8814.2,96402
52,8815,150366
52,8816,146607
52,8821,181646
52,8822,131136
52,8825.0,1
52,8825.1,1
52,8825.2,1
52,8829.0,103
52,8829.1,103
52,8829.2,103
52,8831,487
52,8832,227
52,8833.0,158372
52,8833.1,158372
52,8833.2,158372
52,8834.0,221364
52,8834.1,221364
52,8834.2,221364
52,8846,174617
52,8847,34323
52,8848,171617
52,8855.0,6700
52,8855.1,6700
52,8855.2,6700
52,8856.0,34737
52,8856.1,34737
52,8856.2,34737
52,8857.0,30955
52,8857.1,30955
52,8857.2,30955
52,8863.2,54
52,8863.3,162
52,8874,50
52,8910,2684729
52,8912.0,174373
