REGN,C1_2,C2_2
1,Н1,15.07
1,Н2,109.23
1,Н3,62.52
1,Н4,96.43
1,Н7,138.30
1,Н9.1,0.00
1,Н10.1,0.16
1,Н12,0.52
1,Ариск0,28320383.00
1,ЛАт,116402830.00
1,ОВм,95465942.00
2,Н1,38.39
2,Н2,24.23
2,Н3,63.94
2,Н4,110.00
2,Н7,178.90
2,Н9.1,0.04
2,Н10.1,0.62
2,Н12,0.00
2,Ариск0,49326.00
2,ЛАт,208003.00
2,ОВм,316732.00
52,Н1,14.40
52,Н2,79.91
52,Н3,86.49
52,Н4,13.14
52,Н7,335.74
52,Н9.1,0.91
52,Н10.1,0.47
52,Н12,0.00
52,Ариск0,888303.00
52,ЛАт,3264724.00
52,ОВм,3639091.00
53,Н1,14.29
53,Н2,59.79
53,Н3,85.69
53,Н4,43.60
53,Н7,421.27
53,Н9.1,0.17
53,Н10.1,1.32
53,Н12,0.00
53,Ариск0,759139.00
53,ЛАт,2570521.00
53,ОВм,2412754.00
55,Н1,11.83
55,Н2,83.44
55,Н3,89.90
55,Н4,43.71
55,Н7,546.35
55,Н9.1,0.00
55,Н10.1,0.42
55,Н12,10.63
55,Ариск0,1748219.00
55,ЛАт,2944969.00
55,ОВм,2990130.00
67,Н1,24.39
67,Н2,30.76
67,Н3,68.20
67,Н4,97.73
67,Н7,231.15
67,Н9.1,0.00
67,Н10.1,0.21
67,Н12,0.00
67,Ариск0,585995.00
67,ЛАт,1782882.00
67,ОВм,2357882.00
84,Н1,11.33
84,Н2,30.55
84,Н3,102.59
84,Н4,80.72
84,Н7,82.68
84,Н9.1,0.00
84,Н10.1,1.62
84,Н12,0.00
84,Ариск0,3126231.00
84,ЛАт,5275780.00
84,ОВм,6293582.00
85,Н1,27.36
85,Н2,64.97
85,Н3,93.91
85,Н4,109.64
85,Н7,198.72
85,Н9.1,0.00
85,Н10.1,1.67
85,Н12,0.00
85,Ариск0,205918.00
85,ЛАт,263897.00
85,ОВм,264841.00
96,Н1,23.88
96,Н2,83.70
96,Н3,155.71
96,Н4,16.19
96,Н7,264.00
96,Н9.1,0.00
96,Н10.1,2.49
96,Н12,0.00
96,Ариск0,225807.00
96,ЛАт,268814.00
96,ОВм,146380.00
101,Н1,33.18
101,Н2,90.24
101,Н3,153.84
101,Н4,0.72
101,Н7,119.74
101,Н9.1,0.39
101,Н10.1,0.01
101,Н12,0.00
101,Ариск0,1152285.00
101,ЛАт,4486687.00
101,ОВм,2883750.00
103,Н1,40.98
103,Н2,79.13
103,Н3,85.24
103,Н4,26.32
103,Н7,122.30
103,Н9.1,0.00
103,Н10.1,0.57
103,Н12,0.00
103,Ариск0,1456236.00
103,ЛАт,3043509.00
103,ОВм,3748855.00
106,Н1,37.72
106,Н2,40.30
106,Н3,76.56
106,Н4,35.17
106,Н7,185.41
106,Н10.1,1.47
106,Ариск0,79433.00
106,ЛАт,257185.00
106,ОВм,300888.00
121,Н1,19.88
121,Н2,74.92
121,Н3,62.02
121,Н4,17.12
121,Н7,125.14
121,Н9.1,0.00
121,Н10.1,0.23
121,Н12,0.02
121,Ариск0,36480594.00
121,ЛАт,51004433.00
121,ОВм,10940273.00
142,Н1,59.96
142,Н2,29.82
142,Н3,98.43
142,Н4,71.99
142,Н7,79.90
142,Н9.1,1.73
142,Н10.1,0.65
142,Н12,0.00
142,Ариск0,651000.00
142,ЛАт,677862.00
142,ОВм,237383.00
153,Н1,18.21
153,Н2,72.23
153,Н3,88.97
153,Н4,55.49
153,Н7,353.21
153,Н9.1,2.03
153,Н10.1,2.37
153,Н12,0.00
153,Ариск0,477938.00
153,ЛАт,871960.00
153,ОВм,911199.00
155,Н1,47.26
155,Н2,50.79
155,Н3,86.86
155,Н4,9.05
155,Н7,40.13
155,Н9.1,0.00
155,Н10.1,0.00
155,Н12,0.89
155,Ариск0,216819.00
155,ЛАт,367818.00
155,ОВм,419679.00
170,Н1,42.98
170,Н2,121.60
170,Н3,145.10
170,Н4,93.14
170,Н7,81.23
170,Н9.1,0.00
170,Н10.1,0.16
170,Н12,0.00
170,Ариск0,147561.00
170,ЛАт,249597.00
170,ОВм,137460.00
197,Н1,14.40
197,Н2,38.65
197,Н3,58.75
197,Н4,70.66
197,Н7,508.29
197,Н9.1,0.06
197,Н10.1,1.21
197,Н12,0.01
197,Ариск0,3135270.00
197,ЛАт,10586463.00
197,ОВм,15000972.00
208,Н1,42.43
208,Н2,68.78
208,Н3,98.87
208,Н4,35.04
208,Н7,134.17
208,Н9.1,4.06
208,Н10.1,0.29
208,Н12,0.00
208,Ариск0,218457.00
208,ЛАт,345413.00
208,ОВм,390337.00
210,Н1,15.40
210,Н2,28.96
210,Н3,71.78
210,Н4,82.49
210,Н7,507.07
210,Н9.1,0.00
210,Н10.1,2.03
210,Н12,0.00
210,Ариск0,293763.00
210,ЛАт,1747053.00
210,ОВм,1811926.00
226,Н1,73.10
226,Н2,202.10
226,Н3,138.33
226,Н4,0.00
226,Н7,87.34
226,Н9.1,0.00
226,Н10.1,0.00
226,Н12,0.00
226,Ариск0,16269.00
226,ЛАт,133203.00
226,ОВм,68311.00
232,Н1,18.42
232,Н2,55.65
232,Н3,82.04
232,Н4,35.41
232,Н7,284.21
232,Н9.1,0.00
232,Н10.1,0.42
232,Н12,0.00
232,Ариск0,463971.00
232,ЛАт,826002.00
232,ОВм,1109258.00
233,Н1,30.57
233,Н2,79.40
233,Н3,134.57
233,Н4,45.10
233,Н7,159.64
233,Н9.1,0.00
233,Н10.1,0.66
233,Н12,0.00
233,Ариск0,301463.00
233,ЛАт,624496.00
233,ОВм,390279.00
236,Н1,72.13
236,Н2,52.78
236,Н3,70.67
236,Н4,23.31
236,Н7,74.83
236,Н9.1,0.00
236,Н10.1,0.26
236,Н12,0.00
236,Ариск0,40580.00
236,ЛАт,103549.00
236,ОВм,148433.00
249,Н1,15.06
249,Н2,51.21
249,Н3,142.13
249,Н4,56.69
249,Н7,211.05
249,Н9.1,0.00
249,Н10.1,1.80
249,Н12,0.00
249,Ариск0,1059002.00
249,ЛАт,4505074.00
249,ОВм,3254534.00
254,Н1,14.70
254,Н2,46.46
254,Н3,117.54
254,Н4,45.04
254,Н7,269.19
254,Н9.1,0.00
254,Н10.1,1.68
254,Н12,0.00
254,Ариск0,1380437.00
254,ЛАт,2595354.00
254,ОВм,2102143.00
256,Н1,55.81
256,Н2,61.23
256,Н3,182.98
256,Н4,74.52
256,Н7,121.40
256,Н10.1,0.98
256,Ариск0,1323261.00
256,ЛАт,3292085.00
256,ОВм,1706889.00
272,Н1,28.01
272,Н2,57.79
272,Н3,66.03
272,Н4,0.00
272,Н7,199.77
272,Н9.1,0.00
272,Н10.1,0.34
272,Н12,0.00
272,Ариск0,193556.00
272,ЛАт,418288.00
272,ОВм,566790.00
286,Н1,21.33
286,Н2,107.41
286,Н3,157.95
286,Н4,5.58
286,Н7,406.56
286,Н9.1,0.00
286,Н10.1,0.00
286,Н12,0.00
286,Ариск0,207162.00
286,ЛАт,328245.00
286,ОВм,175615.00
323,Н1,15.31
323,Н2,62.80
323,Н3,118.67
323,Н4,113.12
323,Н7,184.06
323,Н9.1,0.00
323,Н10.1,1.11
323,Н12,0.88
323,Ариск0,36302223.00
323,ЛАт,88860032.00
323,ОВм,56261190.00
324,Н1,53.27
324,Н2,87.25
324,Н3,478.31
324,Н4,46.91
324,Н7,89.90
324,Н9.1,0.00
324,Н10.1,0.24
324,Н12,0.81
324,Ариск0,2392038.00
324,ЛАт,3933988.00
324,ОВм,766746.00
330,Н1,48.40
330,Н2,169.43
330,Н3,257.58
330,Н4,33.13
330,Н7,142.06
330,Н9.1,0.00
330,Н10.1,1.33
330,Н12,0.00
330,Ариск0,126883.00
330,ЛАт,428234.00
330,ОВм,158850.00
347,Н1,53.98
347,Н2,75.42
347,Н3,82.49
347,Н4,33.75
347,Н7,102.79
347,Н9.1,0.00
347,Н10.1,0.20
347,Н12,0.00
347,Ариск0,94831.00
347,ЛАт,104668.00
347,ОВм,126691.00
370,Н1,27.05
370,Н2,62.42
370,Н3,78.81
370,Н4,50.76
370,Н7,158.50
370,Н9.1,0.03
370,Н10.1,0.79
370,Н12,0.00
370,Ариск0,446360.00
370,ЛАт,856770.00
370,ОВм,1056410.00
383,Н1,10.36
383,Н2,34.23
383,Н3,101.75
383,Н4,48.55
383,Н7,511.12
383,Н9.1,0.00
383,Н10.1,1.75
383,Н12,3.97
383,Ариск0,1172562.00
383,ЛАт,6098937.00
383,ОВм,5233835.00
384,Н1,16.44
384,Н10.1,0.00
384,Н12,0.00
384,Н15,74.94
384,Н16,0.00
384,Н16.1,281.97
384,Н16.2,0.00
384,Ариск0,45450.00
385,Н1,29.33
385,Н2,59.79
385,Н3,66.21
385,Н4,47.38
385,Н7,129.12
385,Н10.1,1.13
385,Н12,0.06
385,Ариск0,227742.00
385,ЛАт,1107996.00
385,ОВм,1491541.00
391,Н1,10.89
391,Н2,43.10
391,Н3,92.61
391,Н4,72.37
391,Н7,470.52
391,Н9.1,0.00
391,Н10.1,0.52
391,Н12,0.00
391,Ариск0,546749.00
391,ЛАт,2083001.00
391,ОВм,1334578.00
410,Н1,17.44
410,Н2,31.61
410,Н3,81.06
