REGN,C1_5
1,5/1/2013
1,5/2/2013
1,5/3/2013
1,5/4/2013
1,5/5/2013
1,5/9/2013
1,5/10/2013
1,5/11/2013
1,5/12/2013
1,5/18/2013
1,5/19/2013
1,5/25/2013
1,5/26/2013
18,5/2/2013
18,5/3/2013
18,5/4/2013
18,5/5/2013
18,5/10/2013
18,5/11/2013
18,5/12/2013
18,5/19/2013
18,5/26/2013
21,5/1/2013
21,5/2/2013
21,5/5/2013
21,5/9/2013
21,5/12/2013
21,5/19/2013
21,5/26/2013
23,5/1/2013
23,5/2/2013
23,5/3/2013
23,5/4/2013
23,5/5/2013
23,5/9/2013
23,5/10/2013
23,5/11/2013
23,5/12/2013
23,5/18/2013
23,5/19/2013
23,5/25/2013
23,5/26/2013
65,5/1/2013
65,5/2/2013
65,5/3/2013
65,5/9/2013
65,5/10/2013
67,5/1/2013
67,5/2/2013
67,5/3/2013
67,5/4/2013
67,5/5/2013
67,5/9/2013
67,5/10/2013
67,5/11/2013
67,5/12/2013
67,5/18/2013
67,5/19/2013
67,5/25/2013
67,5/26/2013
77,5/1/2013
77,5/2/2013
77,5/3/2013
77,5/4/2013
77,5/5/2013
77,5/9/2013
77,5/10/2013
77,5/11/2013
77,5/12/2013
77,5/18/2013
77,5/19/2013
77,5/25/2013
77,5/26/2013
85,5/1/2013
85,5/2/2013
85,5/3/2013
85,5/4/2013
85,5/5/2013
85,5/9/2013
85,5/10/2013
85,5/11/2013
85,5/12/2013
85,5/18/2013
85,5/19/2013
85,5/25/2013
85,5/26/2013
96,5/1/2013
96,5/2/2013
96,5/4/2013
96,5/5/2013
96,5/9/2013
96,5/11/2013
96,5/12/2013
96,5/19/2013
96,5/26/2013
103,5/1/2013
103,5/2/2013
103,5/3/2013
103,5/4/2013
103,5/5/2013
103,5/9/2013
103,5/10/2013
103,5/11/2013
103,5/12/2013
103,5/18/2013
103,5/19/2013
103,5/25/2013
103,5/26/2013
106,5/1/2013
106,5/2/2013
106,5/3/2013
106,5/4/2013
106,5/5/2013
106,5/9/2013
106,5/10/2013
106,5/11/2013
106,5/12/2013
106,5/19/2013
106,5/26/2013
142,5/1/2013
142,5/2/2013
142,5/3/2013
142,5/4/2013
142,5/5/2013
142,5/9/2013
142,5/10/2013
142,5/11/2013
142,5/12/2013
142,5/18/2013
142,5/19/2013
142,5/25/2013
142,5/26/2013
149,5/1/2013
149,5/2/2013
149,5/3/2013
149,5/4/2013
149,5/5/2013
149,5/9/2013
149,5/10/2013
149,5/11/2013
149,5/12/2013
149,5/18/2013
149,5/19/2013
149,5/25/2013
149,5/26/2013
153,5/1/2013
153,5/2/2013
153,5/3/2013
153,5/4/2013
153,5/5/2013
153,5/9/2013
153,5/10/2013
153,5/11/2013
153,5/12/2013
155,5/1/2013
155,5/2/2013
155,5/3/2013
155,5/4/2013
155,5/5/2013
155,5/9/2013
155,5/10/2013
155,5/11/2013
155,5/12/2013
155,5/18/2013
155,5/19/2013
155,5/25/2013
155,5/26/2013
170,5/1/2013
170,5/2/2013
170,5/3/2013
170,5/4/2013
170,5/5/2013
170,5/9/2013
170,5/10/2013
170,5/11/2013
170,5/12/2013
170,5/18/2013
170,5/19/2013
170,5/25/2013
170,5/26/2013
184,5/1/2013
184,5/2/2013
184,5/3/2013
184,5/4/2013
184,5/5/2013
184,5/9/2013
184,5/10/2013
184,5/11/2013
184,5/12/2013
184,5/18/2013
184,5/19/2013
184,5/25/2013
184,5/26/2013
197,5/1/2013
197,5/2/2013
197,5/3/2013
197,5/4/2013
197,5/5/2013
197,5/9/2013
197,5/10/2013
197,5/11/2013
197,5/12/2013
197,5/18/2013
197,5/19/2013
197,5/25/2013
197,5/26/2013
208,5/1/2013
208,5/2/2013
208,5/3/2013
208,5/4/2013
208,5/5/2013
208,5/9/2013
208,5/10/2013
208,5/11/2013
208,5/12/2013
208,5/18/2013
208,5/19/2013
208,5/25/2013
208,5/26/2013
226,5/1/2013
226,5/2/2013
226,5/3/2013
226,5/9/2013
226,5/10/2013
232,5/3/2013
232,5/5/2013
232,5/10/2013
232,5/11/2013
232,5/12/2013
232,5/19/2013
232,5/26/2013
236,5/1/2013
236,5/2/2013
236,5/3/2013
236,5/4/2013
236,5/5/2013
236,5/9/2013
236,5/10/2013
236,5/11/2013
236,5/12/2013
236,5/18/2013
236,5/19/2013
236,5/25/2013
236,5/26/2013
249,5/1/2013
249,5/2/2013
249,5/3/2013
249,5/5/2013
249,5/9/2013
249,5/10/2013
249,5/12/2013
249,5/19/2013
249,5/26/2013
256,5/1/2013
256,5/2/2013
256,5/3/2013
256,5/4/2013
256,5/5/2013
256,5/9/2013
256,5/10/2013
256,5/11/2013
256,5/12/2013
256,5/18/2013
256,5/19/2013
256,5/25/2013
256,5/26/2013
272,5/1/2013
272,5/2/2013
272,5/3/2013
272,5/4/2013
272,5/5/2013
272,5/9/2013
272,5/10/2013
272,5/11/2013
272,5/12/2013
272,5/18/2013
272,5/19/2013
272,5/25/2013
272,5/26/2013
282,5/1/2013
282,5/2/2013
282,5/3/2013
282,5/4/2013
282,5/5/2013
282,5/9/2013
282,5/10/2013
282,5/11/2013
282,5/12/2013
282,5/18/2013
282,5/19/2013
282,5/25/2013
282,5/26/2013
286,5/1/2013
286,5/2/2013
286,5/3/2013
286,5/4/2013
286,5/5/2013
286,5/9/2013
286,5/10/2013
286,5/11/2013
286,5/12/2013
286,5/18/2013
286,5/19/2013
286,5/25/2013
286,5/26/2013
312,5/1/2013
312,5/2/2013
312,5/3/2013
312,5/4/2013
312,5/5/2013
312,5/9/2013
312,5/10/2013
312,5/11/2013
312,5/12/2013
312,5/19/2013
312,5/25/2013
324,5/1/2013
324,5/5/2013
324,5/9/2013
324,5/12/2013
324,5/19/2013
324,5/26/2013
330,5/1/2013
330,5/2/2013
330,5/3/2013
330,5/4/2013
330,5/5/2013
330,5/9/2013
330,5/10/2013
330,5/11/2013
330,5/12/2013
330,5/18/2013
330,5/19/2013
330,5/25/2013
330,5/26/2013
347,5/1/2013
347,5/2/2013
347,5/3/2013
347,5/4/2013
347,5/5/2013
347,5/9/2013
347,5/10/2013
347,5/11/2013
347,5/12/2013
347,5/18/2013
347,5/19/2013
347,5/25/2013
347,5/26/2013
354,5/1/2013
354,5/2/2013
354,5/3/2013
354,5/4/2013
